# id;timestamp;commentText;codeText;commentWords;codeWords
Operator -> public TypeInformation<OUT> getResultType();1405024514;Returns the type of the result of this operator.__@return The result type of the operator.;public TypeInformation<OUT> getResultType() {_		return getType()__	};returns,the,type,of,the,result,of,this,operator,return,the,result,type,of,the,operator;public,type,information,out,get,result,type,return,get,type
Operator -> public O name(String newName);1411473593;Sets the name of this operator. This overrides the default name, which is either_a generated description of the operation (such as for example "Aggregate(1:SUM, 2:MIN)")_or the name the user-defined function or input/output format executed by the operator.__@param newName The name for this operator._@return The operator with a new name.;public O name(String newName) {_		this.name = newName__		@SuppressWarnings("unchecked")_		O returnType = (O) this__		return returnType__	};sets,the,name,of,this,operator,this,overrides,the,default,name,which,is,either,a,generated,description,of,the,operation,such,as,for,example,aggregate,1,sum,2,min,or,the,name,the,user,defined,function,or,input,output,format,executed,by,the,operator,param,new,name,the,name,for,this,operator,return,the,operator,with,a,new,name;public,o,name,string,new,name,this,name,new,name,suppress,warnings,unchecked,o,return,type,o,this,return,return,type
Operator -> public O name(String newName);1412007396;Sets the name of this operator. This overrides the default name, which is either_a generated description of the operation (such as for example "Aggregate(1:SUM, 2:MIN)")_or the name the user-defined function or input/output format executed by the operator.__@param newName The name for this operator._@return The operator with a new name.;public O name(String newName) {_		this.name = newName__		@SuppressWarnings("unchecked")_		O returnType = (O) this__		return returnType__	};sets,the,name,of,this,operator,this,overrides,the,default,name,which,is,either,a,generated,description,of,the,operation,such,as,for,example,aggregate,1,sum,2,min,or,the,name,the,user,defined,function,or,input,output,format,executed,by,the,operator,param,new,name,the,name,for,this,operator,return,the,operator,with,a,new,name;public,o,name,string,new,name,this,name,new,name,suppress,warnings,unchecked,o,return,type,o,this,return,return,type
Operator -> public O name(String newName);1427097830;Sets the name of this operator. This overrides the default name, which is either_a generated description of the operation (such as for example "Aggregate(1:SUM, 2:MIN)")_or the name the user-defined function or input/output format executed by the operator.__@param newName The name for this operator._@return The operator with a new name.;public O name(String newName) {_		this.name = newName__		@SuppressWarnings("unchecked")_		O returnType = (O) this__		return returnType__	};sets,the,name,of,this,operator,this,overrides,the,default,name,which,is,either,a,generated,description,of,the,operation,such,as,for,example,aggregate,1,sum,2,min,or,the,name,the,user,defined,function,or,input,output,format,executed,by,the,operator,param,new,name,the,name,for,this,operator,return,the,operator,with,a,new,name;public,o,name,string,new,name,this,name,new,name,suppress,warnings,unchecked,o,return,type,o,this,return,return,type
Operator -> public O name(String newName);1454679829;Sets the name of this operator. This overrides the default name, which is either_a generated description of the operation (such as for example "Aggregate(1:SUM, 2:MIN)")_or the name the user-defined function or input/output format executed by the operator.__@param newName The name for this operator._@return The operator with a new name.;public O name(String newName) {_		this.name = newName__		@SuppressWarnings("unchecked")_		O returnType = (O) this__		return returnType__	};sets,the,name,of,this,operator,this,overrides,the,default,name,which,is,either,a,generated,description,of,the,operation,such,as,for,example,aggregate,1,sum,2,min,or,the,name,the,user,defined,function,or,input,output,format,executed,by,the,operator,param,new,name,the,name,for,this,operator,return,the,operator,with,a,new,name;public,o,name,string,new,name,this,name,new,name,suppress,warnings,unchecked,o,return,type,o,this,return,return,type
Operator -> public O name(String newName);1460563153;Sets the name of this operator. This overrides the default name, which is either_a generated description of the operation (such as for example "Aggregate(1:SUM, 2:MIN)")_or the name the user-defined function or input/output format executed by the operator.__@param newName The name for this operator._@return The operator with a new name.;public O name(String newName) {_		this.name = newName__		@SuppressWarnings("unchecked")_		O returnType = (O) this__		return returnType__	};sets,the,name,of,this,operator,this,overrides,the,default,name,which,is,either,a,generated,description,of,the,operation,such,as,for,example,aggregate,1,sum,2,min,or,the,name,the,user,defined,function,or,input,output,format,executed,by,the,operator,param,new,name,the,name,for,this,operator,return,the,operator,with,a,new,name;public,o,name,string,new,name,this,name,new,name,suppress,warnings,unchecked,o,return,type,o,this,return,return,type
Operator -> public O name(String newName);1465304462;Sets the name of this operator. This overrides the default name, which is either_a generated description of the operation (such as for example "Aggregate(1:SUM, 2:MIN)")_or the name the user-defined function or input/output format executed by the operator.__@param newName The name for this operator._@return The operator with a new name.;public O name(String newName) {_		this.name = newName__		@SuppressWarnings("unchecked")_		O returnType = (O) this__		return returnType__	};sets,the,name,of,this,operator,this,overrides,the,default,name,which,is,either,a,generated,description,of,the,operation,such,as,for,example,aggregate,1,sum,2,min,or,the,name,the,user,defined,function,or,input,output,format,executed,by,the,operator,param,new,name,the,name,for,this,operator,return,the,operator,with,a,new,name;public,o,name,string,new,name,this,name,new,name,suppress,warnings,unchecked,o,return,type,o,this,return,return,type
Operator -> public O name(String newName);1488304750;Sets the name of this operator. This overrides the default name, which is either_a generated description of the operation (such as for example "Aggregate(1:SUM, 2:MIN)")_or the name the user-defined function or input/output format executed by the operator.__@param newName The name for this operator._@return The operator with a new name.;public O name(String newName) {_		this.name = newName__		@SuppressWarnings("unchecked")_		O returnType = (O) this__		return returnType__	};sets,the,name,of,this,operator,this,overrides,the,default,name,which,is,either,a,generated,description,of,the,operation,such,as,for,example,aggregate,1,sum,2,min,or,the,name,the,user,defined,function,or,input,output,format,executed,by,the,operator,param,new,name,the,name,for,this,operator,return,the,operator,with,a,new,name;public,o,name,string,new,name,this,name,new,name,suppress,warnings,unchecked,o,return,type,o,this,return,return,type
Operator -> public O name(String newName);1488304750;Sets the name of this operator. This overrides the default name, which is either_a generated description of the operation (such as for example "Aggregate(1:SUM, 2:MIN)")_or the name the user-defined function or input/output format executed by the operator.__@param newName The name for this operator._@return The operator with a new name.;public O name(String newName) {_		this.name = newName__		@SuppressWarnings("unchecked")_		O returnType = (O) this__		return returnType__	};sets,the,name,of,this,operator,this,overrides,the,default,name,which,is,either,a,generated,description,of,the,operation,such,as,for,example,aggregate,1,sum,2,min,or,the,name,the,user,defined,function,or,input,output,format,executed,by,the,operator,param,new,name,the,name,for,this,operator,return,the,operator,with,a,new,name;public,o,name,string,new,name,this,name,new,name,suppress,warnings,unchecked,o,return,type,o,this,return,return,type
Operator -> public O name(String newName);1489671807;Sets the name of this operator. This overrides the default name, which is either_a generated description of the operation (such as for example "Aggregate(1:SUM, 2:MIN)")_or the name the user-defined function or input/output format executed by the operator.__@param newName The name for this operator._@return The operator with a new name.;public O name(String newName) {_		this.name = newName__		@SuppressWarnings("unchecked")_		O returnType = (O) this__		return returnType__	};sets,the,name,of,this,operator,this,overrides,the,default,name,which,is,either,a,generated,description,of,the,operation,such,as,for,example,aggregate,1,sum,2,min,or,the,name,the,user,defined,function,or,input,output,format,executed,by,the,operator,param,new,name,the,name,for,this,operator,return,the,operator,with,a,new,name;public,o,name,string,new,name,this,name,new,name,suppress,warnings,unchecked,o,return,type,o,this,return,return,type
Operator -> public O name(String newName);1500970016;Sets the name of this operator. This overrides the default name, which is either_a generated description of the operation (such as for example "Aggregate(1:SUM, 2:MIN)")_or the name the user-defined function or input/output format executed by the operator.__@param newName The name for this operator._@return The operator with a new name.;public O name(String newName) {_		this.name = newName__		@SuppressWarnings("unchecked")_		O returnType = (O) this__		return returnType__	};sets,the,name,of,this,operator,this,overrides,the,default,name,which,is,either,a,generated,description,of,the,operation,such,as,for,example,aggregate,1,sum,2,min,or,the,name,the,user,defined,function,or,input,output,format,executed,by,the,operator,param,new,name,the,name,for,this,operator,return,the,operator,with,a,new,name;public,o,name,string,new,name,this,name,new,name,suppress,warnings,unchecked,o,return,type,o,this,return,return,type
Operator -> public O name(String newName);1514902843;Sets the name of this operator. This overrides the default name, which is either_a generated description of the operation (such as for example "Aggregate(1:SUM, 2:MIN)")_or the name the user-defined function or input/output format executed by the operator.__@param newName The name for this operator._@return The operator with a new name.;public O name(String newName) {_		this.name = newName__		@SuppressWarnings("unchecked")_		O returnType = (O) this__		return returnType__	};sets,the,name,of,this,operator,this,overrides,the,default,name,which,is,either,a,generated,description,of,the,operation,such,as,for,example,aggregate,1,sum,2,min,or,the,name,the,user,defined,function,or,input,output,format,executed,by,the,operator,param,new,name,the,name,for,this,operator,return,the,operator,with,a,new,name;public,o,name,string,new,name,this,name,new,name,suppress,warnings,unchecked,o,return,type,o,this,return,return,type
Operator -> public O setParallelism(int parallelism);1427097830;Sets the parallelism for this operator._The degree must be 1 or more.__@param parallelism The parallelism for this operator._@return The operator with set parallelism.;public O setParallelism(int parallelism) {_		if(parallelism < 1) {_			throw new IllegalArgumentException("The parallelism of an operator must be at least 1.")__		}_		this.parallelism = parallelism__		_		@SuppressWarnings("unchecked")_		O returnType = (O) this__		return returnType__	};sets,the,parallelism,for,this,operator,the,degree,must,be,1,or,more,param,parallelism,the,parallelism,for,this,operator,return,the,operator,with,set,parallelism;public,o,set,parallelism,int,parallelism,if,parallelism,1,throw,new,illegal,argument,exception,the,parallelism,of,an,operator,must,be,at,least,1,this,parallelism,parallelism,suppress,warnings,unchecked,o,return,type,o,this,return,return,type
Operator -> public O setParallelism(int parallelism);1454679829;Sets the parallelism for this operator._The degree must be 1 or more.__@param parallelism The parallelism for this operator._@return The operator with set parallelism.;public O setParallelism(int parallelism) {_		if(parallelism < 1) {_			throw new IllegalArgumentException("The parallelism of an operator must be at least 1.")__		}_		this.parallelism = parallelism__		_		@SuppressWarnings("unchecked")_		O returnType = (O) this__		return returnType__	};sets,the,parallelism,for,this,operator,the,degree,must,be,1,or,more,param,parallelism,the,parallelism,for,this,operator,return,the,operator,with,set,parallelism;public,o,set,parallelism,int,parallelism,if,parallelism,1,throw,new,illegal,argument,exception,the,parallelism,of,an,operator,must,be,at,least,1,this,parallelism,parallelism,suppress,warnings,unchecked,o,return,type,o,this,return,return,type
Operator -> public O setParallelism(int parallelism);1460563153;Sets the parallelism for this operator._The parallelism must be 1 or more.__@param parallelism The parallelism for this operator. A value equal to {@link ExecutionConfig#PARALLELISM_DEFAULT}_will use the system default and a value equal to {@link ExecutionConfig#PARALLELISM_UNKNOWN} will leave_the parallelism unchanged._@return The operator with set parallelism.;public O setParallelism(int parallelism) {_		if (parallelism != ExecutionConfig.PARALLELISM_UNKNOWN) {_			if (parallelism < 1 && parallelism != ExecutionConfig.PARALLELISM_DEFAULT) {_				throw new IllegalArgumentException("The parallelism of an operator must be at least 1.")__			}__			this.parallelism = parallelism__		}__		@SuppressWarnings("unchecked")_		O returnType = (O) this__		return returnType__	};sets,the,parallelism,for,this,operator,the,parallelism,must,be,1,or,more,param,parallelism,the,parallelism,for,this,operator,a,value,equal,to,link,execution,config,will,use,the,system,default,and,a,value,equal,to,link,execution,config,will,leave,the,parallelism,unchanged,return,the,operator,with,set,parallelism;public,o,set,parallelism,int,parallelism,if,parallelism,execution,config,if,parallelism,1,parallelism,execution,config,throw,new,illegal,argument,exception,the,parallelism,of,an,operator,must,be,at,least,1,this,parallelism,parallelism,suppress,warnings,unchecked,o,return,type,o,this,return,return,type
Operator -> public O setParallelism(int parallelism);1465304462;Sets the parallelism for this operator._The parallelism must be 1 or more.__@param parallelism The parallelism for this operator. A value equal to {@link ExecutionConfig#PARALLELISM_DEFAULT}_will use the system default._@return The operator with set parallelism.;public O setParallelism(int parallelism) {_		Preconditions.checkArgument(parallelism > 0 || parallelism == ExecutionConfig.PARALLELISM_DEFAULT,_			"The parallelism of an operator must be at least 1.")___		this.parallelism = parallelism___		@SuppressWarnings("unchecked")_		O returnType = (O) this__		return returnType__	};sets,the,parallelism,for,this,operator,the,parallelism,must,be,1,or,more,param,parallelism,the,parallelism,for,this,operator,a,value,equal,to,link,execution,config,will,use,the,system,default,return,the,operator,with,set,parallelism;public,o,set,parallelism,int,parallelism,preconditions,check,argument,parallelism,0,parallelism,execution,config,the,parallelism,of,an,operator,must,be,at,least,1,this,parallelism,parallelism,suppress,warnings,unchecked,o,return,type,o,this,return,return,type
Operator -> public O setParallelism(int parallelism);1488304750;Sets the parallelism for this operator._The parallelism must be 1 or more.__@param parallelism The parallelism for this operator. A value equal to {@link ExecutionConfig#PARALLELISM_DEFAULT}_will use the system default._@return The operator with set parallelism.;public O setParallelism(int parallelism) {_		Preconditions.checkArgument(parallelism > 0 || parallelism == ExecutionConfig.PARALLELISM_DEFAULT,_			"The parallelism of an operator must be at least 1.")___		this.parallelism = parallelism___		@SuppressWarnings("unchecked")_		O returnType = (O) this__		return returnType__	};sets,the,parallelism,for,this,operator,the,parallelism,must,be,1,or,more,param,parallelism,the,parallelism,for,this,operator,a,value,equal,to,link,execution,config,will,use,the,system,default,return,the,operator,with,set,parallelism;public,o,set,parallelism,int,parallelism,preconditions,check,argument,parallelism,0,parallelism,execution,config,the,parallelism,of,an,operator,must,be,at,least,1,this,parallelism,parallelism,suppress,warnings,unchecked,o,return,type,o,this,return,return,type
Operator -> public O setParallelism(int parallelism);1488304750;Sets the parallelism for this operator._The parallelism must be 1 or more.__@param parallelism The parallelism for this operator. A value equal to {@link ExecutionConfig#PARALLELISM_DEFAULT}_will use the system default._@return The operator with set parallelism.;public O setParallelism(int parallelism) {_		Preconditions.checkArgument(parallelism > 0 || parallelism == ExecutionConfig.PARALLELISM_DEFAULT,_			"The parallelism of an operator must be at least 1.")___		this.parallelism = parallelism___		@SuppressWarnings("unchecked")_		O returnType = (O) this__		return returnType__	};sets,the,parallelism,for,this,operator,the,parallelism,must,be,1,or,more,param,parallelism,the,parallelism,for,this,operator,a,value,equal,to,link,execution,config,will,use,the,system,default,return,the,operator,with,set,parallelism;public,o,set,parallelism,int,parallelism,preconditions,check,argument,parallelism,0,parallelism,execution,config,the,parallelism,of,an,operator,must,be,at,least,1,this,parallelism,parallelism,suppress,warnings,unchecked,o,return,type,o,this,return,return,type
Operator -> public O setParallelism(int parallelism);1489671807;Sets the parallelism for this operator._The parallelism must be 1 or more.__@param parallelism The parallelism for this operator. A value equal to {@link ExecutionConfig#PARALLELISM_DEFAULT}_will use the system default._@return The operator with set parallelism.;public O setParallelism(int parallelism) {_		Preconditions.checkArgument(parallelism > 0 || parallelism == ExecutionConfig.PARALLELISM_DEFAULT,_			"The parallelism of an operator must be at least 1.")___		this.parallelism = parallelism___		@SuppressWarnings("unchecked")_		O returnType = (O) this__		return returnType__	};sets,the,parallelism,for,this,operator,the,parallelism,must,be,1,or,more,param,parallelism,the,parallelism,for,this,operator,a,value,equal,to,link,execution,config,will,use,the,system,default,return,the,operator,with,set,parallelism;public,o,set,parallelism,int,parallelism,preconditions,check,argument,parallelism,0,parallelism,execution,config,the,parallelism,of,an,operator,must,be,at,least,1,this,parallelism,parallelism,suppress,warnings,unchecked,o,return,type,o,this,return,return,type
Operator -> public O setParallelism(int parallelism);1500970016;Sets the parallelism for this operator._The parallelism must be 1 or more.__@param parallelism The parallelism for this operator. A value equal to {@link ExecutionConfig#PARALLELISM_DEFAULT}_will use the system default._@return The operator with set parallelism.;public O setParallelism(int parallelism) {_		Preconditions.checkArgument(parallelism > 0 || parallelism == ExecutionConfig.PARALLELISM_DEFAULT,_			"The parallelism of an operator must be at least 1.")___		this.parallelism = parallelism___		@SuppressWarnings("unchecked")_		O returnType = (O) this__		return returnType__	};sets,the,parallelism,for,this,operator,the,parallelism,must,be,1,or,more,param,parallelism,the,parallelism,for,this,operator,a,value,equal,to,link,execution,config,will,use,the,system,default,return,the,operator,with,set,parallelism;public,o,set,parallelism,int,parallelism,preconditions,check,argument,parallelism,0,parallelism,execution,config,the,parallelism,of,an,operator,must,be,at,least,1,this,parallelism,parallelism,suppress,warnings,unchecked,o,return,type,o,this,return,return,type
Operator -> public O setParallelism(int parallelism);1514902843;Sets the parallelism for this operator._The parallelism must be 1 or more.__@param parallelism The parallelism for this operator. A value equal to {@link ExecutionConfig#PARALLELISM_DEFAULT}_will use the system default._@return The operator with set parallelism.;public O setParallelism(int parallelism) {_		Preconditions.checkArgument(parallelism > 0 || parallelism == ExecutionConfig.PARALLELISM_DEFAULT,_				"The parallelism must be at least one, or ExecutionConfig.PARALLELISM_DEFAULT (use system default).")___		this.parallelism = parallelism___		@SuppressWarnings("unchecked")_		O returnType = (O) this__		return returnType__	};sets,the,parallelism,for,this,operator,the,parallelism,must,be,1,or,more,param,parallelism,the,parallelism,for,this,operator,a,value,equal,to,link,execution,config,will,use,the,system,default,return,the,operator,with,set,parallelism;public,o,set,parallelism,int,parallelism,preconditions,check,argument,parallelism,0,parallelism,execution,config,the,parallelism,must,be,at,least,one,or,execution,config,use,system,default,this,parallelism,parallelism,suppress,warnings,unchecked,o,return,type,o,this,return,return,type
Operator -> public ResourceSpec getMinResources();1488304750;Returns the minimum resource of this operator. If no minimum resource has been set,_it returns the default empty resource.__@return The minimum resource of this operator.;public ResourceSpec getMinResources() {_		return this.minResources__	};returns,the,minimum,resource,of,this,operator,if,no,minimum,resource,has,been,set,it,returns,the,default,empty,resource,return,the,minimum,resource,of,this,operator;public,resource,spec,get,min,resources,return,this,min,resources
Operator -> public ResourceSpec getMinResources();1489671807;Returns the minimum resource of this operator. If no minimum resource has been set,_it returns the default empty resource.__@return The minimum resource of this operator.;public ResourceSpec getMinResources() {_		return this.minResources__	};returns,the,minimum,resource,of,this,operator,if,no,minimum,resource,has,been,set,it,returns,the,default,empty,resource,return,the,minimum,resource,of,this,operator;public,resource,spec,get,min,resources,return,this,min,resources
Operator -> public ResourceSpec getMinResources();1500970016;Returns the minimum resource of this operator. If no minimum resource has been set,_it returns the default empty resource.__@return The minimum resource of this operator.;public ResourceSpec getMinResources() {_		return this.minResources__	};returns,the,minimum,resource,of,this,operator,if,no,minimum,resource,has,been,set,it,returns,the,default,empty,resource,return,the,minimum,resource,of,this,operator;public,resource,spec,get,min,resources,return,this,min,resources
Operator -> public ResourceSpec getMinResources();1514902843;Returns the minimum resource of this operator. If no minimum resource has been set,_it returns the default empty resource.__@return The minimum resource of this operator.;public ResourceSpec getMinResources() {_		return this.minResources__	};returns,the,minimum,resource,of,this,operator,if,no,minimum,resource,has,been,set,it,returns,the,default,empty,resource,return,the,minimum,resource,of,this,operator;public,resource,spec,get,min,resources,return,this,min,resources
