# id;timestamp;commentText;codeText;commentWords;codeWords
SharedBuffer -> SharedBufferSerializerConfigSnapshot -> public SharedBufferSerializerConfigSnapshot();1494947249;This empty constructor is required for deserializing the configuration.;public SharedBufferSerializerConfigSnapshot() {};this,empty,constructor,is,required,for,deserializing,the,configuration;public,shared,buffer,serializer,config,snapshot
SharedBuffer -> SharedBufferPage -> public void add(final ValueTimeWrapper<V> valueTime, final SharedBufferEntry<K, V> previous, final DeweyNumber version);1490089987;Adds a new value time pair to the page. The new entry is linked to the previous entry_with the given version.__@param valueTime Value time pair to be stored_@param previous Previous shared buffer entry to which the new entry shall be linked_@param version Version of the relation between the new and the previous entry;public void add(final ValueTimeWrapper<V> valueTime, final SharedBufferEntry<K, V> previous, final DeweyNumber version) {_			SharedBufferEntry<K, V> sharedBufferEntry = entries.get(valueTime)___			if (sharedBufferEntry == null) {_				sharedBufferEntry = new SharedBufferEntry<K, V>(valueTime, this)___				entries.put(valueTime, sharedBufferEntry)__			}__			SharedBufferEdge<K, V> newEdge___			if (previous != null) {_				newEdge = new SharedBufferEdge<>(previous, version)__				previous.increaseReferenceCounter()__			} else {_				newEdge = new SharedBufferEdge<>(null, version)__			}__			sharedBufferEntry.addEdge(newEdge)__		};adds,a,new,value,time,pair,to,the,page,the,new,entry,is,linked,to,the,previous,entry,with,the,given,version,param,value,time,value,time,pair,to,be,stored,param,previous,previous,shared,buffer,entry,to,which,the,new,entry,shall,be,linked,param,version,version,of,the,relation,between,the,new,and,the,previous,entry;public,void,add,final,value,time,wrapper,v,value,time,final,shared,buffer,entry,k,v,previous,final,dewey,number,version,shared,buffer,entry,k,v,shared,buffer,entry,entries,get,value,time,if,shared,buffer,entry,null,shared,buffer,entry,new,shared,buffer,entry,k,v,value,time,this,entries,put,value,time,shared,buffer,entry,shared,buffer,edge,k,v,new,edge,if,previous,null,new,edge,new,shared,buffer,edge,previous,version,previous,increase,reference,counter,else,new,edge,new,shared,buffer,edge,null,version,shared,buffer,entry,add,edge,new,edge
SharedBuffer -> SharedBufferPage -> public void add(final ValueTimeWrapper<V> valueTime, final SharedBufferEntry<K, V> previous, final DeweyNumber version);1490194327;Adds a new value time pair to the page. The new entry is linked to the previous entry_with the given version.__@param valueTime Value time pair to be stored_@param previous Previous shared buffer entry to which the new entry shall be linked_@param version Version of the relation between the new and the previous entry;public void add(final ValueTimeWrapper<V> valueTime, final SharedBufferEntry<K, V> previous, final DeweyNumber version) {_			SharedBufferEntry<K, V> sharedBufferEntry = entries.get(valueTime)___			if (sharedBufferEntry == null) {_				sharedBufferEntry = new SharedBufferEntry<K, V>(valueTime, this)___				entries.put(valueTime, sharedBufferEntry)__			}__			SharedBufferEdge<K, V> newEdge___			if (previous != null) {_				newEdge = new SharedBufferEdge<>(previous, version)__				previous.increaseReferenceCounter()__			} else {_				newEdge = new SharedBufferEdge<>(null, version)__			}__			sharedBufferEntry.addEdge(newEdge)__		};adds,a,new,value,time,pair,to,the,page,the,new,entry,is,linked,to,the,previous,entry,with,the,given,version,param,value,time,value,time,pair,to,be,stored,param,previous,previous,shared,buffer,entry,to,which,the,new,entry,shall,be,linked,param,version,version,of,the,relation,between,the,new,and,the,previous,entry;public,void,add,final,value,time,wrapper,v,value,time,final,shared,buffer,entry,k,v,previous,final,dewey,number,version,shared,buffer,entry,k,v,shared,buffer,entry,entries,get,value,time,if,shared,buffer,entry,null,shared,buffer,entry,new,shared,buffer,entry,k,v,value,time,this,entries,put,value,time,shared,buffer,entry,shared,buffer,edge,k,v,new,edge,if,previous,null,new,edge,new,shared,buffer,edge,previous,version,previous,increase,reference,counter,else,new,edge,new,shared,buffer,edge,null,version,shared,buffer,entry,add,edge,new,edge
SharedBuffer -> SharedBufferPage -> public void add(final ValueTimeWrapper<V> valueTime, final SharedBufferEntry<K, V> previous, final DeweyNumber version);1491836268;Adds a new value time pair to the page. The new entry is linked to the previous entry_with the given version.__@param valueTime Value time pair to be stored_@param previous Previous shared buffer entry to which the new entry shall be linked_@param version Version of the relation between the new and the previous entry;public void add(final ValueTimeWrapper<V> valueTime, final SharedBufferEntry<K, V> previous, final DeweyNumber version) {_			SharedBufferEntry<K, V> sharedBufferEntry = entries.get(valueTime)___			if (sharedBufferEntry == null) {_				sharedBufferEntry = new SharedBufferEntry<K, V>(valueTime, this)___				entries.put(valueTime, sharedBufferEntry)__			}__			SharedBufferEdge<K, V> newEdge___			if (previous != null) {_				newEdge = new SharedBufferEdge<>(previous, version)__				previous.increaseReferenceCounter()__			} else {_				newEdge = new SharedBufferEdge<>(null, version)__			}__			sharedBufferEntry.addEdge(newEdge)__		};adds,a,new,value,time,pair,to,the,page,the,new,entry,is,linked,to,the,previous,entry,with,the,given,version,param,value,time,value,time,pair,to,be,stored,param,previous,previous,shared,buffer,entry,to,which,the,new,entry,shall,be,linked,param,version,version,of,the,relation,between,the,new,and,the,previous,entry;public,void,add,final,value,time,wrapper,v,value,time,final,shared,buffer,entry,k,v,previous,final,dewey,number,version,shared,buffer,entry,k,v,shared,buffer,entry,entries,get,value,time,if,shared,buffer,entry,null,shared,buffer,entry,new,shared,buffer,entry,k,v,value,time,this,entries,put,value,time,shared,buffer,entry,shared,buffer,edge,k,v,new,edge,if,previous,null,new,edge,new,shared,buffer,edge,previous,version,previous,increase,reference,counter,else,new,edge,new,shared,buffer,edge,null,version,shared,buffer,entry,add,edge,new,edge
SharedBuffer -> SharedBufferPage -> public void add(final ValueTimeWrapper<V> valueTime, final SharedBufferEntry<K, V> previous, final DeweyNumber version);1493985307;Adds a new value time pair to the page. The new entry is linked to the previous entry_with the given version.__@param valueTime Value time pair to be stored_@param previous Previous shared buffer entry to which the new entry shall be linked_@param version Version of the relation between the new and the previous entry;public void add(final ValueTimeWrapper<V> valueTime, final SharedBufferEntry<K, V> previous, final DeweyNumber version) {_			SharedBufferEntry<K, V> sharedBufferEntry = entries.get(valueTime)___			if (sharedBufferEntry == null) {_				sharedBufferEntry = new SharedBufferEntry<K, V>(valueTime, this)___				entries.put(valueTime, sharedBufferEntry)__			}__			SharedBufferEdge<K, V> newEdge___			if (previous != null) {_				newEdge = new SharedBufferEdge<>(previous, version)__				previous.increaseReferenceCounter()__			} else {_				newEdge = new SharedBufferEdge<>(null, version)__			}__			sharedBufferEntry.addEdge(newEdge)__		};adds,a,new,value,time,pair,to,the,page,the,new,entry,is,linked,to,the,previous,entry,with,the,given,version,param,value,time,value,time,pair,to,be,stored,param,previous,previous,shared,buffer,entry,to,which,the,new,entry,shall,be,linked,param,version,version,of,the,relation,between,the,new,and,the,previous,entry;public,void,add,final,value,time,wrapper,v,value,time,final,shared,buffer,entry,k,v,previous,final,dewey,number,version,shared,buffer,entry,k,v,shared,buffer,entry,entries,get,value,time,if,shared,buffer,entry,null,shared,buffer,entry,new,shared,buffer,entry,k,v,value,time,this,entries,put,value,time,shared,buffer,entry,shared,buffer,edge,k,v,new,edge,if,previous,null,new,edge,new,shared,buffer,edge,previous,version,previous,increase,reference,counter,else,new,edge,new,shared,buffer,edge,null,version,shared,buffer,entry,add,edge,new,edge
SharedBuffer -> SharedBufferPage -> public void add(final ValueTimeWrapper<V> valueTime, final SharedBufferEntry<K, V> previous, final DeweyNumber version);1494495540;Adds a new value time pair to the page. The new entry is linked to the previous entry_with the given version.__@param valueTime Value time pair to be stored_@param previous Previous shared buffer entry to which the new entry shall be linked_@param version Version of the relation between the new and the previous entry;public void add(final ValueTimeWrapper<V> valueTime, final SharedBufferEntry<K, V> previous, final DeweyNumber version) {_			SharedBufferEntry<K, V> sharedBufferEntry = entries.get(valueTime)___			if (sharedBufferEntry == null) {_				sharedBufferEntry = new SharedBufferEntry<K, V>(valueTime, this)___				entries.put(valueTime, sharedBufferEntry)__			}__			SharedBufferEdge<K, V> newEdge___			if (previous != null) {_				newEdge = new SharedBufferEdge<>(previous, version)__				previous.increaseReferenceCounter()__			} else {_				newEdge = new SharedBufferEdge<>(null, version)__			}__			sharedBufferEntry.addEdge(newEdge)__		};adds,a,new,value,time,pair,to,the,page,the,new,entry,is,linked,to,the,previous,entry,with,the,given,version,param,value,time,value,time,pair,to,be,stored,param,previous,previous,shared,buffer,entry,to,which,the,new,entry,shall,be,linked,param,version,version,of,the,relation,between,the,new,and,the,previous,entry;public,void,add,final,value,time,wrapper,v,value,time,final,shared,buffer,entry,k,v,previous,final,dewey,number,version,shared,buffer,entry,k,v,shared,buffer,entry,entries,get,value,time,if,shared,buffer,entry,null,shared,buffer,entry,new,shared,buffer,entry,k,v,value,time,this,entries,put,value,time,shared,buffer,entry,shared,buffer,edge,k,v,new,edge,if,previous,null,new,edge,new,shared,buffer,edge,previous,version,previous,increase,reference,counter,else,new,edge,new,shared,buffer,edge,null,version,shared,buffer,entry,add,edge,new,edge
SharedBuffer -> SharedBufferPage -> public void add(final ValueTimeWrapper<V> valueTime, final SharedBufferEntry<K, V> previous, final DeweyNumber version);1494851589;Adds a new value time pair to the page. The new entry is linked to the previous entry_with the given version.__@param valueTime Value time pair to be stored_@param previous Previous shared buffer entry to which the new entry shall be linked_@param version Version of the relation between the new and the previous entry;public void add(final ValueTimeWrapper<V> valueTime, final SharedBufferEntry<K, V> previous, final DeweyNumber version) {_			SharedBufferEntry<K, V> sharedBufferEntry = entries.get(valueTime)___			if (sharedBufferEntry == null) {_				sharedBufferEntry = new SharedBufferEntry<K, V>(valueTime, this)___				entries.put(valueTime, sharedBufferEntry)__			}__			SharedBufferEdge<K, V> newEdge___			if (previous != null) {_				newEdge = new SharedBufferEdge<>(previous, version)__				previous.increaseReferenceCounter()__			} else {_				newEdge = new SharedBufferEdge<>(null, version)__			}__			sharedBufferEntry.addEdge(newEdge)__		};adds,a,new,value,time,pair,to,the,page,the,new,entry,is,linked,to,the,previous,entry,with,the,given,version,param,value,time,value,time,pair,to,be,stored,param,previous,previous,shared,buffer,entry,to,which,the,new,entry,shall,be,linked,param,version,version,of,the,relation,between,the,new,and,the,previous,entry;public,void,add,final,value,time,wrapper,v,value,time,final,shared,buffer,entry,k,v,previous,final,dewey,number,version,shared,buffer,entry,k,v,shared,buffer,entry,entries,get,value,time,if,shared,buffer,entry,null,shared,buffer,entry,new,shared,buffer,entry,k,v,value,time,this,entries,put,value,time,shared,buffer,entry,shared,buffer,edge,k,v,new,edge,if,previous,null,new,edge,new,shared,buffer,edge,previous,version,previous,increase,reference,counter,else,new,edge,new,shared,buffer,edge,null,version,shared,buffer,entry,add,edge,new,edge
SharedBuffer -> SharedBufferPage -> public void add(final ValueTimeWrapper<V> valueTime, final SharedBufferEntry<K, V> previous, final DeweyNumber version);1494947249;Adds a new value time pair to the page. The new entry is linked to the previous entry_with the given version.__@param valueTime Value time pair to be stored_@param previous Previous shared buffer entry to which the new entry shall be linked_@param version Version of the relation between the new and the previous entry;public void add(final ValueTimeWrapper<V> valueTime, final SharedBufferEntry<K, V> previous, final DeweyNumber version) {_			SharedBufferEntry<K, V> sharedBufferEntry = entries.get(valueTime)___			if (sharedBufferEntry == null) {_				sharedBufferEntry = new SharedBufferEntry<K, V>(valueTime, this)___				entries.put(valueTime, sharedBufferEntry)__			}__			SharedBufferEdge<K, V> newEdge___			if (previous != null) {_				newEdge = new SharedBufferEdge<>(previous, version)__				previous.increaseReferenceCounter()__			} else {_				newEdge = new SharedBufferEdge<>(null, version)__			}__			sharedBufferEntry.addEdge(newEdge)__		};adds,a,new,value,time,pair,to,the,page,the,new,entry,is,linked,to,the,previous,entry,with,the,given,version,param,value,time,value,time,pair,to,be,stored,param,previous,previous,shared,buffer,entry,to,which,the,new,entry,shall,be,linked,param,version,version,of,the,relation,between,the,new,and,the,previous,entry;public,void,add,final,value,time,wrapper,v,value,time,final,shared,buffer,entry,k,v,previous,final,dewey,number,version,shared,buffer,entry,k,v,shared,buffer,entry,entries,get,value,time,if,shared,buffer,entry,null,shared,buffer,entry,new,shared,buffer,entry,k,v,value,time,this,entries,put,value,time,shared,buffer,entry,shared,buffer,edge,k,v,new,edge,if,previous,null,new,edge,new,shared,buffer,edge,previous,version,previous,increase,reference,counter,else,new,edge,new,shared,buffer,edge,null,version,shared,buffer,entry,add,edge,new,edge
SharedBuffer -> SharedBufferPage -> public void add(final ValueTimeWrapper<V> valueTime, final SharedBufferEntry<K, V> previous, final DeweyNumber version);1495090293;Adds a new value time pair to the page. The new entry is linked to the previous entry_with the given version.__@param valueTime Value time pair to be stored_@param previous Previous shared buffer entry to which the new entry shall be linked_@param version Version of the relation between the new and the previous entry;public void add(final ValueTimeWrapper<V> valueTime, final SharedBufferEntry<K, V> previous, final DeweyNumber version) {_			SharedBufferEntry<K, V> sharedBufferEntry = entries.get(valueTime)___			if (sharedBufferEntry == null) {_				sharedBufferEntry = new SharedBufferEntry<K, V>(valueTime, this)___				entries.put(valueTime, sharedBufferEntry)__			}__			SharedBufferEdge<K, V> newEdge___			if (previous != null) {_				newEdge = new SharedBufferEdge<>(previous, version)__				previous.increaseReferenceCounter()__			} else {_				newEdge = new SharedBufferEdge<>(null, version)__			}__			sharedBufferEntry.addEdge(newEdge)__		};adds,a,new,value,time,pair,to,the,page,the,new,entry,is,linked,to,the,previous,entry,with,the,given,version,param,value,time,value,time,pair,to,be,stored,param,previous,previous,shared,buffer,entry,to,which,the,new,entry,shall,be,linked,param,version,version,of,the,relation,between,the,new,and,the,previous,entry;public,void,add,final,value,time,wrapper,v,value,time,final,shared,buffer,entry,k,v,previous,final,dewey,number,version,shared,buffer,entry,k,v,shared,buffer,entry,entries,get,value,time,if,shared,buffer,entry,null,shared,buffer,entry,new,shared,buffer,entry,k,v,value,time,this,entries,put,value,time,shared,buffer,entry,shared,buffer,edge,k,v,new,edge,if,previous,null,new,edge,new,shared,buffer,edge,previous,version,previous,increase,reference,counter,else,new,edge,new,shared,buffer,edge,null,version,shared,buffer,entry,add,edge,new,edge
SharedBuffer -> SharedBufferPage -> public void add(final ValueTimeWrapper<V> valueTime, final SharedBufferEntry<K, V> previous, final DeweyNumber version);1495099662;Adds a new value time pair to the page. The new entry is linked to the previous entry_with the given version.__@param valueTime Value time pair to be stored_@param previous Previous shared buffer entry to which the new entry shall be linked_@param version Version of the relation between the new and the previous entry;public void add(final ValueTimeWrapper<V> valueTime, final SharedBufferEntry<K, V> previous, final DeweyNumber version) {_			SharedBufferEntry<K, V> sharedBufferEntry = entries.get(valueTime)___			if (sharedBufferEntry == null) {_				sharedBufferEntry = new SharedBufferEntry<K, V>(valueTime, this)___				entries.put(valueTime, sharedBufferEntry)__			}__			SharedBufferEdge<K, V> newEdge___			if (previous != null) {_				newEdge = new SharedBufferEdge<>(previous, version)__				previous.increaseReferenceCounter()__			} else {_				newEdge = new SharedBufferEdge<>(null, version)__			}__			sharedBufferEntry.addEdge(newEdge)__		};adds,a,new,value,time,pair,to,the,page,the,new,entry,is,linked,to,the,previous,entry,with,the,given,version,param,value,time,value,time,pair,to,be,stored,param,previous,previous,shared,buffer,entry,to,which,the,new,entry,shall,be,linked,param,version,version,of,the,relation,between,the,new,and,the,previous,entry;public,void,add,final,value,time,wrapper,v,value,time,final,shared,buffer,entry,k,v,previous,final,dewey,number,version,shared,buffer,entry,k,v,shared,buffer,entry,entries,get,value,time,if,shared,buffer,entry,null,shared,buffer,entry,new,shared,buffer,entry,k,v,value,time,this,entries,put,value,time,shared,buffer,entry,shared,buffer,edge,k,v,new,edge,if,previous,null,new,edge,new,shared,buffer,edge,previous,version,previous,increase,reference,counter,else,new,edge,new,shared,buffer,edge,null,version,shared,buffer,entry,add,edge,new,edge
SharedBuffer -> SharedBufferPage -> public void add(final ValueTimeWrapper<V> valueTime, final SharedBufferEntry<K, V> previous, final DeweyNumber version);1495657626;Adds a new value time pair to the page. The new entry is linked to the previous entry_with the given version.__@param valueTime Value time pair to be stored_@param previous Previous shared buffer entry to which the new entry shall be linked_@param version Version of the relation between the new and the previous entry;public void add(final ValueTimeWrapper<V> valueTime, final SharedBufferEntry<K, V> previous, final DeweyNumber version) {_			SharedBufferEntry<K, V> sharedBufferEntry = entries.get(valueTime)___			if (sharedBufferEntry == null) {_				sharedBufferEntry = new SharedBufferEntry<K, V>(valueTime, this)___				entries.put(valueTime, sharedBufferEntry)__			}__			SharedBufferEdge<K, V> newEdge___			if (previous != null) {_				newEdge = new SharedBufferEdge<>(previous, version)__				previous.increaseReferenceCounter()__			} else {_				newEdge = new SharedBufferEdge<>(null, version)__			}__			sharedBufferEntry.addEdge(newEdge)__		};adds,a,new,value,time,pair,to,the,page,the,new,entry,is,linked,to,the,previous,entry,with,the,given,version,param,value,time,value,time,pair,to,be,stored,param,previous,previous,shared,buffer,entry,to,which,the,new,entry,shall,be,linked,param,version,version,of,the,relation,between,the,new,and,the,previous,entry;public,void,add,final,value,time,wrapper,v,value,time,final,shared,buffer,entry,k,v,previous,final,dewey,number,version,shared,buffer,entry,k,v,shared,buffer,entry,entries,get,value,time,if,shared,buffer,entry,null,shared,buffer,entry,new,shared,buffer,entry,k,v,value,time,this,entries,put,value,time,shared,buffer,entry,shared,buffer,edge,k,v,new,edge,if,previous,null,new,edge,new,shared,buffer,edge,previous,version,previous,increase,reference,counter,else,new,edge,new,shared,buffer,edge,null,version,shared,buffer,entry,add,edge,new,edge
SharedBuffer -> SharedBufferPage -> public void add(final ValueTimeWrapper<V> valueTime, final SharedBufferEntry<K, V> previous, final DeweyNumber version);1496245714;Adds a new value time pair to the page. The new entry is linked to the previous entry_with the given version.__@param valueTime Value time pair to be stored_@param previous Previous shared buffer entry to which the new entry shall be linked_@param version Version of the relation between the new and the previous entry;public void add(final ValueTimeWrapper<V> valueTime, final SharedBufferEntry<K, V> previous, final DeweyNumber version) {_			SharedBufferEntry<K, V> sharedBufferEntry = entries.get(valueTime)___			if (sharedBufferEntry == null) {_				sharedBufferEntry = new SharedBufferEntry<K, V>(valueTime, this)___				entries.put(valueTime, sharedBufferEntry)__			}__			SharedBufferEdge<K, V> newEdge___			if (previous != null) {_				newEdge = new SharedBufferEdge<>(previous, version)__				previous.increaseReferenceCounter()__			} else {_				newEdge = new SharedBufferEdge<>(null, version)__			}__			sharedBufferEntry.addEdge(newEdge)__		};adds,a,new,value,time,pair,to,the,page,the,new,entry,is,linked,to,the,previous,entry,with,the,given,version,param,value,time,value,time,pair,to,be,stored,param,previous,previous,shared,buffer,entry,to,which,the,new,entry,shall,be,linked,param,version,version,of,the,relation,between,the,new,and,the,previous,entry;public,void,add,final,value,time,wrapper,v,value,time,final,shared,buffer,entry,k,v,previous,final,dewey,number,version,shared,buffer,entry,k,v,shared,buffer,entry,entries,get,value,time,if,shared,buffer,entry,null,shared,buffer,entry,new,shared,buffer,entry,k,v,value,time,this,entries,put,value,time,shared,buffer,entry,shared,buffer,edge,k,v,new,edge,if,previous,null,new,edge,new,shared,buffer,edge,previous,version,previous,increase,reference,counter,else,new,edge,new,shared,buffer,edge,null,version,shared,buffer,entry,add,edge,new,edge
SharedBuffer -> SharedBufferPage -> public void add(final ValueTimeWrapper<V> valueTime, final SharedBufferEntry<K, V> previous, final DeweyNumber version);1497171758;Adds a new value time pair to the page. The new entry is linked to the previous entry_with the given version.__@param valueTime Value time pair to be stored_@param previous Previous shared buffer entry to which the new entry shall be linked_@param version Version of the relation between the new and the previous entry;public void add(final ValueTimeWrapper<V> valueTime, final SharedBufferEntry<K, V> previous, final DeweyNumber version) {_			SharedBufferEntry<K, V> sharedBufferEntry = entries.get(valueTime)___			if (sharedBufferEntry == null) {_				sharedBufferEntry = new SharedBufferEntry<K, V>(valueTime, this)___				entries.put(valueTime, sharedBufferEntry)__			}__			SharedBufferEdge<K, V> newEdge___			if (previous != null) {_				newEdge = new SharedBufferEdge<>(previous, version)__				previous.increaseReferenceCounter()__			} else {_				newEdge = new SharedBufferEdge<>(null, version)__			}__			sharedBufferEntry.addEdge(newEdge)__		};adds,a,new,value,time,pair,to,the,page,the,new,entry,is,linked,to,the,previous,entry,with,the,given,version,param,value,time,value,time,pair,to,be,stored,param,previous,previous,shared,buffer,entry,to,which,the,new,entry,shall,be,linked,param,version,version,of,the,relation,between,the,new,and,the,previous,entry;public,void,add,final,value,time,wrapper,v,value,time,final,shared,buffer,entry,k,v,previous,final,dewey,number,version,shared,buffer,entry,k,v,shared,buffer,entry,entries,get,value,time,if,shared,buffer,entry,null,shared,buffer,entry,new,shared,buffer,entry,k,v,value,time,this,entries,put,value,time,shared,buffer,entry,shared,buffer,edge,k,v,new,edge,if,previous,null,new,edge,new,shared,buffer,edge,previous,version,previous,increase,reference,counter,else,new,edge,new,shared,buffer,edge,null,version,shared,buffer,entry,add,edge,new,edge
SharedBuffer -> SharedBufferPage -> public void add(final ValueTimeWrapper<V> valueTime, final SharedBufferEntry<K, V> previous, final DeweyNumber version);1498567133;Adds a new value time pair to the page. The new entry is linked to the previous entry_with the given version.__@param valueTime Value time pair to be stored_@param previous Previous shared buffer entry to which the new entry shall be linked_@param version Version of the relation between the new and the previous entry;public void add(final ValueTimeWrapper<V> valueTime, final SharedBufferEntry<K, V> previous, final DeweyNumber version) {_			SharedBufferEntry<K, V> sharedBufferEntry = entries.get(valueTime)___			if (sharedBufferEntry == null) {_				sharedBufferEntry = new SharedBufferEntry<K, V>(valueTime, this)___				entries.put(valueTime, sharedBufferEntry)__			}__			SharedBufferEdge<K, V> newEdge___			if (previous != null) {_				newEdge = new SharedBufferEdge<>(previous, version)__				previous.increaseReferenceCounter()__			} else {_				newEdge = new SharedBufferEdge<>(null, version)__			}__			sharedBufferEntry.addEdge(newEdge)__		};adds,a,new,value,time,pair,to,the,page,the,new,entry,is,linked,to,the,previous,entry,with,the,given,version,param,value,time,value,time,pair,to,be,stored,param,previous,previous,shared,buffer,entry,to,which,the,new,entry,shall,be,linked,param,version,version,of,the,relation,between,the,new,and,the,previous,entry;public,void,add,final,value,time,wrapper,v,value,time,final,shared,buffer,entry,k,v,previous,final,dewey,number,version,shared,buffer,entry,k,v,shared,buffer,entry,entries,get,value,time,if,shared,buffer,entry,null,shared,buffer,entry,new,shared,buffer,entry,k,v,value,time,this,entries,put,value,time,shared,buffer,entry,shared,buffer,edge,k,v,new,edge,if,previous,null,new,edge,new,shared,buffer,edge,previous,version,previous,increase,reference,counter,else,new,edge,new,shared,buffer,edge,null,version,shared,buffer,entry,add,edge,new,edge
SharedBuffer -> SharedBufferPage -> public void add(final ValueTimeWrapper<V> valueTime, final SharedBufferEntry<K, V> previous, final DeweyNumber version);1500021711;Adds a new value time pair to the page. The new entry is linked to the previous entry_with the given version.__@param valueTime Value time pair to be stored_@param previous Previous shared buffer entry to which the new entry shall be linked_@param version Version of the relation between the new and the previous entry;public void add(final ValueTimeWrapper<V> valueTime, final SharedBufferEntry<K, V> previous, final DeweyNumber version) {_			SharedBufferEntry<K, V> sharedBufferEntry = entries.get(valueTime)___			if (sharedBufferEntry == null) {_				sharedBufferEntry = new SharedBufferEntry<K, V>(valueTime, this)___				entries.put(valueTime, sharedBufferEntry)__			}__			SharedBufferEdge<K, V> newEdge___			if (previous != null) {_				newEdge = new SharedBufferEdge<>(previous, version)__				previous.increaseReferenceCounter()__			} else {_				newEdge = new SharedBufferEdge<>(null, version)__			}__			sharedBufferEntry.addEdge(newEdge)__		};adds,a,new,value,time,pair,to,the,page,the,new,entry,is,linked,to,the,previous,entry,with,the,given,version,param,value,time,value,time,pair,to,be,stored,param,previous,previous,shared,buffer,entry,to,which,the,new,entry,shall,be,linked,param,version,version,of,the,relation,between,the,new,and,the,previous,entry;public,void,add,final,value,time,wrapper,v,value,time,final,shared,buffer,entry,k,v,previous,final,dewey,number,version,shared,buffer,entry,k,v,shared,buffer,entry,entries,get,value,time,if,shared,buffer,entry,null,shared,buffer,entry,new,shared,buffer,entry,k,v,value,time,this,entries,put,value,time,shared,buffer,entry,shared,buffer,edge,k,v,new,edge,if,previous,null,new,edge,new,shared,buffer,edge,previous,version,previous,increase,reference,counter,else,new,edge,new,shared,buffer,edge,null,version,shared,buffer,entry,add,edge,new,edge
SharedBuffer -> SharedBufferPage -> public void add(final ValueTimeWrapper<V> valueTime, final SharedBufferEntry<K, V> previous, final DeweyNumber version);1503588494;Adds a new value time pair to the page. The new entry is linked to the previous entry_with the given version.__@param valueTime Value time pair to be stored_@param previous Previous shared buffer entry to which the new entry shall be linked_@param version Version of the relation between the new and the previous entry;public void add(final ValueTimeWrapper<V> valueTime, final SharedBufferEntry<K, V> previous, final DeweyNumber version) {_			SharedBufferEntry<K, V> sharedBufferEntry = entries.get(valueTime)___			if (sharedBufferEntry == null) {_				sharedBufferEntry = new SharedBufferEntry<K, V>(valueTime, this)___				entries.put(valueTime, sharedBufferEntry)__			}__			SharedBufferEdge<K, V> newEdge___			if (previous != null) {_				newEdge = new SharedBufferEdge<>(previous, version)__				previous.increaseReferenceCounter()__			} else {_				newEdge = new SharedBufferEdge<>(null, version)__			}__			sharedBufferEntry.addEdge(newEdge)__		};adds,a,new,value,time,pair,to,the,page,the,new,entry,is,linked,to,the,previous,entry,with,the,given,version,param,value,time,value,time,pair,to,be,stored,param,previous,previous,shared,buffer,entry,to,which,the,new,entry,shall,be,linked,param,version,version,of,the,relation,between,the,new,and,the,previous,entry;public,void,add,final,value,time,wrapper,v,value,time,final,shared,buffer,entry,k,v,previous,final,dewey,number,version,shared,buffer,entry,k,v,shared,buffer,entry,entries,get,value,time,if,shared,buffer,entry,null,shared,buffer,entry,new,shared,buffer,entry,k,v,value,time,this,entries,put,value,time,shared,buffer,entry,shared,buffer,edge,k,v,new,edge,if,previous,null,new,edge,new,shared,buffer,edge,previous,version,previous,increase,reference,counter,else,new,edge,new,shared,buffer,edge,null,version,shared,buffer,entry,add,edge,new,edge
SharedBuffer -> SharedBufferPage -> public void add(final ValueTimeWrapper<V> valueTime, final SharedBufferEntry<K, V> previous, final DeweyNumber version);1503654807;Adds a new value time pair to the page. The new entry is linked to the previous entry_with the given version.__@param valueTime Value time pair to be stored_@param previous Previous shared buffer entry to which the new entry shall be linked_@param version Version of the relation between the new and the previous entry;public void add(final ValueTimeWrapper<V> valueTime, final SharedBufferEntry<K, V> previous, final DeweyNumber version) {_			SharedBufferEntry<K, V> sharedBufferEntry = entries.get(valueTime)___			if (sharedBufferEntry == null) {_				sharedBufferEntry = new SharedBufferEntry<K, V>(valueTime, this)___				entries.put(valueTime, sharedBufferEntry)__			}__			SharedBufferEdge<K, V> newEdge___			if (previous != null) {_				newEdge = new SharedBufferEdge<>(previous, version)__				previous.increaseReferenceCounter()__			} else {_				newEdge = new SharedBufferEdge<>(null, version)__			}__			sharedBufferEntry.addEdge(newEdge)__		};adds,a,new,value,time,pair,to,the,page,the,new,entry,is,linked,to,the,previous,entry,with,the,given,version,param,value,time,value,time,pair,to,be,stored,param,previous,previous,shared,buffer,entry,to,which,the,new,entry,shall,be,linked,param,version,version,of,the,relation,between,the,new,and,the,previous,entry;public,void,add,final,value,time,wrapper,v,value,time,final,shared,buffer,entry,k,v,previous,final,dewey,number,version,shared,buffer,entry,k,v,shared,buffer,entry,entries,get,value,time,if,shared,buffer,entry,null,shared,buffer,entry,new,shared,buffer,entry,k,v,value,time,this,entries,put,value,time,shared,buffer,entry,shared,buffer,edge,k,v,new,edge,if,previous,null,new,edge,new,shared,buffer,edge,previous,version,previous,increase,reference,counter,else,new,edge,new,shared,buffer,edge,null,version,shared,buffer,entry,add,edge,new,edge
