# id;timestamp;commentText;codeText;commentWords;codeWords
CxfBinding -> public static void storeCxfResponse(CxfExchange exchange, Message response);1217918186;@deprecated please use {@link #storeCxfResponse(HeaderFilterStrategy, CxfExchange, Message)} instead.;public static void storeCxfResponse(CxfExchange exchange, Message response) {_        CxfBinding.storeCxfResponse(new CxfHeaderFilterStrategy(), exchange, response)__    };deprecated,please,use,link,store,cxf,response,header,filter,strategy,cxf,exchange,message,instead;public,static,void,store,cxf,response,cxf,exchange,exchange,message,response,cxf,binding,store,cxf,response,new,cxf,header,filter,strategy,exchange,response
CxfBinding -> public static void copyMessage(org.apache.camel.Message camelMessage, org.apache.cxf.message.Message cxfMessage);1222322664;@deprecated Please use {@link #copyMessage(HeaderFilterStrategy, org.apache.camel.Message, Message)} instead.;public static void copyMessage(org.apache.camel.Message camelMessage, org.apache.cxf.message.Message cxfMessage) {_        CxfBinding.copyMessage(new CxfHeaderFilterStrategy(), camelMessage, cxfMessage)__    };deprecated,please,use,link,copy,message,header,filter,strategy,org,apache,camel,message,message,instead;public,static,void,copy,message,org,apache,camel,message,camel,message,org,apache,cxf,message,message,cxf,message,cxf,binding,copy,message,new,cxf,header,filter,strategy,camel,message,cxf,message
CxfBinding -> public static void copyMessage(org.apache.camel.Message camelMessage, org.apache.cxf.message.Message cxfMessage);1224733014;@deprecated Please use {@link #copyMessage(HeaderFilterStrategy, org.apache.camel.Message, Message)} instead.;public static void copyMessage(org.apache.camel.Message camelMessage, org.apache.cxf.message.Message cxfMessage) {_        CxfBinding.copyMessage(new CxfHeaderFilterStrategy(), camelMessage, cxfMessage)__    };deprecated,please,use,link,copy,message,header,filter,strategy,org,apache,camel,message,message,instead;public,static,void,copy,message,org,apache,camel,message,camel,message,org,apache,cxf,message,message,cxf,message,cxf,binding,copy,message,new,cxf,header,filter,strategy,camel,message,cxf,message
CxfBinding -> public static Message createCxfMessage(CxfExchange exchange);1217918186;@deprecated please use {@link #createCxfMessage(HeaderFilterStrategy, CxfExchange)} instead;public static Message createCxfMessage(CxfExchange exchange) {_        return CxfBinding.createCxfMessage(new CxfHeaderFilterStrategy(), exchange)__    };deprecated,please,use,link,create,cxf,message,header,filter,strategy,cxf,exchange,instead;public,static,message,create,cxf,message,cxf,exchange,exchange,return,cxf,binding,create,cxf,message,new,cxf,header,filter,strategy,exchange
CxfBinding -> public static Message createCxfMessage(CxfExchange exchange);1221611914;@deprecated please use {@link #createCxfMessage(HeaderFilterStrategy, CxfExchange)} instead;public static Message createCxfMessage(CxfExchange exchange) {_        return CxfBinding.createCxfMessage(new CxfHeaderFilterStrategy(), exchange)__    };deprecated,please,use,link,create,cxf,message,header,filter,strategy,cxf,exchange,instead;public,static,message,create,cxf,message,cxf,exchange,exchange,return,cxf,binding,create,cxf,message,new,cxf,header,filter,strategy,exchange
CxfBinding -> public static Message createCxfMessage(CxfExchange exchange);1221707696;@deprecated please use {@link #createCxfMessage(HeaderFilterStrategy, CxfExchange)} instead;public static Message createCxfMessage(CxfExchange exchange) {_        return CxfBinding.createCxfMessage(new CxfHeaderFilterStrategy(), exchange)__    };deprecated,please,use,link,create,cxf,message,header,filter,strategy,cxf,exchange,instead;public,static,message,create,cxf,message,cxf,exchange,exchange,return,cxf,binding,create,cxf,message,new,cxf,header,filter,strategy,exchange
CxfBinding -> public static Message createCxfMessage(CxfExchange exchange);1222322664;@deprecated please use {@link #createCxfMessage(HeaderFilterStrategy, CxfExchange)} instead;public static Message createCxfMessage(CxfExchange exchange) {_        return CxfBinding.createCxfMessage(new CxfHeaderFilterStrategy(), exchange)__    };deprecated,please,use,link,create,cxf,message,header,filter,strategy,cxf,exchange,instead;public,static,message,create,cxf,message,cxf,exchange,exchange,return,cxf,binding,create,cxf,message,new,cxf,header,filter,strategy,exchange
CxfBinding -> public static Message createCxfMessage(CxfExchange exchange);1224733014;@deprecated please use {@link #createCxfMessage(HeaderFilterStrategy, CxfExchange)} instead;public static Message createCxfMessage(CxfExchange exchange) {_        return CxfBinding.createCxfMessage(new CxfHeaderFilterStrategy(), exchange)__    };deprecated,please,use,link,create,cxf,message,header,filter,strategy,cxf,exchange,instead;public,static,message,create,cxf,message,cxf,exchange,exchange,return,cxf,binding,create,cxf,message,new,cxf,header,filter,strategy,exchange
CxfBinding -> void populateExchangeFromCxfResponse(org.apache.camel.Exchange camelExchange,             Exchange cxfExchange, Map<String, Object> responseContext)_;1232329721;<p>_Populate a Camel Exchange from a CXF Exchange, which is a an <b>incoming response</b>_from a CXF server.  This method is called by {@link CxfProducer} after it makes an_invocation to the Client.invoke() method.  It calls this method to translate the_CXF response message to Camel message._</p>__<p>_Exchange is passed in this direction: Camel route <= <b>apply this binding method</b>_<= CxfProducer <= CXF Server_</p>_@param camelExchange exchanged to be populated_@param cxfExchange exchange that contains a response_@param responseContext map contains response context from CXF;void populateExchangeFromCxfResponse(org.apache.camel.Exchange camelExchange,_            Exchange cxfExchange, Map<String, Object> responseContext)_;p,populate,a,camel,exchange,from,a,cxf,exchange,which,is,a,an,b,incoming,response,b,from,a,cxf,server,this,method,is,called,by,link,cxf,producer,after,it,makes,an,invocation,to,the,client,invoke,method,it,calls,this,method,to,translate,the,cxf,response,message,to,camel,message,p,p,exchange,is,passed,in,this,direction,camel,route,b,apply,this,binding,method,b,cxf,producer,cxf,server,p,param,camel,exchange,exchanged,to,be,populated,param,cxf,exchange,exchange,that,contains,a,response,param,response,context,map,contains,response,context,from,cxf;void,populate,exchange,from,cxf,response,org,apache,camel,exchange,camel,exchange,exchange,cxf,exchange,map,string,object,response,context
CxfBinding -> void populateExchangeFromCxfResponse(org.apache.camel.Exchange camelExchange,             Exchange cxfExchange, Map<String, Object> responseContext)_;1238035325;<p>_Populate a Camel Exchange from a CXF Exchange, which is a an <b>incoming response</b>_from a CXF server.  This method is called by {@link CxfProducer} after it makes an_invocation to the Client.invoke() method.  It calls this method to translate the_CXF response message to Camel message._</p>__<p>_Exchange is passed in this direction: Camel route <= <b>apply this binding method</b>_<= CxfProducer <= CXF Server_</p>_@param camelExchange exchanged to be populated_@param cxfExchange exchange that contains a response_@param responseContext map contains response context from CXF;void populateExchangeFromCxfResponse(org.apache.camel.Exchange camelExchange,_            Exchange cxfExchange, Map<String, Object> responseContext)_;p,populate,a,camel,exchange,from,a,cxf,exchange,which,is,a,an,b,incoming,response,b,from,a,cxf,server,this,method,is,called,by,link,cxf,producer,after,it,makes,an,invocation,to,the,client,invoke,method,it,calls,this,method,to,translate,the,cxf,response,message,to,camel,message,p,p,exchange,is,passed,in,this,direction,camel,route,b,apply,this,binding,method,b,cxf,producer,cxf,server,p,param,camel,exchange,exchanged,to,be,populated,param,cxf,exchange,exchange,that,contains,a,response,param,response,context,map,contains,response,context,from,cxf;void,populate,exchange,from,cxf,response,org,apache,camel,exchange,camel,exchange,exchange,cxf,exchange,map,string,object,response,context
CxfBinding -> void populateExchangeFromCxfResponse(org.apache.camel.Exchange camelExchange,             Exchange cxfExchange, Map<String, Object> responseContext)_;1253539182;<p>_Populate a Camel Exchange from a CXF Exchange, which is a an <b>incoming response</b>_from a CXF server.  This method is called by {@link CxfProducer} after it makes an_invocation to the Client.invoke() method.  It calls this method to translate the_CXF response message to Camel message._</p>__<p>_Exchange is passed in this direction: Camel route <= <b>apply this binding method</b>_<= CxfProducer <= CXF Server_</p>_@param camelExchange exchanged to be populated_@param cxfExchange exchange that contains a response_@param responseContext map contains response context from CXF;void populateExchangeFromCxfResponse(org.apache.camel.Exchange camelExchange,_            Exchange cxfExchange, Map<String, Object> responseContext)_;p,populate,a,camel,exchange,from,a,cxf,exchange,which,is,a,an,b,incoming,response,b,from,a,cxf,server,this,method,is,called,by,link,cxf,producer,after,it,makes,an,invocation,to,the,client,invoke,method,it,calls,this,method,to,translate,the,cxf,response,message,to,camel,message,p,p,exchange,is,passed,in,this,direction,camel,route,b,apply,this,binding,method,b,cxf,producer,cxf,server,p,param,camel,exchange,exchanged,to,be,populated,param,cxf,exchange,exchange,that,contains,a,response,param,response,context,map,contains,response,context,from,cxf;void,populate,exchange,from,cxf,response,org,apache,camel,exchange,camel,exchange,exchange,cxf,exchange,map,string,object,response,context
CxfBinding -> void populateExchangeFromCxfResponse(org.apache.camel.Exchange camelExchange,             Exchange cxfExchange, Map<String, Object> responseContext)_;1280130252;<p>_Populate a Camel Exchange from a CXF Exchange, which is a an <b>incoming response</b>_from a CXF server.  This method is called by {@link CxfProducer} after it makes an_invocation to the Client.invoke() method.  It calls this method to translate the_CXF response message to Camel message._</p>__<p>_Exchange is passed in this direction: Camel route <= <b>apply this binding method</b>_<= CxfProducer <= CXF Server_</p>_@param camelExchange exchanged to be populated_@param cxfExchange exchange that contains a response_@param responseContext map contains response context from CXF;void populateExchangeFromCxfResponse(org.apache.camel.Exchange camelExchange,_            Exchange cxfExchange, Map<String, Object> responseContext)_;p,populate,a,camel,exchange,from,a,cxf,exchange,which,is,a,an,b,incoming,response,b,from,a,cxf,server,this,method,is,called,by,link,cxf,producer,after,it,makes,an,invocation,to,the,client,invoke,method,it,calls,this,method,to,translate,the,cxf,response,message,to,camel,message,p,p,exchange,is,passed,in,this,direction,camel,route,b,apply,this,binding,method,b,cxf,producer,cxf,server,p,param,camel,exchange,exchanged,to,be,populated,param,cxf,exchange,exchange,that,contains,a,response,param,response,context,map,contains,response,context,from,cxf;void,populate,exchange,from,cxf,response,org,apache,camel,exchange,camel,exchange,exchange,cxf,exchange,map,string,object,response,context
CxfBinding -> void populateExchangeFromCxfResponse(org.apache.camel.Exchange camelExchange,             Exchange cxfExchange, Map<String, Object> responseContext)_;1297969159;<p>_Populate a Camel Exchange from a CXF Exchange, which is a an <b>incoming response</b>_from a CXF server.  This method is called by {@link CxfProducer} after it makes an_invocation to the Client.invoke() method.  It calls this method to translate the_CXF response message to Camel message._</p>__<p>_Exchange is passed in this direction: Camel route <= <b>apply this binding method</b>_<= CxfProducer <= CXF Server_</p>_@param camelExchange exchanged to be populated_@param cxfExchange exchange that contains a response_@param responseContext map contains response context from CXF;void populateExchangeFromCxfResponse(org.apache.camel.Exchange camelExchange,_            Exchange cxfExchange, Map<String, Object> responseContext)_;p,populate,a,camel,exchange,from,a,cxf,exchange,which,is,a,an,b,incoming,response,b,from,a,cxf,server,this,method,is,called,by,link,cxf,producer,after,it,makes,an,invocation,to,the,client,invoke,method,it,calls,this,method,to,translate,the,cxf,response,message,to,camel,message,p,p,exchange,is,passed,in,this,direction,camel,route,b,apply,this,binding,method,b,cxf,producer,cxf,server,p,param,camel,exchange,exchanged,to,be,populated,param,cxf,exchange,exchange,that,contains,a,response,param,response,context,map,contains,response,context,from,cxf;void,populate,exchange,from,cxf,response,org,apache,camel,exchange,camel,exchange,exchange,cxf,exchange,map,string,object,response,context
CxfBinding -> void populateExchangeFromCxfResponse(org.apache.camel.Exchange camelExchange,             Exchange cxfExchange, Map<String, Object> responseContext)_;1540108161;<p>_Populate a Camel Exchange from a CXF Exchange, which is a an <b>incoming response</b>_from a CXF server.  This method is called by {@link CxfProducer} after it makes an_invocation to the Client.invoke() method.  It calls this method to translate the_CXF response message to Camel message._</p>__<p>_Exchange is passed in this direction: Camel route <= <b>apply this binding method</b>_<= CxfProducer <= CXF Server_</p>_@param camelExchange exchanged to be populated_@param cxfExchange exchange that contains a response_@param responseContext map contains response context from CXF;void populateExchangeFromCxfResponse(org.apache.camel.Exchange camelExchange,_            Exchange cxfExchange, Map<String, Object> responseContext)_;p,populate,a,camel,exchange,from,a,cxf,exchange,which,is,a,an,b,incoming,response,b,from,a,cxf,server,this,method,is,called,by,link,cxf,producer,after,it,makes,an,invocation,to,the,client,invoke,method,it,calls,this,method,to,translate,the,cxf,response,message,to,camel,message,p,p,exchange,is,passed,in,this,direction,camel,route,b,apply,this,binding,method,b,cxf,producer,cxf,server,p,param,camel,exchange,exchanged,to,be,populated,param,cxf,exchange,exchange,that,contains,a,response,param,response,context,map,contains,response,context,from,cxf;void,populate,exchange,from,cxf,response,org,apache,camel,exchange,camel,exchange,exchange,cxf,exchange,map,string,object,response,context
CxfBinding -> void extractJaxWsContext(Exchange cxfExchange, Map<String, Object> context)_;1253539182;<p>_Extract the message headers which key are start from javax.xml.ws* from the_CXF exchange's inMessage, and put these headers into the context_</p>___@param cxfExchange CXF exchange to be populated_@param context The map which used to store the message headers;void extractJaxWsContext(Exchange cxfExchange, Map<String, Object> context)_;p,extract,the,message,headers,which,key,are,start,from,javax,xml,ws,from,the,cxf,exchange,s,in,message,and,put,these,headers,into,the,context,p,param,cxf,exchange,cxf,exchange,to,be,populated,param,context,the,map,which,used,to,store,the,message,headers;void,extract,jax,ws,context,exchange,cxf,exchange,map,string,object,context
CxfBinding -> void extractJaxWsContext(Exchange cxfExchange, Map<String, Object> context)_;1280130252;<p>_Extract the message headers which key are start from javax.xml.ws* from the_CXF exchange's inMessage, and put these headers into the context_</p>___@param cxfExchange CXF exchange to be populated_@param context The map which used to store the message headers;void extractJaxWsContext(Exchange cxfExchange, Map<String, Object> context)_;p,extract,the,message,headers,which,key,are,start,from,javax,xml,ws,from,the,cxf,exchange,s,in,message,and,put,these,headers,into,the,context,p,param,cxf,exchange,cxf,exchange,to,be,populated,param,context,the,map,which,used,to,store,the,message,headers;void,extract,jax,ws,context,exchange,cxf,exchange,map,string,object,context
CxfBinding -> void extractJaxWsContext(Exchange cxfExchange, Map<String, Object> context)_;1297969159;<p>_Extract the message headers which key are start from javax.xml.ws* from the_CXF exchange's inMessage, and put these headers into the context_</p>___@param cxfExchange CXF exchange to be populated_@param context The map which used to store the message headers;void extractJaxWsContext(Exchange cxfExchange, Map<String, Object> context)_;p,extract,the,message,headers,which,key,are,start,from,javax,xml,ws,from,the,cxf,exchange,s,in,message,and,put,these,headers,into,the,context,p,param,cxf,exchange,cxf,exchange,to,be,populated,param,context,the,map,which,used,to,store,the,message,headers;void,extract,jax,ws,context,exchange,cxf,exchange,map,string,object,context
CxfBinding -> void extractJaxWsContext(Exchange cxfExchange, Map<String, Object> context)_;1540108161;<p>_Extract the message headers which key are start from javax.xml.ws* from the_CXF exchange's inMessage, and put these headers into the context_</p>___@param cxfExchange CXF exchange to be populated_@param context The map which used to store the message headers;void extractJaxWsContext(Exchange cxfExchange, Map<String, Object> context)_;p,extract,the,message,headers,which,key,are,start,from,javax,xml,ws,from,the,cxf,exchange,s,in,message,and,put,these,headers,into,the,context,p,param,cxf,exchange,cxf,exchange,to,be,populated,param,context,the,map,which,used,to,store,the,message,headers;void,extract,jax,ws,context,exchange,cxf,exchange,map,string,object,context
CxfBinding -> void populateExchangeFromCxfRequest(Exchange cxfExchange,             org.apache.camel.Exchange camelExchange)_;1232329721;<p>_Populate a Camel Exchange from a CXF Exchange, which is an <b>incoming request</b>_from a CXF client.  This method is called by {@link CxfConsumer} to handle a_CXF request arrives at an endpoint.  It translates a CXF request to a Camel_Exchange for Camel route to process the exchange._</p>__<p>_Exchange is passed in this direction: CXF Endpoint => CxfConsumer => <b>apply this_binding method </b> => Camel route_</p>_@param cxfExchange CXF exchange that contains a request_@param camelExchange Camel exchange to be populated;void populateExchangeFromCxfRequest(Exchange cxfExchange,_            org.apache.camel.Exchange camelExchange)_;p,populate,a,camel,exchange,from,a,cxf,exchange,which,is,an,b,incoming,request,b,from,a,cxf,client,this,method,is,called,by,link,cxf,consumer,to,handle,a,cxf,request,arrives,at,an,endpoint,it,translates,a,cxf,request,to,a,camel,exchange,for,camel,route,to,process,the,exchange,p,p,exchange,is,passed,in,this,direction,cxf,endpoint,cxf,consumer,b,apply,this,binding,method,b,camel,route,p,param,cxf,exchange,cxf,exchange,that,contains,a,request,param,camel,exchange,camel,exchange,to,be,populated;void,populate,exchange,from,cxf,request,exchange,cxf,exchange,org,apache,camel,exchange,camel,exchange
CxfBinding -> void populateExchangeFromCxfRequest(Exchange cxfExchange,             org.apache.camel.Exchange camelExchange)_;1238035325;<p>_Populate a Camel Exchange from a CXF Exchange, which is an <b>incoming request</b>_from a CXF client.  This method is called by {@link CxfConsumer} to handle a_CXF request arrives at an endpoint.  It translates a CXF request to a Camel_Exchange for Camel route to process the exchange._</p>__<p>_Exchange is passed in this direction: CXF Endpoint => CxfConsumer => <b>apply this_binding method </b> => Camel route_</p>_@param cxfExchange CXF exchange that contains a request_@param camelExchange Camel exchange to be populated;void populateExchangeFromCxfRequest(Exchange cxfExchange,_            org.apache.camel.Exchange camelExchange)_;p,populate,a,camel,exchange,from,a,cxf,exchange,which,is,an,b,incoming,request,b,from,a,cxf,client,this,method,is,called,by,link,cxf,consumer,to,handle,a,cxf,request,arrives,at,an,endpoint,it,translates,a,cxf,request,to,a,camel,exchange,for,camel,route,to,process,the,exchange,p,p,exchange,is,passed,in,this,direction,cxf,endpoint,cxf,consumer,b,apply,this,binding,method,b,camel,route,p,param,cxf,exchange,cxf,exchange,that,contains,a,request,param,camel,exchange,camel,exchange,to,be,populated;void,populate,exchange,from,cxf,request,exchange,cxf,exchange,org,apache,camel,exchange,camel,exchange
CxfBinding -> void populateExchangeFromCxfRequest(Exchange cxfExchange,             org.apache.camel.Exchange camelExchange)_;1253539182;<p>_Populate a Camel Exchange from a CXF Exchange, which is an <b>incoming request</b>_from a CXF client.  This method is called by {@link CxfConsumer} to handle a_CXF request arrives at an endpoint.  It translates a CXF request to a Camel_Exchange for Camel route to process the exchange._</p>__<p>_Exchange is passed in this direction: CXF Endpoint => CxfConsumer => <b>apply this_binding method </b> => Camel route_</p>_@param cxfExchange CXF exchange that contains a request_@param camelExchange Camel exchange to be populated;void populateExchangeFromCxfRequest(Exchange cxfExchange,_            org.apache.camel.Exchange camelExchange)_;p,populate,a,camel,exchange,from,a,cxf,exchange,which,is,an,b,incoming,request,b,from,a,cxf,client,this,method,is,called,by,link,cxf,consumer,to,handle,a,cxf,request,arrives,at,an,endpoint,it,translates,a,cxf,request,to,a,camel,exchange,for,camel,route,to,process,the,exchange,p,p,exchange,is,passed,in,this,direction,cxf,endpoint,cxf,consumer,b,apply,this,binding,method,b,camel,route,p,param,cxf,exchange,cxf,exchange,that,contains,a,request,param,camel,exchange,camel,exchange,to,be,populated;void,populate,exchange,from,cxf,request,exchange,cxf,exchange,org,apache,camel,exchange,camel,exchange
CxfBinding -> void populateExchangeFromCxfRequest(Exchange cxfExchange,             org.apache.camel.Exchange camelExchange)_;1280130252;<p>_Populate a Camel Exchange from a CXF Exchange, which is an <b>incoming request</b>_from a CXF client.  This method is called by {@link CxfConsumer} to handle a_CXF request arrives at an endpoint.  It translates a CXF request to a Camel_Exchange for Camel route to process the exchange._</p>__<p>_Exchange is passed in this direction: CXF Endpoint => CxfConsumer => <b>apply this_binding method </b> => Camel route_</p>_@param cxfExchange CXF exchange that contains a request_@param camelExchange Camel exchange to be populated;void populateExchangeFromCxfRequest(Exchange cxfExchange,_            org.apache.camel.Exchange camelExchange)_;p,populate,a,camel,exchange,from,a,cxf,exchange,which,is,an,b,incoming,request,b,from,a,cxf,client,this,method,is,called,by,link,cxf,consumer,to,handle,a,cxf,request,arrives,at,an,endpoint,it,translates,a,cxf,request,to,a,camel,exchange,for,camel,route,to,process,the,exchange,p,p,exchange,is,passed,in,this,direction,cxf,endpoint,cxf,consumer,b,apply,this,binding,method,b,camel,route,p,param,cxf,exchange,cxf,exchange,that,contains,a,request,param,camel,exchange,camel,exchange,to,be,populated;void,populate,exchange,from,cxf,request,exchange,cxf,exchange,org,apache,camel,exchange,camel,exchange
CxfBinding -> void populateExchangeFromCxfRequest(Exchange cxfExchange,             org.apache.camel.Exchange camelExchange)_;1297969159;<p>_Populate a Camel Exchange from a CXF Exchange, which is an <b>incoming request</b>_from a CXF client.  This method is called by {@link CxfConsumer} to handle a_CXF request arrives at an endpoint.  It translates a CXF request to a Camel_Exchange for Camel route to process the exchange._</p>__<p>_Exchange is passed in this direction: CXF Endpoint => CxfConsumer => <b>apply this_binding method </b> => Camel route_</p>_@param cxfExchange CXF exchange that contains a request_@param camelExchange Camel exchange to be populated;void populateExchangeFromCxfRequest(Exchange cxfExchange,_            org.apache.camel.Exchange camelExchange)_;p,populate,a,camel,exchange,from,a,cxf,exchange,which,is,an,b,incoming,request,b,from,a,cxf,client,this,method,is,called,by,link,cxf,consumer,to,handle,a,cxf,request,arrives,at,an,endpoint,it,translates,a,cxf,request,to,a,camel,exchange,for,camel,route,to,process,the,exchange,p,p,exchange,is,passed,in,this,direction,cxf,endpoint,cxf,consumer,b,apply,this,binding,method,b,camel,route,p,param,cxf,exchange,cxf,exchange,that,contains,a,request,param,camel,exchange,camel,exchange,to,be,populated;void,populate,exchange,from,cxf,request,exchange,cxf,exchange,org,apache,camel,exchange,camel,exchange
CxfBinding -> void populateExchangeFromCxfRequest(Exchange cxfExchange,             org.apache.camel.Exchange camelExchange)_;1540108161;<p>_Populate a Camel Exchange from a CXF Exchange, which is an <b>incoming request</b>_from a CXF client.  This method is called by {@link CxfConsumer} to handle a_CXF request arrives at an endpoint.  It translates a CXF request to a Camel_Exchange for Camel route to process the exchange._</p>__<p>_Exchange is passed in this direction: CXF Endpoint => CxfConsumer => <b>apply this_binding method </b> => Camel route_</p>_@param cxfExchange CXF exchange that contains a request_@param camelExchange Camel exchange to be populated;void populateExchangeFromCxfRequest(Exchange cxfExchange,_            org.apache.camel.Exchange camelExchange)_;p,populate,a,camel,exchange,from,a,cxf,exchange,which,is,an,b,incoming,request,b,from,a,cxf,client,this,method,is,called,by,link,cxf,consumer,to,handle,a,cxf,request,arrives,at,an,endpoint,it,translates,a,cxf,request,to,a,camel,exchange,for,camel,route,to,process,the,exchange,p,p,exchange,is,passed,in,this,direction,cxf,endpoint,cxf,consumer,b,apply,this,binding,method,b,camel,route,p,param,cxf,exchange,cxf,exchange,that,contains,a,request,param,camel,exchange,camel,exchange,to,be,populated;void,populate,exchange,from,cxf,request,exchange,cxf,exchange,org,apache,camel,exchange,camel,exchange
