# id;timestamp;commentText;codeText;commentWords;codeWords
KeyedStateBackend -> void dispose()_;1472680767;Closes the backend and releases all resources.;void dispose()_;closes,the,backend,and,releases,all,resources;void,dispose
KeyedStateBackend -> protected abstract <N, T> ReducingState<T> createReducingState(TypeSerializer<N> namespaceSerializer, ReducingStateDescriptor<T> stateDesc) throws Exception_;1470847490;Creates and returns a new {@link ReducingState}.__@param namespaceSerializer TypeSerializer for the state namespace._@param stateDesc The {@code StateDescriptor} that contains the name of the state.__@param <N> The type of the namespace._@param <T> The type of the values that the {@code ListState} can store.;protected abstract <N, T> ReducingState<T> createReducingState(TypeSerializer<N> namespaceSerializer, ReducingStateDescriptor<T> stateDesc) throws Exception_;creates,and,returns,a,new,link,reducing,state,param,namespace,serializer,type,serializer,for,the,state,namespace,param,state,desc,the,code,state,descriptor,that,contains,the,name,of,the,state,param,n,the,type,of,the,namespace,param,t,the,type,of,the,values,that,the,code,list,state,can,store;protected,abstract,n,t,reducing,state,t,create,reducing,state,type,serializer,n,namespace,serializer,reducing,state,descriptor,t,state,desc,throws,exception
KeyedStateBackend -> protected abstract <N, T> ReducingState<T> createReducingState(TypeSerializer<N> namespaceSerializer, ReducingStateDescriptor<T> stateDesc) throws Exception_;1472464402;Creates and returns a new {@link ReducingState}.__@param namespaceSerializer TypeSerializer for the state namespace._@param stateDesc The {@code StateDescriptor} that contains the name of the state.__@param <N> The type of the namespace._@param <T> The type of the values that the {@code ListState} can store.;protected abstract <N, T> ReducingState<T> createReducingState(TypeSerializer<N> namespaceSerializer, ReducingStateDescriptor<T> stateDesc) throws Exception_;creates,and,returns,a,new,link,reducing,state,param,namespace,serializer,type,serializer,for,the,state,namespace,param,state,desc,the,code,state,descriptor,that,contains,the,name,of,the,state,param,n,the,type,of,the,namespace,param,t,the,type,of,the,values,that,the,code,list,state,can,store;protected,abstract,n,t,reducing,state,t,create,reducing,state,type,serializer,n,namespace,serializer,reducing,state,descriptor,t,state,desc,throws,exception
KeyedStateBackend -> protected abstract <N, T> ReducingState<T> createReducingState(TypeSerializer<N> namespaceSerializer, ReducingStateDescriptor<T> stateDesc) throws Exception_;1474382176;Creates and returns a new {@link ReducingState}.__@param namespaceSerializer TypeSerializer for the state namespace._@param stateDesc The {@code StateDescriptor} that contains the name of the state.__@param <N> The type of the namespace._@param <T> The type of the values that the {@code ListState} can store.;protected abstract <N, T> ReducingState<T> createReducingState(TypeSerializer<N> namespaceSerializer, ReducingStateDescriptor<T> stateDesc) throws Exception_;creates,and,returns,a,new,link,reducing,state,param,namespace,serializer,type,serializer,for,the,state,namespace,param,state,desc,the,code,state,descriptor,that,contains,the,name,of,the,state,param,n,the,type,of,the,namespace,param,t,the,type,of,the,values,that,the,code,list,state,can,store;protected,abstract,n,t,reducing,state,t,create,reducing,state,type,serializer,n,namespace,serializer,reducing,state,descriptor,t,state,desc,throws,exception
KeyedStateBackend -> protected abstract <N, T> ReducingState<T> createReducingState(TypeSerializer<N> namespaceSerializer, ReducingStateDescriptor<T> stateDesc) throws Exception_;1474462558;Creates and returns a new {@link ReducingState}.__@param namespaceSerializer TypeSerializer for the state namespace._@param stateDesc The {@code StateDescriptor} that contains the name of the state.__@param <N> The type of the namespace._@param <T> The type of the values that the {@code ListState} can store.;protected abstract <N, T> ReducingState<T> createReducingState(TypeSerializer<N> namespaceSerializer, ReducingStateDescriptor<T> stateDesc) throws Exception_;creates,and,returns,a,new,link,reducing,state,param,namespace,serializer,type,serializer,for,the,state,namespace,param,state,desc,the,code,state,descriptor,that,contains,the,name,of,the,state,param,n,the,type,of,the,namespace,param,t,the,type,of,the,values,that,the,code,list,state,can,store;protected,abstract,n,t,reducing,state,t,create,reducing,state,type,serializer,n,namespace,serializer,reducing,state,descriptor,t,state,desc,throws,exception
KeyedStateBackend -> protected abstract <N, T> ValueState<T> createValueState(TypeSerializer<N> namespaceSerializer, ValueStateDescriptor<T> stateDesc) throws Exception_;1470847490;Creates and returns a new {@link ValueState}.__@param namespaceSerializer TypeSerializer for the state namespace._@param stateDesc The {@code StateDescriptor} that contains the name of the state.__@param <N> The type of the namespace._@param <T> The type of the value that the {@code ValueState} can store.;protected abstract <N, T> ValueState<T> createValueState(TypeSerializer<N> namespaceSerializer, ValueStateDescriptor<T> stateDesc) throws Exception_;creates,and,returns,a,new,link,value,state,param,namespace,serializer,type,serializer,for,the,state,namespace,param,state,desc,the,code,state,descriptor,that,contains,the,name,of,the,state,param,n,the,type,of,the,namespace,param,t,the,type,of,the,value,that,the,code,value,state,can,store;protected,abstract,n,t,value,state,t,create,value,state,type,serializer,n,namespace,serializer,value,state,descriptor,t,state,desc,throws,exception
KeyedStateBackend -> protected abstract <N, T> ValueState<T> createValueState(TypeSerializer<N> namespaceSerializer, ValueStateDescriptor<T> stateDesc) throws Exception_;1472464402;Creates and returns a new {@link ValueState}.__@param namespaceSerializer TypeSerializer for the state namespace._@param stateDesc The {@code StateDescriptor} that contains the name of the state.__@param <N> The type of the namespace._@param <T> The type of the value that the {@code ValueState} can store.;protected abstract <N, T> ValueState<T> createValueState(TypeSerializer<N> namespaceSerializer, ValueStateDescriptor<T> stateDesc) throws Exception_;creates,and,returns,a,new,link,value,state,param,namespace,serializer,type,serializer,for,the,state,namespace,param,state,desc,the,code,state,descriptor,that,contains,the,name,of,the,state,param,n,the,type,of,the,namespace,param,t,the,type,of,the,value,that,the,code,value,state,can,store;protected,abstract,n,t,value,state,t,create,value,state,type,serializer,n,namespace,serializer,value,state,descriptor,t,state,desc,throws,exception
KeyedStateBackend -> protected abstract <N, T> ValueState<T> createValueState(TypeSerializer<N> namespaceSerializer, ValueStateDescriptor<T> stateDesc) throws Exception_;1474382176;Creates and returns a new {@link ValueState}.__@param namespaceSerializer TypeSerializer for the state namespace._@param stateDesc The {@code StateDescriptor} that contains the name of the state.__@param <N> The type of the namespace._@param <T> The type of the value that the {@code ValueState} can store.;protected abstract <N, T> ValueState<T> createValueState(TypeSerializer<N> namespaceSerializer, ValueStateDescriptor<T> stateDesc) throws Exception_;creates,and,returns,a,new,link,value,state,param,namespace,serializer,type,serializer,for,the,state,namespace,param,state,desc,the,code,state,descriptor,that,contains,the,name,of,the,state,param,n,the,type,of,the,namespace,param,t,the,type,of,the,value,that,the,code,value,state,can,store;protected,abstract,n,t,value,state,t,create,value,state,type,serializer,n,namespace,serializer,value,state,descriptor,t,state,desc,throws,exception
KeyedStateBackend -> protected abstract <N, T> ValueState<T> createValueState(TypeSerializer<N> namespaceSerializer, ValueStateDescriptor<T> stateDesc) throws Exception_;1474462558;Creates and returns a new {@link ValueState}.__@param namespaceSerializer TypeSerializer for the state namespace._@param stateDesc The {@code StateDescriptor} that contains the name of the state.__@param <N> The type of the namespace._@param <T> The type of the value that the {@code ValueState} can store.;protected abstract <N, T> ValueState<T> createValueState(TypeSerializer<N> namespaceSerializer, ValueStateDescriptor<T> stateDesc) throws Exception_;creates,and,returns,a,new,link,value,state,param,namespace,serializer,type,serializer,for,the,state,namespace,param,state,desc,the,code,state,descriptor,that,contains,the,name,of,the,state,param,n,the,type,of,the,namespace,param,t,the,type,of,the,value,that,the,code,value,state,can,store;protected,abstract,n,t,value,state,t,create,value,state,type,serializer,n,namespace,serializer,value,state,descriptor,t,state,desc,throws,exception
KeyedStateBackend -> K getCurrentKey()_;1472680767;Used by states to access the current key.;K getCurrentKey()_;used,by,states,to,access,the,current,key;k,get,current,key
KeyedStateBackend -> K getCurrentKey()_;1475571578;Used by states to access the current key.;K getCurrentKey()_;used,by,states,to,access,the,current,key;k,get,current,key
KeyedStateBackend -> K getCurrentKey()_;1484317029;Used by states to access the current key.;K getCurrentKey()_;used,by,states,to,access,the,current,key;k,get,current,key
KeyedStateBackend -> public abstract RunnableFuture<KeyGroupsStateHandle> snapshot( 			long checkpointId, 			long timestamp, 			CheckpointStreamFactory streamFactory) throws Exception_;1470847490;Snapshots the keyed state by writing it to streams that are provided by a_{@link CheckpointStreamFactory}.__@param checkpointId The ID of the checkpoint._@param timestamp The timestamp of the checkpoint._@param streamFactory The factory that we can use for writing our state to streams.__@return A future that will yield a {@link KeyGroupsStateHandle} with the index and_written key group state stream.;public abstract RunnableFuture<KeyGroupsStateHandle> snapshot(_			long checkpointId,_			long timestamp,_			CheckpointStreamFactory streamFactory) throws Exception_;snapshots,the,keyed,state,by,writing,it,to,streams,that,are,provided,by,a,link,checkpoint,stream,factory,param,checkpoint,id,the,id,of,the,checkpoint,param,timestamp,the,timestamp,of,the,checkpoint,param,stream,factory,the,factory,that,we,can,use,for,writing,our,state,to,streams,return,a,future,that,will,yield,a,link,key,groups,state,handle,with,the,index,and,written,key,group,state,stream;public,abstract,runnable,future,key,groups,state,handle,snapshot,long,checkpoint,id,long,timestamp,checkpoint,stream,factory,stream,factory,throws,exception
KeyedStateBackend -> public abstract RunnableFuture<KeyGroupsStateHandle> snapshot( 			long checkpointId, 			long timestamp, 			CheckpointStreamFactory streamFactory) throws Exception_;1472464402;Snapshots the keyed state by writing it to streams that are provided by a_{@link CheckpointStreamFactory}.__@param checkpointId The ID of the checkpoint._@param timestamp The timestamp of the checkpoint._@param streamFactory The factory that we can use for writing our state to streams.__@return A future that will yield a {@link KeyGroupsStateHandle} with the index and_written key group state stream.;public abstract RunnableFuture<KeyGroupsStateHandle> snapshot(_			long checkpointId,_			long timestamp,_			CheckpointStreamFactory streamFactory) throws Exception_;snapshots,the,keyed,state,by,writing,it,to,streams,that,are,provided,by,a,link,checkpoint,stream,factory,param,checkpoint,id,the,id,of,the,checkpoint,param,timestamp,the,timestamp,of,the,checkpoint,param,stream,factory,the,factory,that,we,can,use,for,writing,our,state,to,streams,return,a,future,that,will,yield,a,link,key,groups,state,handle,with,the,index,and,written,key,group,state,stream;public,abstract,runnable,future,key,groups,state,handle,snapshot,long,checkpoint,id,long,timestamp,checkpoint,stream,factory,stream,factory,throws,exception
KeyedStateBackend -> public abstract RunnableFuture<KeyGroupsStateHandle> snapshot( 			long checkpointId, 			long timestamp, 			CheckpointStreamFactory streamFactory) throws Exception_;1474382176;Snapshots the keyed state by writing it to streams that are provided by a_{@link CheckpointStreamFactory}.__@param checkpointId The ID of the checkpoint._@param timestamp The timestamp of the checkpoint._@param streamFactory The factory that we can use for writing our state to streams.__@return A future that will yield a {@link KeyGroupsStateHandle} with the index and_written key group state stream.;public abstract RunnableFuture<KeyGroupsStateHandle> snapshot(_			long checkpointId,_			long timestamp,_			CheckpointStreamFactory streamFactory) throws Exception_;snapshots,the,keyed,state,by,writing,it,to,streams,that,are,provided,by,a,link,checkpoint,stream,factory,param,checkpoint,id,the,id,of,the,checkpoint,param,timestamp,the,timestamp,of,the,checkpoint,param,stream,factory,the,factory,that,we,can,use,for,writing,our,state,to,streams,return,a,future,that,will,yield,a,link,key,groups,state,handle,with,the,index,and,written,key,group,state,stream;public,abstract,runnable,future,key,groups,state,handle,snapshot,long,checkpoint,id,long,timestamp,checkpoint,stream,factory,stream,factory,throws,exception
KeyedStateBackend -> public abstract RunnableFuture<KeyGroupsStateHandle> snapshot( 			long checkpointId, 			long timestamp, 			CheckpointStreamFactory streamFactory) throws Exception_;1474462558;Snapshots the keyed state by writing it to streams that are provided by a_{@link CheckpointStreamFactory}.__@param checkpointId The ID of the checkpoint._@param timestamp The timestamp of the checkpoint._@param streamFactory The factory that we can use for writing our state to streams.__@return A future that will yield a {@link KeyGroupsStateHandle} with the index and_written key group state stream.;public abstract RunnableFuture<KeyGroupsStateHandle> snapshot(_			long checkpointId,_			long timestamp,_			CheckpointStreamFactory streamFactory) throws Exception_;snapshots,the,keyed,state,by,writing,it,to,streams,that,are,provided,by,a,link,checkpoint,stream,factory,param,checkpoint,id,the,id,of,the,checkpoint,param,timestamp,the,timestamp,of,the,checkpoint,param,stream,factory,the,factory,that,we,can,use,for,writing,our,state,to,streams,return,a,future,that,will,yield,a,link,key,groups,state,handle,with,the,index,and,written,key,group,state,stream;public,abstract,runnable,future,key,groups,state,handle,snapshot,long,checkpoint,id,long,timestamp,checkpoint,stream,factory,stream,factory,throws,exception
KeyedStateBackend -> @SuppressWarnings({"rawtypes", "unchecked"}) 	public <N, S extends State> S getPartitionedState(final N namespace, final TypeSerializer<N> namespaceSerializer, final StateDescriptor<S, ?> stateDescriptor) throws Exception;1470847490;Creates or retrieves a partitioned state backed by this state backend.__@param stateDescriptor The state identifier for the state. This contains name_and can create a default state value.__@param <N> The type of the namespace._@param <S> The type of the state.__@return A new key/value state backed by this backend.__@throws Exception Exceptions may occur during initialization of the state and should be forwarded.;@SuppressWarnings({"rawtypes", "unchecked"})_	public <N, S extends State> S getPartitionedState(final N namespace, final TypeSerializer<N> namespaceSerializer, final StateDescriptor<S, ?> stateDescriptor) throws Exception {_		Preconditions.checkNotNull(namespace, "Namespace")__		Preconditions.checkNotNull(namespaceSerializer, "Namespace serializer")___		if (keySerializer == null) {_			throw new RuntimeException("State key serializer has not been configured in the config. " +_					"This operation cannot use partitioned state.")__		}_		_		if (!stateDescriptor.isSerializerInitialized()) {_			stateDescriptor.initializeSerializerUnlessSet(new ExecutionConfig())__		}__		if (keyValueStatesByName == null) {_			keyValueStatesByName = new HashMap<>()__		}__		if (lastName != null && lastName.equals(stateDescriptor.getName())) {_			lastState.setCurrentNamespace(namespace)__			return (S) lastState__		}__		KvState<?> previous = keyValueStatesByName.get(stateDescriptor.getName())__		if (previous != null) {_			lastState = previous__			lastState.setCurrentNamespace(namespace)__			lastName = stateDescriptor.getName()__			return (S) previous__		}__		_		S state = stateDescriptor.bind(new StateBackend() {_			@Override_			public <T> ValueState<T> createValueState(ValueStateDescriptor<T> stateDesc) throws Exception {_				return KeyedStateBackend.this.createValueState(namespaceSerializer, stateDesc)__			}__			@Override_			public <T> ListState<T> createListState(ListStateDescriptor<T> stateDesc) throws Exception {_				return KeyedStateBackend.this.createListState(namespaceSerializer, stateDesc)__			}__			@Override_			public <T> ReducingState<T> createReducingState(ReducingStateDescriptor<T> stateDesc) throws Exception {_				return KeyedStateBackend.this.createReducingState(namespaceSerializer, stateDesc)__			}__			@Override_			public <T, ACC> FoldingState<T, ACC> createFoldingState(FoldingStateDescriptor<T, ACC> stateDesc) throws Exception {_				return KeyedStateBackend.this.createFoldingState(namespaceSerializer, stateDesc)__			}__		})___		KvState kvState = (KvState) state___		keyValueStatesByName.put(stateDescriptor.getName(), kvState)___		lastName = stateDescriptor.getName()__		lastState = kvState___		kvState.setCurrentNamespace(namespace)___		_		if (stateDescriptor.isQueryable()) {_			if (kvStateRegistry == null) {_				throw new IllegalStateException("State backend has not been initialized for job.")__			}__			String name = stateDescriptor.getQueryableStateName()__			_			kvStateRegistry.registerKvState(0, name, kvState)__		}__		return state__	};creates,or,retrieves,a,partitioned,state,backed,by,this,state,backend,param,state,descriptor,the,state,identifier,for,the,state,this,contains,name,and,can,create,a,default,state,value,param,n,the,type,of,the,namespace,param,s,the,type,of,the,state,return,a,new,key,value,state,backed,by,this,backend,throws,exception,exceptions,may,occur,during,initialization,of,the,state,and,should,be,forwarded;suppress,warnings,rawtypes,unchecked,public,n,s,extends,state,s,get,partitioned,state,final,n,namespace,final,type,serializer,n,namespace,serializer,final,state,descriptor,s,state,descriptor,throws,exception,preconditions,check,not,null,namespace,namespace,preconditions,check,not,null,namespace,serializer,namespace,serializer,if,key,serializer,null,throw,new,runtime,exception,state,key,serializer,has,not,been,configured,in,the,config,this,operation,cannot,use,partitioned,state,if,state,descriptor,is,serializer,initialized,state,descriptor,initialize,serializer,unless,set,new,execution,config,if,key,value,states,by,name,null,key,value,states,by,name,new,hash,map,if,last,name,null,last,name,equals,state,descriptor,get,name,last,state,set,current,namespace,namespace,return,s,last,state,kv,state,previous,key,value,states,by,name,get,state,descriptor,get,name,if,previous,null,last,state,previous,last,state,set,current,namespace,namespace,last,name,state,descriptor,get,name,return,s,previous,s,state,state,descriptor,bind,new,state,backend,override,public,t,value,state,t,create,value,state,value,state,descriptor,t,state,desc,throws,exception,return,keyed,state,backend,this,create,value,state,namespace,serializer,state,desc,override,public,t,list,state,t,create,list,state,list,state,descriptor,t,state,desc,throws,exception,return,keyed,state,backend,this,create,list,state,namespace,serializer,state,desc,override,public,t,reducing,state,t,create,reducing,state,reducing,state,descriptor,t,state,desc,throws,exception,return,keyed,state,backend,this,create,reducing,state,namespace,serializer,state,desc,override,public,t,acc,folding,state,t,acc,create,folding,state,folding,state,descriptor,t,acc,state,desc,throws,exception,return,keyed,state,backend,this,create,folding,state,namespace,serializer,state,desc,kv,state,kv,state,kv,state,state,key,value,states,by,name,put,state,descriptor,get,name,kv,state,last,name,state,descriptor,get,name,last,state,kv,state,kv,state,set,current,namespace,namespace,if,state,descriptor,is,queryable,if,kv,state,registry,null,throw,new,illegal,state,exception,state,backend,has,not,been,initialized,for,job,string,name,state,descriptor,get,queryable,state,name,kv,state,registry,register,kv,state,0,name,kv,state,return,state
KeyedStateBackend -> @SuppressWarnings({"rawtypes", "unchecked"}) 	public <N, S extends State> S getPartitionedState(final N namespace, final TypeSerializer<N> namespaceSerializer, final StateDescriptor<S, ?> stateDescriptor) throws Exception;1472464402;Creates or retrieves a partitioned state backed by this state backend.__@param stateDescriptor The state identifier for the state. This contains name_and can create a default state value.__@param <N> The type of the namespace._@param <S> The type of the state.__@return A new key/value state backed by this backend.__@throws Exception Exceptions may occur during initialization of the state and should be forwarded.;@SuppressWarnings({"rawtypes", "unchecked"})_	public <N, S extends State> S getPartitionedState(final N namespace, final TypeSerializer<N> namespaceSerializer, final StateDescriptor<S, ?> stateDescriptor) throws Exception {_		Preconditions.checkNotNull(namespace, "Namespace")__		Preconditions.checkNotNull(namespaceSerializer, "Namespace serializer")___		if (keySerializer == null) {_			throw new RuntimeException("State key serializer has not been configured in the config. " +_					"This operation cannot use partitioned state.")__		}_		_		if (!stateDescriptor.isSerializerInitialized()) {_			stateDescriptor.initializeSerializerUnlessSet(new ExecutionConfig())__		}__		if (keyValueStatesByName == null) {_			keyValueStatesByName = new HashMap<>()__		}__		if (lastName != null && lastName.equals(stateDescriptor.getName())) {_			lastState.setCurrentNamespace(namespace)__			return (S) lastState__		}__		KvState<?> previous = keyValueStatesByName.get(stateDescriptor.getName())__		if (previous != null) {_			lastState = previous__			lastState.setCurrentNamespace(namespace)__			lastName = stateDescriptor.getName()__			return (S) previous__		}__		_		S state = stateDescriptor.bind(new StateBackend() {_			@Override_			public <T> ValueState<T> createValueState(ValueStateDescriptor<T> stateDesc) throws Exception {_				return KeyedStateBackend.this.createValueState(namespaceSerializer, stateDesc)__			}__			@Override_			public <T> ListState<T> createListState(ListStateDescriptor<T> stateDesc) throws Exception {_				return KeyedStateBackend.this.createListState(namespaceSerializer, stateDesc)__			}__			@Override_			public <T> ReducingState<T> createReducingState(ReducingStateDescriptor<T> stateDesc) throws Exception {_				return KeyedStateBackend.this.createReducingState(namespaceSerializer, stateDesc)__			}__			@Override_			public <T, ACC> FoldingState<T, ACC> createFoldingState(FoldingStateDescriptor<T, ACC> stateDesc) throws Exception {_				return KeyedStateBackend.this.createFoldingState(namespaceSerializer, stateDesc)__			}__		})___		KvState kvState = (KvState) state___		keyValueStatesByName.put(stateDescriptor.getName(), kvState)___		lastName = stateDescriptor.getName()__		lastState = kvState___		kvState.setCurrentNamespace(namespace)___		_		if (stateDescriptor.isQueryable()) {_			if (kvStateRegistry == null) {_				throw new IllegalStateException("State backend has not been initialized for job.")__			}__			String name = stateDescriptor.getQueryableStateName()__			_			kvStateRegistry.registerKvState(0, name, kvState)__		}__		return state__	};creates,or,retrieves,a,partitioned,state,backed,by,this,state,backend,param,state,descriptor,the,state,identifier,for,the,state,this,contains,name,and,can,create,a,default,state,value,param,n,the,type,of,the,namespace,param,s,the,type,of,the,state,return,a,new,key,value,state,backed,by,this,backend,throws,exception,exceptions,may,occur,during,initialization,of,the,state,and,should,be,forwarded;suppress,warnings,rawtypes,unchecked,public,n,s,extends,state,s,get,partitioned,state,final,n,namespace,final,type,serializer,n,namespace,serializer,final,state,descriptor,s,state,descriptor,throws,exception,preconditions,check,not,null,namespace,namespace,preconditions,check,not,null,namespace,serializer,namespace,serializer,if,key,serializer,null,throw,new,runtime,exception,state,key,serializer,has,not,been,configured,in,the,config,this,operation,cannot,use,partitioned,state,if,state,descriptor,is,serializer,initialized,state,descriptor,initialize,serializer,unless,set,new,execution,config,if,key,value,states,by,name,null,key,value,states,by,name,new,hash,map,if,last,name,null,last,name,equals,state,descriptor,get,name,last,state,set,current,namespace,namespace,return,s,last,state,kv,state,previous,key,value,states,by,name,get,state,descriptor,get,name,if,previous,null,last,state,previous,last,state,set,current,namespace,namespace,last,name,state,descriptor,get,name,return,s,previous,s,state,state,descriptor,bind,new,state,backend,override,public,t,value,state,t,create,value,state,value,state,descriptor,t,state,desc,throws,exception,return,keyed,state,backend,this,create,value,state,namespace,serializer,state,desc,override,public,t,list,state,t,create,list,state,list,state,descriptor,t,state,desc,throws,exception,return,keyed,state,backend,this,create,list,state,namespace,serializer,state,desc,override,public,t,reducing,state,t,create,reducing,state,reducing,state,descriptor,t,state,desc,throws,exception,return,keyed,state,backend,this,create,reducing,state,namespace,serializer,state,desc,override,public,t,acc,folding,state,t,acc,create,folding,state,folding,state,descriptor,t,acc,state,desc,throws,exception,return,keyed,state,backend,this,create,folding,state,namespace,serializer,state,desc,kv,state,kv,state,kv,state,state,key,value,states,by,name,put,state,descriptor,get,name,kv,state,last,name,state,descriptor,get,name,last,state,kv,state,kv,state,set,current,namespace,namespace,if,state,descriptor,is,queryable,if,kv,state,registry,null,throw,new,illegal,state,exception,state,backend,has,not,been,initialized,for,job,string,name,state,descriptor,get,queryable,state,name,kv,state,registry,register,kv,state,0,name,kv,state,return,state
KeyedStateBackend -> @SuppressWarnings({"rawtypes", "unchecked"}) 	public <N, S extends State> S getPartitionedState(final N namespace, final TypeSerializer<N> namespaceSerializer, final StateDescriptor<S, ?> stateDescriptor) throws Exception;1474382176;Creates or retrieves a partitioned state backed by this state backend.__@param stateDescriptor The state identifier for the state. This contains name_and can create a default state value.__@param <N> The type of the namespace._@param <S> The type of the state.__@return A new key/value state backed by this backend.__@throws Exception Exceptions may occur during initialization of the state and should be forwarded.;@SuppressWarnings({"rawtypes", "unchecked"})_	public <N, S extends State> S getPartitionedState(final N namespace, final TypeSerializer<N> namespaceSerializer, final StateDescriptor<S, ?> stateDescriptor) throws Exception {_		Preconditions.checkNotNull(namespace, "Namespace")__		Preconditions.checkNotNull(namespaceSerializer, "Namespace serializer")___		if (keySerializer == null) {_			throw new RuntimeException("State key serializer has not been configured in the config. " +_					"This operation cannot use partitioned state.")__		}_		_		if (!stateDescriptor.isSerializerInitialized()) {_			stateDescriptor.initializeSerializerUnlessSet(new ExecutionConfig())__		}__		if (keyValueStatesByName == null) {_			keyValueStatesByName = new HashMap<>()__		}__		if (lastName != null && lastName.equals(stateDescriptor.getName())) {_			lastState.setCurrentNamespace(namespace)__			return (S) lastState__		}__		KvState<?> previous = keyValueStatesByName.get(stateDescriptor.getName())__		if (previous != null) {_			lastState = previous__			lastState.setCurrentNamespace(namespace)__			lastName = stateDescriptor.getName()__			return (S) previous__		}__		_		S state = stateDescriptor.bind(new StateBackend() {_			@Override_			public <T> ValueState<T> createValueState(ValueStateDescriptor<T> stateDesc) throws Exception {_				return KeyedStateBackend.this.createValueState(namespaceSerializer, stateDesc)__			}__			@Override_			public <T> ListState<T> createListState(ListStateDescriptor<T> stateDesc) throws Exception {_				return KeyedStateBackend.this.createListState(namespaceSerializer, stateDesc)__			}__			@Override_			public <T> ReducingState<T> createReducingState(ReducingStateDescriptor<T> stateDesc) throws Exception {_				return KeyedStateBackend.this.createReducingState(namespaceSerializer, stateDesc)__			}__			@Override_			public <T, ACC> FoldingState<T, ACC> createFoldingState(FoldingStateDescriptor<T, ACC> stateDesc) throws Exception {_				return KeyedStateBackend.this.createFoldingState(namespaceSerializer, stateDesc)__			}__		})___		KvState kvState = (KvState) state___		keyValueStatesByName.put(stateDescriptor.getName(), kvState)___		lastName = stateDescriptor.getName()__		lastState = kvState___		kvState.setCurrentNamespace(namespace)___		_		if (stateDescriptor.isQueryable()) {_			if (kvStateRegistry == null) {_				throw new IllegalStateException("State backend has not been initialized for job.")__			}__			String name = stateDescriptor.getQueryableStateName()__			kvStateRegistry.registerKvState(keyGroupRange, name, kvState)__		}__		return state__	};creates,or,retrieves,a,partitioned,state,backed,by,this,state,backend,param,state,descriptor,the,state,identifier,for,the,state,this,contains,name,and,can,create,a,default,state,value,param,n,the,type,of,the,namespace,param,s,the,type,of,the,state,return,a,new,key,value,state,backed,by,this,backend,throws,exception,exceptions,may,occur,during,initialization,of,the,state,and,should,be,forwarded;suppress,warnings,rawtypes,unchecked,public,n,s,extends,state,s,get,partitioned,state,final,n,namespace,final,type,serializer,n,namespace,serializer,final,state,descriptor,s,state,descriptor,throws,exception,preconditions,check,not,null,namespace,namespace,preconditions,check,not,null,namespace,serializer,namespace,serializer,if,key,serializer,null,throw,new,runtime,exception,state,key,serializer,has,not,been,configured,in,the,config,this,operation,cannot,use,partitioned,state,if,state,descriptor,is,serializer,initialized,state,descriptor,initialize,serializer,unless,set,new,execution,config,if,key,value,states,by,name,null,key,value,states,by,name,new,hash,map,if,last,name,null,last,name,equals,state,descriptor,get,name,last,state,set,current,namespace,namespace,return,s,last,state,kv,state,previous,key,value,states,by,name,get,state,descriptor,get,name,if,previous,null,last,state,previous,last,state,set,current,namespace,namespace,last,name,state,descriptor,get,name,return,s,previous,s,state,state,descriptor,bind,new,state,backend,override,public,t,value,state,t,create,value,state,value,state,descriptor,t,state,desc,throws,exception,return,keyed,state,backend,this,create,value,state,namespace,serializer,state,desc,override,public,t,list,state,t,create,list,state,list,state,descriptor,t,state,desc,throws,exception,return,keyed,state,backend,this,create,list,state,namespace,serializer,state,desc,override,public,t,reducing,state,t,create,reducing,state,reducing,state,descriptor,t,state,desc,throws,exception,return,keyed,state,backend,this,create,reducing,state,namespace,serializer,state,desc,override,public,t,acc,folding,state,t,acc,create,folding,state,folding,state,descriptor,t,acc,state,desc,throws,exception,return,keyed,state,backend,this,create,folding,state,namespace,serializer,state,desc,kv,state,kv,state,kv,state,state,key,value,states,by,name,put,state,descriptor,get,name,kv,state,last,name,state,descriptor,get,name,last,state,kv,state,kv,state,set,current,namespace,namespace,if,state,descriptor,is,queryable,if,kv,state,registry,null,throw,new,illegal,state,exception,state,backend,has,not,been,initialized,for,job,string,name,state,descriptor,get,queryable,state,name,kv,state,registry,register,kv,state,key,group,range,name,kv,state,return,state
