# id;timestamp;commentText;codeText;commentWords;codeWords
StreamEndpoint -> public void setDelay(long delay);1430121382;Initial delay in milliseconds before producing the stream.;public void setDelay(long delay) {_        this.delay = delay__    };initial,delay,in,milliseconds,before,producing,the,stream;public,void,set,delay,long,delay,this,delay,delay
StreamEndpoint -> public void setConnectTimeout(int connectTimeout);1547240981;Sets a specified timeout value, in milliseconds, to be used_when opening a communications link to the resource referenced_by this URLConnection.  If the timeout expires before the_connection can be established, a_java.net.SocketTimeoutException is raised. A timeout of zero is_interpreted as an infinite timeout.;public void setConnectTimeout(int connectTimeout) {_        this.connectTimeout = connectTimeout__    };sets,a,specified,timeout,value,in,milliseconds,to,be,used,when,opening,a,communications,link,to,the,resource,referenced,by,this,urlconnection,if,the,timeout,expires,before,the,connection,can,be,established,a,java,net,socket,timeout,exception,is,raised,a,timeout,of,zero,is,interpreted,as,an,infinite,timeout;public,void,set,connect,timeout,int,connect,timeout,this,connect,timeout,connect,timeout
StreamEndpoint -> public void setConnectTimeout(int connectTimeout);1547480087;Sets a specified timeout value, in milliseconds, to be used_when opening a communications link to the resource referenced_by this URLConnection.  If the timeout expires before the_connection can be established, a_java.net.SocketTimeoutException is raised. A timeout of zero is_interpreted as an infinite timeout.;public void setConnectTimeout(int connectTimeout) {_        this.connectTimeout = connectTimeout__    };sets,a,specified,timeout,value,in,milliseconds,to,be,used,when,opening,a,communications,link,to,the,resource,referenced,by,this,urlconnection,if,the,timeout,expires,before,the,connection,can,be,established,a,java,net,socket,timeout,exception,is,raised,a,timeout,of,zero,is,interpreted,as,an,infinite,timeout;public,void,set,connect,timeout,int,connect,timeout,this,connect,timeout,connect,timeout
StreamEndpoint -> public void setConnectTimeout(int connectTimeout);1548660891;Sets a specified timeout value, in milliseconds, to be used_when opening a communications link to the resource referenced_by this URLConnection.  If the timeout expires before the_connection can be established, a_java.net.SocketTimeoutException is raised. A timeout of zero is_interpreted as an infinite timeout.;public void setConnectTimeout(int connectTimeout) {_        this.connectTimeout = connectTimeout__    };sets,a,specified,timeout,value,in,milliseconds,to,be,used,when,opening,a,communications,link,to,the,resource,referenced,by,this,urlconnection,if,the,timeout,expires,before,the,connection,can,be,established,a,java,net,socket,timeout,exception,is,raised,a,timeout,of,zero,is,interpreted,as,an,infinite,timeout;public,void,set,connect,timeout,int,connect,timeout,this,connect,timeout,connect,timeout
StreamEndpoint -> public void setEncoding(String encoding);1430121382;You can configure the encoding (is a charset name) to use text-based streams (for example, message body is a String object)._If not provided, Camel uses the JVM default Charset.;public void setEncoding(String encoding) {_        this.encoding = encoding__    };you,can,configure,the,encoding,is,a,charset,name,to,use,text,based,streams,for,example,message,body,is,a,string,object,if,not,provided,camel,uses,the,jvm,default,charset;public,void,set,encoding,string,encoding,this,encoding,encoding
StreamEndpoint -> public void setEncoding(String encoding);1451237129;You can configure the encoding (is a charset name) to use text-based streams (for example, message body is a String object)._If not provided, Camel uses the JVM default Charset.;public void setEncoding(String encoding) {_        this.encoding = encoding__    };you,can,configure,the,encoding,is,a,charset,name,to,use,text,based,streams,for,example,message,body,is,a,string,object,if,not,provided,camel,uses,the,jvm,default,charset;public,void,set,encoding,string,encoding,this,encoding,encoding
StreamEndpoint -> public void setEncoding(String encoding);1473684123;You can configure the encoding (is a charset name) to use text-based streams (for example, message body is a String object)._If not provided, Camel uses the JVM default Charset.;public void setEncoding(String encoding) {_        this.encoding = encoding__    };you,can,configure,the,encoding,is,a,charset,name,to,use,text,based,streams,for,example,message,body,is,a,string,object,if,not,provided,camel,uses,the,jvm,default,charset;public,void,set,encoding,string,encoding,this,encoding,encoding
StreamEndpoint -> public void setEncoding(String encoding);1475847630;You can configure the encoding (is a charset name) to use text-based streams (for example, message body is a String object)._If not provided, Camel uses the JVM default Charset.;public void setEncoding(String encoding) {_        this.encoding = encoding__    };you,can,configure,the,encoding,is,a,charset,name,to,use,text,based,streams,for,example,message,body,is,a,string,object,if,not,provided,camel,uses,the,jvm,default,charset;public,void,set,encoding,string,encoding,this,encoding,encoding
StreamEndpoint -> public void setEncoding(String encoding);1486028039;You can configure the encoding (is a charset name) to use text-based streams (for example, message body is a String object)._If not provided, Camel uses the JVM default Charset.;public void setEncoding(String encoding) {_        this.encoding = encoding__    };you,can,configure,the,encoding,is,a,charset,name,to,use,text,based,streams,for,example,message,body,is,a,string,object,if,not,provided,camel,uses,the,jvm,default,charset;public,void,set,encoding,string,encoding,this,encoding,encoding
StreamEndpoint -> public void setEncoding(String encoding);1528200424;You can configure the encoding (is a charset name) to use text-based streams (for example, message body is a String object)._If not provided, Camel uses the JVM default Charset.;public void setEncoding(String encoding) {_        this.encoding = encoding__    };you,can,configure,the,encoding,is,a,charset,name,to,use,text,based,streams,for,example,message,body,is,a,string,object,if,not,provided,camel,uses,the,jvm,default,charset;public,void,set,encoding,string,encoding,this,encoding,encoding
StreamEndpoint -> public void setEncoding(String encoding);1528551496;You can configure the encoding (is a charset name) to use text-based streams (for example, message body is a String object)._If not provided, Camel uses the JVM default Charset.;public void setEncoding(String encoding) {_        this.encoding = encoding__    };you,can,configure,the,encoding,is,a,charset,name,to,use,text,based,streams,for,example,message,body,is,a,string,object,if,not,provided,camel,uses,the,jvm,default,charset;public,void,set,encoding,string,encoding,this,encoding,encoding
StreamEndpoint -> public void setEncoding(String encoding);1528551765;You can configure the encoding (is a charset name) to use text-based streams (for example, message body is a String object)._If not provided, Camel uses the JVM default Charset.;public void setEncoding(String encoding) {_        this.encoding = encoding__    };you,can,configure,the,encoding,is,a,charset,name,to,use,text,based,streams,for,example,message,body,is,a,string,object,if,not,provided,camel,uses,the,jvm,default,charset;public,void,set,encoding,string,encoding,this,encoding,encoding
StreamEndpoint -> public void setEncoding(String encoding);1540108158;You can configure the encoding (is a charset name) to use text-based streams (for example, message body is a String object)._If not provided, Camel uses the JVM default Charset.;public void setEncoding(String encoding) {_        this.encoding = encoding__    };you,can,configure,the,encoding,is,a,charset,name,to,use,text,based,streams,for,example,message,body,is,a,string,object,if,not,provided,camel,uses,the,jvm,default,charset;public,void,set,encoding,string,encoding,this,encoding,encoding
StreamEndpoint -> public void setEncoding(String encoding);1540108160;You can configure the encoding (is a charset name) to use text-based streams (for example, message body is a String object)._If not provided, Camel uses the JVM default Charset.;public void setEncoding(String encoding) {_        this.encoding = encoding__    };you,can,configure,the,encoding,is,a,charset,name,to,use,text,based,streams,for,example,message,body,is,a,string,object,if,not,provided,camel,uses,the,jvm,default,charset;public,void,set,encoding,string,encoding,this,encoding,encoding
StreamEndpoint -> public void setEncoding(String encoding);1540108163;You can configure the encoding (is a charset name) to use text-based streams (for example, message body is a String object)._If not provided, Camel uses the JVM default Charset.;public void setEncoding(String encoding) {_        this.encoding = encoding__    };you,can,configure,the,encoding,is,a,charset,name,to,use,text,based,streams,for,example,message,body,is,a,string,object,if,not,provided,camel,uses,the,jvm,default,charset;public,void,set,encoding,string,encoding,this,encoding,encoding
StreamEndpoint -> public void setEncoding(String encoding);1547240981;You can configure the encoding (is a charset name) to use text-based streams (for example, message body is a String object)._If not provided, Camel uses the JVM default Charset.;public void setEncoding(String encoding) {_        this.encoding = encoding__    };you,can,configure,the,encoding,is,a,charset,name,to,use,text,based,streams,for,example,message,body,is,a,string,object,if,not,provided,camel,uses,the,jvm,default,charset;public,void,set,encoding,string,encoding,this,encoding,encoding
StreamEndpoint -> public void setEncoding(String encoding);1547480087;You can configure the encoding (is a charset name) to use text-based streams (for example, message body is a String object)._If not provided, Camel uses the JVM default Charset.;public void setEncoding(String encoding) {_        this.encoding = encoding__    };you,can,configure,the,encoding,is,a,charset,name,to,use,text,based,streams,for,example,message,body,is,a,string,object,if,not,provided,camel,uses,the,jvm,default,charset;public,void,set,encoding,string,encoding,this,encoding,encoding
StreamEndpoint -> public void setEncoding(String encoding);1548660891;You can configure the encoding (is a charset name) to use text-based streams (for example, message body is a String object)._If not provided, Camel uses the JVM default Charset.;public void setEncoding(String encoding) {_        this.encoding = encoding__    };you,can,configure,the,encoding,is,a,charset,name,to,use,text,based,streams,for,example,message,body,is,a,string,object,if,not,provided,camel,uses,the,jvm,default,charset;public,void,set,encoding,string,encoding,this,encoding,encoding
StreamEndpoint -> public void setUrl(String url);1213944924;@deprecated use camel-jetty or camel-http component. Will be removed in Camel 2.0;public void setUrl(String url) {_        this.url = url__    };deprecated,use,camel,jetty,or,camel,http,component,will,be,removed,in,camel,2,0;public,void,set,url,string,url,this,url,url
StreamEndpoint -> public void setUrl(String url);1226284843;@deprecated use camel-jetty or camel-http component. Will be removed in Camel 2.0;public void setUrl(String url) {_        this.url = url__    };deprecated,use,camel,jetty,or,camel,http,component,will,be,removed,in,camel,2,0;public,void,set,url,string,url,this,url,url
StreamEndpoint -> public void setUrl(String url);1226296872;@deprecated use camel-jetty or camel-http component. Will be removed in Camel 2.0;public void setUrl(String url) {_        this.url = url__    };deprecated,use,camel,jetty,or,camel,http,component,will,be,removed,in,camel,2,0;public,void,set,url,string,url,this,url,url
StreamEndpoint -> public void setUrl(String url);1226378057;@deprecated use camel-jetty or camel-http component. Will be removed in Camel 2.0;public void setUrl(String url) {_        this.url = url__    };deprecated,use,camel,jetty,or,camel,http,component,will,be,removed,in,camel,2,0;public,void,set,url,string,url,this,url,url
StreamEndpoint -> public void setUrl(String url);1430121382;When using the stream:url URI format, this option specifies the URL to stream to/from._The input/output stream will be opened using the JDK URLConnection facility.;public void setUrl(String url) {_        this.url = url__    };when,using,the,stream,url,uri,format,this,option,specifies,the,url,to,stream,to,from,the,input,output,stream,will,be,opened,using,the,jdk,urlconnection,facility;public,void,set,url,string,url,this,url,url
StreamEndpoint -> public void setUrl(String url);1451237129;When using the stream:url URI format, this option specifies the URL to stream to/from._The input/output stream will be opened using the JDK URLConnection facility.;public void setUrl(String url) {_        this.url = url__    };when,using,the,stream,url,uri,format,this,option,specifies,the,url,to,stream,to,from,the,input,output,stream,will,be,opened,using,the,jdk,urlconnection,facility;public,void,set,url,string,url,this,url,url
StreamEndpoint -> public void setUrl(String url);1473684123;When using the stream:url URI format, this option specifies the URL to stream to/from._The input/output stream will be opened using the JDK URLConnection facility.;public void setUrl(String url) {_        this.url = url__    };when,using,the,stream,url,uri,format,this,option,specifies,the,url,to,stream,to,from,the,input,output,stream,will,be,opened,using,the,jdk,urlconnection,facility;public,void,set,url,string,url,this,url,url
StreamEndpoint -> public void setUrl(String url);1475847630;When using the stream:url URI format, this option specifies the URL to stream to/from._The input/output stream will be opened using the JDK URLConnection facility.;public void setUrl(String url) {_        this.url = url__    };when,using,the,stream,url,uri,format,this,option,specifies,the,url,to,stream,to,from,the,input,output,stream,will,be,opened,using,the,jdk,urlconnection,facility;public,void,set,url,string,url,this,url,url
StreamEndpoint -> public void setUrl(String url);1486028039;When using the stream:url URI format, this option specifies the URL to stream to/from._The input/output stream will be opened using the JDK URLConnection facility.;public void setUrl(String url) {_        this.url = url__    };when,using,the,stream,url,uri,format,this,option,specifies,the,url,to,stream,to,from,the,input,output,stream,will,be,opened,using,the,jdk,urlconnection,facility;public,void,set,url,string,url,this,url,url
StreamEndpoint -> public void setUrl(String url);1528200424;When using the stream:url URI format, this option specifies the URL to stream to/from._The input/output stream will be opened using the JDK URLConnection facility.;public void setUrl(String url) {_        this.url = url__    };when,using,the,stream,url,uri,format,this,option,specifies,the,url,to,stream,to,from,the,input,output,stream,will,be,opened,using,the,jdk,urlconnection,facility;public,void,set,url,string,url,this,url,url
StreamEndpoint -> public void setUrl(String url);1528551496;When using the stream:url URI format, this option specifies the URL to stream to/from._The input/output stream will be opened using the JDK URLConnection facility.;public void setUrl(String url) {_        this.url = url__    };when,using,the,stream,url,uri,format,this,option,specifies,the,url,to,stream,to,from,the,input,output,stream,will,be,opened,using,the,jdk,urlconnection,facility;public,void,set,url,string,url,this,url,url
StreamEndpoint -> public void setUrl(String url);1528551765;When using the stream:url URI format, this option specifies the URL to stream to/from._The input/output stream will be opened using the JDK URLConnection facility.;public void setUrl(String url) {_        this.url = url__    };when,using,the,stream,url,uri,format,this,option,specifies,the,url,to,stream,to,from,the,input,output,stream,will,be,opened,using,the,jdk,urlconnection,facility;public,void,set,url,string,url,this,url,url
StreamEndpoint -> public void setUrl(String url);1540108158;When using the stream:url URI format, this option specifies the URL to stream to/from._The input/output stream will be opened using the JDK URLConnection facility.;public void setUrl(String url) {_        this.url = url__    };when,using,the,stream,url,uri,format,this,option,specifies,the,url,to,stream,to,from,the,input,output,stream,will,be,opened,using,the,jdk,urlconnection,facility;public,void,set,url,string,url,this,url,url
StreamEndpoint -> public void setUrl(String url);1540108160;When using the stream:url URI format, this option specifies the URL to stream to/from._The input/output stream will be opened using the JDK URLConnection facility.;public void setUrl(String url) {_        this.url = url__    };when,using,the,stream,url,uri,format,this,option,specifies,the,url,to,stream,to,from,the,input,output,stream,will,be,opened,using,the,jdk,urlconnection,facility;public,void,set,url,string,url,this,url,url
StreamEndpoint -> public void setUrl(String url);1540108163;When using the stream:url URI format, this option specifies the URL to stream to/from._The input/output stream will be opened using the JDK URLConnection facility.;public void setUrl(String url) {_        this.url = url__    };when,using,the,stream,url,uri,format,this,option,specifies,the,url,to,stream,to,from,the,input,output,stream,will,be,opened,using,the,jdk,urlconnection,facility;public,void,set,url,string,url,this,url,url
StreamEndpoint -> public void setUrl(String url);1547240981;When using the stream:url URI format, this option specifies the URL to stream to/from._The input/output stream will be opened using the JDK URLConnection facility.;public void setUrl(String url) {_        this.url = url__    };when,using,the,stream,url,uri,format,this,option,specifies,the,url,to,stream,to,from,the,input,output,stream,will,be,opened,using,the,jdk,urlconnection,facility;public,void,set,url,string,url,this,url,url
StreamEndpoint -> public void setUrl(String url);1547480087;When using the stream:url URI format, this option specifies the URL to stream to/from._The input/output stream will be opened using the JDK URLConnection facility.;public void setUrl(String url) {_        this.url = url__    };when,using,the,stream,url,uri,format,this,option,specifies,the,url,to,stream,to,from,the,input,output,stream,will,be,opened,using,the,jdk,urlconnection,facility;public,void,set,url,string,url,this,url,url
StreamEndpoint -> public void setUrl(String url);1548660891;When using the stream:url URI format, this option specifies the URL to stream to/from._The input/output stream will be opened using the JDK URLConnection facility.;public void setUrl(String url) {_        this.url = url__    };when,using,the,stream,url,uri,format,this,option,specifies,the,url,to,stream,to,from,the,input,output,stream,will,be,opened,using,the,jdk,urlconnection,facility;public,void,set,url,string,url,this,url,url
StreamEndpoint -> public void setReadTimeout(int readTimeout);1528551765;Sets the read timeout to a specified timeout, in_milliseconds. A non-zero value specifies the timeout when_reading from Input stream when a connection is established to a_resource. If the timeout expires before there is data available_for read, a java.net.SocketTimeoutException is raised. A_timeout of zero is interpreted as an infinite timeout.;public void setReadTimeout(int readTimeout) {_        this.readTimeout = readTimeout__    };sets,the,read,timeout,to,a,specified,timeout,in,milliseconds,a,non,zero,value,specifies,the,timeout,when,reading,from,input,stream,when,a,connection,is,established,to,a,resource,if,the,timeout,expires,before,there,is,data,available,for,read,a,java,net,socket,timeout,exception,is,raised,a,timeout,of,zero,is,interpreted,as,an,infinite,timeout;public,void,set,read,timeout,int,read,timeout,this,read,timeout,read,timeout
StreamEndpoint -> public void setReadTimeout(int readTimeout);1540108158;Sets the read timeout to a specified timeout, in_milliseconds. A non-zero value specifies the timeout when_reading from Input stream when a connection is established to a_resource. If the timeout expires before there is data available_for read, a java.net.SocketTimeoutException is raised. A_timeout of zero is interpreted as an infinite timeout.;public void setReadTimeout(int readTimeout) {_        this.readTimeout = readTimeout__    };sets,the,read,timeout,to,a,specified,timeout,in,milliseconds,a,non,zero,value,specifies,the,timeout,when,reading,from,input,stream,when,a,connection,is,established,to,a,resource,if,the,timeout,expires,before,there,is,data,available,for,read,a,java,net,socket,timeout,exception,is,raised,a,timeout,of,zero,is,interpreted,as,an,infinite,timeout;public,void,set,read,timeout,int,read,timeout,this,read,timeout,read,timeout
StreamEndpoint -> public void setReadTimeout(int readTimeout);1540108160;Sets the read timeout to a specified timeout, in_milliseconds. A non-zero value specifies the timeout when_reading from Input stream when a connection is established to a_resource. If the timeout expires before there is data available_for read, a java.net.SocketTimeoutException is raised. A_timeout of zero is interpreted as an infinite timeout.;public void setReadTimeout(int readTimeout) {_        this.readTimeout = readTimeout__    };sets,the,read,timeout,to,a,specified,timeout,in,milliseconds,a,non,zero,value,specifies,the,timeout,when,reading,from,input,stream,when,a,connection,is,established,to,a,resource,if,the,timeout,expires,before,there,is,data,available,for,read,a,java,net,socket,timeout,exception,is,raised,a,timeout,of,zero,is,interpreted,as,an,infinite,timeout;public,void,set,read,timeout,int,read,timeout,this,read,timeout,read,timeout
StreamEndpoint -> public void setReadTimeout(int readTimeout);1540108163;Sets the read timeout to a specified timeout, in_milliseconds. A non-zero value specifies the timeout when_reading from Input stream when a connection is established to a_resource. If the timeout expires before there is data available_for read, a java.net.SocketTimeoutException is raised. A_timeout of zero is interpreted as an infinite timeout.;public void setReadTimeout(int readTimeout) {_        this.readTimeout = readTimeout__    };sets,the,read,timeout,to,a,specified,timeout,in,milliseconds,a,non,zero,value,specifies,the,timeout,when,reading,from,input,stream,when,a,connection,is,established,to,a,resource,if,the,timeout,expires,before,there,is,data,available,for,read,a,java,net,socket,timeout,exception,is,raised,a,timeout,of,zero,is,interpreted,as,an,infinite,timeout;public,void,set,read,timeout,int,read,timeout,this,read,timeout,read,timeout
StreamEndpoint -> public void setReadTimeout(int readTimeout);1547240981;Sets the read timeout to a specified timeout, in_milliseconds. A non-zero value specifies the timeout when_reading from Input stream when a connection is established to a_resource. If the timeout expires before there is data available_for read, a java.net.SocketTimeoutException is raised. A_timeout of zero is interpreted as an infinite timeout.;public void setReadTimeout(int readTimeout) {_        this.readTimeout = readTimeout__    };sets,the,read,timeout,to,a,specified,timeout,in,milliseconds,a,non,zero,value,specifies,the,timeout,when,reading,from,input,stream,when,a,connection,is,established,to,a,resource,if,the,timeout,expires,before,there,is,data,available,for,read,a,java,net,socket,timeout,exception,is,raised,a,timeout,of,zero,is,interpreted,as,an,infinite,timeout;public,void,set,read,timeout,int,read,timeout,this,read,timeout,read,timeout
StreamEndpoint -> public void setReadTimeout(int readTimeout);1547480087;Sets the read timeout to a specified timeout, in_milliseconds. A non-zero value specifies the timeout when_reading from Input stream when a connection is established to a_resource. If the timeout expires before there is data available_for read, a java.net.SocketTimeoutException is raised. A_timeout of zero is interpreted as an infinite timeout.;public void setReadTimeout(int readTimeout) {_        this.readTimeout = readTimeout__    };sets,the,read,timeout,to,a,specified,timeout,in,milliseconds,a,non,zero,value,specifies,the,timeout,when,reading,from,input,stream,when,a,connection,is,established,to,a,resource,if,the,timeout,expires,before,there,is,data,available,for,read,a,java,net,socket,timeout,exception,is,raised,a,timeout,of,zero,is,interpreted,as,an,infinite,timeout;public,void,set,read,timeout,int,read,timeout,this,read,timeout,read,timeout
StreamEndpoint -> public void setReadTimeout(int readTimeout);1548660891;Sets the read timeout to a specified timeout, in_milliseconds. A non-zero value specifies the timeout when_reading from Input stream when a connection is established to a_resource. If the timeout expires before there is data available_for read, a java.net.SocketTimeoutException is raised. A_timeout of zero is interpreted as an infinite timeout.;public void setReadTimeout(int readTimeout) {_        this.readTimeout = readTimeout__    };sets,the,read,timeout,to,a,specified,timeout,in,milliseconds,a,non,zero,value,specifies,the,timeout,when,reading,from,input,stream,when,a,connection,is,established,to,a,resource,if,the,timeout,expires,before,there,is,data,available,for,read,a,java,net,socket,timeout,exception,is,raised,a,timeout,of,zero,is,interpreted,as,an,infinite,timeout;public,void,set,read,timeout,int,read,timeout,this,read,timeout,read,timeout
StreamEndpoint -> public void setRetry(boolean retry);1430121382;Will retry opening the file if it's overwritten, somewhat like tail --retry;public void setRetry(boolean retry) {_        this.retry = retry__    };will,retry,opening,the,file,if,it,s,overwritten,somewhat,like,tail,retry;public,void,set,retry,boolean,retry,this,retry,retry
StreamEndpoint -> public void setRetry(boolean retry);1451237129;Will retry opening the file if it's overwritten, somewhat like tail --retry;public void setRetry(boolean retry) {_        this.retry = retry__    };will,retry,opening,the,file,if,it,s,overwritten,somewhat,like,tail,retry;public,void,set,retry,boolean,retry,this,retry,retry
StreamEndpoint -> public void setRetry(boolean retry);1473684123;Will retry opening the file if it's overwritten, somewhat like tail --retry;public void setRetry(boolean retry) {_        this.retry = retry__    };will,retry,opening,the,file,if,it,s,overwritten,somewhat,like,tail,retry;public,void,set,retry,boolean,retry,this,retry,retry
StreamEndpoint -> public void setRetry(boolean retry);1475847630;Will retry opening the file if it's overwritten, somewhat like tail --retry;public void setRetry(boolean retry) {_        this.retry = retry__    };will,retry,opening,the,file,if,it,s,overwritten,somewhat,like,tail,retry;public,void,set,retry,boolean,retry,this,retry,retry
StreamEndpoint -> public void setRetry(boolean retry);1486028039;Will retry opening the file if it's overwritten, somewhat like tail --retry;public void setRetry(boolean retry) {_        this.retry = retry__    };will,retry,opening,the,file,if,it,s,overwritten,somewhat,like,tail,retry;public,void,set,retry,boolean,retry,this,retry,retry
StreamEndpoint -> public void setRetry(boolean retry);1528200424;Will retry opening the stream if it's overwritten, somewhat like tail --retry_<p/>_If reading from files then you should also enable the fileWatcher option, to make it work reliable.;public void setRetry(boolean retry) {_        this.retry = retry__    };will,retry,opening,the,stream,if,it,s,overwritten,somewhat,like,tail,retry,p,if,reading,from,files,then,you,should,also,enable,the,file,watcher,option,to,make,it,work,reliable;public,void,set,retry,boolean,retry,this,retry,retry
StreamEndpoint -> public void setRetry(boolean retry);1528551496;Will retry opening the stream if it's overwritten, somewhat like tail --retry_<p/>_If reading from files then you should also enable the fileWatcher option, to make it work reliable.;public void setRetry(boolean retry) {_        this.retry = retry__    };will,retry,opening,the,stream,if,it,s,overwritten,somewhat,like,tail,retry,p,if,reading,from,files,then,you,should,also,enable,the,file,watcher,option,to,make,it,work,reliable;public,void,set,retry,boolean,retry,this,retry,retry
StreamEndpoint -> public void setRetry(boolean retry);1528551765;Will retry opening the stream if it's overwritten, somewhat like tail --retry_<p/>_If reading from files then you should also enable the fileWatcher option, to make it work reliable.;public void setRetry(boolean retry) {_        this.retry = retry__    };will,retry,opening,the,stream,if,it,s,overwritten,somewhat,like,tail,retry,p,if,reading,from,files,then,you,should,also,enable,the,file,watcher,option,to,make,it,work,reliable;public,void,set,retry,boolean,retry,this,retry,retry
StreamEndpoint -> public void setRetry(boolean retry);1540108158;Will retry opening the stream if it's overwritten, somewhat like tail --retry_<p/>_If reading from files then you should also enable the fileWatcher option, to make it work reliable.;public void setRetry(boolean retry) {_        this.retry = retry__    };will,retry,opening,the,stream,if,it,s,overwritten,somewhat,like,tail,retry,p,if,reading,from,files,then,you,should,also,enable,the,file,watcher,option,to,make,it,work,reliable;public,void,set,retry,boolean,retry,this,retry,retry
StreamEndpoint -> public void setRetry(boolean retry);1540108160;Will retry opening the stream if it's overwritten, somewhat like tail --retry_<p/>_If reading from files then you should also enable the fileWatcher option, to make it work reliable.;public void setRetry(boolean retry) {_        this.retry = retry__    };will,retry,opening,the,stream,if,it,s,overwritten,somewhat,like,tail,retry,p,if,reading,from,files,then,you,should,also,enable,the,file,watcher,option,to,make,it,work,reliable;public,void,set,retry,boolean,retry,this,retry,retry
StreamEndpoint -> public void setRetry(boolean retry);1540108163;Will retry opening the stream if it's overwritten, somewhat like tail --retry_<p/>_If reading from files then you should also enable the fileWatcher option, to make it work reliable.;public void setRetry(boolean retry) {_        this.retry = retry__    };will,retry,opening,the,stream,if,it,s,overwritten,somewhat,like,tail,retry,p,if,reading,from,files,then,you,should,also,enable,the,file,watcher,option,to,make,it,work,reliable;public,void,set,retry,boolean,retry,this,retry,retry
StreamEndpoint -> public void setRetry(boolean retry);1547240981;Will retry opening the stream if it's overwritten, somewhat like tail --retry_<p/>_If reading from files then you should also enable the fileWatcher option, to make it work reliable.;public void setRetry(boolean retry) {_        this.retry = retry__    };will,retry,opening,the,stream,if,it,s,overwritten,somewhat,like,tail,retry,p,if,reading,from,files,then,you,should,also,enable,the,file,watcher,option,to,make,it,work,reliable;public,void,set,retry,boolean,retry,this,retry,retry
StreamEndpoint -> public void setRetry(boolean retry);1547480087;Will retry opening the stream if it's overwritten, somewhat like tail --retry_<p/>_If reading from files then you should also enable the fileWatcher option, to make it work reliable.;public void setRetry(boolean retry) {_        this.retry = retry__    };will,retry,opening,the,stream,if,it,s,overwritten,somewhat,like,tail,retry,p,if,reading,from,files,then,you,should,also,enable,the,file,watcher,option,to,make,it,work,reliable;public,void,set,retry,boolean,retry,this,retry,retry
StreamEndpoint -> public void setRetry(boolean retry);1548660891;Will retry opening the stream if it's overwritten, somewhat like tail --retry_<p/>_If reading from files then you should also enable the fileWatcher option, to make it work reliable.;public void setRetry(boolean retry) {_        this.retry = retry__    };will,retry,opening,the,stream,if,it,s,overwritten,somewhat,like,tail,retry,p,if,reading,from,files,then,you,should,also,enable,the,file,watcher,option,to,make,it,work,reliable;public,void,set,retry,boolean,retry,this,retry,retry
StreamEndpoint -> public void setPromptMessage(String promptMessage);1430121382;Message prompt to use when reading from stream:in_ for example, you could set this to Enter a command:;public void setPromptMessage(String promptMessage) {_        this.promptMessage = promptMessage__    };message,prompt,to,use,when,reading,from,stream,in,for,example,you,could,set,this,to,enter,a,command;public,void,set,prompt,message,string,prompt,message,this,prompt,message,prompt,message
StreamEndpoint -> public void setPromptMessage(String promptMessage);1451237129;Message prompt to use when reading from stream:in_ for example, you could set this to Enter a command:;public void setPromptMessage(String promptMessage) {_        this.promptMessage = promptMessage__    };message,prompt,to,use,when,reading,from,stream,in,for,example,you,could,set,this,to,enter,a,command;public,void,set,prompt,message,string,prompt,message,this,prompt,message,prompt,message
StreamEndpoint -> public void setPromptMessage(String promptMessage);1473684123;Message prompt to use when reading from stream:in_ for example, you could set this to Enter a command:;public void setPromptMessage(String promptMessage) {_        this.promptMessage = promptMessage__    };message,prompt,to,use,when,reading,from,stream,in,for,example,you,could,set,this,to,enter,a,command;public,void,set,prompt,message,string,prompt,message,this,prompt,message,prompt,message
StreamEndpoint -> public void setPromptMessage(String promptMessage);1475847630;Message prompt to use when reading from stream:in_ for example, you could set this to Enter a command:;public void setPromptMessage(String promptMessage) {_        this.promptMessage = promptMessage__    };message,prompt,to,use,when,reading,from,stream,in,for,example,you,could,set,this,to,enter,a,command;public,void,set,prompt,message,string,prompt,message,this,prompt,message,prompt,message
StreamEndpoint -> public void setPromptMessage(String promptMessage);1486028039;Message prompt to use when reading from stream:in_ for example, you could set this to Enter a command:;public void setPromptMessage(String promptMessage) {_        this.promptMessage = promptMessage__    };message,prompt,to,use,when,reading,from,stream,in,for,example,you,could,set,this,to,enter,a,command;public,void,set,prompt,message,string,prompt,message,this,prompt,message,prompt,message
StreamEndpoint -> public void setPromptMessage(String promptMessage);1528200424;Message prompt to use when reading from stream:in_ for example, you could set this to Enter a command:;public void setPromptMessage(String promptMessage) {_        this.promptMessage = promptMessage__    };message,prompt,to,use,when,reading,from,stream,in,for,example,you,could,set,this,to,enter,a,command;public,void,set,prompt,message,string,prompt,message,this,prompt,message,prompt,message
StreamEndpoint -> public void setPromptMessage(String promptMessage);1528551496;Message prompt to use when reading from stream:in_ for example, you could set this to Enter a command:;public void setPromptMessage(String promptMessage) {_        this.promptMessage = promptMessage__    };message,prompt,to,use,when,reading,from,stream,in,for,example,you,could,set,this,to,enter,a,command;public,void,set,prompt,message,string,prompt,message,this,prompt,message,prompt,message
StreamEndpoint -> public void setPromptMessage(String promptMessage);1528551765;Message prompt to use when reading from stream:in_ for example, you could set this to Enter a command:;public void setPromptMessage(String promptMessage) {_        this.promptMessage = promptMessage__    };message,prompt,to,use,when,reading,from,stream,in,for,example,you,could,set,this,to,enter,a,command;public,void,set,prompt,message,string,prompt,message,this,prompt,message,prompt,message
