# id;timestamp;commentText;codeText;commentWords;codeWords
RecoveryTargetHandler -> void prepareForTranslogOperations(boolean fileBasedRecovery, int totalTranslogOps) throws IOException_;1524684173;Prepares the target to receive translog operations, after all file have been copied_@param fileBasedRecovery whether or not this call is part of an file based recovery_@param totalTranslogOps    total translog operations expected to be sent;void prepareForTranslogOperations(boolean fileBasedRecovery, int totalTranslogOps) throws IOException_;prepares,the,target,to,receive,translog,operations,after,all,file,have,been,copied,param,file,based,recovery,whether,or,not,this,call,is,part,of,an,file,based,recovery,param,total,translog,ops,total,translog,operations,expected,to,be,sent;void,prepare,for,translog,operations,boolean,file,based,recovery,int,total,translog,ops,throws,ioexception
RecoveryTargetHandler -> void indexTranslogOperations(List<Translog.Operation> operations, int totalTranslogOps, long maxSeenAutoIdTimestampOnPrimary,                                  long maxSeqNoOfUpdatesOrDeletesOnPrimary, ActionListener<Long> listener)_;1547576245;Index a set of translog operations on the target__@param operations                          operations to index_@param totalTranslogOps                    current number of total operations expected to be indexed_@param maxSeenAutoIdTimestampOnPrimary     the maximum auto_id_timestamp of all append-only requests processed by the primary shard_@param maxSeqNoOfUpdatesOrDeletesOnPrimary the max seq_no of update operations (index operations overwrite Lucene) or delete ops on_the primary shard when capturing these operations. This value is at least as high as the_max_seq_no_of_updates on the primary was when any of these ops were processed on it._@param listener                            a listener which will be notified with the local checkpoint on the target_after these operations are successfully indexed on the target.;void indexTranslogOperations(List<Translog.Operation> operations, int totalTranslogOps, long maxSeenAutoIdTimestampOnPrimary,_                                 long maxSeqNoOfUpdatesOrDeletesOnPrimary, ActionListener<Long> listener)_;index,a,set,of,translog,operations,on,the,target,param,operations,operations,to,index,param,total,translog,ops,current,number,of,total,operations,expected,to,be,indexed,param,max,seen,auto,id,timestamp,on,primary,the,maximum,of,all,append,only,requests,processed,by,the,primary,shard,param,max,seq,no,of,updates,or,deletes,on,primary,the,max,of,update,operations,index,operations,overwrite,lucene,or,delete,ops,on,the,primary,shard,when,capturing,these,operations,this,value,is,at,least,as,high,as,the,on,the,primary,was,when,any,of,these,ops,were,processed,on,it,param,listener,a,listener,which,will,be,notified,with,the,local,checkpoint,on,the,target,after,these,operations,are,successfully,indexed,on,the,target;void,index,translog,operations,list,translog,operation,operations,int,total,translog,ops,long,max,seen,auto,id,timestamp,on,primary,long,max,seq,no,of,updates,or,deletes,on,primary,action,listener,long,listener
RecoveryTargetHandler -> void indexTranslogOperations(List<Translog.Operation> operations, int totalTranslogOps, long maxSeenAutoIdTimestampOnPrimary,                                  long maxSeqNoOfUpdatesOrDeletesOnPrimary, ActionListener<Long> listener)_;1548124510;Index a set of translog operations on the target__@param operations                          operations to index_@param totalTranslogOps                    current number of total operations expected to be indexed_@param maxSeenAutoIdTimestampOnPrimary     the maximum auto_id_timestamp of all append-only requests processed by the primary shard_@param maxSeqNoOfUpdatesOrDeletesOnPrimary the max seq_no of update operations (index operations overwrite Lucene) or delete ops on_the primary shard when capturing these operations. This value is at least as high as the_max_seq_no_of_updates on the primary was when any of these ops were processed on it._@param listener                            a listener which will be notified with the local checkpoint on the target_after these operations are successfully indexed on the target.;void indexTranslogOperations(List<Translog.Operation> operations, int totalTranslogOps, long maxSeenAutoIdTimestampOnPrimary,_                                 long maxSeqNoOfUpdatesOrDeletesOnPrimary, ActionListener<Long> listener)_;index,a,set,of,translog,operations,on,the,target,param,operations,operations,to,index,param,total,translog,ops,current,number,of,total,operations,expected,to,be,indexed,param,max,seen,auto,id,timestamp,on,primary,the,maximum,of,all,append,only,requests,processed,by,the,primary,shard,param,max,seq,no,of,updates,or,deletes,on,primary,the,max,of,update,operations,index,operations,overwrite,lucene,or,delete,ops,on,the,primary,shard,when,capturing,these,operations,this,value,is,at,least,as,high,as,the,on,the,primary,was,when,any,of,these,ops,were,processed,on,it,param,listener,a,listener,which,will,be,notified,with,the,local,checkpoint,on,the,target,after,these,operations,are,successfully,indexed,on,the,target;void,index,translog,operations,list,translog,operation,operations,int,total,translog,ops,long,max,seen,auto,id,timestamp,on,primary,long,max,seq,no,of,updates,or,deletes,on,primary,action,listener,long,listener
RecoveryTargetHandler -> long indexTranslogOperations(List<Translog.Operation> operations, int totalTranslogOps,                                  long maxSeenAutoIdTimestampOnPrimary, long maxSeqNoOfUpdatesOrDeletesOnPrimary) throws IOException_;1538067637;Index a set of translog operations on the target__@param operations                          operations to index_@param totalTranslogOps                    current number of total operations expected to be indexed_@param maxSeenAutoIdTimestampOnPrimary     the maximum auto_id_timestamp of all append-only requests processed by the primary shard_@param maxSeqNoOfUpdatesOrDeletesOnPrimary the max seq_no of update operations (index operations overwrite Lucene) or delete ops on_the primary shard when capturing these operations. This value is at least as high as the_max_seq_no_of_updates on the primary was when any of these ops were processed on it._@return the local checkpoint on the target shard;long indexTranslogOperations(List<Translog.Operation> operations, int totalTranslogOps,_                                 long maxSeenAutoIdTimestampOnPrimary, long maxSeqNoOfUpdatesOrDeletesOnPrimary) throws IOException_;index,a,set,of,translog,operations,on,the,target,param,operations,operations,to,index,param,total,translog,ops,current,number,of,total,operations,expected,to,be,indexed,param,max,seen,auto,id,timestamp,on,primary,the,maximum,of,all,append,only,requests,processed,by,the,primary,shard,param,max,seq,no,of,updates,or,deletes,on,primary,the,max,of,update,operations,index,operations,overwrite,lucene,or,delete,ops,on,the,primary,shard,when,capturing,these,operations,this,value,is,at,least,as,high,as,the,on,the,primary,was,when,any,of,these,ops,were,processed,on,it,return,the,local,checkpoint,on,the,target,shard;long,index,translog,operations,list,translog,operation,operations,int,total,translog,ops,long,max,seen,auto,id,timestamp,on,primary,long,max,seq,no,of,updates,or,deletes,on,primary,throws,ioexception
RecoveryTargetHandler -> long indexTranslogOperations(List<Translog.Operation> operations, int totalTranslogOps,                                  long maxSeenAutoIdTimestampOnPrimary, long maxSeqNoOfUpdatesOrDeletesOnPrimary) throws IOException_;1547496886;Index a set of translog operations on the target__@param operations                          operations to index_@param totalTranslogOps                    current number of total operations expected to be indexed_@param maxSeenAutoIdTimestampOnPrimary     the maximum auto_id_timestamp of all append-only requests processed by the primary shard_@param maxSeqNoOfUpdatesOrDeletesOnPrimary the max seq_no of update operations (index operations overwrite Lucene) or delete ops on_the primary shard when capturing these operations. This value is at least as high as the_max_seq_no_of_updates on the primary was when any of these ops were processed on it._@return the local checkpoint on the target shard;long indexTranslogOperations(List<Translog.Operation> operations, int totalTranslogOps,_                                 long maxSeenAutoIdTimestampOnPrimary, long maxSeqNoOfUpdatesOrDeletesOnPrimary) throws IOException_;index,a,set,of,translog,operations,on,the,target,param,operations,operations,to,index,param,total,translog,ops,current,number,of,total,operations,expected,to,be,indexed,param,max,seen,auto,id,timestamp,on,primary,the,maximum,of,all,append,only,requests,processed,by,the,primary,shard,param,max,seq,no,of,updates,or,deletes,on,primary,the,max,of,update,operations,index,operations,overwrite,lucene,or,delete,ops,on,the,primary,shard,when,capturing,these,operations,this,value,is,at,least,as,high,as,the,on,the,primary,was,when,any,of,these,ops,were,processed,on,it,return,the,local,checkpoint,on,the,target,shard;long,index,translog,operations,list,translog,operation,operations,int,total,translog,ops,long,max,seen,auto,id,timestamp,on,primary,long,max,seq,no,of,updates,or,deletes,on,primary,throws,ioexception
RecoveryTargetHandler -> long indexTranslogOperations(List<Translog.Operation> operations, int totalTranslogOps,                                  long maxSeenAutoIdTimestampOnPrimary, long maxSeqNoOfUpdatesOrDeletesOnPrimary) throws IOException_;1547508054;Index a set of translog operations on the target__@param operations                          operations to index_@param totalTranslogOps                    current number of total operations expected to be indexed_@param maxSeenAutoIdTimestampOnPrimary     the maximum auto_id_timestamp of all append-only requests processed by the primary shard_@param maxSeqNoOfUpdatesOrDeletesOnPrimary the max seq_no of update operations (index operations overwrite Lucene) or delete ops on_the primary shard when capturing these operations. This value is at least as high as the_max_seq_no_of_updates on the primary was when any of these ops were processed on it._@return the local checkpoint on the target shard;long indexTranslogOperations(List<Translog.Operation> operations, int totalTranslogOps,_                                 long maxSeenAutoIdTimestampOnPrimary, long maxSeqNoOfUpdatesOrDeletesOnPrimary) throws IOException_;index,a,set,of,translog,operations,on,the,target,param,operations,operations,to,index,param,total,translog,ops,current,number,of,total,operations,expected,to,be,indexed,param,max,seen,auto,id,timestamp,on,primary,the,maximum,of,all,append,only,requests,processed,by,the,primary,shard,param,max,seq,no,of,updates,or,deletes,on,primary,the,max,of,update,operations,index,operations,overwrite,lucene,or,delete,ops,on,the,primary,shard,when,capturing,these,operations,this,value,is,at,least,as,high,as,the,on,the,primary,was,when,any,of,these,ops,were,processed,on,it,return,the,local,checkpoint,on,the,target,shard;long,index,translog,operations,list,translog,operation,operations,int,total,translog,ops,long,max,seen,auto,id,timestamp,on,primary,long,max,seq,no,of,updates,or,deletes,on,primary,throws,ioexception
RecoveryTargetHandler -> void receiveFileInfo(List<String> phase1FileNames,                          List<Long> phase1FileSizes,                          List<String> phase1ExistingFileNames,                          List<Long> phase1ExistingFileSizes,                          int totalTranslogOps)_;1524684173;Notifies the target of the files it is going to receive;void receiveFileInfo(List<String> phase1FileNames,_                         List<Long> phase1FileSizes,_                         List<String> phase1ExistingFileNames,_                         List<Long> phase1ExistingFileSizes,_                         int totalTranslogOps)_;notifies,the,target,of,the,files,it,is,going,to,receive;void,receive,file,info,list,string,phase1file,names,list,long,phase1file,sizes,list,string,phase1existing,file,names,list,long,phase1existing,file,sizes,int,total,translog,ops
RecoveryTargetHandler -> void receiveFileInfo(List<String> phase1FileNames,                          List<Long> phase1FileSizes,                          List<String> phase1ExistingFileNames,                          List<Long> phase1ExistingFileSizes,                          int totalTranslogOps)_;1537806831;Notifies the target of the files it is going to receive;void receiveFileInfo(List<String> phase1FileNames,_                         List<Long> phase1FileSizes,_                         List<String> phase1ExistingFileNames,_                         List<Long> phase1ExistingFileSizes,_                         int totalTranslogOps)_;notifies,the,target,of,the,files,it,is,going,to,receive;void,receive,file,info,list,string,phase1file,names,list,long,phase1file,sizes,list,string,phase1existing,file,names,list,long,phase1existing,file,sizes,int,total,translog,ops
RecoveryTargetHandler -> void receiveFileInfo(List<String> phase1FileNames,                          List<Long> phase1FileSizes,                          List<String> phase1ExistingFileNames,                          List<Long> phase1ExistingFileSizes,                          int totalTranslogOps)_;1538067637;Notifies the target of the files it is going to receive;void receiveFileInfo(List<String> phase1FileNames,_                         List<Long> phase1FileSizes,_                         List<String> phase1ExistingFileNames,_                         List<Long> phase1ExistingFileSizes,_                         int totalTranslogOps)_;notifies,the,target,of,the,files,it,is,going,to,receive;void,receive,file,info,list,string,phase1file,names,list,long,phase1file,sizes,list,string,phase1existing,file,names,list,long,phase1existing,file,sizes,int,total,translog,ops
RecoveryTargetHandler -> void receiveFileInfo(List<String> phase1FileNames,                          List<Long> phase1FileSizes,                          List<String> phase1ExistingFileNames,                          List<Long> phase1ExistingFileSizes,                          int totalTranslogOps)_;1547496886;Notifies the target of the files it is going to receive;void receiveFileInfo(List<String> phase1FileNames,_                         List<Long> phase1FileSizes,_                         List<String> phase1ExistingFileNames,_                         List<Long> phase1ExistingFileSizes,_                         int totalTranslogOps)_;notifies,the,target,of,the,files,it,is,going,to,receive;void,receive,file,info,list,string,phase1file,names,list,long,phase1file,sizes,list,string,phase1existing,file,names,list,long,phase1existing,file,sizes,int,total,translog,ops
RecoveryTargetHandler -> void receiveFileInfo(List<String> phase1FileNames,                          List<Long> phase1FileSizes,                          List<String> phase1ExistingFileNames,                          List<Long> phase1ExistingFileSizes,                          int totalTranslogOps)_;1547508054;Notifies the target of the files it is going to receive;void receiveFileInfo(List<String> phase1FileNames,_                         List<Long> phase1FileSizes,_                         List<String> phase1ExistingFileNames,_                         List<Long> phase1ExistingFileSizes,_                         int totalTranslogOps)_;notifies,the,target,of,the,files,it,is,going,to,receive;void,receive,file,info,list,string,phase1file,names,list,long,phase1file,sizes,list,string,phase1existing,file,names,list,long,phase1existing,file,sizes,int,total,translog,ops
RecoveryTargetHandler -> void receiveFileInfo(List<String> phase1FileNames,                          List<Long> phase1FileSizes,                          List<String> phase1ExistingFileNames,                          List<Long> phase1ExistingFileSizes,                          int totalTranslogOps)_;1547576245;Notifies the target of the files it is going to receive;void receiveFileInfo(List<String> phase1FileNames,_                         List<Long> phase1FileSizes,_                         List<String> phase1ExistingFileNames,_                         List<Long> phase1ExistingFileSizes,_                         int totalTranslogOps)_;notifies,the,target,of,the,files,it,is,going,to,receive;void,receive,file,info,list,string,phase1file,names,list,long,phase1file,sizes,list,string,phase1existing,file,names,list,long,phase1existing,file,sizes,int,total,translog,ops
RecoveryTargetHandler -> void receiveFileInfo(List<String> phase1FileNames,                          List<Long> phase1FileSizes,                          List<String> phase1ExistingFileNames,                          List<Long> phase1ExistingFileSizes,                          int totalTranslogOps)_;1548124510;Notifies the target of the files it is going to receive;void receiveFileInfo(List<String> phase1FileNames,_                         List<Long> phase1FileSizes,_                         List<String> phase1ExistingFileNames,_                         List<Long> phase1ExistingFileSizes,_                         int totalTranslogOps)_;notifies,the,target,of,the,files,it,is,going,to,receive;void,receive,file,info,list,string,phase1file,names,list,long,phase1file,sizes,list,string,phase1existing,file,names,list,long,phase1existing,file,sizes,int,total,translog,ops
RecoveryTargetHandler -> void receiveFileInfo(List<String> phase1FileNames,                          List<Long> phase1FileSizes,                          List<String> phase1ExistingFileNames,                          List<Long> phase1ExistingFileSizes,                          int totalTranslogOps)_;1549406621;Notifies the target of the files it is going to receive;void receiveFileInfo(List<String> phase1FileNames,_                         List<Long> phase1FileSizes,_                         List<String> phase1ExistingFileNames,_                         List<Long> phase1ExistingFileSizes,_                         int totalTranslogOps)_;notifies,the,target,of,the,files,it,is,going,to,receive;void,receive,file,info,list,string,phase1file,names,list,long,phase1file,sizes,list,string,phase1existing,file,names,list,long,phase1existing,file,sizes,int,total,translog,ops
