# id;timestamp;commentText;codeText;commentWords;codeWords
DataSourceUtils -> public static void doReleaseConnection(Connection con, DataSource dataSource) throws SQLException;1328020251;Actually close the given Connection, obtained from the given DataSource._Same as {@link #releaseConnection}, but throwing the original SQLException._<p>Directly accessed by {@link TransactionAwareDataSourceProxy}._@param con the Connection to close if necessary_(if this is <code>null</code>, the call will be ignored)_@param dataSource the DataSource that the Connection was obtained from_(may be <code>null</code>)_@throws SQLException if thrown by JDBC methods_@see #doGetConnection;public static void doReleaseConnection(Connection con, DataSource dataSource) throws SQLException {_		if (con == null) {_			return__		}__		if (dataSource != null) {_			ConnectionHolder conHolder = (ConnectionHolder) TransactionSynchronizationManager.getResource(dataSource)__			if (conHolder != null && connectionEquals(conHolder, con)) {_				_				conHolder.released()__				return__			}_		}__		_		_		if (!(dataSource instanceof SmartDataSource) || ((SmartDataSource) dataSource).shouldClose(con)) {_			logger.debug("Returning JDBC Connection to DataSource")__			con.close()__		}_	};actually,close,the,given,connection,obtained,from,the,given,data,source,same,as,link,release,connection,but,throwing,the,original,sqlexception,p,directly,accessed,by,link,transaction,aware,data,source,proxy,param,con,the,connection,to,close,if,necessary,if,this,is,code,null,code,the,call,will,be,ignored,param,data,source,the,data,source,that,the,connection,was,obtained,from,may,be,code,null,code,throws,sqlexception,if,thrown,by,jdbc,methods,see,do,get,connection;public,static,void,do,release,connection,connection,con,data,source,data,source,throws,sqlexception,if,con,null,return,if,data,source,null,connection,holder,con,holder,connection,holder,transaction,synchronization,manager,get,resource,data,source,if,con,holder,null,connection,equals,con,holder,con,con,holder,released,return,if,data,source,instanceof,smart,data,source,smart,data,source,data,source,should,close,con,logger,debug,returning,jdbc,connection,to,data,source,con,close
DataSourceUtils -> public static Connection doGetConnection(DataSource dataSource) throws SQLException;1486062666;Actually obtain a JDBC Connection from the given DataSource._Same as {@link #getConnection}, but throwing the original SQLException._<p>Is aware of a corresponding Connection bound to the current thread, for example_when using {@link DataSourceTransactionManager}. Will bind a Connection to the thread_if transaction synchronization is active (e.g. if in a JTA transaction)._<p>Directly accessed by {@link TransactionAwareDataSourceProxy}._@param dataSource the DataSource to obtain Connections from_@return a JDBC Connection from the given DataSource_@throws SQLException if thrown by JDBC methods_@see #doReleaseConnection;public static Connection doGetConnection(DataSource dataSource) throws SQLException {_		Assert.notNull(dataSource, "No DataSource specified")___		ConnectionHolder conHolder = (ConnectionHolder) TransactionSynchronizationManager.getResource(dataSource)__		if (conHolder != null && (conHolder.hasConnection() || conHolder.isSynchronizedWithTransaction())) {_			conHolder.requested()__			if (!conHolder.hasConnection()) {_				logger.debug("Fetching resumed JDBC Connection from DataSource")__				conHolder.setConnection(dataSource.getConnection())__			}_			return conHolder.getConnection()__		}_		__		logger.debug("Fetching JDBC Connection from DataSource")__		Connection con = dataSource.getConnection()___		if (TransactionSynchronizationManager.isSynchronizationActive()) {_			logger.debug("Registering transaction synchronization for JDBC Connection")__			_			_			ConnectionHolder holderToUse = conHolder__			if (holderToUse == null) {_				holderToUse = new ConnectionHolder(con)__			}_			else {_				holderToUse.setConnection(con)__			}_			holderToUse.requested()__			TransactionSynchronizationManager.registerSynchronization(_					new ConnectionSynchronization(holderToUse, dataSource))__			holderToUse.setSynchronizedWithTransaction(true)__			if (holderToUse != conHolder) {_				TransactionSynchronizationManager.bindResource(dataSource, holderToUse)__			}_		}__		return con__	};actually,obtain,a,jdbc,connection,from,the,given,data,source,same,as,link,get,connection,but,throwing,the,original,sqlexception,p,is,aware,of,a,corresponding,connection,bound,to,the,current,thread,for,example,when,using,link,data,source,transaction,manager,will,bind,a,connection,to,the,thread,if,transaction,synchronization,is,active,e,g,if,in,a,jta,transaction,p,directly,accessed,by,link,transaction,aware,data,source,proxy,param,data,source,the,data,source,to,obtain,connections,from,return,a,jdbc,connection,from,the,given,data,source,throws,sqlexception,if,thrown,by,jdbc,methods,see,do,release,connection;public,static,connection,do,get,connection,data,source,data,source,throws,sqlexception,assert,not,null,data,source,no,data,source,specified,connection,holder,con,holder,connection,holder,transaction,synchronization,manager,get,resource,data,source,if,con,holder,null,con,holder,has,connection,con,holder,is,synchronized,with,transaction,con,holder,requested,if,con,holder,has,connection,logger,debug,fetching,resumed,jdbc,connection,from,data,source,con,holder,set,connection,data,source,get,connection,return,con,holder,get,connection,logger,debug,fetching,jdbc,connection,from,data,source,connection,con,data,source,get,connection,if,transaction,synchronization,manager,is,synchronization,active,logger,debug,registering,transaction,synchronization,for,jdbc,connection,connection,holder,holder,to,use,con,holder,if,holder,to,use,null,holder,to,use,new,connection,holder,con,else,holder,to,use,set,connection,con,holder,to,use,requested,transaction,synchronization,manager,register,synchronization,new,connection,synchronization,holder,to,use,data,source,holder,to,use,set,synchronized,with,transaction,true,if,holder,to,use,con,holder,transaction,synchronization,manager,bind,resource,data,source,holder,to,use,return,con
DataSourceUtils -> public static Connection doGetConnection(DataSource dataSource) throws SQLException;1495868221;Actually obtain a JDBC Connection from the given DataSource._Same as {@link #getConnection}, but throwing the original SQLException._<p>Is aware of a corresponding Connection bound to the current thread, for example_when using {@link DataSourceTransactionManager}. Will bind a Connection to the thread_if transaction synchronization is active (e.g. if in a JTA transaction)._<p>Directly accessed by {@link TransactionAwareDataSourceProxy}._@param dataSource the DataSource to obtain Connections from_@return a JDBC Connection from the given DataSource_@throws SQLException if thrown by JDBC methods_@see #doReleaseConnection;public static Connection doGetConnection(DataSource dataSource) throws SQLException {_		Assert.notNull(dataSource, "No DataSource specified")___		ConnectionHolder conHolder = (ConnectionHolder) TransactionSynchronizationManager.getResource(dataSource)__		if (conHolder != null && (conHolder.hasConnection() || conHolder.isSynchronizedWithTransaction())) {_			conHolder.requested()__			if (!conHolder.hasConnection()) {_				logger.debug("Fetching resumed JDBC Connection from DataSource")__				conHolder.setConnection(dataSource.getConnection())__			}_			return conHolder.getConnection()__		}_		__		logger.debug("Fetching JDBC Connection from DataSource")__		Connection con = dataSource.getConnection()___		if (TransactionSynchronizationManager.isSynchronizationActive()) {_			logger.debug("Registering transaction synchronization for JDBC Connection")__			_			_			ConnectionHolder holderToUse = conHolder__			if (holderToUse == null) {_				holderToUse = new ConnectionHolder(con)__			}_			else {_				holderToUse.setConnection(con)__			}_			holderToUse.requested()__			TransactionSynchronizationManager.registerSynchronization(_					new ConnectionSynchronization(holderToUse, dataSource))__			holderToUse.setSynchronizedWithTransaction(true)__			if (holderToUse != conHolder) {_				TransactionSynchronizationManager.bindResource(dataSource, holderToUse)__			}_		}__		return con__	};actually,obtain,a,jdbc,connection,from,the,given,data,source,same,as,link,get,connection,but,throwing,the,original,sqlexception,p,is,aware,of,a,corresponding,connection,bound,to,the,current,thread,for,example,when,using,link,data,source,transaction,manager,will,bind,a,connection,to,the,thread,if,transaction,synchronization,is,active,e,g,if,in,a,jta,transaction,p,directly,accessed,by,link,transaction,aware,data,source,proxy,param,data,source,the,data,source,to,obtain,connections,from,return,a,jdbc,connection,from,the,given,data,source,throws,sqlexception,if,thrown,by,jdbc,methods,see,do,release,connection;public,static,connection,do,get,connection,data,source,data,source,throws,sqlexception,assert,not,null,data,source,no,data,source,specified,connection,holder,con,holder,connection,holder,transaction,synchronization,manager,get,resource,data,source,if,con,holder,null,con,holder,has,connection,con,holder,is,synchronized,with,transaction,con,holder,requested,if,con,holder,has,connection,logger,debug,fetching,resumed,jdbc,connection,from,data,source,con,holder,set,connection,data,source,get,connection,return,con,holder,get,connection,logger,debug,fetching,jdbc,connection,from,data,source,connection,con,data,source,get,connection,if,transaction,synchronization,manager,is,synchronization,active,logger,debug,registering,transaction,synchronization,for,jdbc,connection,connection,holder,holder,to,use,con,holder,if,holder,to,use,null,holder,to,use,new,connection,holder,con,else,holder,to,use,set,connection,con,holder,to,use,requested,transaction,synchronization,manager,register,synchronization,new,connection,synchronization,holder,to,use,data,source,holder,to,use,set,synchronized,with,transaction,true,if,holder,to,use,con,holder,transaction,synchronization,manager,bind,resource,data,source,holder,to,use,return,con
DataSourceUtils -> public static Connection doGetConnection(DataSource dataSource) throws SQLException;1496837955;Actually obtain a JDBC Connection from the given DataSource._Same as {@link #getConnection}, but throwing the original SQLException._<p>Is aware of a corresponding Connection bound to the current thread, for example_when using {@link DataSourceTransactionManager}. Will bind a Connection to the thread_if transaction synchronization is active (e.g. if in a JTA transaction)._<p>Directly accessed by {@link TransactionAwareDataSourceProxy}._@param dataSource the DataSource to obtain Connections from_@return a JDBC Connection from the given DataSource_@throws SQLException if thrown by JDBC methods_@see #doReleaseConnection;public static Connection doGetConnection(DataSource dataSource) throws SQLException {_		Assert.notNull(dataSource, "No DataSource specified")___		ConnectionHolder conHolder = (ConnectionHolder) TransactionSynchronizationManager.getResource(dataSource)__		if (conHolder != null && (conHolder.hasConnection() || conHolder.isSynchronizedWithTransaction())) {_			conHolder.requested()__			if (!conHolder.hasConnection()) {_				logger.debug("Fetching resumed JDBC Connection from DataSource")__				conHolder.setConnection(dataSource.getConnection())__			}_			return conHolder.getConnection()__		}_		__		logger.debug("Fetching JDBC Connection from DataSource")__		Connection con = dataSource.getConnection()___		if (TransactionSynchronizationManager.isSynchronizationActive()) {_			logger.debug("Registering transaction synchronization for JDBC Connection")__			_			_			ConnectionHolder holderToUse = conHolder__			if (holderToUse == null) {_				holderToUse = new ConnectionHolder(con)__			}_			else {_				holderToUse.setConnection(con)__			}_			holderToUse.requested()__			TransactionSynchronizationManager.registerSynchronization(_					new ConnectionSynchronization(holderToUse, dataSource))__			holderToUse.setSynchronizedWithTransaction(true)__			if (holderToUse != conHolder) {_				TransactionSynchronizationManager.bindResource(dataSource, holderToUse)__			}_		}__		return con__	};actually,obtain,a,jdbc,connection,from,the,given,data,source,same,as,link,get,connection,but,throwing,the,original,sqlexception,p,is,aware,of,a,corresponding,connection,bound,to,the,current,thread,for,example,when,using,link,data,source,transaction,manager,will,bind,a,connection,to,the,thread,if,transaction,synchronization,is,active,e,g,if,in,a,jta,transaction,p,directly,accessed,by,link,transaction,aware,data,source,proxy,param,data,source,the,data,source,to,obtain,connections,from,return,a,jdbc,connection,from,the,given,data,source,throws,sqlexception,if,thrown,by,jdbc,methods,see,do,release,connection;public,static,connection,do,get,connection,data,source,data,source,throws,sqlexception,assert,not,null,data,source,no,data,source,specified,connection,holder,con,holder,connection,holder,transaction,synchronization,manager,get,resource,data,source,if,con,holder,null,con,holder,has,connection,con,holder,is,synchronized,with,transaction,con,holder,requested,if,con,holder,has,connection,logger,debug,fetching,resumed,jdbc,connection,from,data,source,con,holder,set,connection,data,source,get,connection,return,con,holder,get,connection,logger,debug,fetching,jdbc,connection,from,data,source,connection,con,data,source,get,connection,if,transaction,synchronization,manager,is,synchronization,active,logger,debug,registering,transaction,synchronization,for,jdbc,connection,connection,holder,holder,to,use,con,holder,if,holder,to,use,null,holder,to,use,new,connection,holder,con,else,holder,to,use,set,connection,con,holder,to,use,requested,transaction,synchronization,manager,register,synchronization,new,connection,synchronization,holder,to,use,data,source,holder,to,use,set,synchronized,with,transaction,true,if,holder,to,use,con,holder,transaction,synchronization,manager,bind,resource,data,source,holder,to,use,return,con
DataSourceUtils -> public static Connection doGetConnection(DataSource dataSource) throws SQLException;1496955101;Actually obtain a JDBC Connection from the given DataSource._Same as {@link #getConnection}, but throwing the original SQLException._<p>Is aware of a corresponding Connection bound to the current thread, for example_when using {@link DataSourceTransactionManager}. Will bind a Connection to the thread_if transaction synchronization is active (e.g. if in a JTA transaction)._<p>Directly accessed by {@link TransactionAwareDataSourceProxy}._@param dataSource the DataSource to obtain Connections from_@return a JDBC Connection from the given DataSource_@throws SQLException if thrown by JDBC methods_@see #doReleaseConnection;public static Connection doGetConnection(DataSource dataSource) throws SQLException {_		Assert.notNull(dataSource, "No DataSource specified")___		ConnectionHolder conHolder = (ConnectionHolder) TransactionSynchronizationManager.getResource(dataSource)__		if (conHolder != null && (conHolder.hasConnection() || conHolder.isSynchronizedWithTransaction())) {_			conHolder.requested()__			if (!conHolder.hasConnection()) {_				logger.debug("Fetching resumed JDBC Connection from DataSource")__				conHolder.setConnection(fetchConnection(dataSource))__			}_			return conHolder.getConnection()__		}_		__		logger.debug("Fetching JDBC Connection from DataSource")__		Connection con = fetchConnection(dataSource)___		if (TransactionSynchronizationManager.isSynchronizationActive()) {_			logger.debug("Registering transaction synchronization for JDBC Connection")__			_			_			ConnectionHolder holderToUse = conHolder__			if (holderToUse == null) {_				holderToUse = new ConnectionHolder(con)__			}_			else {_				holderToUse.setConnection(con)__			}_			holderToUse.requested()__			TransactionSynchronizationManager.registerSynchronization(_					new ConnectionSynchronization(holderToUse, dataSource))__			holderToUse.setSynchronizedWithTransaction(true)__			if (holderToUse != conHolder) {_				TransactionSynchronizationManager.bindResource(dataSource, holderToUse)__			}_		}__		return con__	};actually,obtain,a,jdbc,connection,from,the,given,data,source,same,as,link,get,connection,but,throwing,the,original,sqlexception,p,is,aware,of,a,corresponding,connection,bound,to,the,current,thread,for,example,when,using,link,data,source,transaction,manager,will,bind,a,connection,to,the,thread,if,transaction,synchronization,is,active,e,g,if,in,a,jta,transaction,p,directly,accessed,by,link,transaction,aware,data,source,proxy,param,data,source,the,data,source,to,obtain,connections,from,return,a,jdbc,connection,from,the,given,data,source,throws,sqlexception,if,thrown,by,jdbc,methods,see,do,release,connection;public,static,connection,do,get,connection,data,source,data,source,throws,sqlexception,assert,not,null,data,source,no,data,source,specified,connection,holder,con,holder,connection,holder,transaction,synchronization,manager,get,resource,data,source,if,con,holder,null,con,holder,has,connection,con,holder,is,synchronized,with,transaction,con,holder,requested,if,con,holder,has,connection,logger,debug,fetching,resumed,jdbc,connection,from,data,source,con,holder,set,connection,fetch,connection,data,source,return,con,holder,get,connection,logger,debug,fetching,jdbc,connection,from,data,source,connection,con,fetch,connection,data,source,if,transaction,synchronization,manager,is,synchronization,active,logger,debug,registering,transaction,synchronization,for,jdbc,connection,connection,holder,holder,to,use,con,holder,if,holder,to,use,null,holder,to,use,new,connection,holder,con,else,holder,to,use,set,connection,con,holder,to,use,requested,transaction,synchronization,manager,register,synchronization,new,connection,synchronization,holder,to,use,data,source,holder,to,use,set,synchronized,with,transaction,true,if,holder,to,use,con,holder,transaction,synchronization,manager,bind,resource,data,source,holder,to,use,return,con
DataSourceUtils -> public static Connection doGetConnection(DataSource dataSource) throws SQLException;1543877450;Actually obtain a JDBC Connection from the given DataSource._Same as {@link #getConnection}, but throwing the original SQLException._<p>Is aware of a corresponding Connection bound to the current thread, for example_when using {@link DataSourceTransactionManager}. Will bind a Connection to the thread_if transaction synchronization is active (e.g. if in a JTA transaction)._<p>Directly accessed by {@link TransactionAwareDataSourceProxy}._@param dataSource the DataSource to obtain Connections from_@return a JDBC Connection from the given DataSource_@throws SQLException if thrown by JDBC methods_@see #doReleaseConnection;public static Connection doGetConnection(DataSource dataSource) throws SQLException {_		Assert.notNull(dataSource, "No DataSource specified")___		ConnectionHolder conHolder = (ConnectionHolder) TransactionSynchronizationManager.getResource(dataSource)__		if (conHolder != null && (conHolder.hasConnection() || conHolder.isSynchronizedWithTransaction())) {_			conHolder.requested()__			if (!conHolder.hasConnection()) {_				logger.debug("Fetching resumed JDBC Connection from DataSource")__				conHolder.setConnection(fetchConnection(dataSource))__			}_			return conHolder.getConnection()__		}_		__		logger.debug("Fetching JDBC Connection from DataSource")__		Connection con = fetchConnection(dataSource)___		if (TransactionSynchronizationManager.isSynchronizationActive()) {_			_			_			ConnectionHolder holderToUse = conHolder__			if (holderToUse == null) {_				holderToUse = new ConnectionHolder(con)__			}_			else {_				holderToUse.setConnection(con)__			}_			holderToUse.requested()__			TransactionSynchronizationManager.registerSynchronization(_					new ConnectionSynchronization(holderToUse, dataSource))__			holderToUse.setSynchronizedWithTransaction(true)__			if (holderToUse != conHolder) {_				TransactionSynchronizationManager.bindResource(dataSource, holderToUse)__			}_		}__		return con__	};actually,obtain,a,jdbc,connection,from,the,given,data,source,same,as,link,get,connection,but,throwing,the,original,sqlexception,p,is,aware,of,a,corresponding,connection,bound,to,the,current,thread,for,example,when,using,link,data,source,transaction,manager,will,bind,a,connection,to,the,thread,if,transaction,synchronization,is,active,e,g,if,in,a,jta,transaction,p,directly,accessed,by,link,transaction,aware,data,source,proxy,param,data,source,the,data,source,to,obtain,connections,from,return,a,jdbc,connection,from,the,given,data,source,throws,sqlexception,if,thrown,by,jdbc,methods,see,do,release,connection;public,static,connection,do,get,connection,data,source,data,source,throws,sqlexception,assert,not,null,data,source,no,data,source,specified,connection,holder,con,holder,connection,holder,transaction,synchronization,manager,get,resource,data,source,if,con,holder,null,con,holder,has,connection,con,holder,is,synchronized,with,transaction,con,holder,requested,if,con,holder,has,connection,logger,debug,fetching,resumed,jdbc,connection,from,data,source,con,holder,set,connection,fetch,connection,data,source,return,con,holder,get,connection,logger,debug,fetching,jdbc,connection,from,data,source,connection,con,fetch,connection,data,source,if,transaction,synchronization,manager,is,synchronization,active,connection,holder,holder,to,use,con,holder,if,holder,to,use,null,holder,to,use,new,connection,holder,con,else,holder,to,use,set,connection,con,holder,to,use,requested,transaction,synchronization,manager,register,synchronization,new,connection,synchronization,holder,to,use,data,source,holder,to,use,set,synchronized,with,transaction,true,if,holder,to,use,con,holder,transaction,synchronization,manager,bind,resource,data,source,holder,to,use,return,con
DataSourceUtils -> public static Connection doGetConnection(DataSource dataSource) throws SQLException;1543886147;Actually obtain a JDBC Connection from the given DataSource._Same as {@link #getConnection}, but throwing the original SQLException._<p>Is aware of a corresponding Connection bound to the current thread, for example_when using {@link DataSourceTransactionManager}. Will bind a Connection to the thread_if transaction synchronization is active (e.g. if in a JTA transaction)._<p>Directly accessed by {@link TransactionAwareDataSourceProxy}._@param dataSource the DataSource to obtain Connections from_@return a JDBC Connection from the given DataSource_@throws SQLException if thrown by JDBC methods_@see #doReleaseConnection;public static Connection doGetConnection(DataSource dataSource) throws SQLException {_		Assert.notNull(dataSource, "No DataSource specified")___		ConnectionHolder conHolder = (ConnectionHolder) TransactionSynchronizationManager.getResource(dataSource)__		if (conHolder != null && (conHolder.hasConnection() || conHolder.isSynchronizedWithTransaction())) {_			conHolder.requested()__			if (!conHolder.hasConnection()) {_				logger.debug("Fetching resumed JDBC Connection from DataSource")__				conHolder.setConnection(fetchConnection(dataSource))__			}_			return conHolder.getConnection()__		}_		__		logger.debug("Fetching JDBC Connection from DataSource")__		Connection con = fetchConnection(dataSource)___		if (TransactionSynchronizationManager.isSynchronizationActive()) {_			try {_				_				_				ConnectionHolder holderToUse = conHolder__				if (holderToUse == null) {_					holderToUse = new ConnectionHolder(con)__				}_				else {_					holderToUse.setConnection(con)__				}_				holderToUse.requested()__				TransactionSynchronizationManager.registerSynchronization(_						new ConnectionSynchronization(holderToUse, dataSource))__				holderToUse.setSynchronizedWithTransaction(true)__				if (holderToUse != conHolder) {_					TransactionSynchronizationManager.bindResource(dataSource, holderToUse)__				}_			}_			catch (RuntimeException ex) {_				_				releaseConnection(con, dataSource)__				throw ex__			}_		}__		return con__	};actually,obtain,a,jdbc,connection,from,the,given,data,source,same,as,link,get,connection,but,throwing,the,original,sqlexception,p,is,aware,of,a,corresponding,connection,bound,to,the,current,thread,for,example,when,using,link,data,source,transaction,manager,will,bind,a,connection,to,the,thread,if,transaction,synchronization,is,active,e,g,if,in,a,jta,transaction,p,directly,accessed,by,link,transaction,aware,data,source,proxy,param,data,source,the,data,source,to,obtain,connections,from,return,a,jdbc,connection,from,the,given,data,source,throws,sqlexception,if,thrown,by,jdbc,methods,see,do,release,connection;public,static,connection,do,get,connection,data,source,data,source,throws,sqlexception,assert,not,null,data,source,no,data,source,specified,connection,holder,con,holder,connection,holder,transaction,synchronization,manager,get,resource,data,source,if,con,holder,null,con,holder,has,connection,con,holder,is,synchronized,with,transaction,con,holder,requested,if,con,holder,has,connection,logger,debug,fetching,resumed,jdbc,connection,from,data,source,con,holder,set,connection,fetch,connection,data,source,return,con,holder,get,connection,logger,debug,fetching,jdbc,connection,from,data,source,connection,con,fetch,connection,data,source,if,transaction,synchronization,manager,is,synchronization,active,try,connection,holder,holder,to,use,con,holder,if,holder,to,use,null,holder,to,use,new,connection,holder,con,else,holder,to,use,set,connection,con,holder,to,use,requested,transaction,synchronization,manager,register,synchronization,new,connection,synchronization,holder,to,use,data,source,holder,to,use,set,synchronized,with,transaction,true,if,holder,to,use,con,holder,transaction,synchronization,manager,bind,resource,data,source,holder,to,use,catch,runtime,exception,ex,release,connection,con,data,source,throw,ex,return,con
DataSourceUtils -> private static boolean connectionEquals(ConnectionHolder conHolder, Connection passedInCon);1328020251;Determine whether the given two Connections are equal, asking the target_Connection in case of a proxy. Used to detect equality even if the_user passed in a raw target Connection while the held one is a proxy._@param conHolder the ConnectionHolder for the held Connection (potentially a proxy)_@param passedInCon the Connection passed-in by the user_(potentially a target Connection without proxy)_@return whether the given Connections are equal_@see #getTargetConnection;private static boolean connectionEquals(ConnectionHolder conHolder, Connection passedInCon) {_		if (!conHolder.hasConnection()) {_			return false__		}_		Connection heldCon = conHolder.getConnection()__		_		_		return (heldCon == passedInCon || heldCon.equals(passedInCon) ||_				getTargetConnection(heldCon).equals(passedInCon))__	};determine,whether,the,given,two,connections,are,equal,asking,the,target,connection,in,case,of,a,proxy,used,to,detect,equality,even,if,the,user,passed,in,a,raw,target,connection,while,the,held,one,is,a,proxy,param,con,holder,the,connection,holder,for,the,held,connection,potentially,a,proxy,param,passed,in,con,the,connection,passed,in,by,the,user,potentially,a,target,connection,without,proxy,return,whether,the,given,connections,are,equal,see,get,target,connection;private,static,boolean,connection,equals,connection,holder,con,holder,connection,passed,in,con,if,con,holder,has,connection,return,false,connection,held,con,con,holder,get,connection,return,held,con,passed,in,con,held,con,equals,passed,in,con,get,target,connection,held,con,equals,passed,in,con
DataSourceUtils -> private static boolean connectionEquals(ConnectionHolder conHolder, Connection passedInCon);1352414234;Determine whether the given two Connections are equal, asking the target_Connection in case of a proxy. Used to detect equality even if the_user passed in a raw target Connection while the held one is a proxy._@param conHolder the ConnectionHolder for the held Connection (potentially a proxy)_@param passedInCon the Connection passed-in by the user_(potentially a target Connection without proxy)_@return whether the given Connections are equal_@see #getTargetConnection;private static boolean connectionEquals(ConnectionHolder conHolder, Connection passedInCon) {_		if (!conHolder.hasConnection()) {_			return false__		}_		Connection heldCon = conHolder.getConnection()__		_		_		return (heldCon == passedInCon || heldCon.equals(passedInCon) ||_				getTargetConnection(heldCon).equals(passedInCon))__	};determine,whether,the,given,two,connections,are,equal,asking,the,target,connection,in,case,of,a,proxy,used,to,detect,equality,even,if,the,user,passed,in,a,raw,target,connection,while,the,held,one,is,a,proxy,param,con,holder,the,connection,holder,for,the,held,connection,potentially,a,proxy,param,passed,in,con,the,connection,passed,in,by,the,user,potentially,a,target,connection,without,proxy,return,whether,the,given,connections,are,equal,see,get,target,connection;private,static,boolean,connection,equals,connection,holder,con,holder,connection,passed,in,con,if,con,holder,has,connection,return,false,connection,held,con,con,holder,get,connection,return,held,con,passed,in,con,held,con,equals,passed,in,con,get,target,connection,held,con,equals,passed,in,con
DataSourceUtils -> private static boolean connectionEquals(ConnectionHolder conHolder, Connection passedInCon);1356735495;Determine whether the given two Connections are equal, asking the target_Connection in case of a proxy. Used to detect equality even if the_user passed in a raw target Connection while the held one is a proxy._@param conHolder the ConnectionHolder for the held Connection (potentially a proxy)_@param passedInCon the Connection passed-in by the user_(potentially a target Connection without proxy)_@return whether the given Connections are equal_@see #getTargetConnection;private static boolean connectionEquals(ConnectionHolder conHolder, Connection passedInCon) {_		if (!conHolder.hasConnection()) {_			return false__		}_		Connection heldCon = conHolder.getConnection()__		_		_		return (heldCon == passedInCon || heldCon.equals(passedInCon) ||_				getTargetConnection(heldCon).equals(passedInCon))__	};determine,whether,the,given,two,connections,are,equal,asking,the,target,connection,in,case,of,a,proxy,used,to,detect,equality,even,if,the,user,passed,in,a,raw,target,connection,while,the,held,one,is,a,proxy,param,con,holder,the,connection,holder,for,the,held,connection,potentially,a,proxy,param,passed,in,con,the,connection,passed,in,by,the,user,potentially,a,target,connection,without,proxy,return,whether,the,given,connections,are,equal,see,get,target,connection;private,static,boolean,connection,equals,connection,holder,con,holder,connection,passed,in,con,if,con,holder,has,connection,return,false,connection,held,con,con,holder,get,connection,return,held,con,passed,in,con,held,con,equals,passed,in,con,get,target,connection,held,con,equals,passed,in,con
DataSourceUtils -> private static boolean connectionEquals(ConnectionHolder conHolder, Connection passedInCon);1413568470;Determine whether the given two Connections are equal, asking the target_Connection in case of a proxy. Used to detect equality even if the_user passed in a raw target Connection while the held one is a proxy._@param conHolder the ConnectionHolder for the held Connection (potentially a proxy)_@param passedInCon the Connection passed-in by the user_(potentially a target Connection without proxy)_@return whether the given Connections are equal_@see #getTargetConnection;private static boolean connectionEquals(ConnectionHolder conHolder, Connection passedInCon) {_		if (!conHolder.hasConnection()) {_			return false__		}_		Connection heldCon = conHolder.getConnection()__		_		_		return (heldCon == passedInCon || heldCon.equals(passedInCon) ||_				getTargetConnection(heldCon).equals(passedInCon))__	};determine,whether,the,given,two,connections,are,equal,asking,the,target,connection,in,case,of,a,proxy,used,to,detect,equality,even,if,the,user,passed,in,a,raw,target,connection,while,the,held,one,is,a,proxy,param,con,holder,the,connection,holder,for,the,held,connection,potentially,a,proxy,param,passed,in,con,the,connection,passed,in,by,the,user,potentially,a,target,connection,without,proxy,return,whether,the,given,connections,are,equal,see,get,target,connection;private,static,boolean,connection,equals,connection,holder,con,holder,connection,passed,in,con,if,con,holder,has,connection,return,false,connection,held,con,con,holder,get,connection,return,held,con,passed,in,con,held,con,equals,passed,in,con,get,target,connection,held,con,equals,passed,in,con
DataSourceUtils -> private static boolean connectionEquals(ConnectionHolder conHolder, Connection passedInCon);1486062666;Determine whether the given two Connections are equal, asking the target_Connection in case of a proxy. Used to detect equality even if the_user passed in a raw target Connection while the held one is a proxy._@param conHolder the ConnectionHolder for the held Connection (potentially a proxy)_@param passedInCon the Connection passed-in by the user_(potentially a target Connection without proxy)_@return whether the given Connections are equal_@see #getTargetConnection;private static boolean connectionEquals(ConnectionHolder conHolder, Connection passedInCon) {_		if (!conHolder.hasConnection()) {_			return false__		}_		Connection heldCon = conHolder.getConnection()__		_		_		return (heldCon == passedInCon || heldCon.equals(passedInCon) ||_				getTargetConnection(heldCon).equals(passedInCon))__	};determine,whether,the,given,two,connections,are,equal,asking,the,target,connection,in,case,of,a,proxy,used,to,detect,equality,even,if,the,user,passed,in,a,raw,target,connection,while,the,held,one,is,a,proxy,param,con,holder,the,connection,holder,for,the,held,connection,potentially,a,proxy,param,passed,in,con,the,connection,passed,in,by,the,user,potentially,a,target,connection,without,proxy,return,whether,the,given,connections,are,equal,see,get,target,connection;private,static,boolean,connection,equals,connection,holder,con,holder,connection,passed,in,con,if,con,holder,has,connection,return,false,connection,held,con,con,holder,get,connection,return,held,con,passed,in,con,held,con,equals,passed,in,con,get,target,connection,held,con,equals,passed,in,con
