# id;timestamp;commentText;codeText;commentWords;codeWords
XmlSignatureHelper -> public static AlgorithmMethod getCanonicalizationMethod(String algorithm);1377611504;Returns a configuration for a canonicalization algorithm.__@param algorithm_algorithm URI_@return canonicalization_@throws IllegalArgumentException_if <tt>algorithm</tt> is <code>null</code>;public static AlgorithmMethod getCanonicalizationMethod(String algorithm) {_        return getCanonicalizationMethod(algorithm, null)__    };returns,a,configuration,for,a,canonicalization,algorithm,param,algorithm,algorithm,uri,return,canonicalization,throws,illegal,argument,exception,if,tt,algorithm,tt,is,code,null,code;public,static,algorithm,method,get,canonicalization,method,string,algorithm,return,get,canonicalization,method,algorithm,null
XmlSignatureHelper -> public static byte[] tranformTextNodeToByteArray(Node node, String encoding);1415211488;Trannsforms a text node to byte array using a certain character encoding.__@param node_text node_@param encoding_character encoding, can be <code>null</code>, if_<code>null</code> then UTF-8 is used_@return byte array, <code>null</code> if the node has not text content_@throws IllegalStateException_if the encoding is not supported;public static byte[] tranformTextNodeToByteArray(Node node, String encoding) {_        if (encoding == null) {_            encoding = "UTF-8"__        }_        String text = node.getTextContent()__        if (text != null) {_            try {_                return text.getBytes(encoding)__            } catch (UnsupportedEncodingException e) {_                throw new IllegalStateException(e)__            }_        } else {_            return null__        }_    };trannsforms,a,text,node,to,byte,array,using,a,certain,character,encoding,param,node,text,node,param,encoding,character,encoding,can,be,code,null,code,if,code,null,code,then,utf,8,is,used,return,byte,array,code,null,code,if,the,node,has,not,text,content,throws,illegal,state,exception,if,the,encoding,is,not,supported;public,static,byte,tranform,text,node,to,byte,array,node,node,string,encoding,if,encoding,null,encoding,utf,8,string,text,node,get,text,content,if,text,null,try,return,text,get,bytes,encoding,catch,unsupported,encoding,exception,e,throw,new,illegal,state,exception,e,else,return,null
XmlSignatureHelper -> public static byte[] tranformTextNodeToByteArray(Node node, String encoding);1524063240;Trannsforms a text node to byte array using a certain character encoding.__@param node_text node_@param encoding_character encoding, can be <code>null</code>, if_<code>null</code> then UTF-8 is used_@return byte array, <code>null</code> if the node has not text content_@throws IllegalStateException_if the encoding is not supported;public static byte[] tranformTextNodeToByteArray(Node node, String encoding) {_        if (encoding == null) {_            encoding = "UTF-8"__        }_        String text = node.getTextContent()__        if (text != null) {_            try {_                return text.getBytes(encoding)__            } catch (UnsupportedEncodingException e) {_                throw new IllegalStateException(e)__            }_        } else {_            return null__        }_    };trannsforms,a,text,node,to,byte,array,using,a,certain,character,encoding,param,node,text,node,param,encoding,character,encoding,can,be,code,null,code,if,code,null,code,then,utf,8,is,used,return,byte,array,code,null,code,if,the,node,has,not,text,content,throws,illegal,state,exception,if,the,encoding,is,not,supported;public,static,byte,tranform,text,node,to,byte,array,node,node,string,encoding,if,encoding,null,encoding,utf,8,string,text,node,get,text,content,if,text,null,try,return,text,get,bytes,encoding,catch,unsupported,encoding,exception,e,throw,new,illegal,state,exception,e,else,return,null
XmlSignatureHelper -> public static byte[] tranformTextNodeToByteArray(Node node, String encoding);1537290824;Trannsforms a text node to byte array using a certain character encoding.__@param node_text node_@param encoding_character encoding, can be <code>null</code>, if_<code>null</code> then UTF-8 is used_@return byte array, <code>null</code> if the node has not text content_@throws IllegalStateException_if the encoding is not supported;public static byte[] tranformTextNodeToByteArray(Node node, String encoding) {_        if (encoding == null) {_            encoding = "UTF-8"__        }_        String text = node.getTextContent()__        if (text != null) {_            try {_                return text.getBytes(encoding)__            } catch (UnsupportedEncodingException e) {_                throw new IllegalStateException(e)__            }_        } else {_            return null__        }_    };trannsforms,a,text,node,to,byte,array,using,a,certain,character,encoding,param,node,text,node,param,encoding,character,encoding,can,be,code,null,code,if,code,null,code,then,utf,8,is,used,return,byte,array,code,null,code,if,the,node,has,not,text,content,throws,illegal,state,exception,if,the,encoding,is,not,supported;public,static,byte,tranform,text,node,to,byte,array,node,node,string,encoding,if,encoding,null,encoding,utf,8,string,text,node,get,text,content,if,text,null,try,return,text,get,bytes,encoding,catch,unsupported,encoding,exception,e,throw,new,illegal,state,exception,e,else,return,null
XmlSignatureHelper -> public static AlgorithmMethod getXslTransform(String path) throws Exception;1377611504;Returns a configuration for an XSL transformation.__@param path_path to the XSL file in the classpath_@return XSL transform_@throws IllegalArgumentException_if <tt>path</tt> is <code>null</code>_@throws IllegalStateException_if the XSL file cannot be found_@throws Exception_if an error during the reading of the XSL file occurs;public static AlgorithmMethod getXslTransform(String path) throws Exception {_        InputStream is = readXslTransform(path)__        if (is == null) {_            throw new IllegalStateException(String.format("XSL file %s not found", path))__        }_        return getXslTranform(is)__    };returns,a,configuration,for,an,xsl,transformation,param,path,path,to,the,xsl,file,in,the,classpath,return,xsl,transform,throws,illegal,argument,exception,if,tt,path,tt,is,code,null,code,throws,illegal,state,exception,if,the,xsl,file,cannot,be,found,throws,exception,if,an,error,during,the,reading,of,the,xsl,file,occurs;public,static,algorithm,method,get,xsl,transform,string,path,throws,exception,input,stream,is,read,xsl,transform,path,if,is,null,throw,new,illegal,state,exception,string,format,xsl,file,s,not,found,path,return,get,xsl,tranform,is
XmlSignatureHelper -> public static AlgorithmMethod getXslTransform(String path) throws Exception;1377611504;Returns a configuration for an XSL transformation.__@param path_path to the XSL file in the classpath_@return XSL transform_@throws IllegalArgumentException_if <tt>path</tt> is <code>null</code>_@throws IllegalStateException_if the XSL file cannot be found_@throws Exception_if an error during the reading of the XSL file occurs;public static AlgorithmMethod getXslTransform(String path) throws Exception {_        InputStream is = readXslTransform(path)__        if (is == null) {_            throw new IllegalStateException(String.format("XSL file %s not found", path))__        }_        return getXslTranform(is)__    };returns,a,configuration,for,an,xsl,transformation,param,path,path,to,the,xsl,file,in,the,classpath,return,xsl,transform,throws,illegal,argument,exception,if,tt,path,tt,is,code,null,code,throws,illegal,state,exception,if,the,xsl,file,cannot,be,found,throws,exception,if,an,error,during,the,reading,of,the,xsl,file,occurs;public,static,algorithm,method,get,xsl,transform,string,path,throws,exception,input,stream,is,read,xsl,transform,path,if,is,null,throw,new,illegal,state,exception,string,format,xsl,file,s,not,found,path,return,get,xsl,tranform,is
XmlSignatureHelper -> public static AlgorithmMethod getXslTransform(String path) throws Exception;1378890246;Returns a configuration for an XSL transformation.__@param path_path to the XSL file in the classpath_@return XSL transform_@throws IllegalArgumentException_if <tt>path</tt> is <code>null</code>_@throws IllegalStateException_if the XSL file cannot be found_@throws Exception_if an error during the reading of the XSL file occurs;public static AlgorithmMethod getXslTransform(String path) throws Exception {_        InputStream is = readXslTransform(path)__        if (is == null) {_            throw new IllegalStateException(String.format("XSL file %s not found", path))__        }_        try{_        	return getXslTranform(is)__        }finally{_        	IOHelper.close(is)__        }_    };returns,a,configuration,for,an,xsl,transformation,param,path,path,to,the,xsl,file,in,the,classpath,return,xsl,transform,throws,illegal,argument,exception,if,tt,path,tt,is,code,null,code,throws,illegal,state,exception,if,the,xsl,file,cannot,be,found,throws,exception,if,an,error,during,the,reading,of,the,xsl,file,occurs;public,static,algorithm,method,get,xsl,transform,string,path,throws,exception,input,stream,is,read,xsl,transform,path,if,is,null,throw,new,illegal,state,exception,string,format,xsl,file,s,not,found,path,try,return,get,xsl,tranform,is,finally,iohelper,close,is
XmlSignatureHelper -> public static AlgorithmMethod getXslTransform(String path) throws Exception;1379267751;Returns a configuration for an XSL transformation.__@param path_path to the XSL file in the classpath_@return XSL transform_@throws IllegalArgumentException_if <tt>path</tt> is <code>null</code>_@throws IllegalStateException_if the XSL file cannot be found_@throws Exception_if an error during the reading of the XSL file occurs;public static AlgorithmMethod getXslTransform(String path) throws Exception {_        InputStream is = readXslTransform(path)__        if (is == null) {_            throw new IllegalStateException(String.format("XSL file %s not found", path))__        }_        try {_            return getXslTranform(is)__        } finally {_            IOHelper.close(is)__        }_    };returns,a,configuration,for,an,xsl,transformation,param,path,path,to,the,xsl,file,in,the,classpath,return,xsl,transform,throws,illegal,argument,exception,if,tt,path,tt,is,code,null,code,throws,illegal,state,exception,if,the,xsl,file,cannot,be,found,throws,exception,if,an,error,during,the,reading,of,the,xsl,file,occurs;public,static,algorithm,method,get,xsl,transform,string,path,throws,exception,input,stream,is,read,xsl,transform,path,if,is,null,throw,new,illegal,state,exception,string,format,xsl,file,s,not,found,path,try,return,get,xsl,tranform,is,finally,iohelper,close,is
XmlSignatureHelper -> public static AlgorithmMethod getXslTransform(String path) throws Exception;1415211488;Returns a configuration for an XSL transformation.__@param path_path to the XSL file in the classpath_@return XSL transform_@throws IllegalArgumentException_if <tt>path</tt> is <code>null</code>_@throws IllegalStateException_if the XSL file cannot be found_@throws Exception_if an error during the reading of the XSL file occurs;public static AlgorithmMethod getXslTransform(String path) throws Exception { _        InputStream is = readXslTransform(path)__        if (is == null) {_            throw new IllegalStateException(String.format("XSL file %s not found", path))__        }_        try {_            return getXslTranform(is)__        } finally {_            IOHelper.close(is)__        }_    };returns,a,configuration,for,an,xsl,transformation,param,path,path,to,the,xsl,file,in,the,classpath,return,xsl,transform,throws,illegal,argument,exception,if,tt,path,tt,is,code,null,code,throws,illegal,state,exception,if,the,xsl,file,cannot,be,found,throws,exception,if,an,error,during,the,reading,of,the,xsl,file,occurs;public,static,algorithm,method,get,xsl,transform,string,path,throws,exception,input,stream,is,read,xsl,transform,path,if,is,null,throw,new,illegal,state,exception,string,format,xsl,file,s,not,found,path,try,return,get,xsl,tranform,is,finally,iohelper,close,is
XmlSignatureHelper -> public static AlgorithmMethod getXslTransform(String path) throws Exception;1524063240;Returns a configuration for an XSL transformation.__@param path_path to the XSL file in the classpath_@return XSL transform_@throws IllegalArgumentException_if <tt>path</tt> is <code>null</code>_@throws IllegalStateException_if the XSL file cannot be found_@throws Exception_if an error during the reading of the XSL file occurs;public static AlgorithmMethod getXslTransform(String path) throws Exception { _        InputStream is = readXslTransform(path)__        if (is == null) {_            throw new IllegalStateException(String.format("XSL file %s not found", path))__        }_        try {_            return getXslTranform(is)__        } finally {_            IOHelper.close(is)__        }_    };returns,a,configuration,for,an,xsl,transformation,param,path,path,to,the,xsl,file,in,the,classpath,return,xsl,transform,throws,illegal,argument,exception,if,tt,path,tt,is,code,null,code,throws,illegal,state,exception,if,the,xsl,file,cannot,be,found,throws,exception,if,an,error,during,the,reading,of,the,xsl,file,occurs;public,static,algorithm,method,get,xsl,transform,string,path,throws,exception,input,stream,is,read,xsl,transform,path,if,is,null,throw,new,illegal,state,exception,string,format,xsl,file,s,not,found,path,try,return,get,xsl,tranform,is,finally,iohelper,close,is
XmlSignatureHelper -> public static AlgorithmMethod getXslTransform(String path) throws Exception;1537290824;Returns a configuration for an XSL transformation.__@param path_path to the XSL file in the classpath_@return XSL transform_@throws IllegalArgumentException_if <tt>path</tt> is <code>null</code>_@throws IllegalStateException_if the XSL file cannot be found_@throws Exception_if an error during the reading of the XSL file occurs;public static AlgorithmMethod getXslTransform(String path) throws Exception { _        InputStream is = readXslTransform(path)__        if (is == null) {_            throw new IllegalStateException(String.format("XSL file %s not found", path))__        }_        try {_            return getXslTranform(is)__        } finally {_            IOHelper.close(is)__        }_    };returns,a,configuration,for,an,xsl,transformation,param,path,path,to,the,xsl,file,in,the,classpath,return,xsl,transform,throws,illegal,argument,exception,if,tt,path,tt,is,code,null,code,throws,illegal,state,exception,if,the,xsl,file,cannot,be,found,throws,exception,if,an,error,during,the,reading,of,the,xsl,file,occurs;public,static,algorithm,method,get,xsl,transform,string,path,throws,exception,input,stream,is,read,xsl,transform,path,if,is,null,throw,new,illegal,state,exception,string,format,xsl,file,s,not,found,path,try,return,get,xsl,tranform,is,finally,iohelper,close,is
XmlSignatureHelper -> public static void transformNonTextNodeToOutputStream(Node node, OutputStream os, boolean omitXmlDeclaration, String encoding)         throws Exception;1415211488;Serializes a node using a certain character encoding.__@param node_DOM node to serialize_@param os_output stream, to which the node is serialized_@param omitXmlDeclaration_indicator whether to omit the XML declaration or not_@param encoding_character encoding, can be <code>null</code>, if_<code>null</code> then "UTF-8" is used_@throws Exception;public static void transformNonTextNodeToOutputStream(Node node, OutputStream os, boolean omitXmlDeclaration, String encoding)_        throws Exception { _        _        _        if (encoding == null) {_            encoding = "UTF-8"__        }_        DOMImplementationRegistry domImplementationRegistry = DOMImplementationRegistry.newInstance()__        DOMImplementationLS domImplementationLS = (DOMImplementationLS) domImplementationRegistry.getDOMImplementation("LS")__        LSOutput lsOutput = domImplementationLS.createLSOutput()__        lsOutput.setEncoding(encoding)__        lsOutput.setByteStream(os)__        LSSerializer lss = domImplementationLS.createLSSerializer()__        lss.getDomConfig().setParameter("xml-declaration", !omitXmlDeclaration)__        lss.write(node, lsOutput)__    };serializes,a,node,using,a,certain,character,encoding,param,node,dom,node,to,serialize,param,os,output,stream,to,which,the,node,is,serialized,param,omit,xml,declaration,indicator,whether,to,omit,the,xml,declaration,or,not,param,encoding,character,encoding,can,be,code,null,code,if,code,null,code,then,utf,8,is,used,throws,exception;public,static,void,transform,non,text,node,to,output,stream,node,node,output,stream,os,boolean,omit,xml,declaration,string,encoding,throws,exception,if,encoding,null,encoding,utf,8,domimplementation,registry,dom,implementation,registry,domimplementation,registry,new,instance,domimplementation,ls,dom,implementation,ls,domimplementation,ls,dom,implementation,registry,get,domimplementation,ls,lsoutput,ls,output,dom,implementation,ls,create,lsoutput,ls,output,set,encoding,encoding,ls,output,set,byte,stream,os,lsserializer,lss,dom,implementation,ls,create,lsserializer,lss,get,dom,config,set,parameter,xml,declaration,omit,xml,declaration,lss,write,node,ls,output
XmlSignatureHelper -> public static void transformNonTextNodeToOutputStream(Node node, OutputStream os, boolean omitXmlDeclaration, String encoding)         throws Exception;1524063240;Serializes a node using a certain character encoding.__@param node_DOM node to serialize_@param os_output stream, to which the node is serialized_@param omitXmlDeclaration_indicator whether to omit the XML declaration or not_@param encoding_character encoding, can be <code>null</code>, if_<code>null</code> then "UTF-8" is used_@throws Exception;public static void transformNonTextNodeToOutputStream(Node node, OutputStream os, boolean omitXmlDeclaration, String encoding)_        throws Exception { _        _        _        if (encoding == null) {_            encoding = "UTF-8"__        }_        DOMImplementationRegistry domImplementationRegistry = DOMImplementationRegistry.newInstance()__        DOMImplementationLS domImplementationLS = (DOMImplementationLS) domImplementationRegistry.getDOMImplementation("LS")__        LSOutput lsOutput = domImplementationLS.createLSOutput()__        lsOutput.setEncoding(encoding)__        lsOutput.setByteStream(os)__        LSSerializer lss = domImplementationLS.createLSSerializer()__        lss.getDomConfig().setParameter("xml-declaration", !omitXmlDeclaration)__        lss.write(node, lsOutput)__    };serializes,a,node,using,a,certain,character,encoding,param,node,dom,node,to,serialize,param,os,output,stream,to,which,the,node,is,serialized,param,omit,xml,declaration,indicator,whether,to,omit,the,xml,declaration,or,not,param,encoding,character,encoding,can,be,code,null,code,if,code,null,code,then,utf,8,is,used,throws,exception;public,static,void,transform,non,text,node,to,output,stream,node,node,output,stream,os,boolean,omit,xml,declaration,string,encoding,throws,exception,if,encoding,null,encoding,utf,8,domimplementation,registry,dom,implementation,registry,domimplementation,registry,new,instance,domimplementation,ls,dom,implementation,ls,domimplementation,ls,dom,implementation,registry,get,domimplementation,ls,lsoutput,ls,output,dom,implementation,ls,create,lsoutput,ls,output,set,encoding,encoding,ls,output,set,byte,stream,os,lsserializer,lss,dom,implementation,ls,create,lsserializer,lss,get,dom,config,set,parameter,xml,declaration,omit,xml,declaration,lss,write,node,ls,output
XmlSignatureHelper -> public static void transformNonTextNodeToOutputStream(Node node, OutputStream os, boolean omitXmlDeclaration, String encoding)         throws Exception;1537290824;Serializes a node using a certain character encoding.__@param node_DOM node to serialize_@param os_output stream, to which the node is serialized_@param omitXmlDeclaration_indicator whether to omit the XML declaration or not_@param encoding_character encoding, can be <code>null</code>, if_<code>null</code> then "UTF-8" is used_@throws Exception;public static void transformNonTextNodeToOutputStream(Node node, OutputStream os, boolean omitXmlDeclaration, String encoding)_        throws Exception { _        _        _        if (encoding == null) {_            encoding = "UTF-8"__        }_        DOMImplementationRegistry domImplementationRegistry = DOMImplementationRegistry.newInstance()__        DOMImplementationLS domImplementationLS = (DOMImplementationLS) domImplementationRegistry.getDOMImplementation("LS")__        LSOutput lsOutput = domImplementationLS.createLSOutput()__        lsOutput.setEncoding(encoding)__        lsOutput.setByteStream(os)__        LSSerializer lss = domImplementationLS.createLSSerializer()__        lss.getDomConfig().setParameter("xml-declaration", !omitXmlDeclaration)__        lss.write(node, lsOutput)__    };serializes,a,node,using,a,certain,character,encoding,param,node,dom,node,to,serialize,param,os,output,stream,to,which,the,node,is,serialized,param,omit,xml,declaration,indicator,whether,to,omit,the,xml,declaration,or,not,param,encoding,character,encoding,can,be,code,null,code,if,code,null,code,then,utf,8,is,used,throws,exception;public,static,void,transform,non,text,node,to,output,stream,node,node,output,stream,os,boolean,omit,xml,declaration,string,encoding,throws,exception,if,encoding,null,encoding,utf,8,domimplementation,registry,dom,implementation,registry,domimplementation,registry,new,instance,domimplementation,ls,dom,implementation,ls,domimplementation,ls,dom,implementation,registry,get,domimplementation,ls,lsoutput,ls,output,dom,implementation,ls,create,lsoutput,ls,output,set,encoding,encoding,ls,output,set,byte,stream,os,lsserializer,lss,dom,implementation,ls,create,lsserializer,lss,get,dom,config,set,parameter,xml,declaration,omit,xml,declaration,lss,write,node,ls,output
XmlSignatureHelper -> @Deprecated     public static void transformNonTextNodeToOutputStream(Node node, OutputStream os, boolean omitXmlDeclaration) throws Exception;1415211488;Use_{@link #transformNonTextNodeToOutputStream(Node, OutputStream, boolean, String)}_instead.;@Deprecated_    public static void transformNonTextNodeToOutputStream(Node node, OutputStream os, boolean omitXmlDeclaration) throws Exception { _        transformNonTextNodeToOutputStream(node, os, omitXmlDeclaration, null)__    };use,link,transform,non,text,node,to,output,stream,node,output,stream,boolean,string,instead;deprecated,public,static,void,transform,non,text,node,to,output,stream,node,node,output,stream,os,boolean,omit,xml,declaration,throws,exception,transform,non,text,node,to,output,stream,node,os,omit,xml,declaration,null
XmlSignatureHelper -> @Deprecated     public static void transformNonTextNodeToOutputStream(Node node, OutputStream os, boolean omitXmlDeclaration) throws Exception;1524063240;Use_{@link #transformNonTextNodeToOutputStream(Node, OutputStream, boolean, String)}_instead.;@Deprecated_    public static void transformNonTextNodeToOutputStream(Node node, OutputStream os, boolean omitXmlDeclaration) throws Exception { _        transformNonTextNodeToOutputStream(node, os, omitXmlDeclaration, null)__    };use,link,transform,non,text,node,to,output,stream,node,output,stream,boolean,string,instead;deprecated,public,static,void,transform,non,text,node,to,output,stream,node,node,output,stream,os,boolean,omit,xml,declaration,throws,exception,transform,non,text,node,to,output,stream,node,os,omit,xml,declaration,null
XmlSignatureHelper -> @Deprecated     public static void transformNonTextNodeToOutputStream(Node node, OutputStream os, boolean omitXmlDeclaration) throws Exception;1537290824;Use_{@link #transformNonTextNodeToOutputStream(Node, OutputStream, boolean, String)}_instead.;@Deprecated_    public static void transformNonTextNodeToOutputStream(Node node, OutputStream os, boolean omitXmlDeclaration) throws Exception { _        transformNonTextNodeToOutputStream(node, os, omitXmlDeclaration, null)__    };use,link,transform,non,text,node,to,output,stream,node,output,stream,boolean,string,instead;deprecated,public,static,void,transform,non,text,node,to,output,stream,node,node,output,stream,os,boolean,omit,xml,declaration,throws,exception,transform,non,text,node,to,output,stream,node,os,omit,xml,declaration,null
XmlSignatureHelper -> public static AlgorithmMethod getCanonicalizationMethod(String algorithm, List<String> inclusiveNamespacePrefixes);1377611504;Returns a configuration for a canonicalization algorithm.__@param algorithm_algorithm URI_@param inclusiveNamespacePrefixes_namespace prefixes which should be treated like in the_inclusive canonicalization, only relevant if the algorithm is_exclusive_@return canonicalization_@throws IllegalArgumentException_if <tt>algorithm</tt> is <code>null</code>;public static AlgorithmMethod getCanonicalizationMethod(String algorithm, List<String> inclusiveNamespacePrefixes) {_        if (algorithm == null) {_            throw new IllegalArgumentException("algorithm is null")__        }_        XmlSignatureTransform canonicalizationMethod = new XmlSignatureTransform(algorithm)__        if (inclusiveNamespacePrefixes != null) {_            ExcC14NParameterSpec parameters = new ExcC14NParameterSpec(inclusiveNamespacePrefixes)__            canonicalizationMethod.setParameterSpec(parameters)__        }_        return canonicalizationMethod__    };returns,a,configuration,for,a,canonicalization,algorithm,param,algorithm,algorithm,uri,param,inclusive,namespace,prefixes,namespace,prefixes,which,should,be,treated,like,in,the,inclusive,canonicalization,only,relevant,if,the,algorithm,is,exclusive,return,canonicalization,throws,illegal,argument,exception,if,tt,algorithm,tt,is,code,null,code;public,static,algorithm,method,get,canonicalization,method,string,algorithm,list,string,inclusive,namespace,prefixes,if,algorithm,null,throw,new,illegal,argument,exception,algorithm,is,null,xml,signature,transform,canonicalization,method,new,xml,signature,transform,algorithm,if,inclusive,namespace,prefixes,null,exc,c14nparameter,spec,parameters,new,exc,c14nparameter,spec,inclusive,namespace,prefixes,canonicalization,method,set,parameter,spec,parameters,return,canonicalization,method
XmlSignatureHelper -> public static AlgorithmMethod getCanonicalizationMethod(String algorithm, List<String> inclusiveNamespacePrefixes);1377611504;Returns a configuration for a canonicalization algorithm.__@param algorithm_algorithm URI_@param inclusiveNamespacePrefixes_namespace prefixes which should be treated like in the_inclusive canonicalization, only relevant if the algorithm is_exclusive_@return canonicalization_@throws IllegalArgumentException_if <tt>algorithm</tt> is <code>null</code>;public static AlgorithmMethod getCanonicalizationMethod(String algorithm, List<String> inclusiveNamespacePrefixes) {_        if (algorithm == null) {_            throw new IllegalArgumentException("algorithm is null")__        }_        XmlSignatureTransform canonicalizationMethod = new XmlSignatureTransform(algorithm)__        if (inclusiveNamespacePrefixes != null) {_            ExcC14NParameterSpec parameters = new ExcC14NParameterSpec(inclusiveNamespacePrefixes)__            canonicalizationMethod.setParameterSpec(parameters)__        }_        return canonicalizationMethod__    };returns,a,configuration,for,a,canonicalization,algorithm,param,algorithm,algorithm,uri,param,inclusive,namespace,prefixes,namespace,prefixes,which,should,be,treated,like,in,the,inclusive,canonicalization,only,relevant,if,the,algorithm,is,exclusive,return,canonicalization,throws,illegal,argument,exception,if,tt,algorithm,tt,is,code,null,code;public,static,algorithm,method,get,canonicalization,method,string,algorithm,list,string,inclusive,namespace,prefixes,if,algorithm,null,throw,new,illegal,argument,exception,algorithm,is,null,xml,signature,transform,canonicalization,method,new,xml,signature,transform,algorithm,if,inclusive,namespace,prefixes,null,exc,c14nparameter,spec,parameters,new,exc,c14nparameter,spec,inclusive,namespace,prefixes,canonicalization,method,set,parameter,spec,parameters,return,canonicalization,method
XmlSignatureHelper -> public static AlgorithmMethod getCanonicalizationMethod(String algorithm, List<String> inclusiveNamespacePrefixes);1378890246;Returns a configuration for a canonicalization algorithm.__@param algorithm_algorithm URI_@param inclusiveNamespacePrefixes_namespace prefixes which should be treated like in the_inclusive canonicalization, only relevant if the algorithm is_exclusive_@return canonicalization_@throws IllegalArgumentException_if <tt>algorithm</tt> is <code>null</code>;public static AlgorithmMethod getCanonicalizationMethod(String algorithm, List<String> inclusiveNamespacePrefixes) {_        if (algorithm == null) {_            throw new IllegalArgumentException("algorithm is null")__        }_        XmlSignatureTransform canonicalizationMethod = new XmlSignatureTransform(algorithm)__        if (inclusiveNamespacePrefixes != null) {_            ExcC14NParameterSpec parameters = new ExcC14NParameterSpec(inclusiveNamespacePrefixes)__            canonicalizationMethod.setParameterSpec(parameters)__        }_        return canonicalizationMethod__    };returns,a,configuration,for,a,canonicalization,algorithm,param,algorithm,algorithm,uri,param,inclusive,namespace,prefixes,namespace,prefixes,which,should,be,treated,like,in,the,inclusive,canonicalization,only,relevant,if,the,algorithm,is,exclusive,return,canonicalization,throws,illegal,argument,exception,if,tt,algorithm,tt,is,code,null,code;public,static,algorithm,method,get,canonicalization,method,string,algorithm,list,string,inclusive,namespace,prefixes,if,algorithm,null,throw,new,illegal,argument,exception,algorithm,is,null,xml,signature,transform,canonicalization,method,new,xml,signature,transform,algorithm,if,inclusive,namespace,prefixes,null,exc,c14nparameter,spec,parameters,new,exc,c14nparameter,spec,inclusive,namespace,prefixes,canonicalization,method,set,parameter,spec,parameters,return,canonicalization,method
XmlSignatureHelper -> public static AlgorithmMethod getCanonicalizationMethod(String algorithm, List<String> inclusiveNamespacePrefixes);1379267751;Returns a configuration for a canonicalization algorithm.__@param algorithm_algorithm URI_@param inclusiveNamespacePrefixes_namespace prefixes which should be treated like in the_inclusive canonicalization, only relevant if the algorithm is_exclusive_@return canonicalization_@throws IllegalArgumentException_if <tt>algorithm</tt> is <code>null</code>;public static AlgorithmMethod getCanonicalizationMethod(String algorithm, List<String> inclusiveNamespacePrefixes) {_        if (algorithm == null) {_            throw new IllegalArgumentException("algorithm is null")__        }_        XmlSignatureTransform canonicalizationMethod = new XmlSignatureTransform(algorithm)__        if (inclusiveNamespacePrefixes != null) {_            ExcC14NParameterSpec parameters = new ExcC14NParameterSpec(inclusiveNamespacePrefixes)__            canonicalizationMethod.setParameterSpec(parameters)__        }_        return canonicalizationMethod__    };returns,a,configuration,for,a,canonicalization,algorithm,param,algorithm,algorithm,uri,param,inclusive,namespace,prefixes,namespace,prefixes,which,should,be,treated,like,in,the,inclusive,canonicalization,only,relevant,if,the,algorithm,is,exclusive,return,canonicalization,throws,illegal,argument,exception,if,tt,algorithm,tt,is,code,null,code;public,static,algorithm,method,get,canonicalization,method,string,algorithm,list,string,inclusive,namespace,prefixes,if,algorithm,null,throw,new,illegal,argument,exception,algorithm,is,null,xml,signature,transform,canonicalization,method,new,xml,signature,transform,algorithm,if,inclusive,namespace,prefixes,null,exc,c14nparameter,spec,parameters,new,exc,c14nparameter,spec,inclusive,namespace,prefixes,canonicalization,method,set,parameter,spec,parameters,return,canonicalization,method
XmlSignatureHelper -> public static AlgorithmMethod getCanonicalizationMethod(String algorithm, List<String> inclusiveNamespacePrefixes);1415211488;Returns a configuration for a canonicalization algorithm.__@param algorithm_algorithm URI_@param inclusiveNamespacePrefixes_namespace prefixes which should be treated like in the_inclusive canonicalization, only relevant if the algorithm is_exclusive_@return canonicalization_@throws IllegalArgumentException_if <tt>algorithm</tt> is <code>null</code>;public static AlgorithmMethod getCanonicalizationMethod(String algorithm, List<String> inclusiveNamespacePrefixes) {_        if (algorithm == null) {_            throw new IllegalArgumentException("algorithm is null")__        }_        XmlSignatureTransform canonicalizationMethod = new XmlSignatureTransform(algorithm)__        if (inclusiveNamespacePrefixes != null) {_            ExcC14NParameterSpec parameters = new ExcC14NParameterSpec(inclusiveNamespacePrefixes)__            canonicalizationMethod.setParameterSpec(parameters)__        }_        return canonicalizationMethod__    };returns,a,configuration,for,a,canonicalization,algorithm,param,algorithm,algorithm,uri,param,inclusive,namespace,prefixes,namespace,prefixes,which,should,be,treated,like,in,the,inclusive,canonicalization,only,relevant,if,the,algorithm,is,exclusive,return,canonicalization,throws,illegal,argument,exception,if,tt,algorithm,tt,is,code,null,code;public,static,algorithm,method,get,canonicalization,method,string,algorithm,list,string,inclusive,namespace,prefixes,if,algorithm,null,throw,new,illegal,argument,exception,algorithm,is,null,xml,signature,transform,canonicalization,method,new,xml,signature,transform,algorithm,if,inclusive,namespace,prefixes,null,exc,c14nparameter,spec,parameters,new,exc,c14nparameter,spec,inclusive,namespace,prefixes,canonicalization,method,set,parameter,spec,parameters,return,canonicalization,method
