# id;timestamp;commentText;codeText;commentWords;codeWords
HttpRange -> public static String toString(Collection<HttpRange> ranges);1426880143;Return a string representation of the given list of {@code HttpRange} objects._<p>This method can be used to for an {@code Range} header._@param ranges the ranges to create a string of_@return the string representation;public static String toString(Collection<HttpRange> ranges) {_		StringBuilder builder = new StringBuilder(BYTE_RANGE_PREFIX)__		for (Iterator<HttpRange> iterator = ranges.iterator()_ iterator.hasNext()_ ) {_			HttpRange range = iterator.next()__			range.appendTo(builder)__			if (iterator.hasNext()) {_				builder.append(", ")__			}_		}_		return builder.toString()__	};return,a,string,representation,of,the,given,list,of,code,http,range,objects,p,this,method,can,be,used,to,for,an,code,range,header,param,ranges,the,ranges,to,create,a,string,of,return,the,string,representation;public,static,string,to,string,collection,http,range,ranges,string,builder,builder,new,string,builder,for,iterator,http,range,iterator,ranges,iterator,iterator,has,next,http,range,range,iterator,next,range,append,to,builder,if,iterator,has,next,builder,append,return,builder,to,string
HttpRange -> public static HttpRange createSuffixRange(long suffixLength);1498780456;Create an {@code HttpRange} that ranges over the last given number of bytes._@param suffixLength the number of bytes for the range_@return a byte range that ranges over the last {@code suffixLength} number of bytes_@see <a href="http://tools.ietf.org/html/rfc7233#section-2.1">Byte Ranges</a>;public static HttpRange createSuffixRange(long suffixLength) {_		return new SuffixByteRange(suffixLength)__	};create,an,code,http,range,that,ranges,over,the,last,given,number,of,bytes,param,suffix,length,the,number,of,bytes,for,the,range,return,a,byte,range,that,ranges,over,the,last,code,suffix,length,number,of,bytes,see,a,href,http,tools,ietf,org,html,rfc7233,section,2,1,byte,ranges,a;public,static,http,range,create,suffix,range,long,suffix,length,return,new,suffix,byte,range,suffix,length
HttpRange -> public static HttpRange createSuffixRange(long suffixLength);1539571765;Create an {@code HttpRange} that ranges over the last given number of bytes._@param suffixLength the number of bytes for the range_@return a byte range that ranges over the last {@code suffixLength} number of bytes_@see <a href="http://tools.ietf.org/html/rfc7233#section-2.1">Byte Ranges</a>;public static HttpRange createSuffixRange(long suffixLength) {_		return new SuffixByteRange(suffixLength)__	};create,an,code,http,range,that,ranges,over,the,last,given,number,of,bytes,param,suffix,length,the,number,of,bytes,for,the,range,return,a,byte,range,that,ranges,over,the,last,code,suffix,length,number,of,bytes,see,a,href,http,tools,ietf,org,html,rfc7233,section,2,1,byte,ranges,a;public,static,http,range,create,suffix,range,long,suffix,length,return,new,suffix,byte,range,suffix,length
HttpRange -> public static List<ResourceRegion> toResourceRegions(List<HttpRange> ranges, Resource resource);1462208452;Convert each {@code HttpRange} into a {@code ResourceRegion},_selecting the appropriate segment of the given {@code Resource}_using the HTTP Range information.__@param ranges the list of ranges_@param resource the resource to select the regions from_@return the list of regions for the given resource;public static List<ResourceRegion> toResourceRegions(List<HttpRange> ranges, Resource resource) {_		if(ranges == null || ranges.size() == 0) {_			return Collections.emptyList()__		}_		List<ResourceRegion> regions = new ArrayList<ResourceRegion>(ranges.size())__		for(HttpRange range : ranges) {_			regions.add(range.toResourceRegion(resource))__		}_		return regions__	};convert,each,code,http,range,into,a,code,resource,region,selecting,the,appropriate,segment,of,the,given,code,resource,using,the,http,range,information,param,ranges,the,list,of,ranges,param,resource,the,resource,to,select,the,regions,from,return,the,list,of,regions,for,the,given,resource;public,static,list,resource,region,to,resource,regions,list,http,range,ranges,resource,resource,if,ranges,null,ranges,size,0,return,collections,empty,list,list,resource,region,regions,new,array,list,resource,region,ranges,size,for,http,range,range,ranges,regions,add,range,to,resource,region,resource,return,regions
HttpRange -> public static List<ResourceRegion> toResourceRegions(List<HttpRange> ranges, Resource resource);1462528971;Convert each {@code HttpRange} into a {@code ResourceRegion},_selecting the appropriate segment of the given {@code Resource}_using the HTTP Range information.__@param ranges the list of ranges_@param resource the resource to select the regions from_@return the list of regions for the given resource;public static List<ResourceRegion> toResourceRegions(List<HttpRange> ranges, Resource resource) {_		if(ranges == null || ranges.size() == 0) {_			return Collections.emptyList()__		}_		List<ResourceRegion> regions = new ArrayList<ResourceRegion>(ranges.size())__		for(HttpRange range : ranges) {_			regions.add(range.toResourceRegion(resource))__		}_		return regions__	};convert,each,code,http,range,into,a,code,resource,region,selecting,the,appropriate,segment,of,the,given,code,resource,using,the,http,range,information,param,ranges,the,list,of,ranges,param,resource,the,resource,to,select,the,regions,from,return,the,list,of,regions,for,the,given,resource;public,static,list,resource,region,to,resource,regions,list,http,range,ranges,resource,resource,if,ranges,null,ranges,size,0,return,collections,empty,list,list,resource,region,regions,new,array,list,resource,region,ranges,size,for,http,range,range,ranges,regions,add,range,to,resource,region,resource,return,regions
HttpRange -> public static List<ResourceRegion> toResourceRegions(List<HttpRange> ranges, Resource resource);1465306936;Convert each {@code HttpRange} into a {@code ResourceRegion},_selecting the appropriate segment of the given {@code Resource}_using the HTTP Range information._@param ranges the list of ranges_@param resource the resource to select the regions from_@return the list of regions for the given resource;public static List<ResourceRegion> toResourceRegions(List<HttpRange> ranges, Resource resource) {_		if(ranges == null || ranges.size() == 0) {_			return Collections.emptyList()__		}_		List<ResourceRegion> regions = new ArrayList<ResourceRegion>(ranges.size())__		for(HttpRange range : ranges) {_			regions.add(range.toResourceRegion(resource))__		}_		return regions__	};convert,each,code,http,range,into,a,code,resource,region,selecting,the,appropriate,segment,of,the,given,code,resource,using,the,http,range,information,param,ranges,the,list,of,ranges,param,resource,the,resource,to,select,the,regions,from,return,the,list,of,regions,for,the,given,resource;public,static,list,resource,region,to,resource,regions,list,http,range,ranges,resource,resource,if,ranges,null,ranges,size,0,return,collections,empty,list,list,resource,region,regions,new,array,list,resource,region,ranges,size,for,http,range,range,ranges,regions,add,range,to,resource,region,resource,return,regions
HttpRange -> public static List<ResourceRegion> toResourceRegions(List<HttpRange> ranges, Resource resource);1467730834;Convert each {@code HttpRange} into a {@code ResourceRegion},_selecting the appropriate segment of the given {@code Resource}_using the HTTP Range information._@param ranges the list of ranges_@param resource the resource to select the regions from_@return the list of regions for the given resource;public static List<ResourceRegion> toResourceRegions(List<HttpRange> ranges, Resource resource) {_		if(ranges == null || ranges.size() == 0) {_			return Collections.emptyList()__		}_		List<ResourceRegion> regions = new ArrayList<>(ranges.size())__		for(HttpRange range : ranges) {_			regions.add(range.toResourceRegion(resource))__		}_		return regions__	};convert,each,code,http,range,into,a,code,resource,region,selecting,the,appropriate,segment,of,the,given,code,resource,using,the,http,range,information,param,ranges,the,list,of,ranges,param,resource,the,resource,to,select,the,regions,from,return,the,list,of,regions,for,the,given,resource;public,static,list,resource,region,to,resource,regions,list,http,range,ranges,resource,resource,if,ranges,null,ranges,size,0,return,collections,empty,list,list,resource,region,regions,new,array,list,ranges,size,for,http,range,range,ranges,regions,add,range,to,resource,region,resource,return,regions
HttpRange -> public static List<ResourceRegion> toResourceRegions(List<HttpRange> ranges, Resource resource);1470831642;Convert each {@code HttpRange} into a {@code ResourceRegion},_selecting the appropriate segment of the given {@code Resource}_using the HTTP Range information._@param ranges the list of ranges_@param resource the resource to select the regions from_@return the list of regions for the given resource;public static List<ResourceRegion> toResourceRegions(List<HttpRange> ranges, Resource resource) {_		if (CollectionUtils.isEmpty(ranges)) {_			return Collections.emptyList()__		}_		List<ResourceRegion> regions = new ArrayList<>(ranges.size())__		for (HttpRange range : ranges) {_			regions.add(range.toResourceRegion(resource))__		}_		return regions__	};convert,each,code,http,range,into,a,code,resource,region,selecting,the,appropriate,segment,of,the,given,code,resource,using,the,http,range,information,param,ranges,the,list,of,ranges,param,resource,the,resource,to,select,the,regions,from,return,the,list,of,regions,for,the,given,resource;public,static,list,resource,region,to,resource,regions,list,http,range,ranges,resource,resource,if,collection,utils,is,empty,ranges,return,collections,empty,list,list,resource,region,regions,new,array,list,ranges,size,for,http,range,range,ranges,regions,add,range,to,resource,region,resource,return,regions
HttpRange -> public static List<ResourceRegion> toResourceRegions(List<HttpRange> ranges, Resource resource);1472594218;Convert each {@code HttpRange} into a {@code ResourceRegion},_selecting the appropriate segment of the given {@code Resource}_using the HTTP Range information._@param ranges the list of ranges_@param resource the resource to select the regions from_@return the list of regions for the given resource;public static List<ResourceRegion> toResourceRegions(List<HttpRange> ranges, Resource resource) {_		if (CollectionUtils.isEmpty(ranges)) {_			return Collections.emptyList()__		}_		List<ResourceRegion> regions = new ArrayList<>(ranges.size())__		for (HttpRange range : ranges) {_			regions.add(range.toResourceRegion(resource))__		}_		return regions__	};convert,each,code,http,range,into,a,code,resource,region,selecting,the,appropriate,segment,of,the,given,code,resource,using,the,http,range,information,param,ranges,the,list,of,ranges,param,resource,the,resource,to,select,the,regions,from,return,the,list,of,regions,for,the,given,resource;public,static,list,resource,region,to,resource,regions,list,http,range,ranges,resource,resource,if,collection,utils,is,empty,ranges,return,collections,empty,list,list,resource,region,regions,new,array,list,ranges,size,for,http,range,range,ranges,regions,add,range,to,resource,region,resource,return,regions
HttpRange -> public static List<ResourceRegion> toResourceRegions(List<HttpRange> ranges, Resource resource);1472602111;Convert each {@code HttpRange} into a {@code ResourceRegion}, selecting the_appropriate segment of the given {@code Resource} using HTTP Range information._@param ranges the list of ranges_@param resource the resource to select the regions from_@return the list of regions for the given resource_@since 4.3;public static List<ResourceRegion> toResourceRegions(List<HttpRange> ranges, Resource resource) {_		if (CollectionUtils.isEmpty(ranges)) {_			return Collections.emptyList()__		}_		List<ResourceRegion> regions = new ArrayList<>(ranges.size())__		for (HttpRange range : ranges) {_			regions.add(range.toResourceRegion(resource))__		}_		return regions__	};convert,each,code,http,range,into,a,code,resource,region,selecting,the,appropriate,segment,of,the,given,code,resource,using,http,range,information,param,ranges,the,list,of,ranges,param,resource,the,resource,to,select,the,regions,from,return,the,list,of,regions,for,the,given,resource,since,4,3;public,static,list,resource,region,to,resource,regions,list,http,range,ranges,resource,resource,if,collection,utils,is,empty,ranges,return,collections,empty,list,list,resource,region,regions,new,array,list,ranges,size,for,http,range,range,ranges,regions,add,range,to,resource,region,resource,return,regions
HttpRange -> public static List<ResourceRegion> toResourceRegions(List<HttpRange> ranges, Resource resource);1491319010;Convert each {@code HttpRange} into a {@code ResourceRegion}, selecting the_appropriate segment of the given {@code Resource} using HTTP Range information._@param ranges the list of ranges_@param resource the resource to select the regions from_@return the list of regions for the given resource_@since 4.3;public static List<ResourceRegion> toResourceRegions(List<HttpRange> ranges, Resource resource) {_		if (CollectionUtils.isEmpty(ranges)) {_			return Collections.emptyList()__		}_		List<ResourceRegion> regions = new ArrayList<>(ranges.size())__		for (HttpRange range : ranges) {_			regions.add(range.toResourceRegion(resource))__		}_		return regions__	};convert,each,code,http,range,into,a,code,resource,region,selecting,the,appropriate,segment,of,the,given,code,resource,using,http,range,information,param,ranges,the,list,of,ranges,param,resource,the,resource,to,select,the,regions,from,return,the,list,of,regions,for,the,given,resource,since,4,3;public,static,list,resource,region,to,resource,regions,list,http,range,ranges,resource,resource,if,collection,utils,is,empty,ranges,return,collections,empty,list,list,resource,region,regions,new,array,list,ranges,size,for,http,range,range,ranges,regions,add,range,to,resource,region,resource,return,regions
HttpRange -> public static List<ResourceRegion> toResourceRegions(List<HttpRange> ranges, Resource resource);1496259743;Convert each {@code HttpRange} into a {@code ResourceRegion}, selecting the_appropriate segment of the given {@code Resource} using HTTP Range information._@param ranges the list of ranges_@param resource the resource to select the regions from_@return the list of regions for the given resource_@since 4.3;public static List<ResourceRegion> toResourceRegions(List<HttpRange> ranges, Resource resource) {_		if (CollectionUtils.isEmpty(ranges)) {_			return Collections.emptyList()__		}_		List<ResourceRegion> regions = new ArrayList<>(ranges.size())__		for (HttpRange range : ranges) {_			regions.add(range.toResourceRegion(resource))__		}_		return regions__	};convert,each,code,http,range,into,a,code,resource,region,selecting,the,appropriate,segment,of,the,given,code,resource,using,http,range,information,param,ranges,the,list,of,ranges,param,resource,the,resource,to,select,the,regions,from,return,the,list,of,regions,for,the,given,resource,since,4,3;public,static,list,resource,region,to,resource,regions,list,http,range,ranges,resource,resource,if,collection,utils,is,empty,ranges,return,collections,empty,list,list,resource,region,regions,new,array,list,ranges,size,for,http,range,range,ranges,regions,add,range,to,resource,region,resource,return,regions
HttpRange -> public static List<ResourceRegion> toResourceRegions(List<HttpRange> ranges, Resource resource);1496837955;Convert each {@code HttpRange} into a {@code ResourceRegion}, selecting the_appropriate segment of the given {@code Resource} using HTTP Range information._@param ranges the list of ranges_@param resource the resource to select the regions from_@return the list of regions for the given resource_@since 4.3;public static List<ResourceRegion> toResourceRegions(List<HttpRange> ranges, Resource resource) {_		if (CollectionUtils.isEmpty(ranges)) {_			return Collections.emptyList()__		}_		List<ResourceRegion> regions = new ArrayList<>(ranges.size())__		for (HttpRange range : ranges) {_			regions.add(range.toResourceRegion(resource))__		}_		return regions__	};convert,each,code,http,range,into,a,code,resource,region,selecting,the,appropriate,segment,of,the,given,code,resource,using,http,range,information,param,ranges,the,list,of,ranges,param,resource,the,resource,to,select,the,regions,from,return,the,list,of,regions,for,the,given,resource,since,4,3;public,static,list,resource,region,to,resource,regions,list,http,range,ranges,resource,resource,if,collection,utils,is,empty,ranges,return,collections,empty,list,list,resource,region,regions,new,array,list,ranges,size,for,http,range,range,ranges,regions,add,range,to,resource,region,resource,return,regions
HttpRange -> public static List<ResourceRegion> toResourceRegions(List<HttpRange> ranges, Resource resource);1498780456;Convert each {@code HttpRange} into a {@code ResourceRegion}, selecting the_appropriate segment of the given {@code Resource} using HTTP Range information._@param ranges the list of ranges_@param resource the resource to select the regions from_@return the list of regions for the given resource_@since 4.3;public static List<ResourceRegion> toResourceRegions(List<HttpRange> ranges, Resource resource) {_		if (CollectionUtils.isEmpty(ranges)) {_			return Collections.emptyList()__		}_		List<ResourceRegion> regions = new ArrayList<>(ranges.size())__		for (HttpRange range : ranges) {_			regions.add(range.toResourceRegion(resource))__		}_		return regions__	};convert,each,code,http,range,into,a,code,resource,region,selecting,the,appropriate,segment,of,the,given,code,resource,using,http,range,information,param,ranges,the,list,of,ranges,param,resource,the,resource,to,select,the,regions,from,return,the,list,of,regions,for,the,given,resource,since,4,3;public,static,list,resource,region,to,resource,regions,list,http,range,ranges,resource,resource,if,collection,utils,is,empty,ranges,return,collections,empty,list,list,resource,region,regions,new,array,list,ranges,size,for,http,range,range,ranges,regions,add,range,to,resource,region,resource,return,regions
HttpRange -> public static List<ResourceRegion> toResourceRegions(List<HttpRange> ranges, Resource resource);1539571765;Convert each {@code HttpRange} into a {@code ResourceRegion}, selecting the_appropriate segment of the given {@code Resource} using HTTP Range information._@param ranges the list of ranges_@param resource the resource to select the regions from_@return the list of regions for the given resource_@throws IllegalArgumentException if the sum of all ranges exceeds the_resource length._@since 4.3;public static List<ResourceRegion> toResourceRegions(List<HttpRange> ranges, Resource resource) {_		if (CollectionUtils.isEmpty(ranges)) {_			return Collections.emptyList()__		}_		List<ResourceRegion> regions = new ArrayList<>(ranges.size())__		for (HttpRange range : ranges) {_			regions.add(range.toResourceRegion(resource))__		}_		if (ranges.size() > 1) {_			long length = getLengthFor(resource)__			long total = regions.stream().map(ResourceRegion::getCount).reduce(0L, (count, sum) -> sum + count)__			Assert.isTrue(total < length,_					() -> "The sum of all ranges (" + total + ") " +_							"should be less than the resource length (" + length + ")")__		}_		return regions__	};convert,each,code,http,range,into,a,code,resource,region,selecting,the,appropriate,segment,of,the,given,code,resource,using,http,range,information,param,ranges,the,list,of,ranges,param,resource,the,resource,to,select,the,regions,from,return,the,list,of,regions,for,the,given,resource,throws,illegal,argument,exception,if,the,sum,of,all,ranges,exceeds,the,resource,length,since,4,3;public,static,list,resource,region,to,resource,regions,list,http,range,ranges,resource,resource,if,collection,utils,is,empty,ranges,return,collections,empty,list,list,resource,region,regions,new,array,list,ranges,size,for,http,range,range,ranges,regions,add,range,to,resource,region,resource,if,ranges,size,1,long,length,get,length,for,resource,long,total,regions,stream,map,resource,region,get,count,reduce,0l,count,sum,sum,count,assert,is,true,total,length,the,sum,of,all,ranges,total,should,be,less,than,the,resource,length,length,return,regions
HttpRange -> public static HttpRange createByteRange(long firstBytePos);1426880143;Creates a {@code HttpRange} that ranges from the given position to the end of the_representation._@param firstBytePos the first byte position_@return a byte range that ranges from {@code firstBytePos} till the end_@see <a href="http://tools.ietf.org/html/rfc7233#section-2.1">Byte Ranges</a>;public static HttpRange createByteRange(long firstBytePos) {_		return new ByteRange(firstBytePos, null)__	};creates,a,code,http,range,that,ranges,from,the,given,position,to,the,end,of,the,representation,param,first,byte,pos,the,first,byte,position,return,a,byte,range,that,ranges,from,code,first,byte,pos,till,the,end,see,a,href,http,tools,ietf,org,html,rfc7233,section,2,1,byte,ranges,a;public,static,http,range,create,byte,range,long,first,byte,pos,return,new,byte,range,first,byte,pos,null
HttpRange -> public static HttpRange createByteRange(long firstBytePos);1426880143;Create an {@code HttpRange} from the given position to the end._@param firstBytePos the first byte position_@return a byte range that ranges from {@code firstPos} till the end_@see <a href="http://tools.ietf.org/html/rfc7233#section-2.1">Byte Ranges</a>;public static HttpRange createByteRange(long firstBytePos) {_		return new ByteRange(firstBytePos, null)__	};create,an,code,http,range,from,the,given,position,to,the,end,param,first,byte,pos,the,first,byte,position,return,a,byte,range,that,ranges,from,code,first,pos,till,the,end,see,a,href,http,tools,ietf,org,html,rfc7233,section,2,1,byte,ranges,a;public,static,http,range,create,byte,range,long,first,byte,pos,return,new,byte,range,first,byte,pos,null
HttpRange -> public static HttpRange createByteRange(long firstBytePos);1426897141;Create an {@code HttpRange} from the given position to the end._@param firstBytePos the first byte position_@return a byte range that ranges from {@code firstPos} till the end_@see <a href="http://tools.ietf.org/html/rfc7233#section-2.1">Byte Ranges</a>;public static HttpRange createByteRange(long firstBytePos) {_		return new ByteRange(firstBytePos, null)__	};create,an,code,http,range,from,the,given,position,to,the,end,param,first,byte,pos,the,first,byte,position,return,a,byte,range,that,ranges,from,code,first,pos,till,the,end,see,a,href,http,tools,ietf,org,html,rfc7233,section,2,1,byte,ranges,a;public,static,http,range,create,byte,range,long,first,byte,pos,return,new,byte,range,first,byte,pos,null
HttpRange -> public static HttpRange createByteRange(long firstBytePos);1438251419;Create an {@code HttpRange} from the given position to the end._@param firstBytePos the first byte position_@return a byte range that ranges from {@code firstPos} till the end_@see <a href="http://tools.ietf.org/html/rfc7233#section-2.1">Byte Ranges</a>;public static HttpRange createByteRange(long firstBytePos) {_		return new ByteRange(firstBytePos, null)__	};create,an,code,http,range,from,the,given,position,to,the,end,param,first,byte,pos,the,first,byte,position,return,a,byte,range,that,ranges,from,code,first,pos,till,the,end,see,a,href,http,tools,ietf,org,html,rfc7233,section,2,1,byte,ranges,a;public,static,http,range,create,byte,range,long,first,byte,pos,return,new,byte,range,first,byte,pos,null
HttpRange -> public static HttpRange createByteRange(long firstBytePos);1462208452;Create an {@code HttpRange} from the given position to the end._@param firstBytePos the first byte position_@return a byte range that ranges from {@code firstPos} till the end_@see <a href="http://tools.ietf.org/html/rfc7233#section-2.1">Byte Ranges</a>;public static HttpRange createByteRange(long firstBytePos) {_		return new ByteRange(firstBytePos, null)__	};create,an,code,http,range,from,the,given,position,to,the,end,param,first,byte,pos,the,first,byte,position,return,a,byte,range,that,ranges,from,code,first,pos,till,the,end,see,a,href,http,tools,ietf,org,html,rfc7233,section,2,1,byte,ranges,a;public,static,http,range,create,byte,range,long,first,byte,pos,return,new,byte,range,first,byte,pos,null
HttpRange -> public static HttpRange createByteRange(long firstBytePos);1462528971;Create an {@code HttpRange} from the given position to the end._@param firstBytePos the first byte position_@return a byte range that ranges from {@code firstPos} till the end_@see <a href="http://tools.ietf.org/html/rfc7233#section-2.1">Byte Ranges</a>;public static HttpRange createByteRange(long firstBytePos) {_		return new ByteRange(firstBytePos, null)__	};create,an,code,http,range,from,the,given,position,to,the,end,param,first,byte,pos,the,first,byte,position,return,a,byte,range,that,ranges,from,code,first,pos,till,the,end,see,a,href,http,tools,ietf,org,html,rfc7233,section,2,1,byte,ranges,a;public,static,http,range,create,byte,range,long,first,byte,pos,return,new,byte,range,first,byte,pos,null
HttpRange -> public static HttpRange createByteRange(long firstBytePos);1465306936;Create an {@code HttpRange} from the given position to the end._@param firstBytePos the first byte position_@return a byte range that ranges from {@code firstPos} till the end_@see <a href="http://tools.ietf.org/html/rfc7233#section-2.1">Byte Ranges</a>;public static HttpRange createByteRange(long firstBytePos) {_		return new ByteRange(firstBytePos, null)__	};create,an,code,http,range,from,the,given,position,to,the,end,param,first,byte,pos,the,first,byte,position,return,a,byte,range,that,ranges,from,code,first,pos,till,the,end,see,a,href,http,tools,ietf,org,html,rfc7233,section,2,1,byte,ranges,a;public,static,http,range,create,byte,range,long,first,byte,pos,return,new,byte,range,first,byte,pos,null
HttpRange -> public static HttpRange createByteRange(long firstBytePos);1467730834;Create an {@code HttpRange} from the given position to the end._@param firstBytePos the first byte position_@return a byte range that ranges from {@code firstPos} till the end_@see <a href="http://tools.ietf.org/html/rfc7233#section-2.1">Byte Ranges</a>;public static HttpRange createByteRange(long firstBytePos) {_		return new ByteRange(firstBytePos, null)__	};create,an,code,http,range,from,the,given,position,to,the,end,param,first,byte,pos,the,first,byte,position,return,a,byte,range,that,ranges,from,code,first,pos,till,the,end,see,a,href,http,tools,ietf,org,html,rfc7233,section,2,1,byte,ranges,a;public,static,http,range,create,byte,range,long,first,byte,pos,return,new,byte,range,first,byte,pos,null
HttpRange -> public static HttpRange createByteRange(long firstBytePos);1470831642;Create an {@code HttpRange} from the given position to the end._@param firstBytePos the first byte position_@return a byte range that ranges from {@code firstPos} till the end_@see <a href="http://tools.ietf.org/html/rfc7233#section-2.1">Byte Ranges</a>;public static HttpRange createByteRange(long firstBytePos) {_		return new ByteRange(firstBytePos, null)__	};create,an,code,http,range,from,the,given,position,to,the,end,param,first,byte,pos,the,first,byte,position,return,a,byte,range,that,ranges,from,code,first,pos,till,the,end,see,a,href,http,tools,ietf,org,html,rfc7233,section,2,1,byte,ranges,a;public,static,http,range,create,byte,range,long,first,byte,pos,return,new,byte,range,first,byte,pos,null
HttpRange -> public static HttpRange createByteRange(long firstBytePos);1472594218;Create an {@code HttpRange} from the given position to the end._@param firstBytePos the first byte position_@return a byte range that ranges from {@code firstPos} till the end_@see <a href="http://tools.ietf.org/html/rfc7233#section-2.1">Byte Ranges</a>;public static HttpRange createByteRange(long firstBytePos) {_		return new ByteRange(firstBytePos, null)__	};create,an,code,http,range,from,the,given,position,to,the,end,param,first,byte,pos,the,first,byte,position,return,a,byte,range,that,ranges,from,code,first,pos,till,the,end,see,a,href,http,tools,ietf,org,html,rfc7233,section,2,1,byte,ranges,a;public,static,http,range,create,byte,range,long,first,byte,pos,return,new,byte,range,first,byte,pos,null
HttpRange -> public static HttpRange createByteRange(long firstBytePos);1472602111;Create an {@code HttpRange} from the given position to the end._@param firstBytePos the first byte position_@return a byte range that ranges from {@code firstPos} till the end_@see <a href="http://tools.ietf.org/html/rfc7233#section-2.1">Byte Ranges</a>;public static HttpRange createByteRange(long firstBytePos) {_		return new ByteRange(firstBytePos, null)__	};create,an,code,http,range,from,the,given,position,to,the,end,param,first,byte,pos,the,first,byte,position,return,a,byte,range,that,ranges,from,code,first,pos,till,the,end,see,a,href,http,tools,ietf,org,html,rfc7233,section,2,1,byte,ranges,a;public,static,http,range,create,byte,range,long,first,byte,pos,return,new,byte,range,first,byte,pos,null
HttpRange -> public static HttpRange createByteRange(long firstBytePos);1491319010;Create an {@code HttpRange} from the given position to the end._@param firstBytePos the first byte position_@return a byte range that ranges from {@code firstPos} till the end_@see <a href="http://tools.ietf.org/html/rfc7233#section-2.1">Byte Ranges</a>;public static HttpRange createByteRange(long firstBytePos) {_		return new ByteRange(firstBytePos, null)__	};create,an,code,http,range,from,the,given,position,to,the,end,param,first,byte,pos,the,first,byte,position,return,a,byte,range,that,ranges,from,code,first,pos,till,the,end,see,a,href,http,tools,ietf,org,html,rfc7233,section,2,1,byte,ranges,a;public,static,http,range,create,byte,range,long,first,byte,pos,return,new,byte,range,first,byte,pos,null
HttpRange -> public static HttpRange createByteRange(long firstBytePos);1496259743;Create an {@code HttpRange} from the given position to the end._@param firstBytePos the first byte position_@return a byte range that ranges from {@code firstPos} till the end_@see <a href="http://tools.ietf.org/html/rfc7233#section-2.1">Byte Ranges</a>;public static HttpRange createByteRange(long firstBytePos) {_		return new ByteRange(firstBytePos, null)__	};create,an,code,http,range,from,the,given,position,to,the,end,param,first,byte,pos,the,first,byte,position,return,a,byte,range,that,ranges,from,code,first,pos,till,the,end,see,a,href,http,tools,ietf,org,html,rfc7233,section,2,1,byte,ranges,a;public,static,http,range,create,byte,range,long,first,byte,pos,return,new,byte,range,first,byte,pos,null
HttpRange -> public static HttpRange createByteRange(long firstBytePos);1496837955;Create an {@code HttpRange} from the given position to the end._@param firstBytePos the first byte position_@return a byte range that ranges from {@code firstPos} till the end_@see <a href="http://tools.ietf.org/html/rfc7233#section-2.1">Byte Ranges</a>;public static HttpRange createByteRange(long firstBytePos) {_		return new ByteRange(firstBytePos, null)__	};create,an,code,http,range,from,the,given,position,to,the,end,param,first,byte,pos,the,first,byte,position,return,a,byte,range,that,ranges,from,code,first,pos,till,the,end,see,a,href,http,tools,ietf,org,html,rfc7233,section,2,1,byte,ranges,a;public,static,http,range,create,byte,range,long,first,byte,pos,return,new,byte,range,first,byte,pos,null
HttpRange -> public static HttpRange createByteRange(long firstBytePos);1498780456;Create an {@code HttpRange} from the given position to the end._@param firstBytePos the first byte position_@return a byte range that ranges from {@code firstPos} till the end_@see <a href="http://tools.ietf.org/html/rfc7233#section-2.1">Byte Ranges</a>;public static HttpRange createByteRange(long firstBytePos) {_		return new ByteRange(firstBytePos, null)__	};create,an,code,http,range,from,the,given,position,to,the,end,param,first,byte,pos,the,first,byte,position,return,a,byte,range,that,ranges,from,code,first,pos,till,the,end,see,a,href,http,tools,ietf,org,html,rfc7233,section,2,1,byte,ranges,a;public,static,http,range,create,byte,range,long,first,byte,pos,return,new,byte,range,first,byte,pos,null
HttpRange -> public static HttpRange createByteRange(long firstBytePos);1539571765;Create an {@code HttpRange} from the given position to the end._@param firstBytePos the first byte position_@return a byte range that ranges from {@code firstPos} till the end_@see <a href="http://tools.ietf.org/html/rfc7233#section-2.1">Byte Ranges</a>;public static HttpRange createByteRange(long firstBytePos) {_		return new ByteRange(firstBytePos, null)__	};create,an,code,http,range,from,the,given,position,to,the,end,param,first,byte,pos,the,first,byte,position,return,a,byte,range,that,ranges,from,code,first,pos,till,the,end,see,a,href,http,tools,ietf,org,html,rfc7233,section,2,1,byte,ranges,a;public,static,http,range,create,byte,range,long,first,byte,pos,return,new,byte,range,first,byte,pos,null
HttpRange -> public abstract long getRangeEnd(long length)_;1426880143;Return the end of this range (inclusive), given the total length of the_representation._@param length the length of the representation._@return the end of this range;public abstract long getRangeEnd(long length)_;return,the,end,of,this,range,inclusive,given,the,total,length,of,the,representation,param,length,the,length,of,the,representation,return,the,end,of,this,range;public,abstract,long,get,range,end,long,length
HttpRange -> public abstract long getRangeEnd(long length)_;1426880143;Return the end of the range (inclusive) given the total length of a representation._@param length the length of the representation_@return the end of the range for the representation;public abstract long getRangeEnd(long length)_;return,the,end,of,the,range,inclusive,given,the,total,length,of,a,representation,param,length,the,length,of,the,representation,return,the,end,of,the,range,for,the,representation;public,abstract,long,get,range,end,long,length
HttpRange -> public abstract long getRangeEnd(long length)_;1426897141;Return the end of the range (inclusive) given the total length of a representation._@param length the length of the representation_@return the end of the range for the representation;public abstract long getRangeEnd(long length)_;return,the,end,of,the,range,inclusive,given,the,total,length,of,a,representation,param,length,the,length,of,the,representation,return,the,end,of,the,range,for,the,representation;public,abstract,long,get,range,end,long,length
