# id;timestamp;commentText;codeText;commentWords;codeWords
Engine -> Result -> public Translog.Location getTranslogLocation();1524684173;get the translog location after executing the operation;public Translog.Location getTranslogLocation() {_            return translogLocation__        };get,the,translog,location,after,executing,the,operation;public,translog,location,get,translog,location,return,translog,location
Engine -> protected static boolean isMergedSegment(LeafReader reader);1532685069;Returns whether a leaf reader comes from a merge (versus flush or addIndexes).;protected static boolean isMergedSegment(LeafReader reader) {_        _        final Map<String, String> diagnostics = Lucene.segmentReader(reader).getSegmentInfo().info.getDiagnostics()__        final String source = diagnostics.get(IndexWriter.SOURCE)__        assert Arrays.asList(IndexWriter.SOURCE_ADDINDEXES_READERS, IndexWriter.SOURCE_FLUSH,_                IndexWriter.SOURCE_MERGE).contains(source) : "Unknown source " + source__        return IndexWriter.SOURCE_MERGE.equals(source)__    };returns,whether,a,leaf,reader,comes,from,a,merge,versus,flush,or,add,indexes;protected,static,boolean,is,merged,segment,leaf,reader,reader,final,map,string,string,diagnostics,lucene,segment,reader,reader,get,segment,info,info,get,diagnostics,final,string,source,diagnostics,get,index,writer,source,assert,arrays,as,list,index,writer,index,writer,index,writer,contains,source,unknown,source,source,return,index,writer,equals,source
Engine -> protected static boolean isMergedSegment(LeafReader reader);1533295538;Returns whether a leaf reader comes from a merge (versus flush or addIndexes).;protected static boolean isMergedSegment(LeafReader reader) {_        _        final Map<String, String> diagnostics = Lucene.segmentReader(reader).getSegmentInfo().info.getDiagnostics()__        final String source = diagnostics.get(IndexWriter.SOURCE)__        assert Arrays.asList(IndexWriter.SOURCE_ADDINDEXES_READERS, IndexWriter.SOURCE_FLUSH,_                IndexWriter.SOURCE_MERGE).contains(source) : "Unknown source " + source__        return IndexWriter.SOURCE_MERGE.equals(source)__    };returns,whether,a,leaf,reader,comes,from,a,merge,versus,flush,or,add,indexes;protected,static,boolean,is,merged,segment,leaf,reader,reader,final,map,string,string,diagnostics,lucene,segment,reader,reader,get,segment,info,info,get,diagnostics,final,string,source,diagnostics,get,index,writer,source,assert,arrays,as,list,index,writer,index,writer,index,writer,contains,source,unknown,source,source,return,index,writer,equals,source
Engine -> protected static boolean isMergedSegment(LeafReader reader);1535046779;Returns whether a leaf reader comes from a merge (versus flush or addIndexes).;protected static boolean isMergedSegment(LeafReader reader) {_        _        final Map<String, String> diagnostics = Lucene.segmentReader(reader).getSegmentInfo().info.getDiagnostics()__        final String source = diagnostics.get(IndexWriter.SOURCE)__        assert Arrays.asList(IndexWriter.SOURCE_ADDINDEXES_READERS, IndexWriter.SOURCE_FLUSH,_                IndexWriter.SOURCE_MERGE).contains(source) : "Unknown source " + source__        return IndexWriter.SOURCE_MERGE.equals(source)__    };returns,whether,a,leaf,reader,comes,from,a,merge,versus,flush,or,add,indexes;protected,static,boolean,is,merged,segment,leaf,reader,reader,final,map,string,string,diagnostics,lucene,segment,reader,reader,get,segment,info,info,get,diagnostics,final,string,source,diagnostics,get,index,writer,source,assert,arrays,as,list,index,writer,index,writer,index,writer,contains,source,unknown,source,source,return,index,writer,equals,source
Engine -> protected static boolean isMergedSegment(LeafReader reader);1535723122;Returns whether a leaf reader comes from a merge (versus flush or addIndexes).;protected static boolean isMergedSegment(LeafReader reader) {_        _        final Map<String, String> diagnostics = Lucene.segmentReader(reader).getSegmentInfo().info.getDiagnostics()__        final String source = diagnostics.get(IndexWriter.SOURCE)__        assert Arrays.asList(IndexWriter.SOURCE_ADDINDEXES_READERS, IndexWriter.SOURCE_FLUSH,_                IndexWriter.SOURCE_MERGE).contains(source) : "Unknown source " + source__        return IndexWriter.SOURCE_MERGE.equals(source)__    };returns,whether,a,leaf,reader,comes,from,a,merge,versus,flush,or,add,indexes;protected,static,boolean,is,merged,segment,leaf,reader,reader,final,map,string,string,diagnostics,lucene,segment,reader,reader,get,segment,info,info,get,diagnostics,final,string,source,diagnostics,get,index,writer,source,assert,arrays,as,list,index,writer,index,writer,index,writer,contains,source,unknown,source,source,return,index,writer,equals,source
Engine -> protected static boolean isMergedSegment(LeafReader reader);1535965276;Returns whether a leaf reader comes from a merge (versus flush or addIndexes).;protected static boolean isMergedSegment(LeafReader reader) {_        _        final Map<String, String> diagnostics = Lucene.segmentReader(reader).getSegmentInfo().info.getDiagnostics()__        final String source = diagnostics.get(IndexWriter.SOURCE)__        assert Arrays.asList(IndexWriter.SOURCE_ADDINDEXES_READERS, IndexWriter.SOURCE_FLUSH,_                IndexWriter.SOURCE_MERGE).contains(source) : "Unknown source " + source__        return IndexWriter.SOURCE_MERGE.equals(source)__    };returns,whether,a,leaf,reader,comes,from,a,merge,versus,flush,or,add,indexes;protected,static,boolean,is,merged,segment,leaf,reader,reader,final,map,string,string,diagnostics,lucene,segment,reader,reader,get,segment,info,info,get,diagnostics,final,string,source,diagnostics,get,index,writer,source,assert,arrays,as,list,index,writer,index,writer,index,writer,contains,source,unknown,source,source,return,index,writer,equals,source
Engine -> protected static boolean isMergedSegment(LeafReader reader);1536314350;Returns whether a leaf reader comes from a merge (versus flush or addIndexes).;protected static boolean isMergedSegment(LeafReader reader) {_        _        final Map<String, String> diagnostics = Lucene.segmentReader(reader).getSegmentInfo().info.getDiagnostics()__        final String source = diagnostics.get(IndexWriter.SOURCE)__        assert Arrays.asList(IndexWriter.SOURCE_ADDINDEXES_READERS, IndexWriter.SOURCE_FLUSH,_                IndexWriter.SOURCE_MERGE).contains(source) : "Unknown source " + source__        return IndexWriter.SOURCE_MERGE.equals(source)__    };returns,whether,a,leaf,reader,comes,from,a,merge,versus,flush,or,add,indexes;protected,static,boolean,is,merged,segment,leaf,reader,reader,final,map,string,string,diagnostics,lucene,segment,reader,reader,get,segment,info,info,get,diagnostics,final,string,source,diagnostics,get,index,writer,source,assert,arrays,as,list,index,writer,index,writer,index,writer,contains,source,unknown,source,source,return,index,writer,equals,source
Engine -> protected static boolean isMergedSegment(LeafReader reader);1536828374;Returns whether a leaf reader comes from a merge (versus flush or addIndexes).;protected static boolean isMergedSegment(LeafReader reader) {_        _        final Map<String, String> diagnostics = Lucene.segmentReader(reader).getSegmentInfo().info.getDiagnostics()__        final String source = diagnostics.get(IndexWriter.SOURCE)__        assert Arrays.asList(IndexWriter.SOURCE_ADDINDEXES_READERS, IndexWriter.SOURCE_FLUSH,_                IndexWriter.SOURCE_MERGE).contains(source) : "Unknown source " + source__        return IndexWriter.SOURCE_MERGE.equals(source)__    };returns,whether,a,leaf,reader,comes,from,a,merge,versus,flush,or,add,indexes;protected,static,boolean,is,merged,segment,leaf,reader,reader,final,map,string,string,diagnostics,lucene,segment,reader,reader,get,segment,info,info,get,diagnostics,final,string,source,diagnostics,get,index,writer,source,assert,arrays,as,list,index,writer,index,writer,index,writer,contains,source,unknown,source,source,return,index,writer,equals,source
Engine -> protected static boolean isMergedSegment(LeafReader reader);1537371806;Returns whether a leaf reader comes from a merge (versus flush or addIndexes).;protected static boolean isMergedSegment(LeafReader reader) {_        _        final Map<String, String> diagnostics = Lucene.segmentReader(reader).getSegmentInfo().info.getDiagnostics()__        final String source = diagnostics.get(IndexWriter.SOURCE)__        assert Arrays.asList(IndexWriter.SOURCE_ADDINDEXES_READERS, IndexWriter.SOURCE_FLUSH,_                IndexWriter.SOURCE_MERGE).contains(source) : "Unknown source " + source__        return IndexWriter.SOURCE_MERGE.equals(source)__    };returns,whether,a,leaf,reader,comes,from,a,merge,versus,flush,or,add,indexes;protected,static,boolean,is,merged,segment,leaf,reader,reader,final,map,string,string,diagnostics,lucene,segment,reader,reader,get,segment,info,info,get,diagnostics,final,string,source,diagnostics,get,index,writer,source,assert,arrays,as,list,index,writer,index,writer,index,writer,contains,source,unknown,source,source,return,index,writer,equals,source
Engine -> protected static boolean isMergedSegment(LeafReader reader);1537806831;Returns whether a leaf reader comes from a merge (versus flush or addIndexes).;protected static boolean isMergedSegment(LeafReader reader) {_        _        final Map<String, String> diagnostics = Lucene.segmentReader(reader).getSegmentInfo().info.getDiagnostics()__        final String source = diagnostics.get(IndexWriter.SOURCE)__        assert Arrays.asList(IndexWriter.SOURCE_ADDINDEXES_READERS, IndexWriter.SOURCE_FLUSH,_                IndexWriter.SOURCE_MERGE).contains(source) : "Unknown source " + source__        return IndexWriter.SOURCE_MERGE.equals(source)__    };returns,whether,a,leaf,reader,comes,from,a,merge,versus,flush,or,add,indexes;protected,static,boolean,is,merged,segment,leaf,reader,reader,final,map,string,string,diagnostics,lucene,segment,reader,reader,get,segment,info,info,get,diagnostics,final,string,source,diagnostics,get,index,writer,source,assert,arrays,as,list,index,writer,index,writer,index,writer,contains,source,unknown,source,source,return,index,writer,equals,source
Engine -> protected static boolean isMergedSegment(LeafReader reader);1538067637;Returns whether a leaf reader comes from a merge (versus flush or addIndexes).;protected static boolean isMergedSegment(LeafReader reader) {_        _        final Map<String, String> diagnostics = Lucene.segmentReader(reader).getSegmentInfo().info.getDiagnostics()__        final String source = diagnostics.get(IndexWriter.SOURCE)__        assert Arrays.asList(IndexWriter.SOURCE_ADDINDEXES_READERS, IndexWriter.SOURCE_FLUSH,_                IndexWriter.SOURCE_MERGE).contains(source) : "Unknown source " + source__        return IndexWriter.SOURCE_MERGE.equals(source)__    };returns,whether,a,leaf,reader,comes,from,a,merge,versus,flush,or,add,indexes;protected,static,boolean,is,merged,segment,leaf,reader,reader,final,map,string,string,diagnostics,lucene,segment,reader,reader,get,segment,info,info,get,diagnostics,final,string,source,diagnostics,get,index,writer,source,assert,arrays,as,list,index,writer,index,writer,index,writer,contains,source,unknown,source,source,return,index,writer,equals,source
Engine -> protected static boolean isMergedSegment(LeafReader reader);1538424609;Returns whether a leaf reader comes from a merge (versus flush or addIndexes).;protected static boolean isMergedSegment(LeafReader reader) {_        _        final Map<String, String> diagnostics = Lucene.segmentReader(reader).getSegmentInfo().info.getDiagnostics()__        final String source = diagnostics.get(IndexWriter.SOURCE)__        assert Arrays.asList(IndexWriter.SOURCE_ADDINDEXES_READERS, IndexWriter.SOURCE_FLUSH,_                IndexWriter.SOURCE_MERGE).contains(source) : "Unknown source " + source__        return IndexWriter.SOURCE_MERGE.equals(source)__    };returns,whether,a,leaf,reader,comes,from,a,merge,versus,flush,or,add,indexes;protected,static,boolean,is,merged,segment,leaf,reader,reader,final,map,string,string,diagnostics,lucene,segment,reader,reader,get,segment,info,info,get,diagnostics,final,string,source,diagnostics,get,index,writer,source,assert,arrays,as,list,index,writer,index,writer,index,writer,contains,source,unknown,source,source,return,index,writer,equals,source
Engine -> protected static boolean isMergedSegment(LeafReader reader);1539723533;Returns whether a leaf reader comes from a merge (versus flush or addIndexes).;protected static boolean isMergedSegment(LeafReader reader) {_        _        final Map<String, String> diagnostics = Lucene.segmentReader(reader).getSegmentInfo().info.getDiagnostics()__        final String source = diagnostics.get(IndexWriter.SOURCE)__        assert Arrays.asList(IndexWriter.SOURCE_ADDINDEXES_READERS, IndexWriter.SOURCE_FLUSH,_                IndexWriter.SOURCE_MERGE).contains(source) : "Unknown source " + source__        return IndexWriter.SOURCE_MERGE.equals(source)__    };returns,whether,a,leaf,reader,comes,from,a,merge,versus,flush,or,add,indexes;protected,static,boolean,is,merged,segment,leaf,reader,reader,final,map,string,string,diagnostics,lucene,segment,reader,reader,get,segment,info,info,get,diagnostics,final,string,source,diagnostics,get,index,writer,source,assert,arrays,as,list,index,writer,index,writer,index,writer,contains,source,unknown,source,source,return,index,writer,equals,source
Engine -> protected static boolean isMergedSegment(LeafReader reader);1541618615;Returns whether a leaf reader comes from a merge (versus flush or addIndexes).;protected static boolean isMergedSegment(LeafReader reader) {_        _        final Map<String, String> diagnostics = Lucene.segmentReader(reader).getSegmentInfo().info.getDiagnostics()__        final String source = diagnostics.get(IndexWriter.SOURCE)__        assert Arrays.asList(IndexWriter.SOURCE_ADDINDEXES_READERS, IndexWriter.SOURCE_FLUSH,_                IndexWriter.SOURCE_MERGE).contains(source) : "Unknown source " + source__        return IndexWriter.SOURCE_MERGE.equals(source)__    };returns,whether,a,leaf,reader,comes,from,a,merge,versus,flush,or,add,indexes;protected,static,boolean,is,merged,segment,leaf,reader,reader,final,map,string,string,diagnostics,lucene,segment,reader,reader,get,segment,info,info,get,diagnostics,final,string,source,diagnostics,get,index,writer,source,assert,arrays,as,list,index,writer,index,writer,index,writer,contains,source,unknown,source,source,return,index,writer,equals,source
Engine -> protected static boolean isMergedSegment(LeafReader reader);1542697754;Returns whether a leaf reader comes from a merge (versus flush or addIndexes).;protected static boolean isMergedSegment(LeafReader reader) {_        _        final Map<String, String> diagnostics = Lucene.segmentReader(reader).getSegmentInfo().info.getDiagnostics()__        final String source = diagnostics.get(IndexWriter.SOURCE)__        assert Arrays.asList(IndexWriter.SOURCE_ADDINDEXES_READERS, IndexWriter.SOURCE_FLUSH,_                IndexWriter.SOURCE_MERGE).contains(source) : "Unknown source " + source__        return IndexWriter.SOURCE_MERGE.equals(source)__    };returns,whether,a,leaf,reader,comes,from,a,merge,versus,flush,or,add,indexes;protected,static,boolean,is,merged,segment,leaf,reader,reader,final,map,string,string,diagnostics,lucene,segment,reader,reader,get,segment,info,info,get,diagnostics,final,string,source,diagnostics,get,index,writer,source,assert,arrays,as,list,index,writer,index,writer,index,writer,contains,source,unknown,source,source,return,index,writer,equals,source
Engine -> protected static boolean isMergedSegment(LeafReader reader);1543047942;Returns whether a leaf reader comes from a merge (versus flush or addIndexes).;protected static boolean isMergedSegment(LeafReader reader) {_        _        final Map<String, String> diagnostics = Lucene.segmentReader(reader).getSegmentInfo().info.getDiagnostics()__        final String source = diagnostics.get(IndexWriter.SOURCE)__        assert Arrays.asList(IndexWriter.SOURCE_ADDINDEXES_READERS, IndexWriter.SOURCE_FLUSH,_                IndexWriter.SOURCE_MERGE).contains(source) : "Unknown source " + source__        return IndexWriter.SOURCE_MERGE.equals(source)__    };returns,whether,a,leaf,reader,comes,from,a,merge,versus,flush,or,add,indexes;protected,static,boolean,is,merged,segment,leaf,reader,reader,final,map,string,string,diagnostics,lucene,segment,reader,reader,get,segment,info,info,get,diagnostics,final,string,source,diagnostics,get,index,writer,source,assert,arrays,as,list,index,writer,index,writer,index,writer,contains,source,unknown,source,source,return,index,writer,equals,source
Engine -> protected static boolean isMergedSegment(LeafReader reader);1544545090;Returns whether a leaf reader comes from a merge (versus flush or addIndexes).;protected static boolean isMergedSegment(LeafReader reader) {_        _        final Map<String, String> diagnostics = Lucene.segmentReader(reader).getSegmentInfo().info.getDiagnostics()__        final String source = diagnostics.get(IndexWriter.SOURCE)__        assert Arrays.asList(IndexWriter.SOURCE_ADDINDEXES_READERS, IndexWriter.SOURCE_FLUSH,_                IndexWriter.SOURCE_MERGE).contains(source) : "Unknown source " + source__        return IndexWriter.SOURCE_MERGE.equals(source)__    };returns,whether,a,leaf,reader,comes,from,a,merge,versus,flush,or,add,indexes;protected,static,boolean,is,merged,segment,leaf,reader,reader,final,map,string,string,diagnostics,lucene,segment,reader,reader,get,segment,info,info,get,diagnostics,final,string,source,diagnostics,get,index,writer,source,assert,arrays,as,list,index,writer,index,writer,index,writer,contains,source,unknown,source,source,return,index,writer,equals,source
Engine -> protected static boolean isMergedSegment(LeafReader reader);1544684920;Returns whether a leaf reader comes from a merge (versus flush or addIndexes).;protected static boolean isMergedSegment(LeafReader reader) {_        _        final Map<String, String> diagnostics = Lucene.segmentReader(reader).getSegmentInfo().info.getDiagnostics()__        final String source = diagnostics.get(IndexWriter.SOURCE)__        assert Arrays.asList(IndexWriter.SOURCE_ADDINDEXES_READERS, IndexWriter.SOURCE_FLUSH,_                IndexWriter.SOURCE_MERGE).contains(source) : "Unknown source " + source__        return IndexWriter.SOURCE_MERGE.equals(source)__    };returns,whether,a,leaf,reader,comes,from,a,merge,versus,flush,or,add,indexes;protected,static,boolean,is,merged,segment,leaf,reader,reader,final,map,string,string,diagnostics,lucene,segment,reader,reader,get,segment,info,info,get,diagnostics,final,string,source,diagnostics,get,index,writer,source,assert,arrays,as,list,index,writer,index,writer,index,writer,contains,source,unknown,source,source,return,index,writer,equals,source
Engine -> protected static boolean isMergedSegment(LeafReader reader);1545140118;Returns whether a leaf reader comes from a merge (versus flush or addIndexes).;protected static boolean isMergedSegment(LeafReader reader) {_        _        final Map<String, String> diagnostics = Lucene.segmentReader(reader).getSegmentInfo().info.getDiagnostics()__        final String source = diagnostics.get(IndexWriter.SOURCE)__        assert Arrays.asList(IndexWriter.SOURCE_ADDINDEXES_READERS, IndexWriter.SOURCE_FLUSH,_                IndexWriter.SOURCE_MERGE).contains(source) : "Unknown source " + source__        return IndexWriter.SOURCE_MERGE.equals(source)__    };returns,whether,a,leaf,reader,comes,from,a,merge,versus,flush,or,add,indexes;protected,static,boolean,is,merged,segment,leaf,reader,reader,final,map,string,string,diagnostics,lucene,segment,reader,reader,get,segment,info,info,get,diagnostics,final,string,source,diagnostics,get,index,writer,source,assert,arrays,as,list,index,writer,index,writer,index,writer,contains,source,unknown,source,source,return,index,writer,equals,source
Engine -> protected static boolean isMergedSegment(LeafReader reader);1545221705;Returns whether a leaf reader comes from a merge (versus flush or addIndexes).;protected static boolean isMergedSegment(LeafReader reader) {_        _        final Map<String, String> diagnostics = Lucene.segmentReader(reader).getSegmentInfo().info.getDiagnostics()__        final String source = diagnostics.get(IndexWriter.SOURCE)__        assert Arrays.asList(IndexWriter.SOURCE_ADDINDEXES_READERS, IndexWriter.SOURCE_FLUSH,_                IndexWriter.SOURCE_MERGE).contains(source) : "Unknown source " + source__        return IndexWriter.SOURCE_MERGE.equals(source)__    };returns,whether,a,leaf,reader,comes,from,a,merge,versus,flush,or,add,indexes;protected,static,boolean,is,merged,segment,leaf,reader,reader,final,map,string,string,diagnostics,lucene,segment,reader,reader,get,segment,info,info,get,diagnostics,final,string,source,diagnostics,get,index,writer,source,assert,arrays,as,list,index,writer,index,writer,index,writer,contains,source,unknown,source,source,return,index,writer,equals,source
Engine -> protected static boolean isMergedSegment(LeafReader reader);1547332999;Returns whether a leaf reader comes from a merge (versus flush or addIndexes).;protected static boolean isMergedSegment(LeafReader reader) {_        _        final Map<String, String> diagnostics = Lucene.segmentReader(reader).getSegmentInfo().info.getDiagnostics()__        final String source = diagnostics.get(IndexWriter.SOURCE)__        assert Arrays.asList(IndexWriter.SOURCE_ADDINDEXES_READERS, IndexWriter.SOURCE_FLUSH,_                IndexWriter.SOURCE_MERGE).contains(source) : "Unknown source " + source__        return IndexWriter.SOURCE_MERGE.equals(source)__    };returns,whether,a,leaf,reader,comes,from,a,merge,versus,flush,or,add,indexes;protected,static,boolean,is,merged,segment,leaf,reader,reader,final,map,string,string,diagnostics,lucene,segment,reader,reader,get,segment,info,info,get,diagnostics,final,string,source,diagnostics,get,index,writer,source,assert,arrays,as,list,index,writer,index,writer,index,writer,contains,source,unknown,source,source,return,index,writer,equals,source
Engine -> protected static boolean isMergedSegment(LeafReader reader);1548771485;Returns whether a leaf reader comes from a merge (versus flush or addIndexes).;protected static boolean isMergedSegment(LeafReader reader) {_        _        final Map<String, String> diagnostics = Lucene.segmentReader(reader).getSegmentInfo().info.getDiagnostics()__        final String source = diagnostics.get(IndexWriter.SOURCE)__        assert Arrays.asList(IndexWriter.SOURCE_ADDINDEXES_READERS, IndexWriter.SOURCE_FLUSH,_                IndexWriter.SOURCE_MERGE).contains(source) : "Unknown source " + source__        return IndexWriter.SOURCE_MERGE.equals(source)__    };returns,whether,a,leaf,reader,comes,from,a,merge,versus,flush,or,add,indexes;protected,static,boolean,is,merged,segment,leaf,reader,reader,final,map,string,string,diagnostics,lucene,segment,reader,reader,get,segment,info,info,get,diagnostics,final,string,source,diagnostics,get,index,writer,source,assert,arrays,as,list,index,writer,index,writer,index,writer,contains,source,unknown,source,source,return,index,writer,equals,source
Engine -> protected static boolean isMergedSegment(LeafReader reader);1549891630;Returns whether a leaf reader comes from a merge (versus flush or addIndexes).;protected static boolean isMergedSegment(LeafReader reader) {_        _        final Map<String, String> diagnostics = Lucene.segmentReader(reader).getSegmentInfo().info.getDiagnostics()__        final String source = diagnostics.get(IndexWriter.SOURCE)__        assert Arrays.asList(IndexWriter.SOURCE_ADDINDEXES_READERS, IndexWriter.SOURCE_FLUSH,_                IndexWriter.SOURCE_MERGE).contains(source) : "Unknown source " + source__        return IndexWriter.SOURCE_MERGE.equals(source)__    };returns,whether,a,leaf,reader,comes,from,a,merge,versus,flush,or,add,indexes;protected,static,boolean,is,merged,segment,leaf,reader,reader,final,map,string,string,diagnostics,lucene,segment,reader,reader,get,segment,info,info,get,diagnostics,final,string,source,diagnostics,get,index,writer,source,assert,arrays,as,list,index,writer,index,writer,index,writer,contains,source,unknown,source,source,return,index,writer,equals,source
Engine -> protected static boolean isMergedSegment(LeafReader reader);1549975032;Returns whether a leaf reader comes from a merge (versus flush or addIndexes).;protected static boolean isMergedSegment(LeafReader reader) {_        _        final Map<String, String> diagnostics = Lucene.segmentReader(reader).getSegmentInfo().info.getDiagnostics()__        final String source = diagnostics.get(IndexWriter.SOURCE)__        assert Arrays.asList(IndexWriter.SOURCE_ADDINDEXES_READERS, IndexWriter.SOURCE_FLUSH,_                IndexWriter.SOURCE_MERGE).contains(source) : "Unknown source " + source__        return IndexWriter.SOURCE_MERGE.equals(source)__    };returns,whether,a,leaf,reader,comes,from,a,merge,versus,flush,or,add,indexes;protected,static,boolean,is,merged,segment,leaf,reader,reader,final,map,string,string,diagnostics,lucene,segment,reader,reader,get,segment,info,info,get,diagnostics,final,string,source,diagnostics,get,index,writer,source,assert,arrays,as,list,index,writer,index,writer,index,writer,contains,source,unknown,source,source,return,index,writer,equals,source
Engine -> protected static boolean isMergedSegment(LeafReader reader);1550220204;Returns whether a leaf reader comes from a merge (versus flush or addIndexes).;protected static boolean isMergedSegment(LeafReader reader) {_        _        final Map<String, String> diagnostics = Lucene.segmentReader(reader).getSegmentInfo().info.getDiagnostics()__        final String source = diagnostics.get(IndexWriter.SOURCE)__        assert Arrays.asList(IndexWriter.SOURCE_ADDINDEXES_READERS, IndexWriter.SOURCE_FLUSH,_                IndexWriter.SOURCE_MERGE).contains(source) : "Unknown source " + source__        return IndexWriter.SOURCE_MERGE.equals(source)__    };returns,whether,a,leaf,reader,comes,from,a,merge,versus,flush,or,add,indexes;protected,static,boolean,is,merged,segment,leaf,reader,reader,final,map,string,string,diagnostics,lucene,segment,reader,reader,get,segment,info,info,get,diagnostics,final,string,source,diagnostics,get,index,writer,source,assert,arrays,as,list,index,writer,index,writer,index,writer,contains,source,unknown,source,source,return,index,writer,equals,source
Engine -> protected static boolean isMergedSegment(LeafReader reader);1550526771;Returns whether a leaf reader comes from a merge (versus flush or addIndexes).;protected static boolean isMergedSegment(LeafReader reader) {_        _        final Map<String, String> diagnostics = Lucene.segmentReader(reader).getSegmentInfo().info.getDiagnostics()__        final String source = diagnostics.get(IndexWriter.SOURCE)__        assert Arrays.asList(IndexWriter.SOURCE_ADDINDEXES_READERS, IndexWriter.SOURCE_FLUSH,_                IndexWriter.SOURCE_MERGE).contains(source) : "Unknown source " + source__        return IndexWriter.SOURCE_MERGE.equals(source)__    };returns,whether,a,leaf,reader,comes,from,a,merge,versus,flush,or,add,indexes;protected,static,boolean,is,merged,segment,leaf,reader,reader,final,map,string,string,diagnostics,lucene,segment,reader,reader,get,segment,info,info,get,diagnostics,final,string,source,diagnostics,get,index,writer,source,assert,arrays,as,list,index,writer,index,writer,index,writer,contains,source,unknown,source,source,return,index,writer,equals,source
Engine -> protected static boolean isMergedSegment(LeafReader reader);1551110274;Returns whether a leaf reader comes from a merge (versus flush or addIndexes).;protected static boolean isMergedSegment(LeafReader reader) {_        _        final Map<String, String> diagnostics = Lucene.segmentReader(reader).getSegmentInfo().info.getDiagnostics()__        final String source = diagnostics.get(IndexWriter.SOURCE)__        assert Arrays.asList(IndexWriter.SOURCE_ADDINDEXES_READERS, IndexWriter.SOURCE_FLUSH,_                IndexWriter.SOURCE_MERGE).contains(source) : "Unknown source " + source__        return IndexWriter.SOURCE_MERGE.equals(source)__    };returns,whether,a,leaf,reader,comes,from,a,merge,versus,flush,or,add,indexes;protected,static,boolean,is,merged,segment,leaf,reader,reader,final,map,string,string,diagnostics,lucene,segment,reader,reader,get,segment,info,info,get,diagnostics,final,string,source,diagnostics,get,index,writer,source,assert,arrays,as,list,index,writer,index,writer,index,writer,contains,source,unknown,source,source,return,index,writer,equals,source
Engine -> protected static boolean isMergedSegment(LeafReader reader);1551126708;Returns whether a leaf reader comes from a merge (versus flush or addIndexes).;protected static boolean isMergedSegment(LeafReader reader) {_        _        final Map<String, String> diagnostics = Lucene.segmentReader(reader).getSegmentInfo().info.getDiagnostics()__        final String source = diagnostics.get(IndexWriter.SOURCE)__        assert Arrays.asList(IndexWriter.SOURCE_ADDINDEXES_READERS, IndexWriter.SOURCE_FLUSH,_                IndexWriter.SOURCE_MERGE).contains(source) : "Unknown source " + source__        return IndexWriter.SOURCE_MERGE.equals(source)__    };returns,whether,a,leaf,reader,comes,from,a,merge,versus,flush,or,add,indexes;protected,static,boolean,is,merged,segment,leaf,reader,reader,final,map,string,string,diagnostics,lucene,segment,reader,reader,get,segment,info,info,get,diagnostics,final,string,source,diagnostics,get,index,writer,source,assert,arrays,as,list,index,writer,index,writer,index,writer,contains,source,unknown,source,source,return,index,writer,equals,source
Engine -> public abstract Searcher acquireSearcher(String source, SearcherScope scope) throws EngineException_;1524684173;Returns a new searcher instance. The consumer of this_API is responsible for releasing the returned searcher in a_safe manner, preferably in a try/finally block.__@param source the source API or routing that triggers this searcher acquire_@param scope the scope of this searcher ie. if the searcher will be used for get or search purposes__@see Searcher#close();public abstract Searcher acquireSearcher(String source, SearcherScope scope) throws EngineException_;returns,a,new,searcher,instance,the,consumer,of,this,api,is,responsible,for,releasing,the,returned,searcher,in,a,safe,manner,preferably,in,a,try,finally,block,param,source,the,source,api,or,routing,that,triggers,this,searcher,acquire,param,scope,the,scope,of,this,searcher,ie,if,the,searcher,will,be,used,for,get,or,search,purposes,see,searcher,close;public,abstract,searcher,acquire,searcher,string,source,searcher,scope,scope,throws,engine,exception
Engine -> public abstract Searcher acquireSearcher(String source, SearcherScope scope) throws EngineException_;1525162917;Returns a new searcher instance. The consumer of this_API is responsible for releasing the returned searcher in a_safe manner, preferably in a try/finally block.__@param source the source API or routing that triggers this searcher acquire_@param scope the scope of this searcher ie. if the searcher will be used for get or search purposes__@see Searcher#close();public abstract Searcher acquireSearcher(String source, SearcherScope scope) throws EngineException_;returns,a,new,searcher,instance,the,consumer,of,this,api,is,responsible,for,releasing,the,returned,searcher,in,a,safe,manner,preferably,in,a,try,finally,block,param,source,the,source,api,or,routing,that,triggers,this,searcher,acquire,param,scope,the,scope,of,this,searcher,ie,if,the,searcher,will,be,used,for,get,or,search,purposes,see,searcher,close;public,abstract,searcher,acquire,searcher,string,source,searcher,scope,scope,throws,engine,exception
Engine -> public abstract Searcher acquireSearcher(String source, SearcherScope scope) throws EngineException_;1525334055;Returns a new searcher instance. The consumer of this_API is responsible for releasing the returned searcher in a_safe manner, preferably in a try/finally block.__@param source the source API or routing that triggers this searcher acquire_@param scope the scope of this searcher ie. if the searcher will be used for get or search purposes__@see Searcher#close();public abstract Searcher acquireSearcher(String source, SearcherScope scope) throws EngineException_;returns,a,new,searcher,instance,the,consumer,of,this,api,is,responsible,for,releasing,the,returned,searcher,in,a,safe,manner,preferably,in,a,try,finally,block,param,source,the,source,api,or,routing,that,triggers,this,searcher,acquire,param,scope,the,scope,of,this,searcher,ie,if,the,searcher,will,be,used,for,get,or,search,purposes,see,searcher,close;public,abstract,searcher,acquire,searcher,string,source,searcher,scope,scope,throws,engine,exception
