# id;timestamp;commentText;codeText;commentWords;codeWords
AbstractScopedSettings -> private boolean isValidDelete(String key, boolean onlyDynamic);1524684173;Returns <code>true</code> if the given key is a valid delete key;private boolean isValidDelete(String key, boolean onlyDynamic) {_        return isFinalSetting(key) == false && _            (onlyDynamic && isDynamicSetting(key)  _                || get(key) == null && key.startsWith(ARCHIVED_SETTINGS_PREFIX) _                || (onlyDynamic == false && get(key) != null))_ _    };returns,code,true,code,if,the,given,key,is,a,valid,delete,key;private,boolean,is,valid,delete,string,key,boolean,only,dynamic,return,is,final,setting,key,false,only,dynamic,is,dynamic,setting,key,get,key,null,key,starts,with,only,dynamic,false,get,key,null
AbstractScopedSettings -> public synchronized <T> void addAffixMapUpdateConsumer(Setting.AffixSetting<T> setting, Consumer<Map<String, T>> consumer,                                                            BiConsumer<String, T> validator);1539951844;Adds a settings consumer for affix settings. Affix settings have a namespace associated to it that needs to be available to the_consumer in order to be processed correctly. This consumer will get a namespace to value map instead of each individual namespace_and value as in {@link #addAffixUpdateConsumer(Setting.AffixSetting, BiConsumer, BiConsumer)};public synchronized <T> void addAffixMapUpdateConsumer(Setting.AffixSetting<T> setting, Consumer<Map<String, T>> consumer,_                                                           BiConsumer<String, T> validator) {_        final Setting<?> registeredSetting = this.complexMatchers.get(setting.getKey())__        if (setting != registeredSetting) {_            throw new IllegalArgumentException("Setting is not registered for key [" + setting.getKey() + "]")__        }_        addSettingsUpdater(setting.newAffixMapUpdater(consumer, logger, validator))__    };adds,a,settings,consumer,for,affix,settings,affix,settings,have,a,namespace,associated,to,it,that,needs,to,be,available,to,the,consumer,in,order,to,be,processed,correctly,this,consumer,will,get,a,namespace,to,value,map,instead,of,each,individual,namespace,and,value,as,in,link,add,affix,update,consumer,setting,affix,setting,bi,consumer,bi,consumer;public,synchronized,t,void,add,affix,map,update,consumer,setting,affix,setting,t,setting,consumer,map,string,t,consumer,bi,consumer,string,t,validator,final,setting,registered,setting,this,complex,matchers,get,setting,get,key,if,setting,registered,setting,throw,new,illegal,argument,exception,setting,is,not,registered,for,key,setting,get,key,add,settings,updater,setting,new,affix,map,updater,consumer,logger,validator
AbstractScopedSettings -> public synchronized <T> void addAffixMapUpdateConsumer(Setting.AffixSetting<T> setting, Consumer<Map<String, T>> consumer,                                                            BiConsumer<String, T> validator);1541008027;Adds a settings consumer for affix settings. Affix settings have a namespace associated to it that needs to be available to the_consumer in order to be processed correctly. This consumer will get a namespace to value map instead of each individual namespace_and value as in {@link #addAffixUpdateConsumer(Setting.AffixSetting, BiConsumer, BiConsumer)};public synchronized <T> void addAffixMapUpdateConsumer(Setting.AffixSetting<T> setting, Consumer<Map<String, T>> consumer,_                                                           BiConsumer<String, T> validator) {_        final Setting<?> registeredSetting = this.complexMatchers.get(setting.getKey())__        if (setting != registeredSetting) {_            throw new IllegalArgumentException("Setting is not registered for key [" + setting.getKey() + "]")__        }_        addSettingsUpdater(setting.newAffixMapUpdater(consumer, logger, validator))__    };adds,a,settings,consumer,for,affix,settings,affix,settings,have,a,namespace,associated,to,it,that,needs,to,be,available,to,the,consumer,in,order,to,be,processed,correctly,this,consumer,will,get,a,namespace,to,value,map,instead,of,each,individual,namespace,and,value,as,in,link,add,affix,update,consumer,setting,affix,setting,bi,consumer,bi,consumer;public,synchronized,t,void,add,affix,map,update,consumer,setting,affix,setting,t,setting,consumer,map,string,t,consumer,bi,consumer,string,t,validator,final,setting,registered,setting,this,complex,matchers,get,setting,get,key,if,setting,registered,setting,throw,new,illegal,argument,exception,setting,is,not,registered,for,key,setting,get,key,add,settings,updater,setting,new,affix,map,updater,consumer,logger,validator
AbstractScopedSettings -> public synchronized <T> void addAffixMapUpdateConsumer(Setting.AffixSetting<T> setting, Consumer<Map<String, T>> consumer,                                                            BiConsumer<String, T> validator);1541092382;Adds a settings consumer for affix settings. Affix settings have a namespace associated to it that needs to be available to the_consumer in order to be processed correctly. This consumer will get a namespace to value map instead of each individual namespace_and value as in {@link #addAffixUpdateConsumer(Setting.AffixSetting, BiConsumer, BiConsumer)};public synchronized <T> void addAffixMapUpdateConsumer(Setting.AffixSetting<T> setting, Consumer<Map<String, T>> consumer,_                                                           BiConsumer<String, T> validator) {_        final Setting<?> registeredSetting = this.complexMatchers.get(setting.getKey())__        if (setting != registeredSetting) {_            throw new IllegalArgumentException("Setting is not registered for key [" + setting.getKey() + "]")__        }_        addSettingsUpdater(setting.newAffixMapUpdater(consumer, logger, validator))__    };adds,a,settings,consumer,for,affix,settings,affix,settings,have,a,namespace,associated,to,it,that,needs,to,be,available,to,the,consumer,in,order,to,be,processed,correctly,this,consumer,will,get,a,namespace,to,value,map,instead,of,each,individual,namespace,and,value,as,in,link,add,affix,update,consumer,setting,affix,setting,bi,consumer,bi,consumer;public,synchronized,t,void,add,affix,map,update,consumer,setting,affix,setting,t,setting,consumer,map,string,t,consumer,bi,consumer,string,t,validator,final,setting,registered,setting,this,complex,matchers,get,setting,get,key,if,setting,registered,setting,throw,new,illegal,argument,exception,setting,is,not,registered,for,key,setting,get,key,add,settings,updater,setting,new,affix,map,updater,consumer,logger,validator
AbstractScopedSettings -> public synchronized <T> void addAffixMapUpdateConsumer(Setting.AffixSetting<T> setting, Consumer<Map<String, T>> consumer,                                                            BiConsumer<String, T> validator);1542402632;Adds a settings consumer for affix settings. Affix settings have a namespace associated to it that needs to be available to the_consumer in order to be processed correctly. This consumer will get a namespace to value map instead of each individual namespace_and value as in {@link #addAffixUpdateConsumer(Setting.AffixSetting, BiConsumer, BiConsumer)};public synchronized <T> void addAffixMapUpdateConsumer(Setting.AffixSetting<T> setting, Consumer<Map<String, T>> consumer,_                                                           BiConsumer<String, T> validator) {_        final Setting<?> registeredSetting = this.complexMatchers.get(setting.getKey())__        if (setting != registeredSetting) {_            throw new IllegalArgumentException("Setting is not registered for key [" + setting.getKey() + "]")__        }_        addSettingsUpdater(setting.newAffixMapUpdater(consumer, logger, validator))__    };adds,a,settings,consumer,for,affix,settings,affix,settings,have,a,namespace,associated,to,it,that,needs,to,be,available,to,the,consumer,in,order,to,be,processed,correctly,this,consumer,will,get,a,namespace,to,value,map,instead,of,each,individual,namespace,and,value,as,in,link,add,affix,update,consumer,setting,affix,setting,bi,consumer,bi,consumer;public,synchronized,t,void,add,affix,map,update,consumer,setting,affix,setting,t,setting,consumer,map,string,t,consumer,bi,consumer,string,t,validator,final,setting,registered,setting,this,complex,matchers,get,setting,get,key,if,setting,registered,setting,throw,new,illegal,argument,exception,setting,is,not,registered,for,key,setting,get,key,add,settings,updater,setting,new,affix,map,updater,consumer,logger,validator
AbstractScopedSettings -> public synchronized <T> void addAffixMapUpdateConsumer(Setting.AffixSetting<T> setting, Consumer<Map<String, T>> consumer,                                                            BiConsumer<String, T> validator);1544081506;Adds a settings consumer for affix settings. Affix settings have a namespace associated to it that needs to be available to the_consumer in order to be processed correctly. This consumer will get a namespace to value map instead of each individual namespace_and value as in {@link #addAffixUpdateConsumer(Setting.AffixSetting, BiConsumer, BiConsumer)};public synchronized <T> void addAffixMapUpdateConsumer(Setting.AffixSetting<T> setting, Consumer<Map<String, T>> consumer,_                                                           BiConsumer<String, T> validator) {_        final Setting<?> registeredSetting = this.complexMatchers.get(setting.getKey())__        if (setting != registeredSetting) {_            throw new IllegalArgumentException("Setting is not registered for key [" + setting.getKey() + "]")__        }_        addSettingsUpdater(setting.newAffixMapUpdater(consumer, logger, validator))__    };adds,a,settings,consumer,for,affix,settings,affix,settings,have,a,namespace,associated,to,it,that,needs,to,be,available,to,the,consumer,in,order,to,be,processed,correctly,this,consumer,will,get,a,namespace,to,value,map,instead,of,each,individual,namespace,and,value,as,in,link,add,affix,update,consumer,setting,affix,setting,bi,consumer,bi,consumer;public,synchronized,t,void,add,affix,map,update,consumer,setting,affix,setting,t,setting,consumer,map,string,t,consumer,bi,consumer,string,t,validator,final,setting,registered,setting,this,complex,matchers,get,setting,get,key,if,setting,registered,setting,throw,new,illegal,argument,exception,setting,is,not,registered,for,key,setting,get,key,add,settings,updater,setting,new,affix,map,updater,consumer,logger,validator
AbstractScopedSettings -> public synchronized <T> void addAffixMapUpdateConsumer(Setting.AffixSetting<T> setting, Consumer<Map<String, T>> consumer,                                                            BiConsumer<String, T> validator);1544691774;Adds a settings consumer for affix settings. Affix settings have a namespace associated to it that needs to be available to the_consumer in order to be processed correctly. This consumer will get a namespace to value map instead of each individual namespace_and value as in {@link #addAffixUpdateConsumer(Setting.AffixSetting, BiConsumer, BiConsumer)};public synchronized <T> void addAffixMapUpdateConsumer(Setting.AffixSetting<T> setting, Consumer<Map<String, T>> consumer,_                                                           BiConsumer<String, T> validator) {_        final Setting<?> registeredSetting = this.complexMatchers.get(setting.getKey())__        if (setting != registeredSetting) {_            throw new IllegalArgumentException("Setting is not registered for key [" + setting.getKey() + "]")__        }_        addSettingsUpdater(setting.newAffixMapUpdater(consumer, logger, validator))__    };adds,a,settings,consumer,for,affix,settings,affix,settings,have,a,namespace,associated,to,it,that,needs,to,be,available,to,the,consumer,in,order,to,be,processed,correctly,this,consumer,will,get,a,namespace,to,value,map,instead,of,each,individual,namespace,and,value,as,in,link,add,affix,update,consumer,setting,affix,setting,bi,consumer,bi,consumer;public,synchronized,t,void,add,affix,map,update,consumer,setting,affix,setting,t,setting,consumer,map,string,t,consumer,bi,consumer,string,t,validator,final,setting,registered,setting,this,complex,matchers,get,setting,get,key,if,setting,registered,setting,throw,new,illegal,argument,exception,setting,is,not,registered,for,key,setting,get,key,add,settings,updater,setting,new,affix,map,updater,consumer,logger,validator
AbstractScopedSettings -> public synchronized <T> void addAffixMapUpdateConsumer(Setting.AffixSetting<T> setting, Consumer<Map<String, T>> consumer,                                                            BiConsumer<String, T> validator);1546877578;Adds a settings consumer for affix settings. Affix settings have a namespace associated to it that needs to be available to the_consumer in order to be processed correctly. This consumer will get a namespace to value map instead of each individual namespace_and value as in {@link #addAffixUpdateConsumer(Setting.AffixSetting, BiConsumer, BiConsumer)};public synchronized <T> void addAffixMapUpdateConsumer(Setting.AffixSetting<T> setting, Consumer<Map<String, T>> consumer,_                                                           BiConsumer<String, T> validator) {_        final Setting<?> registeredSetting = this.complexMatchers.get(setting.getKey())__        if (setting != registeredSetting) {_            throw new IllegalArgumentException("Setting is not registered for key [" + setting.getKey() + "]")__        }_        addSettingsUpdater(setting.newAffixMapUpdater(consumer, logger, validator))__    };adds,a,settings,consumer,for,affix,settings,affix,settings,have,a,namespace,associated,to,it,that,needs,to,be,available,to,the,consumer,in,order,to,be,processed,correctly,this,consumer,will,get,a,namespace,to,value,map,instead,of,each,individual,namespace,and,value,as,in,link,add,affix,update,consumer,setting,affix,setting,bi,consumer,bi,consumer;public,synchronized,t,void,add,affix,map,update,consumer,setting,affix,setting,t,setting,consumer,map,string,t,consumer,bi,consumer,string,t,validator,final,setting,registered,setting,this,complex,matchers,get,setting,get,key,if,setting,registered,setting,throw,new,illegal,argument,exception,setting,is,not,registered,for,key,setting,get,key,add,settings,updater,setting,new,affix,map,updater,consumer,logger,validator
AbstractScopedSettings -> public synchronized <T> void addAffixMapUpdateConsumer(Setting.AffixSetting<T> setting, Consumer<Map<String, T>> consumer,                                                            BiConsumer<String, T> validator);1548270339;Adds a settings consumer for affix settings. Affix settings have a namespace associated to it that needs to be available to the_consumer in order to be processed correctly. This consumer will get a namespace to value map instead of each individual namespace_and value as in {@link #addAffixUpdateConsumer(Setting.AffixSetting, BiConsumer, BiConsumer)};public synchronized <T> void addAffixMapUpdateConsumer(Setting.AffixSetting<T> setting, Consumer<Map<String, T>> consumer,_                                                           BiConsumer<String, T> validator) {_        final Setting<?> registeredSetting = this.complexMatchers.get(setting.getKey())__        if (setting != registeredSetting) {_            throw new IllegalArgumentException("Setting is not registered for key [" + setting.getKey() + "]")__        }_        addSettingsUpdater(setting.newAffixMapUpdater(consumer, logger, validator))__    };adds,a,settings,consumer,for,affix,settings,affix,settings,have,a,namespace,associated,to,it,that,needs,to,be,available,to,the,consumer,in,order,to,be,processed,correctly,this,consumer,will,get,a,namespace,to,value,map,instead,of,each,individual,namespace,and,value,as,in,link,add,affix,update,consumer,setting,affix,setting,bi,consumer,bi,consumer;public,synchronized,t,void,add,affix,map,update,consumer,setting,affix,setting,t,setting,consumer,map,string,t,consumer,bi,consumer,string,t,validator,final,setting,registered,setting,this,complex,matchers,get,setting,get,key,if,setting,registered,setting,throw,new,illegal,argument,exception,setting,is,not,registered,for,key,setting,get,key,add,settings,updater,setting,new,affix,map,updater,consumer,logger,validator
AbstractScopedSettings -> public final void validate(final Settings settings, final boolean validateDependencies, final boolean validateInternalOrPrivateIndex);1536137328;Validates that all settings are registered and valid.__@param settings                       the settings to validate_@param validateDependencies           true if dependent settings should be validated_@param validateInternalOrPrivateIndex true if internal index settings should be validated_@see Setting#getSettingsDependencies(String);public final void validate(final Settings settings, final boolean validateDependencies, final boolean validateInternalOrPrivateIndex) {_        validate(settings, validateDependencies, false, false, validateInternalOrPrivateIndex)__    };validates,that,all,settings,are,registered,and,valid,param,settings,the,settings,to,validate,param,validate,dependencies,true,if,dependent,settings,should,be,validated,param,validate,internal,or,private,index,true,if,internal,index,settings,should,be,validated,see,setting,get,settings,dependencies,string;public,final,void,validate,final,settings,settings,final,boolean,validate,dependencies,final,boolean,validate,internal,or,private,index,validate,settings,validate,dependencies,false,false,validate,internal,or,private,index
AbstractScopedSettings -> public final void validate(final Settings settings, final boolean validateDependencies, final boolean validateInternalOrPrivateIndex);1536314350;Validates that all settings are registered and valid.__@param settings                       the settings to validate_@param validateDependencies           true if dependent settings should be validated_@param validateInternalOrPrivateIndex true if internal index settings should be validated_@see Setting#getSettingsDependencies(String);public final void validate(final Settings settings, final boolean validateDependencies, final boolean validateInternalOrPrivateIndex) {_        validate(settings, validateDependencies, false, false, validateInternalOrPrivateIndex)__    };validates,that,all,settings,are,registered,and,valid,param,settings,the,settings,to,validate,param,validate,dependencies,true,if,dependent,settings,should,be,validated,param,validate,internal,or,private,index,true,if,internal,index,settings,should,be,validated,see,setting,get,settings,dependencies,string;public,final,void,validate,final,settings,settings,final,boolean,validate,dependencies,final,boolean,validate,internal,or,private,index,validate,settings,validate,dependencies,false,false,validate,internal,or,private,index
AbstractScopedSettings -> public final void validate(final Settings settings, final boolean validateDependencies, final boolean validateInternalOrPrivateIndex);1536611444;Validates that all settings are registered and valid.__@param settings                       the settings to validate_@param validateDependencies           true if dependent settings should be validated_@param validateInternalOrPrivateIndex true if internal index settings should be validated_@see Setting#getSettingsDependencies(String);public final void validate(final Settings settings, final boolean validateDependencies, final boolean validateInternalOrPrivateIndex) {_        validate(settings, validateDependencies, false, false, validateInternalOrPrivateIndex)__    };validates,that,all,settings,are,registered,and,valid,param,settings,the,settings,to,validate,param,validate,dependencies,true,if,dependent,settings,should,be,validated,param,validate,internal,or,private,index,true,if,internal,index,settings,should,be,validated,see,setting,get,settings,dependencies,string;public,final,void,validate,final,settings,settings,final,boolean,validate,dependencies,final,boolean,validate,internal,or,private,index,validate,settings,validate,dependencies,false,false,validate,internal,or,private,index
AbstractScopedSettings -> public final void validate(final Settings settings, final boolean validateDependencies, final boolean validateInternalOrPrivateIndex);1536828374;Validates that all settings are registered and valid.__@param settings                       the settings to validate_@param validateDependencies           true if dependent settings should be validated_@param validateInternalOrPrivateIndex true if internal index settings should be validated_@see Setting#getSettingsDependencies(String);public final void validate(final Settings settings, final boolean validateDependencies, final boolean validateInternalOrPrivateIndex) {_        validate(settings, validateDependencies, false, false, validateInternalOrPrivateIndex)__    };validates,that,all,settings,are,registered,and,valid,param,settings,the,settings,to,validate,param,validate,dependencies,true,if,dependent,settings,should,be,validated,param,validate,internal,or,private,index,true,if,internal,index,settings,should,be,validated,see,setting,get,settings,dependencies,string;public,final,void,validate,final,settings,settings,final,boolean,validate,dependencies,final,boolean,validate,internal,or,private,index,validate,settings,validate,dependencies,false,false,validate,internal,or,private,index
AbstractScopedSettings -> public final void validate(final Settings settings, final boolean validateDependencies, final boolean validateInternalOrPrivateIndex);1539951844;Validates that all settings are registered and valid.__@param settings                       the settings to validate_@param validateDependencies           true if dependent settings should be validated_@param validateInternalOrPrivateIndex true if internal index settings should be validated_@see Setting#getSettingsDependencies(String);public final void validate(final Settings settings, final boolean validateDependencies, final boolean validateInternalOrPrivateIndex) {_        validate(settings, validateDependencies, false, false, validateInternalOrPrivateIndex)__    };validates,that,all,settings,are,registered,and,valid,param,settings,the,settings,to,validate,param,validate,dependencies,true,if,dependent,settings,should,be,validated,param,validate,internal,or,private,index,true,if,internal,index,settings,should,be,validated,see,setting,get,settings,dependencies,string;public,final,void,validate,final,settings,settings,final,boolean,validate,dependencies,final,boolean,validate,internal,or,private,index,validate,settings,validate,dependencies,false,false,validate,internal,or,private,index
AbstractScopedSettings -> public final void validate(final Settings settings, final boolean validateDependencies, final boolean validateInternalOrPrivateIndex);1541008027;Validates that all settings are registered and valid.__@param settings                       the settings to validate_@param validateDependencies           true if dependent settings should be validated_@param validateInternalOrPrivateIndex true if internal index settings should be validated_@see Setting#getSettingsDependencies(String);public final void validate(final Settings settings, final boolean validateDependencies, final boolean validateInternalOrPrivateIndex) {_        validate(settings, validateDependencies, false, false, validateInternalOrPrivateIndex)__    };validates,that,all,settings,are,registered,and,valid,param,settings,the,settings,to,validate,param,validate,dependencies,true,if,dependent,settings,should,be,validated,param,validate,internal,or,private,index,true,if,internal,index,settings,should,be,validated,see,setting,get,settings,dependencies,string;public,final,void,validate,final,settings,settings,final,boolean,validate,dependencies,final,boolean,validate,internal,or,private,index,validate,settings,validate,dependencies,false,false,validate,internal,or,private,index
AbstractScopedSettings -> public final void validate(final Settings settings, final boolean validateDependencies, final boolean validateInternalOrPrivateIndex);1541092382;Validates that all settings are registered and valid.__@param settings                       the settings to validate_@param validateDependencies           true if dependent settings should be validated_@param validateInternalOrPrivateIndex true if internal index settings should be validated_@see Setting#getSettingsDependencies(String);public final void validate(final Settings settings, final boolean validateDependencies, final boolean validateInternalOrPrivateIndex) {_        validate(settings, validateDependencies, false, false, validateInternalOrPrivateIndex)__    };validates,that,all,settings,are,registered,and,valid,param,settings,the,settings,to,validate,param,validate,dependencies,true,if,dependent,settings,should,be,validated,param,validate,internal,or,private,index,true,if,internal,index,settings,should,be,validated,see,setting,get,settings,dependencies,string;public,final,void,validate,final,settings,settings,final,boolean,validate,dependencies,final,boolean,validate,internal,or,private,index,validate,settings,validate,dependencies,false,false,validate,internal,or,private,index
AbstractScopedSettings -> public final void validate(final Settings settings, final boolean validateDependencies, final boolean validateInternalOrPrivateIndex);1542402632;Validates that all settings are registered and valid.__@param settings                       the settings to validate_@param validateDependencies           true if dependent settings should be validated_@param validateInternalOrPrivateIndex true if internal index settings should be validated_@see Setting#getSettingsDependencies(String);public final void validate(final Settings settings, final boolean validateDependencies, final boolean validateInternalOrPrivateIndex) {_        validate(settings, validateDependencies, false, false, validateInternalOrPrivateIndex)__    };validates,that,all,settings,are,registered,and,valid,param,settings,the,settings,to,validate,param,validate,dependencies,true,if,dependent,settings,should,be,validated,param,validate,internal,or,private,index,true,if,internal,index,settings,should,be,validated,see,setting,get,settings,dependencies,string;public,final,void,validate,final,settings,settings,final,boolean,validate,dependencies,final,boolean,validate,internal,or,private,index,validate,settings,validate,dependencies,false,false,validate,internal,or,private,index
AbstractScopedSettings -> public final void validate(final Settings settings, final boolean validateDependencies, final boolean validateInternalOrPrivateIndex);1544081506;Validates that all settings are registered and valid.__@param settings                       the settings to validate_@param validateDependencies           true if dependent settings should be validated_@param validateInternalOrPrivateIndex true if internal index settings should be validated_@see Setting#getSettingsDependencies(String);public final void validate(final Settings settings, final boolean validateDependencies, final boolean validateInternalOrPrivateIndex) {_        validate(settings, validateDependencies, false, false, validateInternalOrPrivateIndex)__    };validates,that,all,settings,are,registered,and,valid,param,settings,the,settings,to,validate,param,validate,dependencies,true,if,dependent,settings,should,be,validated,param,validate,internal,or,private,index,true,if,internal,index,settings,should,be,validated,see,setting,get,settings,dependencies,string;public,final,void,validate,final,settings,settings,final,boolean,validate,dependencies,final,boolean,validate,internal,or,private,index,validate,settings,validate,dependencies,false,false,validate,internal,or,private,index
AbstractScopedSettings -> public final void validate(final Settings settings, final boolean validateDependencies, final boolean validateInternalOrPrivateIndex);1544691774;Validates that all settings are registered and valid.__@param settings                       the settings to validate_@param validateDependencies           true if dependent settings should be validated_@param validateInternalOrPrivateIndex true if internal index settings should be validated_@see Setting#getSettingsDependencies(String);public final void validate(final Settings settings, final boolean validateDependencies, final boolean validateInternalOrPrivateIndex) {_        validate(settings, validateDependencies, false, false, validateInternalOrPrivateIndex)__    };validates,that,all,settings,are,registered,and,valid,param,settings,the,settings,to,validate,param,validate,dependencies,true,if,dependent,settings,should,be,validated,param,validate,internal,or,private,index,true,if,internal,index,settings,should,be,validated,see,setting,get,settings,dependencies,string;public,final,void,validate,final,settings,settings,final,boolean,validate,dependencies,final,boolean,validate,internal,or,private,index,validate,settings,validate,dependencies,false,false,validate,internal,or,private,index
AbstractScopedSettings -> public final void validate(final Settings settings, final boolean validateDependencies, final boolean validateInternalOrPrivateIndex);1546877578;Validates that all settings are registered and valid.__@param settings                       the settings to validate_@param validateDependencies           true if dependent settings should be validated_@param validateInternalOrPrivateIndex true if internal index settings should be validated_@see Setting#getSettingsDependencies(String);public final void validate(final Settings settings, final boolean validateDependencies, final boolean validateInternalOrPrivateIndex) {_        validate(settings, validateDependencies, false, false, validateInternalOrPrivateIndex)__    };validates,that,all,settings,are,registered,and,valid,param,settings,the,settings,to,validate,param,validate,dependencies,true,if,dependent,settings,should,be,validated,param,validate,internal,or,private,index,true,if,internal,index,settings,should,be,validated,see,setting,get,settings,dependencies,string;public,final,void,validate,final,settings,settings,final,boolean,validate,dependencies,final,boolean,validate,internal,or,private,index,validate,settings,validate,dependencies,false,false,validate,internal,or,private,index
AbstractScopedSettings -> public final void validate(final Settings settings, final boolean validateDependencies, final boolean validateInternalOrPrivateIndex);1548270339;Validates that all settings are registered and valid.__@param settings                       the settings to validate_@param validateDependencies           true if dependent settings should be validated_@param validateInternalOrPrivateIndex true if internal index settings should be validated_@see Setting#getSettingsDependencies(String);public final void validate(final Settings settings, final boolean validateDependencies, final boolean validateInternalOrPrivateIndex) {_        validate(settings, validateDependencies, false, false, validateInternalOrPrivateIndex)__    };validates,that,all,settings,are,registered,and,valid,param,settings,the,settings,to,validate,param,validate,dependencies,true,if,dependent,settings,should,be,validated,param,validate,internal,or,private,index,true,if,internal,index,settings,should,be,validated,see,setting,get,settings,dependencies,string;public,final,void,validate,final,settings,settings,final,boolean,validate,dependencies,final,boolean,validate,internal,or,private,index,validate,settings,validate,dependencies,false,false,validate,internal,or,private,index
AbstractScopedSettings -> public synchronized <T> void addAffixUpdateConsumer(Setting.AffixSetting<T> setting,  BiConsumer<String, T> consumer,                                                         BiConsumer<String, T> validator);1524684173;Adds a settings consumer for affix settings. Affix settings have a namespace associated to it that needs to be available to the_consumer in order to be processed correctly.;public synchronized <T> void addAffixUpdateConsumer(Setting.AffixSetting<T> setting,  BiConsumer<String, T> consumer,_                                                        BiConsumer<String, T> validator) {_        final Setting<?> registeredSetting = this.complexMatchers.get(setting.getKey())__        if (setting != registeredSetting) {_            throw new IllegalArgumentException("Setting is not registered for key [" + setting.getKey() + "]")__        }_        addSettingsUpdater(setting.newAffixUpdater(consumer, logger, validator))__    };adds,a,settings,consumer,for,affix,settings,affix,settings,have,a,namespace,associated,to,it,that,needs,to,be,available,to,the,consumer,in,order,to,be,processed,correctly;public,synchronized,t,void,add,affix,update,consumer,setting,affix,setting,t,setting,bi,consumer,string,t,consumer,bi,consumer,string,t,validator,final,setting,registered,setting,this,complex,matchers,get,setting,get,key,if,setting,registered,setting,throw,new,illegal,argument,exception,setting,is,not,registered,for,key,setting,get,key,add,settings,updater,setting,new,affix,updater,consumer,logger,validator
AbstractScopedSettings -> public synchronized <T> void addAffixUpdateConsumer(Setting.AffixSetting<T> setting,  BiConsumer<String, T> consumer,                                                         BiConsumer<String, T> validator);1528904315;Adds a settings consumer for affix settings. Affix settings have a namespace associated to it that needs to be available to the_consumer in order to be processed correctly.;public synchronized <T> void addAffixUpdateConsumer(Setting.AffixSetting<T> setting,  BiConsumer<String, T> consumer,_                                                        BiConsumer<String, T> validator) {_        final Setting<?> registeredSetting = this.complexMatchers.get(setting.getKey())__        if (setting != registeredSetting) {_            throw new IllegalArgumentException("Setting is not registered for key [" + setting.getKey() + "]")__        }_        addSettingsUpdater(setting.newAffixUpdater(consumer, logger, validator))__    };adds,a,settings,consumer,for,affix,settings,affix,settings,have,a,namespace,associated,to,it,that,needs,to,be,available,to,the,consumer,in,order,to,be,processed,correctly;public,synchronized,t,void,add,affix,update,consumer,setting,affix,setting,t,setting,bi,consumer,string,t,consumer,bi,consumer,string,t,validator,final,setting,registered,setting,this,complex,matchers,get,setting,get,key,if,setting,registered,setting,throw,new,illegal,argument,exception,setting,is,not,registered,for,key,setting,get,key,add,settings,updater,setting,new,affix,updater,consumer,logger,validator
AbstractScopedSettings -> public synchronized <T> void addAffixUpdateConsumer(Setting.AffixSetting<T> setting,  BiConsumer<String, T> consumer,                                                         BiConsumer<String, T> validator);1531179852;Adds a settings consumer for affix settings. Affix settings have a namespace associated to it that needs to be available to the_consumer in order to be processed correctly.;public synchronized <T> void addAffixUpdateConsumer(Setting.AffixSetting<T> setting,  BiConsumer<String, T> consumer,_                                                        BiConsumer<String, T> validator) {_        final Setting<?> registeredSetting = this.complexMatchers.get(setting.getKey())__        if (setting != registeredSetting) {_            throw new IllegalArgumentException("Setting is not registered for key [" + setting.getKey() + "]")__        }_        addSettingsUpdater(setting.newAffixUpdater(consumer, logger, validator))__    };adds,a,settings,consumer,for,affix,settings,affix,settings,have,a,namespace,associated,to,it,that,needs,to,be,available,to,the,consumer,in,order,to,be,processed,correctly;public,synchronized,t,void,add,affix,update,consumer,setting,affix,setting,t,setting,bi,consumer,string,t,consumer,bi,consumer,string,t,validator,final,setting,registered,setting,this,complex,matchers,get,setting,get,key,if,setting,registered,setting,throw,new,illegal,argument,exception,setting,is,not,registered,for,key,setting,get,key,add,settings,updater,setting,new,affix,updater,consumer,logger,validator
AbstractScopedSettings -> public synchronized <T> void addAffixUpdateConsumer(Setting.AffixSetting<T> setting,  BiConsumer<String, T> consumer,                                                         BiConsumer<String, T> validator);1535046779;Adds a settings consumer for affix settings. Affix settings have a namespace associated to it that needs to be available to the_consumer in order to be processed correctly.;public synchronized <T> void addAffixUpdateConsumer(Setting.AffixSetting<T> setting,  BiConsumer<String, T> consumer,_                                                        BiConsumer<String, T> validator) {_        ensureSettingIsRegistered(setting)__        addSettingsUpdater(setting.newAffixUpdater(consumer, logger, validator))__    };adds,a,settings,consumer,for,affix,settings,affix,settings,have,a,namespace,associated,to,it,that,needs,to,be,available,to,the,consumer,in,order,to,be,processed,correctly;public,synchronized,t,void,add,affix,update,consumer,setting,affix,setting,t,setting,bi,consumer,string,t,consumer,bi,consumer,string,t,validator,ensure,setting,is,registered,setting,add,settings,updater,setting,new,affix,updater,consumer,logger,validator
