# id;timestamp;commentText;codeText;commentWords;codeWords
ExceptionHandlerMethodResolver -> private Method getMappedMethod(Class<? extends Exception> exceptionType);1328020251;Return the method mapped to the exception type, or {@code null}.;private Method getMappedMethod(Class<? extends Exception> exceptionType) {_		List<Class<? extends Throwable>> matches = new ArrayList<Class<? extends Throwable>>()__		for(Class<? extends Throwable> mappedException : this.mappedMethods.keySet()) {_			if (mappedException.isAssignableFrom(exceptionType)) {_				matches.add(mappedException)__			}_		}_		if (!matches.isEmpty()) {_			Collections.sort(matches, new ExceptionDepthComparator(exceptionType))__			return mappedMethods.get(matches.get(0))__		}_		else {_			return null__		}_	};return,the,method,mapped,to,the,exception,type,or,code,null;private,method,get,mapped,method,class,extends,exception,exception,type,list,class,extends,throwable,matches,new,array,list,class,extends,throwable,for,class,extends,throwable,mapped,exception,this,mapped,methods,key,set,if,mapped,exception,is,assignable,from,exception,type,matches,add,mapped,exception,if,matches,is,empty,collections,sort,matches,new,exception,depth,comparator,exception,type,return,mapped,methods,get,matches,get,0,else,return,null
ExceptionHandlerMethodResolver -> public ExceptionHandlerMethodResolver(Class<?> handlerType);1386595157;A constructor that finds {@link ExceptionHandler} methods in the given type._@param handlerType the type to introspect;public ExceptionHandlerMethodResolver(Class<?> handlerType) {_		for (Method method : HandlerMethodSelector.selectMethods(handlerType, EXCEPTION_HANDLER_METHODS)) {_			for (Class<? extends Throwable> exceptionType : detectExceptionMappings(method)) {_				addExceptionMapping(exceptionType, method)__			}_		}_	};a,constructor,that,finds,link,exception,handler,methods,in,the,given,type,param,handler,type,the,type,to,introspect;public,exception,handler,method,resolver,class,handler,type,for,method,method,handler,method,selector,select,methods,handler,type,for,class,extends,throwable,exception,type,detect,exception,mappings,method,add,exception,mapping,exception,type,method
ExceptionHandlerMethodResolver -> public ExceptionHandlerMethodResolver(Class<?> handlerType);1392410324;A constructor that finds {@link ExceptionHandler} methods in the given type._@param handlerType the type to introspect;public ExceptionHandlerMethodResolver(Class<?> handlerType) {_		for (Method method : HandlerMethodSelector.selectMethods(handlerType, EXCEPTION_HANDLER_METHODS)) {_			for (Class<? extends Throwable> exceptionType : detectExceptionMappings(method)) {_				addExceptionMapping(exceptionType, method)__			}_		}_	};a,constructor,that,finds,link,exception,handler,methods,in,the,given,type,param,handler,type,the,type,to,introspect;public,exception,handler,method,resolver,class,handler,type,for,method,method,handler,method,selector,select,methods,handler,type,for,class,extends,throwable,exception,type,detect,exception,mappings,method,add,exception,mapping,exception,type,method
ExceptionHandlerMethodResolver -> public ExceptionHandlerMethodResolver(Class<?> handlerType);1392417603;A constructor that finds {@link ExceptionHandler} methods in the given type._@param handlerType the type to introspect;public ExceptionHandlerMethodResolver(Class<?> handlerType) {_		for (Method method : HandlerMethodSelector.selectMethods(handlerType, EXCEPTION_HANDLER_METHODS)) {_			for (Class<? extends Throwable> exceptionType : detectExceptionMappings(method)) {_				addExceptionMapping(exceptionType, method)__			}_		}_	};a,constructor,that,finds,link,exception,handler,methods,in,the,given,type,param,handler,type,the,type,to,introspect;public,exception,handler,method,resolver,class,handler,type,for,method,method,handler,method,selector,select,methods,handler,type,for,class,extends,throwable,exception,type,detect,exception,mappings,method,add,exception,mapping,exception,type,method
ExceptionHandlerMethodResolver -> public ExceptionHandlerMethodResolver(Class<?> handlerType);1392418093;A constructor that finds {@link ExceptionHandler} methods in the given type._@param handlerType the type to introspect;public ExceptionHandlerMethodResolver(Class<?> handlerType) {_		for (Method method : HandlerMethodSelector.selectMethods(handlerType, EXCEPTION_HANDLER_METHODS)) {_			for (Class<? extends Throwable> exceptionType : detectExceptionMappings(method)) {_				addExceptionMapping(exceptionType, method)__			}_		}_	};a,constructor,that,finds,link,exception,handler,methods,in,the,given,type,param,handler,type,the,type,to,introspect;public,exception,handler,method,resolver,class,handler,type,for,method,method,handler,method,selector,select,methods,handler,type,for,class,extends,throwable,exception,type,detect,exception,mappings,method,add,exception,mapping,exception,type,method
ExceptionHandlerMethodResolver -> public ExceptionHandlerMethodResolver(Class<?> handlerType);1405696918;A constructor that finds {@link ExceptionHandler} methods in the given type._@param handlerType the type to introspect;public ExceptionHandlerMethodResolver(Class<?> handlerType) {_		for (Method method : HandlerMethodSelector.selectMethods(handlerType, EXCEPTION_HANDLER_METHODS)) {_			for (Class<? extends Throwable> exceptionType : detectExceptionMappings(method)) {_				addExceptionMapping(exceptionType, method)__			}_		}_	};a,constructor,that,finds,link,exception,handler,methods,in,the,given,type,param,handler,type,the,type,to,introspect;public,exception,handler,method,resolver,class,handler,type,for,method,method,handler,method,selector,select,methods,handler,type,for,class,extends,throwable,exception,type,detect,exception,mappings,method,add,exception,mapping,exception,type,method
ExceptionHandlerMethodResolver -> public ExceptionHandlerMethodResolver(Class<?> handlerType);1447077465;A constructor that finds {@link ExceptionHandler} methods in the given type._@param handlerType the type to introspect;public ExceptionHandlerMethodResolver(Class<?> handlerType) {_		for (Method method : MethodIntrospector.selectMethods(handlerType, EXCEPTION_HANDLER_METHODS)) {_			for (Class<? extends Throwable> exceptionType : detectExceptionMappings(method)) {_				addExceptionMapping(exceptionType, method)__			}_		}_	};a,constructor,that,finds,link,exception,handler,methods,in,the,given,type,param,handler,type,the,type,to,introspect;public,exception,handler,method,resolver,class,handler,type,for,method,method,method,introspector,select,methods,handler,type,for,class,extends,throwable,exception,type,detect,exception,mappings,method,add,exception,mapping,exception,type,method
ExceptionHandlerMethodResolver -> public ExceptionHandlerMethodResolver(Class<?> handlerType);1459417956;A constructor that finds {@link ExceptionHandler} methods in the given type._@param handlerType the type to introspect;public ExceptionHandlerMethodResolver(Class<?> handlerType) {_		for (Method method : MethodIntrospector.selectMethods(handlerType, EXCEPTION_HANDLER_METHODS)) {_			for (Class<? extends Throwable> exceptionType : detectExceptionMappings(method)) {_				addExceptionMapping(exceptionType, method)__			}_		}_	};a,constructor,that,finds,link,exception,handler,methods,in,the,given,type,param,handler,type,the,type,to,introspect;public,exception,handler,method,resolver,class,handler,type,for,method,method,method,introspector,select,methods,handler,type,for,class,extends,throwable,exception,type,detect,exception,mappings,method,add,exception,mapping,exception,type,method
ExceptionHandlerMethodResolver -> public ExceptionHandlerMethodResolver(Class<?> handlerType);1465327321;A constructor that finds {@link ExceptionHandler} methods in the given type._@param handlerType the type to introspect;public ExceptionHandlerMethodResolver(Class<?> handlerType) {_		for (Method method : MethodIntrospector.selectMethods(handlerType, EXCEPTION_HANDLER_METHODS)) {_			for (Class<? extends Throwable> exceptionType : detectExceptionMappings(method)) {_				addExceptionMapping(exceptionType, method)__			}_		}_	};a,constructor,that,finds,link,exception,handler,methods,in,the,given,type,param,handler,type,the,type,to,introspect;public,exception,handler,method,resolver,class,handler,type,for,method,method,method,introspector,select,methods,handler,type,for,class,extends,throwable,exception,type,detect,exception,mappings,method,add,exception,mapping,exception,type,method
ExceptionHandlerMethodResolver -> public ExceptionHandlerMethodResolver(Class<?> handlerType);1467730834;A constructor that finds {@link ExceptionHandler} methods in the given type._@param handlerType the type to introspect;public ExceptionHandlerMethodResolver(Class<?> handlerType) {_		for (Method method : MethodIntrospector.selectMethods(handlerType, EXCEPTION_HANDLER_METHODS)) {_			for (Class<? extends Throwable> exceptionType : detectExceptionMappings(method)) {_				addExceptionMapping(exceptionType, method)__			}_		}_	};a,constructor,that,finds,link,exception,handler,methods,in,the,given,type,param,handler,type,the,type,to,introspect;public,exception,handler,method,resolver,class,handler,type,for,method,method,method,introspector,select,methods,handler,type,for,class,extends,throwable,exception,type,detect,exception,mappings,method,add,exception,mapping,exception,type,method
ExceptionHandlerMethodResolver -> public ExceptionHandlerMethodResolver(Class<?> handlerType);1488443434;A constructor that finds {@link ExceptionHandler} methods in the given type._@param handlerType the type to introspect;public ExceptionHandlerMethodResolver(Class<?> handlerType) {_		for (Method method : MethodIntrospector.selectMethods(handlerType, EXCEPTION_HANDLER_METHODS)) {_			for (Class<? extends Throwable> exceptionType : detectExceptionMappings(method)) {_				addExceptionMapping(exceptionType, method)__			}_		}_	};a,constructor,that,finds,link,exception,handler,methods,in,the,given,type,param,handler,type,the,type,to,introspect;public,exception,handler,method,resolver,class,handler,type,for,method,method,method,introspector,select,methods,handler,type,for,class,extends,throwable,exception,type,detect,exception,mappings,method,add,exception,mapping,exception,type,method
ExceptionHandlerMethodResolver -> public ExceptionHandlerMethodResolver(Class<?> handlerType);1488471227;A constructor that finds {@link ExceptionHandler} methods in the given type._@param handlerType the type to introspect;public ExceptionHandlerMethodResolver(Class<?> handlerType) {_		for (Method method : MethodIntrospector.selectMethods(handlerType, EXCEPTION_HANDLER_METHODS)) {_			for (Class<? extends Throwable> exceptionType : detectExceptionMappings(method)) {_				addExceptionMapping(exceptionType, method)__			}_		}_	};a,constructor,that,finds,link,exception,handler,methods,in,the,given,type,param,handler,type,the,type,to,introspect;public,exception,handler,method,resolver,class,handler,type,for,method,method,method,introspector,select,methods,handler,type,for,class,extends,throwable,exception,type,detect,exception,mappings,method,add,exception,mapping,exception,type,method
ExceptionHandlerMethodResolver -> public ExceptionHandlerMethodResolver(Class<?> handlerType);1495868221;A constructor that finds {@link ExceptionHandler} methods in the given type._@param handlerType the type to introspect;public ExceptionHandlerMethodResolver(Class<?> handlerType) {_		for (Method method : MethodIntrospector.selectMethods(handlerType, EXCEPTION_HANDLER_METHODS)) {_			for (Class<? extends Throwable> exceptionType : detectExceptionMappings(method)) {_				addExceptionMapping(exceptionType, method)__			}_		}_	};a,constructor,that,finds,link,exception,handler,methods,in,the,given,type,param,handler,type,the,type,to,introspect;public,exception,handler,method,resolver,class,handler,type,for,method,method,method,introspector,select,methods,handler,type,for,class,extends,throwable,exception,type,detect,exception,mappings,method,add,exception,mapping,exception,type,method
ExceptionHandlerMethodResolver -> public ExceptionHandlerMethodResolver(Class<?> handlerType);1496837955;A constructor that finds {@link ExceptionHandler} methods in the given type._@param handlerType the type to introspect;public ExceptionHandlerMethodResolver(Class<?> handlerType) {_		for (Method method : MethodIntrospector.selectMethods(handlerType, EXCEPTION_HANDLER_METHODS)) {_			for (Class<? extends Throwable> exceptionType : detectExceptionMappings(method)) {_				addExceptionMapping(exceptionType, method)__			}_		}_	};a,constructor,that,finds,link,exception,handler,methods,in,the,given,type,param,handler,type,the,type,to,introspect;public,exception,handler,method,resolver,class,handler,type,for,method,method,method,introspector,select,methods,handler,type,for,class,extends,throwable,exception,type,detect,exception,mappings,method,add,exception,mapping,exception,type,method
ExceptionHandlerMethodResolver -> public ExceptionHandlerMethodResolver(Class<?> handlerType);1497341397;A constructor that finds {@link ExceptionHandler} methods in the given type._@param handlerType the type to introspect;public ExceptionHandlerMethodResolver(Class<?> handlerType) {_		for (Method method : MethodIntrospector.selectMethods(handlerType, EXCEPTION_HANDLER_METHODS)) {_			for (Class<? extends Throwable> exceptionType : detectExceptionMappings(method)) {_				addExceptionMapping(exceptionType, method)__			}_		}_	};a,constructor,that,finds,link,exception,handler,methods,in,the,given,type,param,handler,type,the,type,to,introspect;public,exception,handler,method,resolver,class,handler,type,for,method,method,method,introspector,select,methods,handler,type,for,class,extends,throwable,exception,type,detect,exception,mappings,method,add,exception,mapping,exception,type,method
ExceptionHandlerMethodResolver -> public ExceptionHandlerMethodResolver(Class<?> handlerType);1498780456;A constructor that finds {@link ExceptionHandler} methods in the given type._@param handlerType the type to introspect;public ExceptionHandlerMethodResolver(Class<?> handlerType) {_		for (Method method : MethodIntrospector.selectMethods(handlerType, EXCEPTION_HANDLER_METHODS)) {_			for (Class<? extends Throwable> exceptionType : detectExceptionMappings(method)) {_				addExceptionMapping(exceptionType, method)__			}_		}_	};a,constructor,that,finds,link,exception,handler,methods,in,the,given,type,param,handler,type,the,type,to,introspect;public,exception,handler,method,resolver,class,handler,type,for,method,method,method,introspector,select,methods,handler,type,for,class,extends,throwable,exception,type,detect,exception,mappings,method,add,exception,mapping,exception,type,method
ExceptionHandlerMethodResolver -> public ExceptionHandlerMethodResolver(Class<?> handlerType);1504012043;A constructor that finds {@link ExceptionHandler} methods in the given type._@param handlerType the type to introspect;public ExceptionHandlerMethodResolver(Class<?> handlerType) {_		for (Method method : MethodIntrospector.selectMethods(handlerType, EXCEPTION_HANDLER_METHODS)) {_			for (Class<? extends Throwable> exceptionType : detectExceptionMappings(method)) {_				addExceptionMapping(exceptionType, method)__			}_		}_	};a,constructor,that,finds,link,exception,handler,methods,in,the,given,type,param,handler,type,the,type,to,introspect;public,exception,handler,method,resolver,class,handler,type,for,method,method,method,introspector,select,methods,handler,type,for,class,extends,throwable,exception,type,detect,exception,mappings,method,add,exception,mapping,exception,type,method
ExceptionHandlerMethodResolver -> public ExceptionHandlerMethodResolver(Class<?> handlerType);1518772998;A constructor that finds {@link ExceptionHandler} methods in the given type._@param handlerType the type to introspect;public ExceptionHandlerMethodResolver(Class<?> handlerType) {_		for (Method method : MethodIntrospector.selectMethods(handlerType, EXCEPTION_HANDLER_METHODS)) {_			for (Class<? extends Throwable> exceptionType : detectExceptionMappings(method)) {_				addExceptionMapping(exceptionType, method)__			}_		}_	};a,constructor,that,finds,link,exception,handler,methods,in,the,given,type,param,handler,type,the,type,to,introspect;public,exception,handler,method,resolver,class,handler,type,for,method,method,method,introspector,select,methods,handler,type,for,class,extends,throwable,exception,type,detect,exception,mappings,method,add,exception,mapping,exception,type,method
ExceptionHandlerMethodResolver -> public ExceptionHandlerMethodResolver(Class<?> handlerType);1530174524;A constructor that finds {@link ExceptionHandler} methods in the given type._@param handlerType the type to introspect;public ExceptionHandlerMethodResolver(Class<?> handlerType) {_		for (Method method : MethodIntrospector.selectMethods(handlerType, EXCEPTION_HANDLER_METHODS)) {_			for (Class<? extends Throwable> exceptionType : detectExceptionMappings(method)) {_				addExceptionMapping(exceptionType, method)__			}_		}_	};a,constructor,that,finds,link,exception,handler,methods,in,the,given,type,param,handler,type,the,type,to,introspect;public,exception,handler,method,resolver,class,handler,type,for,method,method,method,introspector,select,methods,handler,type,for,class,extends,throwable,exception,type,detect,exception,mappings,method,add,exception,mapping,exception,type,method
ExceptionHandlerMethodResolver -> public ExceptionHandlerMethodResolver(Class<?> handlerType);1533765296;A constructor that finds {@link ExceptionHandler} methods in the given type._@param handlerType the type to introspect;public ExceptionHandlerMethodResolver(Class<?> handlerType) {_		for (Method method : MethodIntrospector.selectMethods(handlerType, EXCEPTION_HANDLER_METHODS)) {_			for (Class<? extends Throwable> exceptionType : detectExceptionMappings(method)) {_				addExceptionMapping(exceptionType, method)__			}_		}_	};a,constructor,that,finds,link,exception,handler,methods,in,the,given,type,param,handler,type,the,type,to,introspect;public,exception,handler,method,resolver,class,handler,type,for,method,method,method,introspector,select,methods,handler,type,for,class,extends,throwable,exception,type,detect,exception,mappings,method,add,exception,mapping,exception,type,method
ExceptionHandlerMethodResolver -> public Method resolveMethodByThrowable(Throwable exception);1488443434;Find a {@link Method} to handle the given Throwable._Use {@link ExceptionDepthComparator} if more than one match is found._@param exception the exception_@return a Method to handle the exception, or {@code null} if none found_@since 5.0;public Method resolveMethodByThrowable(Throwable exception) {_		Method method = resolveMethodByExceptionType(exception.getClass())__		if (method == null) {_			Throwable cause = exception.getCause()__			if (cause != null) {_				method = resolveMethodByExceptionType(cause.getClass())__			}_		}_		return method__	};find,a,link,method,to,handle,the,given,throwable,use,link,exception,depth,comparator,if,more,than,one,match,is,found,param,exception,the,exception,return,a,method,to,handle,the,exception,or,code,null,if,none,found,since,5,0;public,method,resolve,method,by,throwable,throwable,exception,method,method,resolve,method,by,exception,type,exception,get,class,if,method,null,throwable,cause,exception,get,cause,if,cause,null,method,resolve,method,by,exception,type,cause,get,class,return,method
ExceptionHandlerMethodResolver -> public Method resolveMethodByThrowable(Throwable exception);1488471227;Find a {@link Method} to handle the given Throwable._Use {@link ExceptionDepthComparator} if more than one match is found._@param exception the exception_@return a Method to handle the exception, or {@code null} if none found_@since 5.0;public Method resolveMethodByThrowable(Throwable exception) {_		Method method = resolveMethodByExceptionType(exception.getClass())__		if (method == null) {_			Throwable cause = exception.getCause()__			if (cause != null) {_				method = resolveMethodByExceptionType(cause.getClass())__			}_		}_		return method__	};find,a,link,method,to,handle,the,given,throwable,use,link,exception,depth,comparator,if,more,than,one,match,is,found,param,exception,the,exception,return,a,method,to,handle,the,exception,or,code,null,if,none,found,since,5,0;public,method,resolve,method,by,throwable,throwable,exception,method,method,resolve,method,by,exception,type,exception,get,class,if,method,null,throwable,cause,exception,get,cause,if,cause,null,method,resolve,method,by,exception,type,cause,get,class,return,method
ExceptionHandlerMethodResolver -> @Nullable 	public Method resolveMethodByThrowable(Throwable exception);1495868221;Find a {@link Method} to handle the given Throwable._Use {@link ExceptionDepthComparator} if more than one match is found._@param exception the exception_@return a Method to handle the exception, or {@code null} if none found_@since 5.0;@Nullable_	public Method resolveMethodByThrowable(Throwable exception) {_		Method method = resolveMethodByExceptionType(exception.getClass())__		if (method == null) {_			Throwable cause = exception.getCause()__			if (cause != null) {_				method = resolveMethodByExceptionType(cause.getClass())__			}_		}_		return method__	};find,a,link,method,to,handle,the,given,throwable,use,link,exception,depth,comparator,if,more,than,one,match,is,found,param,exception,the,exception,return,a,method,to,handle,the,exception,or,code,null,if,none,found,since,5,0;nullable,public,method,resolve,method,by,throwable,throwable,exception,method,method,resolve,method,by,exception,type,exception,get,class,if,method,null,throwable,cause,exception,get,cause,if,cause,null,method,resolve,method,by,exception,type,cause,get,class,return,method
ExceptionHandlerMethodResolver -> @Nullable 	public Method resolveMethodByThrowable(Throwable exception);1496837955;Find a {@link Method} to handle the given Throwable._Use {@link ExceptionDepthComparator} if more than one match is found._@param exception the exception_@return a Method to handle the exception, or {@code null} if none found_@since 5.0;@Nullable_	public Method resolveMethodByThrowable(Throwable exception) {_		Method method = resolveMethodByExceptionType(exception.getClass())__		if (method == null) {_			Throwable cause = exception.getCause()__			if (cause != null) {_				method = resolveMethodByExceptionType(cause.getClass())__			}_		}_		return method__	};find,a,link,method,to,handle,the,given,throwable,use,link,exception,depth,comparator,if,more,than,one,match,is,found,param,exception,the,exception,return,a,method,to,handle,the,exception,or,code,null,if,none,found,since,5,0;nullable,public,method,resolve,method,by,throwable,throwable,exception,method,method,resolve,method,by,exception,type,exception,get,class,if,method,null,throwable,cause,exception,get,cause,if,cause,null,method,resolve,method,by,exception,type,cause,get,class,return,method
ExceptionHandlerMethodResolver -> @Nullable 	public Method resolveMethodByThrowable(Throwable exception);1497341397;Find a {@link Method} to handle the given Throwable._Use {@link ExceptionDepthComparator} if more than one match is found._@param exception the exception_@return a Method to handle the exception, or {@code null} if none found_@since 5.0;@Nullable_	public Method resolveMethodByThrowable(Throwable exception) {_		Method method = resolveMethodByExceptionType(exception.getClass())__		if (method == null) {_			Throwable cause = exception.getCause()__			if (cause != null) {_				method = resolveMethodByExceptionType(cause.getClass())__			}_		}_		return method__	};find,a,link,method,to,handle,the,given,throwable,use,link,exception,depth,comparator,if,more,than,one,match,is,found,param,exception,the,exception,return,a,method,to,handle,the,exception,or,code,null,if,none,found,since,5,0;nullable,public,method,resolve,method,by,throwable,throwable,exception,method,method,resolve,method,by,exception,type,exception,get,class,if,method,null,throwable,cause,exception,get,cause,if,cause,null,method,resolve,method,by,exception,type,cause,get,class,return,method
ExceptionHandlerMethodResolver -> @Nullable 	public Method resolveMethodByThrowable(Throwable exception);1498780456;Find a {@link Method} to handle the given Throwable._Use {@link ExceptionDepthComparator} if more than one match is found._@param exception the exception_@return a Method to handle the exception, or {@code null} if none found_@since 5.0;@Nullable_	public Method resolveMethodByThrowable(Throwable exception) {_		Method method = resolveMethodByExceptionType(exception.getClass())__		if (method == null) {_			Throwable cause = exception.getCause()__			if (cause != null) {_				method = resolveMethodByExceptionType(cause.getClass())__			}_		}_		return method__	};find,a,link,method,to,handle,the,given,throwable,use,link,exception,depth,comparator,if,more,than,one,match,is,found,param,exception,the,exception,return,a,method,to,handle,the,exception,or,code,null,if,none,found,since,5,0;nullable,public,method,resolve,method,by,throwable,throwable,exception,method,method,resolve,method,by,exception,type,exception,get,class,if,method,null,throwable,cause,exception,get,cause,if,cause,null,method,resolve,method,by,exception,type,cause,get,class,return,method
ExceptionHandlerMethodResolver -> @Nullable 	public Method resolveMethodByThrowable(Throwable exception);1504012043;Find a {@link Method} to handle the given Throwable._Use {@link ExceptionDepthComparator} if more than one match is found._@param exception the exception_@return a Method to handle the exception, or {@code null} if none found_@since 5.0;@Nullable_	public Method resolveMethodByThrowable(Throwable exception) {_		Method method = resolveMethodByExceptionType(exception.getClass())__		if (method == null) {_			Throwable cause = exception.getCause()__			if (cause != null) {_				method = resolveMethodByExceptionType(cause.getClass())__			}_		}_		return method__	};find,a,link,method,to,handle,the,given,throwable,use,link,exception,depth,comparator,if,more,than,one,match,is,found,param,exception,the,exception,return,a,method,to,handle,the,exception,or,code,null,if,none,found,since,5,0;nullable,public,method,resolve,method,by,throwable,throwable,exception,method,method,resolve,method,by,exception,type,exception,get,class,if,method,null,throwable,cause,exception,get,cause,if,cause,null,method,resolve,method,by,exception,type,cause,get,class,return,method
ExceptionHandlerMethodResolver -> @Nullable 	public Method resolveMethodByThrowable(Throwable exception);1518772998;Find a {@link Method} to handle the given Throwable._Use {@link ExceptionDepthComparator} if more than one match is found._@param exception the exception_@return a Method to handle the exception, or {@code null} if none found_@since 5.0;@Nullable_	public Method resolveMethodByThrowable(Throwable exception) {_		Method method = resolveMethodByExceptionType(exception.getClass())__		if (method == null) {_			Throwable cause = exception.getCause()__			if (cause != null) {_				method = resolveMethodByExceptionType(cause.getClass())__			}_		}_		return method__	};find,a,link,method,to,handle,the,given,throwable,use,link,exception,depth,comparator,if,more,than,one,match,is,found,param,exception,the,exception,return,a,method,to,handle,the,exception,or,code,null,if,none,found,since,5,0;nullable,public,method,resolve,method,by,throwable,throwable,exception,method,method,resolve,method,by,exception,type,exception,get,class,if,method,null,throwable,cause,exception,get,cause,if,cause,null,method,resolve,method,by,exception,type,cause,get,class,return,method
ExceptionHandlerMethodResolver -> @Nullable 	public Method resolveMethodByThrowable(Throwable exception);1530174524;Find a {@link Method} to handle the given Throwable._Use {@link ExceptionDepthComparator} if more than one match is found._@param exception the exception_@return a Method to handle the exception, or {@code null} if none found_@since 5.0;@Nullable_	public Method resolveMethodByThrowable(Throwable exception) {_		Method method = resolveMethodByExceptionType(exception.getClass())__		if (method == null) {_			Throwable cause = exception.getCause()__			if (cause != null) {_				method = resolveMethodByExceptionType(cause.getClass())__			}_		}_		return method__	};find,a,link,method,to,handle,the,given,throwable,use,link,exception,depth,comparator,if,more,than,one,match,is,found,param,exception,the,exception,return,a,method,to,handle,the,exception,or,code,null,if,none,found,since,5,0;nullable,public,method,resolve,method,by,throwable,throwable,exception,method,method,resolve,method,by,exception,type,exception,get,class,if,method,null,throwable,cause,exception,get,cause,if,cause,null,method,resolve,method,by,exception,type,cause,get,class,return,method
ExceptionHandlerMethodResolver -> @Nullable 	public Method resolveMethodByThrowable(Throwable exception);1533765296;Find a {@link Method} to handle the given Throwable._Use {@link ExceptionDepthComparator} if more than one match is found._@param exception the exception_@return a Method to handle the exception, or {@code null} if none found_@since 5.0;@Nullable_	public Method resolveMethodByThrowable(Throwable exception) {_		Method method = resolveMethodByExceptionType(exception.getClass())__		if (method == null) {_			Throwable cause = exception.getCause()__			if (cause != null) {_				method = resolveMethodByExceptionType(cause.getClass())__			}_		}_		return method__	};find,a,link,method,to,handle,the,given,throwable,use,link,exception,depth,comparator,if,more,than,one,match,is,found,param,exception,the,exception,return,a,method,to,handle,the,exception,or,code,null,if,none,found,since,5,0;nullable,public,method,resolve,method,by,throwable,throwable,exception,method,method,resolve,method,by,exception,type,exception,get,class,if,method,null,throwable,cause,exception,get,cause,if,cause,null,method,resolve,method,by,exception,type,cause,get,class,return,method
ExceptionHandlerMethodResolver -> private Method getMappedMethod(Class<? extends Throwable> exceptionType);1459417956;Return the {@link Method} mapped to the given exception type, or {@code null} if none.;private Method getMappedMethod(Class<? extends Throwable> exceptionType) {_		List<Class<? extends Throwable>> matches = new ArrayList<Class<? extends Throwable>>()__		for (Class<? extends Throwable> mappedException : this.mappedMethods.keySet()) {_			if (mappedException.isAssignableFrom(exceptionType)) {_				matches.add(mappedException)__			}_		}_		if (!matches.isEmpty()) {_			Collections.sort(matches, new ExceptionDepthComparator(exceptionType))__			return this.mappedMethods.get(matches.get(0))__		}_		else {_			return null__		}_	};return,the,link,method,mapped,to,the,given,exception,type,or,code,null,if,none;private,method,get,mapped,method,class,extends,throwable,exception,type,list,class,extends,throwable,matches,new,array,list,class,extends,throwable,for,class,extends,throwable,mapped,exception,this,mapped,methods,key,set,if,mapped,exception,is,assignable,from,exception,type,matches,add,mapped,exception,if,matches,is,empty,collections,sort,matches,new,exception,depth,comparator,exception,type,return,this,mapped,methods,get,matches,get,0,else,return,null
ExceptionHandlerMethodResolver -> private Method getMappedMethod(Class<? extends Throwable> exceptionType);1465327321;Return the {@link Method} mapped to the given exception type, or {@code null} if none.;private Method getMappedMethod(Class<? extends Throwable> exceptionType) {_		List<Class<? extends Throwable>> matches = new ArrayList<Class<? extends Throwable>>()__		for (Class<? extends Throwable> mappedException : this.mappedMethods.keySet()) {_			if (mappedException.isAssignableFrom(exceptionType)) {_				matches.add(mappedException)__			}_		}_		if (!matches.isEmpty()) {_			Collections.sort(matches, new ExceptionDepthComparator(exceptionType))__			return this.mappedMethods.get(matches.get(0))__		}_		else {_			return null__		}_	};return,the,link,method,mapped,to,the,given,exception,type,or,code,null,if,none;private,method,get,mapped,method,class,extends,throwable,exception,type,list,class,extends,throwable,matches,new,array,list,class,extends,throwable,for,class,extends,throwable,mapped,exception,this,mapped,methods,key,set,if,mapped,exception,is,assignable,from,exception,type,matches,add,mapped,exception,if,matches,is,empty,collections,sort,matches,new,exception,depth,comparator,exception,type,return,this,mapped,methods,get,matches,get,0,else,return,null
ExceptionHandlerMethodResolver -> private Method getMappedMethod(Class<? extends Throwable> exceptionType);1467730834;Return the {@link Method} mapped to the given exception type, or {@code null} if none.;private Method getMappedMethod(Class<? extends Throwable> exceptionType) {_		List<Class<? extends Throwable>> matches = new ArrayList<>()__		for (Class<? extends Throwable> mappedException : this.mappedMethods.keySet()) {_			if (mappedException.isAssignableFrom(exceptionType)) {_				matches.add(mappedException)__			}_		}_		if (!matches.isEmpty()) {_			Collections.sort(matches, new ExceptionDepthComparator(exceptionType))__			return this.mappedMethods.get(matches.get(0))__		}_		else {_			return null__		}_	};return,the,link,method,mapped,to,the,given,exception,type,or,code,null,if,none;private,method,get,mapped,method,class,extends,throwable,exception,type,list,class,extends,throwable,matches,new,array,list,for,class,extends,throwable,mapped,exception,this,mapped,methods,key,set,if,mapped,exception,is,assignable,from,exception,type,matches,add,mapped,exception,if,matches,is,empty,collections,sort,matches,new,exception,depth,comparator,exception,type,return,this,mapped,methods,get,matches,get,0,else,return,null
