# id;timestamp;commentText;codeText;commentWords;codeWords
RecordWriter -> private boolean tryWriteAndClearBuffer( 			int targetChannel, 			RecordSerializer<T> serializer) throws IOException;1519039270;Writes the buffer to the {@link ResultPartitionWriter} and removes the_buffer from the serializer state.__<p><b>Needs to be synchronized on the serializer!</b>__@return true if some data were written;private boolean tryWriteAndClearBuffer(_			int targetChannel,_			RecordSerializer<T> serializer) throws IOException {__		Buffer buffer = serializer.getCurrentBuffer()__		if (buffer == null) {_			return false__		}__		numBytesOut.inc(buffer.getSizeUnsafe())__		try {_			targetPartition.writeBuffer(buffer, targetChannel)__			return true__		} finally {_			serializer.clear()__		}_	};writes,the,buffer,to,the,link,result,partition,writer,and,removes,the,buffer,from,the,serializer,state,p,b,needs,to,be,synchronized,on,the,serializer,b,return,true,if,some,data,were,written;private,boolean,try,write,and,clear,buffer,int,target,channel,record,serializer,t,serializer,throws,ioexception,buffer,buffer,serializer,get,current,buffer,if,buffer,null,return,false,num,bytes,out,inc,buffer,get,size,unsafe,try,target,partition,write,buffer,buffer,target,channel,return,true,finally,serializer,clear
RecordWriter -> private boolean tryFinishCurrentBufferBuilder(int targetChannel, RecordSerializer<T> serializer);1519049134;Marks the current {@link BufferBuilder} as finished and clears the state for next one.__@return true if some data were written;private boolean tryFinishCurrentBufferBuilder(int targetChannel, RecordSerializer<T> serializer) {__		if (!bufferBuilders[targetChannel].isPresent()) {_			return false__		}_		BufferBuilder bufferBuilder = bufferBuilders[targetChannel].get()__		bufferBuilders[targetChannel] = Optional.empty()___		numBytesOut.inc(bufferBuilder.finish())__		serializer.clear()__		return true__	};marks,the,current,link,buffer,builder,as,finished,and,clears,the,state,for,next,one,return,true,if,some,data,were,written;private,boolean,try,finish,current,buffer,builder,int,target,channel,record,serializer,t,serializer,if,buffer,builders,target,channel,is,present,return,false,buffer,builder,buffer,builder,buffer,builders,target,channel,get,buffer,builders,target,channel,optional,empty,num,bytes,out,inc,buffer,builder,finish,serializer,clear,return,true
RecordWriter -> private boolean tryFinishCurrentBufferBuilder(int targetChannel, RecordSerializer<T> serializer);1519308961;Marks the current {@link BufferBuilder} as finished and clears the state for next one.__@return true if some data were written;private boolean tryFinishCurrentBufferBuilder(int targetChannel, RecordSerializer<T> serializer) {__		if (!bufferBuilders[targetChannel].isPresent()) {_			return false__		}_		BufferBuilder bufferBuilder = bufferBuilders[targetChannel].get()__		bufferBuilders[targetChannel] = Optional.empty()___		numBytesOut.inc(bufferBuilder.finish())__		serializer.clear()__		return true__	};marks,the,current,link,buffer,builder,as,finished,and,clears,the,state,for,next,one,return,true,if,some,data,were,written;private,boolean,try,finish,current,buffer,builder,int,target,channel,record,serializer,t,serializer,if,buffer,builders,target,channel,is,present,return,false,buffer,builder,buffer,builder,buffer,builders,target,channel,get,buffer,builders,target,channel,optional,empty,num,bytes,out,inc,buffer,builder,finish,serializer,clear,return,true
RecordWriter -> private boolean tryFinishCurrentBufferBuilder(int targetChannel, RecordSerializer<T> serializer);1520610579;Marks the current {@link BufferBuilder} as finished and clears the state for next one.__@return true if some data were written;private boolean tryFinishCurrentBufferBuilder(int targetChannel, RecordSerializer<T> serializer) {__		if (!bufferBuilders[targetChannel].isPresent()) {_			return false__		}_		BufferBuilder bufferBuilder = bufferBuilders[targetChannel].get()__		bufferBuilders[targetChannel] = Optional.empty()___		numBytesOut.inc(bufferBuilder.finish())__		serializer.clear()__		return true__	};marks,the,current,link,buffer,builder,as,finished,and,clears,the,state,for,next,one,return,true,if,some,data,were,written;private,boolean,try,finish,current,buffer,builder,int,target,channel,record,serializer,t,serializer,if,buffer,builders,target,channel,is,present,return,false,buffer,builder,buffer,builder,buffer,builders,target,channel,get,buffer,builders,target,channel,optional,empty,num,bytes,out,inc,buffer,builder,finish,serializer,clear,return,true
RecordWriter -> private boolean tryFinishCurrentBufferBuilder(int targetChannel, RecordSerializer<T> serializer);1523449296;Marks the current {@link BufferBuilder} as finished and clears the state for next one.__@return true if some data were written;private boolean tryFinishCurrentBufferBuilder(int targetChannel, RecordSerializer<T> serializer) {__		if (!bufferBuilders[targetChannel].isPresent()) {_			return false__		}_		BufferBuilder bufferBuilder = bufferBuilders[targetChannel].get()__		bufferBuilders[targetChannel] = Optional.empty()___		numBytesOut.inc(bufferBuilder.finish())__		serializer.clear()__		return true__	};marks,the,current,link,buffer,builder,as,finished,and,clears,the,state,for,next,one,return,true,if,some,data,were,written;private,boolean,try,finish,current,buffer,builder,int,target,channel,record,serializer,t,serializer,if,buffer,builders,target,channel,is,present,return,false,buffer,builder,buffer,builder,buffer,builders,target,channel,get,buffer,builders,target,channel,optional,empty,num,bytes,out,inc,buffer,builder,finish,serializer,clear,return,true
RecordWriter -> private boolean tryFinishCurrentBufferBuilder(int targetChannel, RecordSerializer<T> serializer);1534316740;Marks the current {@link BufferBuilder} as finished and clears the state for next one.__@return true if some data were written;private boolean tryFinishCurrentBufferBuilder(int targetChannel, RecordSerializer<T> serializer) {__		if (!bufferBuilders[targetChannel].isPresent()) {_			return false__		}_		BufferBuilder bufferBuilder = bufferBuilders[targetChannel].get()__		bufferBuilders[targetChannel] = Optional.empty()___		numBytesOut.inc(bufferBuilder.finish())__		numBuffersOut.inc()__		serializer.clear()__		return true__	};marks,the,current,link,buffer,builder,as,finished,and,clears,the,state,for,next,one,return,true,if,some,data,were,written;private,boolean,try,finish,current,buffer,builder,int,target,channel,record,serializer,t,serializer,if,buffer,builders,target,channel,is,present,return,false,buffer,builder,buffer,builder,buffer,builders,target,channel,get,buffer,builders,target,channel,optional,empty,num,bytes,out,inc,buffer,builder,finish,num,buffers,out,inc,serializer,clear,return,true
RecordWriter -> public void broadcastEmit(T record) throws IOException, InterruptedException;1437411165;This is used to broadcast Streaming Watermarks in-band with records. This ignores_the {@link ChannelSelector}.;public void broadcastEmit(T record) throws IOException, InterruptedException {_		for (int targetChannel = 0_ targetChannel < numChannels_ targetChannel++) {_			_			RecordSerializer<T> serializer = serializers[targetChannel]___			synchronized (serializer) {_				SerializationResult result = serializer.addRecord(record)__				while (result.isFullBuffer()) {_					Buffer buffer = serializer.getCurrentBuffer()___					if (buffer != null) {_						writer.writeBuffer(buffer, targetChannel)__						serializer.clearCurrentBuffer()__					}__					buffer = writer.getBufferProvider().requestBufferBlocking()__					result = serializer.setNextBuffer(buffer)__				}_			}_		}_	};this,is,used,to,broadcast,streaming,watermarks,in,band,with,records,this,ignores,the,link,channel,selector;public,void,broadcast,emit,t,record,throws,ioexception,interrupted,exception,for,int,target,channel,0,target,channel,num,channels,target,channel,record,serializer,t,serializer,serializers,target,channel,synchronized,serializer,serialization,result,result,serializer,add,record,record,while,result,is,full,buffer,buffer,buffer,serializer,get,current,buffer,if,buffer,null,writer,write,buffer,buffer,target,channel,serializer,clear,current,buffer,buffer,writer,get,buffer,provider,request,buffer,blocking,result,serializer,set,next,buffer,buffer
RecordWriter -> public void broadcastEmit(T record) throws IOException, InterruptedException;1437489111;This is used to broadcast Streaming Watermarks in-band with records. This ignores_the {@link ChannelSelector}.;public void broadcastEmit(T record) throws IOException, InterruptedException {_		for (int targetChannel = 0_ targetChannel < numChannels_ targetChannel++) {_			_			RecordSerializer<T> serializer = serializers[targetChannel]___			synchronized (serializer) {_				SerializationResult result = serializer.addRecord(record)__				while (result.isFullBuffer()) {_					Buffer buffer = serializer.getCurrentBuffer()___					if (buffer != null) {_						writer.writeBuffer(buffer, targetChannel)__						serializer.clearCurrentBuffer()__					}__					buffer = writer.getBufferProvider().requestBufferBlocking()__					result = serializer.setNextBuffer(buffer)__				}_			}_		}_	};this,is,used,to,broadcast,streaming,watermarks,in,band,with,records,this,ignores,the,link,channel,selector;public,void,broadcast,emit,t,record,throws,ioexception,interrupted,exception,for,int,target,channel,0,target,channel,num,channels,target,channel,record,serializer,t,serializer,serializers,target,channel,synchronized,serializer,serialization,result,result,serializer,add,record,record,while,result,is,full,buffer,buffer,buffer,serializer,get,current,buffer,if,buffer,null,writer,write,buffer,buffer,target,channel,serializer,clear,current,buffer,buffer,writer,get,buffer,provider,request,buffer,blocking,result,serializer,set,next,buffer,buffer
RecordWriter -> public void broadcastEmit(T record) throws IOException, InterruptedException;1438523908;This is used to broadcast Streaming Watermarks in-band with records. This ignores_the {@link ChannelSelector}.;public void broadcastEmit(T record) throws IOException, InterruptedException {_		for (int targetChannel = 0_ targetChannel < numChannels_ targetChannel++) {_			_			RecordSerializer<T> serializer = serializers[targetChannel]___			synchronized (serializer) {_				SerializationResult result = serializer.addRecord(record)__				while (result.isFullBuffer()) {_					Buffer buffer = serializer.getCurrentBuffer()___					if (buffer != null) {_						writer.writeBuffer(buffer, targetChannel)__						serializer.clearCurrentBuffer()__					}__					buffer = writer.getBufferProvider().requestBufferBlocking()__					result = serializer.setNextBuffer(buffer)__				}_			}_		}_	};this,is,used,to,broadcast,streaming,watermarks,in,band,with,records,this,ignores,the,link,channel,selector;public,void,broadcast,emit,t,record,throws,ioexception,interrupted,exception,for,int,target,channel,0,target,channel,num,channels,target,channel,record,serializer,t,serializer,serializers,target,channel,synchronized,serializer,serialization,result,result,serializer,add,record,record,while,result,is,full,buffer,buffer,buffer,serializer,get,current,buffer,if,buffer,null,writer,write,buffer,buffer,target,channel,serializer,clear,current,buffer,buffer,writer,get,buffer,provider,request,buffer,blocking,result,serializer,set,next,buffer,buffer
RecordWriter -> public void broadcastEmit(T record) throws IOException, InterruptedException;1439807719;This is used to broadcast Streaming Watermarks in-band with records. This ignores_the {@link ChannelSelector}.;public void broadcastEmit(T record) throws IOException, InterruptedException {_		for (int targetChannel = 0_ targetChannel < numChannels_ targetChannel++) {_			_			RecordSerializer<T> serializer = serializers[targetChannel]___			synchronized (serializer) {_				SerializationResult result = serializer.addRecord(record)__				while (result.isFullBuffer()) {_					Buffer buffer = serializer.getCurrentBuffer()___					if (buffer != null) {_						writer.writeBuffer(buffer, targetChannel)__						serializer.clearCurrentBuffer()__					}__					buffer = writer.getBufferProvider().requestBufferBlocking()__					result = serializer.setNextBuffer(buffer)__				}_			}_		}_	};this,is,used,to,broadcast,streaming,watermarks,in,band,with,records,this,ignores,the,link,channel,selector;public,void,broadcast,emit,t,record,throws,ioexception,interrupted,exception,for,int,target,channel,0,target,channel,num,channels,target,channel,record,serializer,t,serializer,serializers,target,channel,synchronized,serializer,serialization,result,result,serializer,add,record,record,while,result,is,full,buffer,buffer,buffer,serializer,get,current,buffer,if,buffer,null,writer,write,buffer,buffer,target,channel,serializer,clear,current,buffer,buffer,writer,get,buffer,provider,request,buffer,blocking,result,serializer,set,next,buffer,buffer
RecordWriter -> public void broadcastEmit(T record) throws IOException, InterruptedException;1440576612;This is used to broadcast Streaming Watermarks in-band with records. This ignores_the {@link ChannelSelector}.;public void broadcastEmit(T record) throws IOException, InterruptedException {_		for (int targetChannel = 0_ targetChannel < numChannels_ targetChannel++) {_			_			RecordSerializer<T> serializer = serializers[targetChannel]___			synchronized (serializer) {_				SerializationResult result = serializer.addRecord(record)__				while (result.isFullBuffer()) {_					Buffer buffer = serializer.getCurrentBuffer()___					if (buffer != null) {_						writeBuffer(buffer, targetChannel, serializer)__					}__					buffer = writer.getBufferProvider().requestBufferBlocking()__					result = serializer.setNextBuffer(buffer)__				}_			}_		}_	};this,is,used,to,broadcast,streaming,watermarks,in,band,with,records,this,ignores,the,link,channel,selector;public,void,broadcast,emit,t,record,throws,ioexception,interrupted,exception,for,int,target,channel,0,target,channel,num,channels,target,channel,record,serializer,t,serializer,serializers,target,channel,synchronized,serializer,serialization,result,result,serializer,add,record,record,while,result,is,full,buffer,buffer,buffer,serializer,get,current,buffer,if,buffer,null,write,buffer,buffer,target,channel,serializer,buffer,writer,get,buffer,provider,request,buffer,blocking,result,serializer,set,next,buffer,buffer
RecordWriter -> public void broadcastEmit(T record) throws IOException, InterruptedException;1463939897;This is used to broadcast Streaming Watermarks in-band with records. This ignores_the {@link ChannelSelector}.;public void broadcastEmit(T record) throws IOException, InterruptedException {_		for (int targetChannel = 0_ targetChannel < numChannels_ targetChannel++) {_			_			RecordSerializer<T> serializer = serializers[targetChannel]___			synchronized (serializer) {_				SerializationResult result = serializer.addRecord(record)__				while (result.isFullBuffer()) {_					Buffer buffer = serializer.getCurrentBuffer()___					if (buffer != null) {_						writeBuffer(buffer, targetChannel, serializer)__					}__					buffer = writer.getBufferProvider().requestBufferBlocking()__					result = serializer.setNextBuffer(buffer)__				}_			}_		}_	};this,is,used,to,broadcast,streaming,watermarks,in,band,with,records,this,ignores,the,link,channel,selector;public,void,broadcast,emit,t,record,throws,ioexception,interrupted,exception,for,int,target,channel,0,target,channel,num,channels,target,channel,record,serializer,t,serializer,serializers,target,channel,synchronized,serializer,serialization,result,result,serializer,add,record,record,while,result,is,full,buffer,buffer,buffer,serializer,get,current,buffer,if,buffer,null,write,buffer,buffer,target,channel,serializer,buffer,writer,get,buffer,provider,request,buffer,blocking,result,serializer,set,next,buffer,buffer
RecordWriter -> public void broadcastEmit(T record) throws IOException, InterruptedException;1469529015;This is used to broadcast Streaming Watermarks in-band with records. This ignores_the {@link ChannelSelector}.;public void broadcastEmit(T record) throws IOException, InterruptedException {_		for (int targetChannel = 0_ targetChannel < numChannels_ targetChannel++) {_			_			RecordSerializer<T> serializer = serializers[targetChannel]___			synchronized (serializer) {_				SerializationResult result = serializer.addRecord(record)__				while (result.isFullBuffer()) {_					Buffer buffer = serializer.getCurrentBuffer()___					if (buffer != null) {_						writeBuffer(buffer, targetChannel, serializer)__					}__					buffer = writer.getBufferProvider().requestBufferBlocking()__					result = serializer.setNextBuffer(buffer)__				}_			}_		}_	};this,is,used,to,broadcast,streaming,watermarks,in,band,with,records,this,ignores,the,link,channel,selector;public,void,broadcast,emit,t,record,throws,ioexception,interrupted,exception,for,int,target,channel,0,target,channel,num,channels,target,channel,record,serializer,t,serializer,serializers,target,channel,synchronized,serializer,serialization,result,result,serializer,add,record,record,while,result,is,full,buffer,buffer,buffer,serializer,get,current,buffer,if,buffer,null,write,buffer,buffer,target,channel,serializer,buffer,writer,get,buffer,provider,request,buffer,blocking,result,serializer,set,next,buffer,buffer
RecordWriter -> public void broadcastEmit(T record) throws IOException, InterruptedException;1476448412;This is used to broadcast Streaming Watermarks in-band with records. This ignores_the {@link ChannelSelector}.;public void broadcastEmit(T record) throws IOException, InterruptedException {_		for (int targetChannel = 0_ targetChannel < numChannels_ targetChannel++) {_			sendToTarget(record, targetChannel)__		}_	};this,is,used,to,broadcast,streaming,watermarks,in,band,with,records,this,ignores,the,link,channel,selector;public,void,broadcast,emit,t,record,throws,ioexception,interrupted,exception,for,int,target,channel,0,target,channel,num,channels,target,channel,send,to,target,record,target,channel
RecordWriter -> public void broadcastEmit(T record) throws IOException, InterruptedException;1477389806;This is used to broadcast Streaming Watermarks in-band with records. This ignores_the {@link ChannelSelector}.;public void broadcastEmit(T record) throws IOException, InterruptedException {_		for (int targetChannel = 0_ targetChannel < numChannels_ targetChannel++) {_			sendToTarget(record, targetChannel)__		}_	};this,is,used,to,broadcast,streaming,watermarks,in,band,with,records,this,ignores,the,link,channel,selector;public,void,broadcast,emit,t,record,throws,ioexception,interrupted,exception,for,int,target,channel,0,target,channel,num,channels,target,channel,send,to,target,record,target,channel
RecordWriter -> public void broadcastEmit(T record) throws IOException, InterruptedException;1477582418;This is used to broadcast Streaming Watermarks in-band with records. This ignores_the {@link ChannelSelector}.;public void broadcastEmit(T record) throws IOException, InterruptedException {_		for (int targetChannel = 0_ targetChannel < numChannels_ targetChannel++) {_			sendToTarget(record, targetChannel)__		}_	};this,is,used,to,broadcast,streaming,watermarks,in,band,with,records,this,ignores,the,link,channel,selector;public,void,broadcast,emit,t,record,throws,ioexception,interrupted,exception,for,int,target,channel,0,target,channel,num,channels,target,channel,send,to,target,record,target,channel
RecordWriter -> public void broadcastEmit(T record) throws IOException, InterruptedException;1477591529;This is used to broadcast Streaming Watermarks in-band with records. This ignores_the {@link ChannelSelector}.;public void broadcastEmit(T record) throws IOException, InterruptedException {_		for (int targetChannel = 0_ targetChannel < numChannels_ targetChannel++) {_			sendToTarget(record, targetChannel)__		}_	};this,is,used,to,broadcast,streaming,watermarks,in,band,with,records,this,ignores,the,link,channel,selector;public,void,broadcast,emit,t,record,throws,ioexception,interrupted,exception,for,int,target,channel,0,target,channel,num,channels,target,channel,send,to,target,record,target,channel
RecordWriter -> public void broadcastEmit(T record) throws IOException, InterruptedException;1477923124;This is used to broadcast Streaming Watermarks in-band with records. This ignores_the {@link ChannelSelector}.;public void broadcastEmit(T record) throws IOException, InterruptedException {_		for (int targetChannel = 0_ targetChannel < numChannels_ targetChannel++) {_			sendToTarget(record, targetChannel)__		}_	};this,is,used,to,broadcast,streaming,watermarks,in,band,with,records,this,ignores,the,link,channel,selector;public,void,broadcast,emit,t,record,throws,ioexception,interrupted,exception,for,int,target,channel,0,target,channel,num,channels,target,channel,send,to,target,record,target,channel
RecordWriter -> public void broadcastEmit(T record) throws IOException, InterruptedException;1477937801;This is used to broadcast Streaming Watermarks in-band with records. This ignores_the {@link ChannelSelector}.;public void broadcastEmit(T record) throws IOException, InterruptedException {_		for (int targetChannel = 0_ targetChannel < numChannels_ targetChannel++) {_			sendToTarget(record, targetChannel)__		}_	};this,is,used,to,broadcast,streaming,watermarks,in,band,with,records,this,ignores,the,link,channel,selector;public,void,broadcast,emit,t,record,throws,ioexception,interrupted,exception,for,int,target,channel,0,target,channel,num,channels,target,channel,send,to,target,record,target,channel
RecordWriter -> public void broadcastEmit(T record) throws IOException, InterruptedException;1483975361;This is used to broadcast Streaming Watermarks in-band with records. This ignores_the {@link ChannelSelector}.;public void broadcastEmit(T record) throws IOException, InterruptedException {_		for (int targetChannel = 0_ targetChannel < numChannels_ targetChannel++) {_			sendToTarget(record, targetChannel)__		}_	};this,is,used,to,broadcast,streaming,watermarks,in,band,with,records,this,ignores,the,link,channel,selector;public,void,broadcast,emit,t,record,throws,ioexception,interrupted,exception,for,int,target,channel,0,target,channel,num,channels,target,channel,send,to,target,record,target,channel
RecordWriter -> public void broadcastEmit(T record) throws IOException, InterruptedException;1483975361;This is used to broadcast Streaming Watermarks in-band with records. This ignores_the {@link ChannelSelector}.;public void broadcastEmit(T record) throws IOException, InterruptedException {_		for (int targetChannel = 0_ targetChannel < numChannels_ targetChannel++) {_			sendToTarget(record, targetChannel)__		}_	};this,is,used,to,broadcast,streaming,watermarks,in,band,with,records,this,ignores,the,link,channel,selector;public,void,broadcast,emit,t,record,throws,ioexception,interrupted,exception,for,int,target,channel,0,target,channel,num,channels,target,channel,send,to,target,record,target,channel
RecordWriter -> public void broadcastEmit(T record) throws IOException, InterruptedException;1483975430;This is used to broadcast Streaming Watermarks in-band with records. This ignores_the {@link ChannelSelector}.;public void broadcastEmit(T record) throws IOException, InterruptedException {_		for (int targetChannel = 0_ targetChannel < numChannels_ targetChannel++) {_			sendToTarget(record, targetChannel)__		}_	};this,is,used,to,broadcast,streaming,watermarks,in,band,with,records,this,ignores,the,link,channel,selector;public,void,broadcast,emit,t,record,throws,ioexception,interrupted,exception,for,int,target,channel,0,target,channel,num,channels,target,channel,send,to,target,record,target,channel
RecordWriter -> public void broadcastEmit(T record) throws IOException, InterruptedException;1485176584;This is used to broadcast Streaming Watermarks in-band with records. This ignores_the {@link ChannelSelector}.;public void broadcastEmit(T record) throws IOException, InterruptedException {_		for (int targetChannel = 0_ targetChannel < numChannels_ targetChannel++) {_			sendToTarget(record, targetChannel)__		}_	};this,is,used,to,broadcast,streaming,watermarks,in,band,with,records,this,ignores,the,link,channel,selector;public,void,broadcast,emit,t,record,throws,ioexception,interrupted,exception,for,int,target,channel,0,target,channel,num,channels,target,channel,send,to,target,record,target,channel
RecordWriter -> public void broadcastEmit(T record) throws IOException, InterruptedException;1512394876;This is used to broadcast Streaming Watermarks in-band with records. This ignores_the {@link ChannelSelector}.;public void broadcastEmit(T record) throws IOException, InterruptedException {_		for (int targetChannel = 0_ targetChannel < numChannels_ targetChannel++) {_			sendToTarget(record, targetChannel)__		}_	};this,is,used,to,broadcast,streaming,watermarks,in,band,with,records,this,ignores,the,link,channel,selector;public,void,broadcast,emit,t,record,throws,ioexception,interrupted,exception,for,int,target,channel,0,target,channel,num,channels,target,channel,send,to,target,record,target,channel
RecordWriter -> public void broadcastEmit(T record) throws IOException, InterruptedException;1513102147;This is used to broadcast Streaming Watermarks in-band with records. This ignores_the {@link ChannelSelector}.;public void broadcastEmit(T record) throws IOException, InterruptedException {_		for (int targetChannel = 0_ targetChannel < numChannels_ targetChannel++) {_			sendToTarget(record, targetChannel)__		}_	};this,is,used,to,broadcast,streaming,watermarks,in,band,with,records,this,ignores,the,link,channel,selector;public,void,broadcast,emit,t,record,throws,ioexception,interrupted,exception,for,int,target,channel,0,target,channel,num,channels,target,channel,send,to,target,record,target,channel
RecordWriter -> public void broadcastEmit(T record) throws IOException, InterruptedException;1515408360;This is used to broadcast Streaming Watermarks in-band with records. This ignores_the {@link ChannelSelector}.;public void broadcastEmit(T record) throws IOException, InterruptedException {_		for (int targetChannel = 0_ targetChannel < numChannels_ targetChannel++) {_			sendToTarget(record, targetChannel)__		}_	};this,is,used,to,broadcast,streaming,watermarks,in,band,with,records,this,ignores,the,link,channel,selector;public,void,broadcast,emit,t,record,throws,ioexception,interrupted,exception,for,int,target,channel,0,target,channel,num,channels,target,channel,send,to,target,record,target,channel
RecordWriter -> public void broadcastEmit(T record) throws IOException, InterruptedException;1516285878;This is used to broadcast Streaming Watermarks in-band with records. This ignores_the {@link ChannelSelector}.;public void broadcastEmit(T record) throws IOException, InterruptedException {_		for (int targetChannel = 0_ targetChannel < numChannels_ targetChannel++) {_			sendToTarget(record, targetChannel)__		}_	};this,is,used,to,broadcast,streaming,watermarks,in,band,with,records,this,ignores,the,link,channel,selector;public,void,broadcast,emit,t,record,throws,ioexception,interrupted,exception,for,int,target,channel,0,target,channel,num,channels,target,channel,send,to,target,record,target,channel
RecordWriter -> public void broadcastEmit(T record) throws IOException, InterruptedException;1516291532;This is used to broadcast Streaming Watermarks in-band with records. This ignores_the {@link ChannelSelector}.;public void broadcastEmit(T record) throws IOException, InterruptedException {_		for (int targetChannel = 0_ targetChannel < numChannels_ targetChannel++) {_			sendToTarget(record, targetChannel)__		}_	};this,is,used,to,broadcast,streaming,watermarks,in,band,with,records,this,ignores,the,link,channel,selector;public,void,broadcast,emit,t,record,throws,ioexception,interrupted,exception,for,int,target,channel,0,target,channel,num,channels,target,channel,send,to,target,record,target,channel
RecordWriter -> public void broadcastEmit(T record) throws IOException, InterruptedException;1517489696;This is used to broadcast Streaming Watermarks in-band with records. This ignores_the {@link ChannelSelector}.;public void broadcastEmit(T record) throws IOException, InterruptedException {_		for (int targetChannel = 0_ targetChannel < numChannels_ targetChannel++) {_			sendToTarget(record, targetChannel)__		}_	};this,is,used,to,broadcast,streaming,watermarks,in,band,with,records,this,ignores,the,link,channel,selector;public,void,broadcast,emit,t,record,throws,ioexception,interrupted,exception,for,int,target,channel,0,target,channel,num,channels,target,channel,send,to,target,record,target,channel
RecordWriter -> public void broadcastEmit(T record) throws IOException, InterruptedException;1519039270;This is used to broadcast Streaming Watermarks in-band with records. This ignores_the {@link ChannelSelector}.;public void broadcastEmit(T record) throws IOException, InterruptedException {_		for (int targetChannel = 0_ targetChannel < numChannels_ targetChannel++) {_			sendToTarget(record, targetChannel)__		}_	};this,is,used,to,broadcast,streaming,watermarks,in,band,with,records,this,ignores,the,link,channel,selector;public,void,broadcast,emit,t,record,throws,ioexception,interrupted,exception,for,int,target,channel,0,target,channel,num,channels,target,channel,send,to,target,record,target,channel
RecordWriter -> public void broadcastEmit(T record) throws IOException, InterruptedException;1519039274;This is used to broadcast Streaming Watermarks in-band with records. This ignores_the {@link ChannelSelector}.;public void broadcastEmit(T record) throws IOException, InterruptedException {_		for (int targetChannel = 0_ targetChannel < numChannels_ targetChannel++) {_			sendToTarget(record, targetChannel)__		}_	};this,is,used,to,broadcast,streaming,watermarks,in,band,with,records,this,ignores,the,link,channel,selector;public,void,broadcast,emit,t,record,throws,ioexception,interrupted,exception,for,int,target,channel,0,target,channel,num,channels,target,channel,send,to,target,record,target,channel
RecordWriter -> public void broadcastEmit(T record) throws IOException, InterruptedException;1519039287;This is used to broadcast Streaming Watermarks in-band with records. This ignores_the {@link ChannelSelector}.;public void broadcastEmit(T record) throws IOException, InterruptedException {_		for (int targetChannel = 0_ targetChannel < numChannels_ targetChannel++) {_			sendToTarget(record, targetChannel)__		}_	};this,is,used,to,broadcast,streaming,watermarks,in,band,with,records,this,ignores,the,link,channel,selector;public,void,broadcast,emit,t,record,throws,ioexception,interrupted,exception,for,int,target,channel,0,target,channel,num,channels,target,channel,send,to,target,record,target,channel
RecordWriter -> public void broadcastEmit(T record) throws IOException, InterruptedException;1519039289;This is used to broadcast Streaming Watermarks in-band with records. This ignores_the {@link ChannelSelector}.;public void broadcastEmit(T record) throws IOException, InterruptedException {_		for (int targetChannel = 0_ targetChannel < numChannels_ targetChannel++) {_			sendToTarget(record, targetChannel)__		}_	};this,is,used,to,broadcast,streaming,watermarks,in,band,with,records,this,ignores,the,link,channel,selector;public,void,broadcast,emit,t,record,throws,ioexception,interrupted,exception,for,int,target,channel,0,target,channel,num,channels,target,channel,send,to,target,record,target,channel
RecordWriter -> public void broadcastEmit(T record) throws IOException, InterruptedException;1519039301;This is used to broadcast Streaming Watermarks in-band with records. This ignores_the {@link ChannelSelector}.;public void broadcastEmit(T record) throws IOException, InterruptedException {_		for (int targetChannel = 0_ targetChannel < numChannels_ targetChannel++) {_			sendToTarget(record, targetChannel)__		}_	};this,is,used,to,broadcast,streaming,watermarks,in,band,with,records,this,ignores,the,link,channel,selector;public,void,broadcast,emit,t,record,throws,ioexception,interrupted,exception,for,int,target,channel,0,target,channel,num,channels,target,channel,send,to,target,record,target,channel
RecordWriter -> public void broadcastEmit(T record) throws IOException, InterruptedException;1519049134;This is used to broadcast Streaming Watermarks in-band with records. This ignores_the {@link ChannelSelector}.;public void broadcastEmit(T record) throws IOException, InterruptedException {_		for (int targetChannel = 0_ targetChannel < numChannels_ targetChannel++) {_			sendToTarget(record, targetChannel)__		}_	};this,is,used,to,broadcast,streaming,watermarks,in,band,with,records,this,ignores,the,link,channel,selector;public,void,broadcast,emit,t,record,throws,ioexception,interrupted,exception,for,int,target,channel,0,target,channel,num,channels,target,channel,send,to,target,record,target,channel
RecordWriter -> public void broadcastEmit(T record) throws IOException, InterruptedException;1519308961;This is used to broadcast Streaming Watermarks in-band with records. This ignores_the {@link ChannelSelector}.;public void broadcastEmit(T record) throws IOException, InterruptedException {_		for (int targetChannel = 0_ targetChannel < numChannels_ targetChannel++) {_			sendToTarget(record, targetChannel)__		}_	};this,is,used,to,broadcast,streaming,watermarks,in,band,with,records,this,ignores,the,link,channel,selector;public,void,broadcast,emit,t,record,throws,ioexception,interrupted,exception,for,int,target,channel,0,target,channel,num,channels,target,channel,send,to,target,record,target,channel
RecordWriter -> public void broadcastEmit(T record) throws IOException, InterruptedException;1520610579;This is used to broadcast Streaming Watermarks in-band with records. This ignores_the {@link ChannelSelector}.;public void broadcastEmit(T record) throws IOException, InterruptedException {_		for (int targetChannel = 0_ targetChannel < numChannels_ targetChannel++) {_			sendToTarget(record, targetChannel)__		}_	};this,is,used,to,broadcast,streaming,watermarks,in,band,with,records,this,ignores,the,link,channel,selector;public,void,broadcast,emit,t,record,throws,ioexception,interrupted,exception,for,int,target,channel,0,target,channel,num,channels,target,channel,send,to,target,record,target,channel
