# id;timestamp;commentText;codeText;commentWords;codeWords
LocalExecutor -> public static void setLoggingLevel(Level lvl);1405024514;Utility method for logging;public static void setLoggingLevel(Level lvl) {_		LogUtils.initializeDefaultConsoleLogger(lvl)__	};utility,method,for,logging;public,static,void,set,logging,level,level,lvl,log,utils,initialize,default,console,logger,lvl
LocalExecutor -> public static String getPlanAsJSON(Plan plan);1550222817;Creates a JSON representation of the given dataflow plan.__@param plan The dataflow plan._@return The dataflow plan (prior to optimization) as a JSON string.;public static String getPlanAsJSON(Plan plan) {_		List<DataSinkNode> sinks = Optimizer.createPreOptimizedPlan(plan)__		return new PlanJSONDumpGenerator().getPactPlanAsJSON(sinks)__	};creates,a,json,representation,of,the,given,dataflow,plan,param,plan,the,dataflow,plan,return,the,dataflow,plan,prior,to,optimization,as,a,json,string;public,static,string,get,plan,as,json,plan,plan,list,data,sink,node,sinks,optimizer,create,pre,optimized,plan,plan,return,new,plan,jsondump,generator,get,pact,plan,as,json,sinks
LocalExecutor -> public String getOptimizerPlanAsJSON(Plan plan) throws Exception;1405024514;Returns a JSON dump of the optimized plan.__@param plan_The program's plan._@return JSON dump of the optimized plan._@throws Exception;public String getOptimizerPlanAsJSON(Plan plan) throws Exception {_		PactCompiler pc = new PactCompiler(new DataStatistics())__		OptimizedPlan op = pc.compile(plan)__		PlanJSONDumpGenerator gen = new PlanJSONDumpGenerator()__	_		return gen.getOptimizerPlanAsJSON(op)__	};returns,a,json,dump,of,the,optimized,plan,param,plan,the,program,s,plan,return,json,dump,of,the,optimized,plan,throws,exception;public,string,get,optimizer,plan,as,json,plan,plan,throws,exception,pact,compiler,pc,new,pact,compiler,new,data,statistics,optimized,plan,op,pc,compile,plan,plan,jsondump,generator,gen,new,plan,jsondump,generator,return,gen,get,optimizer,plan,as,json,op
LocalExecutor -> public String getOptimizerPlanAsJSON(Plan plan) throws Exception;1405090423;Returns a JSON dump of the optimized plan.__@param plan_The program's plan._@return JSON dump of the optimized plan._@throws Exception;public String getOptimizerPlanAsJSON(Plan plan) throws Exception {_		PactCompiler pc = new PactCompiler(new DataStatistics())__		OptimizedPlan op = pc.compile(plan)__		PlanJSONDumpGenerator gen = new PlanJSONDumpGenerator()__	_		return gen.getOptimizerPlanAsJSON(op)__	};returns,a,json,dump,of,the,optimized,plan,param,plan,the,program,s,plan,return,json,dump,of,the,optimized,plan,throws,exception;public,string,get,optimizer,plan,as,json,plan,plan,throws,exception,pact,compiler,pc,new,pact,compiler,new,data,statistics,optimized,plan,op,pc,compile,plan,plan,jsondump,generator,gen,new,plan,jsondump,generator,return,gen,get,optimizer,plan,as,json,op
LocalExecutor -> public String getOptimizerPlanAsJSON(Plan plan) throws Exception;1409911022;Returns a JSON dump of the optimized plan.__@param plan_The program's plan._@return JSON dump of the optimized plan._@throws Exception;public String getOptimizerPlanAsJSON(Plan plan) throws Exception {_		PactCompiler pc = new PactCompiler(new DataStatistics())__		OptimizedPlan op = pc.compile(plan)__		PlanJSONDumpGenerator gen = new PlanJSONDumpGenerator()__	_		return gen.getOptimizerPlanAsJSON(op)__	};returns,a,json,dump,of,the,optimized,plan,param,plan,the,program,s,plan,return,json,dump,of,the,optimized,plan,throws,exception;public,string,get,optimizer,plan,as,json,plan,plan,throws,exception,pact,compiler,pc,new,pact,compiler,new,data,statistics,optimized,plan,op,pc,compile,plan,plan,jsondump,generator,gen,new,plan,jsondump,generator,return,gen,get,optimizer,plan,as,json,op
LocalExecutor -> public String getOptimizerPlanAsJSON(Plan plan) throws Exception;1411473593;Returns a JSON dump of the optimized plan.__@param plan_The program's plan._@return JSON dump of the optimized plan._@throws Exception;public String getOptimizerPlanAsJSON(Plan plan) throws Exception {_		PactCompiler pc = new PactCompiler(new DataStatistics())__		OptimizedPlan op = pc.compile(plan)__		PlanJSONDumpGenerator gen = new PlanJSONDumpGenerator()__	_		return gen.getOptimizerPlanAsJSON(op)__	};returns,a,json,dump,of,the,optimized,plan,param,plan,the,program,s,plan,return,json,dump,of,the,optimized,plan,throws,exception;public,string,get,optimizer,plan,as,json,plan,plan,throws,exception,pact,compiler,pc,new,pact,compiler,new,data,statistics,optimized,plan,op,pc,compile,plan,plan,jsondump,generator,gen,new,plan,jsondump,generator,return,gen,get,optimizer,plan,as,json,op
LocalExecutor -> public String getOptimizerPlanAsJSON(Plan plan) throws Exception;1418925507;Returns a JSON dump of the optimized plan.__@param plan_The program's plan._@return JSON dump of the optimized plan._@throws Exception;public String getOptimizerPlanAsJSON(Plan plan) throws Exception {_		PactCompiler pc = new PactCompiler(new DataStatistics())__		OptimizedPlan op = pc.compile(plan)__		PlanJSONDumpGenerator gen = new PlanJSONDumpGenerator()__	_		return gen.getOptimizerPlanAsJSON(op)__	};returns,a,json,dump,of,the,optimized,plan,param,plan,the,program,s,plan,return,json,dump,of,the,optimized,plan,throws,exception;public,string,get,optimizer,plan,as,json,plan,plan,throws,exception,pact,compiler,pc,new,pact,compiler,new,data,statistics,optimized,plan,op,pc,compile,plan,plan,jsondump,generator,gen,new,plan,jsondump,generator,return,gen,get,optimizer,plan,as,json,op
LocalExecutor -> public String getOptimizerPlanAsJSON(Plan plan) throws Exception;1418925507;Returns a JSON dump of the optimized plan.__@param plan_The program's plan._@return JSON dump of the optimized plan._@throws Exception;public String getOptimizerPlanAsJSON(Plan plan) throws Exception {_		PactCompiler pc = new PactCompiler(new DataStatistics())__		OptimizedPlan op = pc.compile(plan)__		PlanJSONDumpGenerator gen = new PlanJSONDumpGenerator()__	_		return gen.getOptimizerPlanAsJSON(op)__	};returns,a,json,dump,of,the,optimized,plan,param,plan,the,program,s,plan,return,json,dump,of,the,optimized,plan,throws,exception;public,string,get,optimizer,plan,as,json,plan,plan,throws,exception,pact,compiler,pc,new,pact,compiler,new,data,statistics,optimized,plan,op,pc,compile,plan,plan,jsondump,generator,gen,new,plan,jsondump,generator,return,gen,get,optimizer,plan,as,json,op
LocalExecutor -> public String getOptimizerPlanAsJSON(Plan plan) throws Exception;1418925508;Returns a JSON dump of the optimized plan.__@param plan_The program's plan._@return JSON dump of the optimized plan._@throws Exception;public String getOptimizerPlanAsJSON(Plan plan) throws Exception {_		PactCompiler pc = new PactCompiler(new DataStatistics())__		OptimizedPlan op = pc.compile(plan)__		PlanJSONDumpGenerator gen = new PlanJSONDumpGenerator()__	_		return gen.getOptimizerPlanAsJSON(op)__	};returns,a,json,dump,of,the,optimized,plan,param,plan,the,program,s,plan,return,json,dump,of,the,optimized,plan,throws,exception;public,string,get,optimizer,plan,as,json,plan,plan,throws,exception,pact,compiler,pc,new,pact,compiler,new,data,statistics,optimized,plan,op,pc,compile,plan,plan,jsondump,generator,gen,new,plan,jsondump,generator,return,gen,get,optimizer,plan,as,json,op
LocalExecutor -> public String getOptimizerPlanAsJSON(Plan plan) throws Exception;1418925508;Returns a JSON dump of the optimized plan.__@param plan_The program's plan._@return JSON dump of the optimized plan._@throws Exception;public String getOptimizerPlanAsJSON(Plan plan) throws Exception {_		PactCompiler pc = new PactCompiler(new DataStatistics())__		OptimizedPlan op = pc.compile(plan)__		PlanJSONDumpGenerator gen = new PlanJSONDumpGenerator()__	_		return gen.getOptimizerPlanAsJSON(op)__	};returns,a,json,dump,of,the,optimized,plan,param,plan,the,program,s,plan,return,json,dump,of,the,optimized,plan,throws,exception;public,string,get,optimizer,plan,as,json,plan,plan,throws,exception,pact,compiler,pc,new,pact,compiler,new,data,statistics,optimized,plan,op,pc,compile,plan,plan,jsondump,generator,gen,new,plan,jsondump,generator,return,gen,get,optimizer,plan,as,json,op
LocalExecutor -> public String getOptimizerPlanAsJSON(Plan plan) throws Exception;1418925510;Returns a JSON dump of the optimized plan.__@param plan_The program's plan._@return JSON dump of the optimized plan._@throws Exception;public String getOptimizerPlanAsJSON(Plan plan) throws Exception {_		PactCompiler pc = new PactCompiler(new DataStatistics())__		OptimizedPlan op = pc.compile(plan)__		PlanJSONDumpGenerator gen = new PlanJSONDumpGenerator()__	_		return gen.getOptimizerPlanAsJSON(op)__	};returns,a,json,dump,of,the,optimized,plan,param,plan,the,program,s,plan,return,json,dump,of,the,optimized,plan,throws,exception;public,string,get,optimizer,plan,as,json,plan,plan,throws,exception,pact,compiler,pc,new,pact,compiler,new,data,statistics,optimized,plan,op,pc,compile,plan,plan,jsondump,generator,gen,new,plan,jsondump,generator,return,gen,get,optimizer,plan,as,json,op
LocalExecutor -> public String getOptimizerPlanAsJSON(Plan plan) throws Exception;1418925511;Returns a JSON dump of the optimized plan.__@param plan_The program's plan._@return JSON dump of the optimized plan._@throws Exception;public String getOptimizerPlanAsJSON(Plan plan) throws Exception {_		PactCompiler pc = new PactCompiler(new DataStatistics())__		OptimizedPlan op = pc.compile(plan)__		PlanJSONDumpGenerator gen = new PlanJSONDumpGenerator()__	_		return gen.getOptimizerPlanAsJSON(op)__	};returns,a,json,dump,of,the,optimized,plan,param,plan,the,program,s,plan,return,json,dump,of,the,optimized,plan,throws,exception;public,string,get,optimizer,plan,as,json,plan,plan,throws,exception,pact,compiler,pc,new,pact,compiler,new,data,statistics,optimized,plan,op,pc,compile,plan,plan,jsondump,generator,gen,new,plan,jsondump,generator,return,gen,get,optimizer,plan,as,json,op
LocalExecutor -> public String getOptimizerPlanAsJSON(Plan plan) throws Exception;1418925512;Returns a JSON dump of the optimized plan.__@param plan_The program's plan._@return JSON dump of the optimized plan._@throws Exception;public String getOptimizerPlanAsJSON(Plan plan) throws Exception {_		PactCompiler pc = new PactCompiler(new DataStatistics())__		OptimizedPlan op = pc.compile(plan)__		PlanJSONDumpGenerator gen = new PlanJSONDumpGenerator()__	_		return gen.getOptimizerPlanAsJSON(op)__	};returns,a,json,dump,of,the,optimized,plan,param,plan,the,program,s,plan,return,json,dump,of,the,optimized,plan,throws,exception;public,string,get,optimizer,plan,as,json,plan,plan,throws,exception,pact,compiler,pc,new,pact,compiler,new,data,statistics,optimized,plan,op,pc,compile,plan,plan,jsondump,generator,gen,new,plan,jsondump,generator,return,gen,get,optimizer,plan,as,json,op
LocalExecutor -> public String getOptimizerPlanAsJSON(Plan plan) throws Exception;1418925513;Returns a JSON dump of the optimized plan.__@param plan_The program's plan._@return JSON dump of the optimized plan._@throws Exception;public String getOptimizerPlanAsJSON(Plan plan) throws Exception {_		PactCompiler pc = new PactCompiler(new DataStatistics())__		OptimizedPlan op = pc.compile(plan)__		PlanJSONDumpGenerator gen = new PlanJSONDumpGenerator()__	_		return gen.getOptimizerPlanAsJSON(op)__	};returns,a,json,dump,of,the,optimized,plan,param,plan,the,program,s,plan,return,json,dump,of,the,optimized,plan,throws,exception;public,string,get,optimizer,plan,as,json,plan,plan,throws,exception,pact,compiler,pc,new,pact,compiler,new,data,statistics,optimized,plan,op,pc,compile,plan,plan,jsondump,generator,gen,new,plan,jsondump,generator,return,gen,get,optimizer,plan,as,json,op
LocalExecutor -> public String getOptimizerPlanAsJSON(Plan plan) throws Exception;1426843273;Returns a JSON dump of the optimized plan.__@param plan_The program's plan._@return JSON dump of the optimized plan._@throws Exception;public String getOptimizerPlanAsJSON(Plan plan) throws Exception {_		PactCompiler pc = new PactCompiler(new DataStatistics())__		OptimizedPlan op = pc.compile(plan)__		PlanJSONDumpGenerator gen = new PlanJSONDumpGenerator()__	_		return gen.getOptimizerPlanAsJSON(op)__	};returns,a,json,dump,of,the,optimized,plan,param,plan,the,program,s,plan,return,json,dump,of,the,optimized,plan,throws,exception;public,string,get,optimizer,plan,as,json,plan,plan,throws,exception,pact,compiler,pc,new,pact,compiler,new,data,statistics,optimized,plan,op,pc,compile,plan,plan,jsondump,generator,gen,new,plan,jsondump,generator,return,gen,get,optimizer,plan,as,json,op
LocalExecutor -> public String getOptimizerPlanAsJSON(Plan plan) throws Exception;1426843274;Returns a JSON dump of the optimized plan.__@param plan_The program's plan._@return JSON dump of the optimized plan._@throws Exception;public String getOptimizerPlanAsJSON(Plan plan) throws Exception {_		PactCompiler pc = new PactCompiler(new DataStatistics())__		OptimizedPlan op = pc.compile(plan)__		PlanJSONDumpGenerator gen = new PlanJSONDumpGenerator()__	_		return gen.getOptimizerPlanAsJSON(op)__	};returns,a,json,dump,of,the,optimized,plan,param,plan,the,program,s,plan,return,json,dump,of,the,optimized,plan,throws,exception;public,string,get,optimizer,plan,as,json,plan,plan,throws,exception,pact,compiler,pc,new,pact,compiler,new,data,statistics,optimized,plan,op,pc,compile,plan,plan,jsondump,generator,gen,new,plan,jsondump,generator,return,gen,get,optimizer,plan,as,json,op
LocalExecutor -> public String getOptimizerPlanAsJSON(Plan plan) throws Exception;1426843274;Returns a JSON dump of the optimized plan.__@param plan_The program's plan._@return JSON dump of the optimized plan._@throws Exception;public String getOptimizerPlanAsJSON(Plan plan) throws Exception {_		Optimizer pc = new Optimizer(new DataStatistics())__		OptimizedPlan op = pc.compile(plan)__		PlanJSONDumpGenerator gen = new PlanJSONDumpGenerator()__	_		return gen.getOptimizerPlanAsJSON(op)__	};returns,a,json,dump,of,the,optimized,plan,param,plan,the,program,s,plan,return,json,dump,of,the,optimized,plan,throws,exception;public,string,get,optimizer,plan,as,json,plan,plan,throws,exception,optimizer,pc,new,optimizer,new,data,statistics,optimized,plan,op,pc,compile,plan,plan,jsondump,generator,gen,new,plan,jsondump,generator,return,gen,get,optimizer,plan,as,json,op
LocalExecutor -> public String getOptimizerPlanAsJSON(Plan plan) throws Exception;1427784999;Returns a JSON dump of the optimized plan.__@param plan_The program's plan._@return JSON dump of the optimized plan._@throws Exception;public String getOptimizerPlanAsJSON(Plan plan) throws Exception {_		Optimizer pc = new Optimizer(new DataStatistics(), getConfiguration(this))__		OptimizedPlan op = pc.compile(plan)__		PlanJSONDumpGenerator gen = new PlanJSONDumpGenerator()__	_		return gen.getOptimizerPlanAsJSON(op)__	};returns,a,json,dump,of,the,optimized,plan,param,plan,the,program,s,plan,return,json,dump,of,the,optimized,plan,throws,exception;public,string,get,optimizer,plan,as,json,plan,plan,throws,exception,optimizer,pc,new,optimizer,new,data,statistics,get,configuration,this,optimized,plan,op,pc,compile,plan,plan,jsondump,generator,gen,new,plan,jsondump,generator,return,gen,get,optimizer,plan,as,json,op
LocalExecutor -> public static JobExecutionResult execute(Plan plan) throws Exception;1405024514;Executes the program represented by the given Pact plan.__@param plan The program's plan._@return The net runtime of the program, in milliseconds.__@throws Exception Thrown, if either the startup of the local execution context, or the execution_caused an exception.;public static JobExecutionResult execute(Plan plan) throws Exception {_		LocalExecutor exec = new LocalExecutor()__		try {_			exec.start()__			return exec.executePlan(plan)__		} finally {_			exec.stop()__		}_	};executes,the,program,represented,by,the,given,pact,plan,param,plan,the,program,s,plan,return,the,net,runtime,of,the,program,in,milliseconds,throws,exception,thrown,if,either,the,startup,of,the,local,execution,context,or,the,execution,caused,an,exception;public,static,job,execution,result,execute,plan,plan,throws,exception,local,executor,exec,new,local,executor,try,exec,start,return,exec,execute,plan,plan,finally,exec,stop
LocalExecutor -> public static JobExecutionResult execute(Plan plan) throws Exception;1405090423;Executes the program represented by the given Pact plan.__@param plan The program's plan._@return The net runtime of the program, in milliseconds.__@throws Exception Thrown, if either the startup of the local execution context, or the execution_caused an exception.;public static JobExecutionResult execute(Plan plan) throws Exception {_		LocalExecutor exec = new LocalExecutor()__		try {_			exec.start()__			return exec.executePlan(plan)__		} finally {_			exec.stop()__		}_	};executes,the,program,represented,by,the,given,pact,plan,param,plan,the,program,s,plan,return,the,net,runtime,of,the,program,in,milliseconds,throws,exception,thrown,if,either,the,startup,of,the,local,execution,context,or,the,execution,caused,an,exception;public,static,job,execution,result,execute,plan,plan,throws,exception,local,executor,exec,new,local,executor,try,exec,start,return,exec,execute,plan,plan,finally,exec,stop
LocalExecutor -> public static JobExecutionResult execute(Plan plan) throws Exception;1409911022;Executes the program represented by the given Pact plan.__@param plan The program's plan._@return The net runtime of the program, in milliseconds.__@throws Exception Thrown, if either the startup of the local execution context, or the execution_caused an exception.;public static JobExecutionResult execute(Plan plan) throws Exception {_		LocalExecutor exec = new LocalExecutor()__		try {_			exec.start()__			return exec.executePlan(plan)__		} finally {_			exec.stop()__		}_	};executes,the,program,represented,by,the,given,pact,plan,param,plan,the,program,s,plan,return,the,net,runtime,of,the,program,in,milliseconds,throws,exception,thrown,if,either,the,startup,of,the,local,execution,context,or,the,execution,caused,an,exception;public,static,job,execution,result,execute,plan,plan,throws,exception,local,executor,exec,new,local,executor,try,exec,start,return,exec,execute,plan,plan,finally,exec,stop
LocalExecutor -> public static JobExecutionResult execute(Plan plan) throws Exception;1411473593;Executes the program represented by the given Pact plan.__@param plan The program's plan._@return The net runtime of the program, in milliseconds.__@throws Exception Thrown, if either the startup of the local execution context, or the execution_caused an exception.;public static JobExecutionResult execute(Plan plan) throws Exception {_		LocalExecutor exec = new LocalExecutor()__		try {_			exec.start()__			return exec.executePlan(plan)__		} finally {_			exec.stop()__		}_	};executes,the,program,represented,by,the,given,pact,plan,param,plan,the,program,s,plan,return,the,net,runtime,of,the,program,in,milliseconds,throws,exception,thrown,if,either,the,startup,of,the,local,execution,context,or,the,execution,caused,an,exception;public,static,job,execution,result,execute,plan,plan,throws,exception,local,executor,exec,new,local,executor,try,exec,start,return,exec,execute,plan,plan,finally,exec,stop
LocalExecutor -> public static JobExecutionResult execute(Plan plan) throws Exception;1418925507;Executes the program represented by the given Pact plan.__@param plan The program's plan._@return The net runtime of the program, in milliseconds.__@throws Exception Thrown, if either the startup of the local execution context, or the execution_caused an exception.;public static JobExecutionResult execute(Plan plan) throws Exception {_		LocalExecutor exec = new LocalExecutor()__		try {_			exec.start()__			return exec.executePlan(plan)__		} finally {_			exec.stop()__		}_	};executes,the,program,represented,by,the,given,pact,plan,param,plan,the,program,s,plan,return,the,net,runtime,of,the,program,in,milliseconds,throws,exception,thrown,if,either,the,startup,of,the,local,execution,context,or,the,execution,caused,an,exception;public,static,job,execution,result,execute,plan,plan,throws,exception,local,executor,exec,new,local,executor,try,exec,start,return,exec,execute,plan,plan,finally,exec,stop
LocalExecutor -> public static JobExecutionResult execute(Plan plan) throws Exception;1418925507;Executes the program represented by the given Pact plan.__@param plan The program's plan._@return The net runtime of the program, in milliseconds.__@throws Exception Thrown, if either the startup of the local execution context, or the execution_caused an exception.;public static JobExecutionResult execute(Plan plan) throws Exception {_		LocalExecutor exec = new LocalExecutor()__		try {_			exec.start()__			return exec.executePlan(plan)__		} finally {_			exec.stop()__		}_	};executes,the,program,represented,by,the,given,pact,plan,param,plan,the,program,s,plan,return,the,net,runtime,of,the,program,in,milliseconds,throws,exception,thrown,if,either,the,startup,of,the,local,execution,context,or,the,execution,caused,an,exception;public,static,job,execution,result,execute,plan,plan,throws,exception,local,executor,exec,new,local,executor,try,exec,start,return,exec,execute,plan,plan,finally,exec,stop
LocalExecutor -> public static JobExecutionResult execute(Plan plan) throws Exception;1418925508;Executes the program represented by the given Pact plan.__@param plan The program's plan._@return The net runtime of the program, in milliseconds.__@throws Exception Thrown, if either the startup of the local execution context, or the execution_caused an exception.;public static JobExecutionResult execute(Plan plan) throws Exception {_		LocalExecutor exec = new LocalExecutor()__		try {_			exec.start()__			return exec.executePlan(plan)__		} finally {_			exec.stop()__		}_	};executes,the,program,represented,by,the,given,pact,plan,param,plan,the,program,s,plan,return,the,net,runtime,of,the,program,in,milliseconds,throws,exception,thrown,if,either,the,startup,of,the,local,execution,context,or,the,execution,caused,an,exception;public,static,job,execution,result,execute,plan,plan,throws,exception,local,executor,exec,new,local,executor,try,exec,start,return,exec,execute,plan,plan,finally,exec,stop
LocalExecutor -> public static JobExecutionResult execute(Plan plan) throws Exception;1418925508;Executes the program represented by the given Pact plan.__@param plan The program's plan._@return The net runtime of the program, in milliseconds.__@throws Exception Thrown, if either the startup of the local execution context, or the execution_caused an exception.;public static JobExecutionResult execute(Plan plan) throws Exception {_		LocalExecutor exec = new LocalExecutor()__		try {_			exec.start()__			return exec.executePlan(plan)__		} finally {_			exec.stop()__		}_	};executes,the,program,represented,by,the,given,pact,plan,param,plan,the,program,s,plan,return,the,net,runtime,of,the,program,in,milliseconds,throws,exception,thrown,if,either,the,startup,of,the,local,execution,context,or,the,execution,caused,an,exception;public,static,job,execution,result,execute,plan,plan,throws,exception,local,executor,exec,new,local,executor,try,exec,start,return,exec,execute,plan,plan,finally,exec,stop
LocalExecutor -> public static JobExecutionResult execute(Plan plan) throws Exception;1418925510;Executes the program represented by the given Pact plan.__@param plan The program's plan._@return The net runtime of the program, in milliseconds.__@throws Exception Thrown, if either the startup of the local execution context, or the execution_caused an exception.;public static JobExecutionResult execute(Plan plan) throws Exception {_		LocalExecutor exec = new LocalExecutor()__		try {_			exec.start()__			return exec.executePlan(plan)__		} finally {_			exec.stop()__		}_	};executes,the,program,represented,by,the,given,pact,plan,param,plan,the,program,s,plan,return,the,net,runtime,of,the,program,in,milliseconds,throws,exception,thrown,if,either,the,startup,of,the,local,execution,context,or,the,execution,caused,an,exception;public,static,job,execution,result,execute,plan,plan,throws,exception,local,executor,exec,new,local,executor,try,exec,start,return,exec,execute,plan,plan,finally,exec,stop
LocalExecutor -> public static JobExecutionResult execute(Plan plan) throws Exception;1418925511;Executes the program represented by the given Pact plan.__@param plan The program's plan._@return The net runtime of the program, in milliseconds.__@throws Exception Thrown, if either the startup of the local execution context, or the execution_caused an exception.;public static JobExecutionResult execute(Plan plan) throws Exception {_		LocalExecutor exec = new LocalExecutor()__		try {_			exec.start()__			return exec.executePlan(plan)__		} finally {_			exec.stop()__		}_	};executes,the,program,represented,by,the,given,pact,plan,param,plan,the,program,s,plan,return,the,net,runtime,of,the,program,in,milliseconds,throws,exception,thrown,if,either,the,startup,of,the,local,execution,context,or,the,execution,caused,an,exception;public,static,job,execution,result,execute,plan,plan,throws,exception,local,executor,exec,new,local,executor,try,exec,start,return,exec,execute,plan,plan,finally,exec,stop
LocalExecutor -> public static JobExecutionResult execute(Plan plan) throws Exception;1418925512;Executes the program represented by the given Pact plan.__@param plan The program's plan._@return The net runtime of the program, in milliseconds.__@throws Exception Thrown, if either the startup of the local execution context, or the execution_caused an exception.;public static JobExecutionResult execute(Plan plan) throws Exception {_		LocalExecutor exec = new LocalExecutor()__		try {_			exec.start()__			return exec.executePlan(plan)__		} finally {_			exec.stop()__		}_	};executes,the,program,represented,by,the,given,pact,plan,param,plan,the,program,s,plan,return,the,net,runtime,of,the,program,in,milliseconds,throws,exception,thrown,if,either,the,startup,of,the,local,execution,context,or,the,execution,caused,an,exception;public,static,job,execution,result,execute,plan,plan,throws,exception,local,executor,exec,new,local,executor,try,exec,start,return,exec,execute,plan,plan,finally,exec,stop
LocalExecutor -> public static JobExecutionResult execute(Plan plan) throws Exception;1418925513;Executes the program represented by the given Pact plan.__@param plan The program's plan._@return The net runtime of the program, in milliseconds.__@throws Exception Thrown, if either the startup of the local execution context, or the execution_caused an exception.;public static JobExecutionResult execute(Plan plan) throws Exception {_		LocalExecutor exec = new LocalExecutor()__		try {_			exec.start()__			return exec.executePlan(plan)__		} finally {_			exec.stop()__		}_	};executes,the,program,represented,by,the,given,pact,plan,param,plan,the,program,s,plan,return,the,net,runtime,of,the,program,in,milliseconds,throws,exception,thrown,if,either,the,startup,of,the,local,execution,context,or,the,execution,caused,an,exception;public,static,job,execution,result,execute,plan,plan,throws,exception,local,executor,exec,new,local,executor,try,exec,start,return,exec,execute,plan,plan,finally,exec,stop
LocalExecutor -> public static JobExecutionResult execute(Plan plan) throws Exception;1426843273;Executes the program represented by the given Pact plan.__@param plan The program's plan._@return The net runtime of the program, in milliseconds.__@throws Exception Thrown, if either the startup of the local execution context, or the execution_caused an exception.;public static JobExecutionResult execute(Plan plan) throws Exception {_		LocalExecutor exec = new LocalExecutor()__		try {_			exec.start()__			return exec.executePlan(plan)__		} finally {_			exec.stop()__		}_	};executes,the,program,represented,by,the,given,pact,plan,param,plan,the,program,s,plan,return,the,net,runtime,of,the,program,in,milliseconds,throws,exception,thrown,if,either,the,startup,of,the,local,execution,context,or,the,execution,caused,an,exception;public,static,job,execution,result,execute,plan,plan,throws,exception,local,executor,exec,new,local,executor,try,exec,start,return,exec,execute,plan,plan,finally,exec,stop
LocalExecutor -> public static JobExecutionResult execute(Plan plan) throws Exception;1426843274;Executes the program represented by the given Pact plan.__@param plan The program's plan._@return The net runtime of the program, in milliseconds.__@throws Exception Thrown, if either the startup of the local execution context, or the execution_caused an exception.;public static JobExecutionResult execute(Plan plan) throws Exception {_		LocalExecutor exec = new LocalExecutor()__		try {_			exec.start()__			return exec.executePlan(plan)__		} finally {_			exec.stop()__		}_	};executes,the,program,represented,by,the,given,pact,plan,param,plan,the,program,s,plan,return,the,net,runtime,of,the,program,in,milliseconds,throws,exception,thrown,if,either,the,startup,of,the,local,execution,context,or,the,execution,caused,an,exception;public,static,job,execution,result,execute,plan,plan,throws,exception,local,executor,exec,new,local,executor,try,exec,start,return,exec,execute,plan,plan,finally,exec,stop
LocalExecutor -> public static JobExecutionResult execute(Plan plan) throws Exception;1426843274;Executes the program represented by the given Pact plan.__@param plan The program's plan._@return The net runtime of the program, in milliseconds.__@throws Exception Thrown, if either the startup of the local execution context, or the execution_caused an exception.;public static JobExecutionResult execute(Plan plan) throws Exception {_		LocalExecutor exec = new LocalExecutor()__		try {_			exec.start()__			return exec.executePlan(plan)__		} finally {_			exec.stop()__		}_	};executes,the,program,represented,by,the,given,pact,plan,param,plan,the,program,s,plan,return,the,net,runtime,of,the,program,in,milliseconds,throws,exception,thrown,if,either,the,startup,of,the,local,execution,context,or,the,execution,caused,an,exception;public,static,job,execution,result,execute,plan,plan,throws,exception,local,executor,exec,new,local,executor,try,exec,start,return,exec,execute,plan,plan,finally,exec,stop
LocalExecutor -> public static JobExecutionResult execute(Plan plan) throws Exception;1427784999;Executes the program represented by the given Pact plan.__@param plan The program's plan._@return The net runtime of the program, in milliseconds.__@throws Exception Thrown, if either the startup of the local execution context, or the execution_caused an exception.;public static JobExecutionResult execute(Plan plan) throws Exception {_		LocalExecutor exec = new LocalExecutor()__		try {_			exec.start()__			return exec.executePlan(plan)__		} finally {_			exec.stop()__		}_	};executes,the,program,represented,by,the,given,pact,plan,param,plan,the,program,s,plan,return,the,net,runtime,of,the,program,in,milliseconds,throws,exception,thrown,if,either,the,startup,of,the,local,execution,context,or,the,execution,caused,an,exception;public,static,job,execution,result,execute,plan,plan,throws,exception,local,executor,exec,new,local,executor,try,exec,start,return,exec,execute,plan,plan,finally,exec,stop
LocalExecutor -> public static JobExecutionResult execute(Plan plan) throws Exception;1427958028;Executes the program represented by the given Pact plan.__@param plan The program's plan._@return The net runtime of the program, in milliseconds.__@throws Exception Thrown, if either the startup of the local execution context, or the execution_caused an exception.;public static JobExecutionResult execute(Plan plan) throws Exception {_		LocalExecutor exec = new LocalExecutor()__		try {_			exec.start()__			return exec.executePlan(plan)__		} finally {_			exec.stop()__		}_	};executes,the,program,represented,by,the,given,pact,plan,param,plan,the,program,s,plan,return,the,net,runtime,of,the,program,in,milliseconds,throws,exception,thrown,if,either,the,startup,of,the,local,execution,context,or,the,execution,caused,an,exception;public,static,job,execution,result,execute,plan,plan,throws,exception,local,executor,exec,new,local,executor,try,exec,start,return,exec,execute,plan,plan,finally,exec,stop
