# id;timestamp;commentText;codeText;commentWords;codeWords
Trigger -> public void clear(W window, TriggerContext ctx) throws Exception;1455138931;Clears any state that the trigger might still hold for the given window. This is called_when a window is purged. Timers set using {@link TriggerContext#registerEventTimeTimer(long)}_and {@link TriggerContext#registerProcessingTimeTimer(long)} should be deleted here as_well as state acquired using {@link TriggerContext#getPartitionedState(StateDescriptor)}.__<p>By default, this method does nothing.;public void clear(W window, TriggerContext ctx) throws Exception {};clears,any,state,that,the,trigger,might,still,hold,for,the,given,window,this,is,called,when,a,window,is,purged,timers,set,using,link,trigger,context,register,event,time,timer,long,and,link,trigger,context,register,processing,time,timer,long,should,be,deleted,here,as,well,as,state,acquired,using,link,trigger,context,get,partitioned,state,state,descriptor,p,by,default,this,method,does,nothing;public,void,clear,w,window,trigger,context,ctx,throws,exception
Trigger -> TriggerContext -> @Deprecated 		<S extends Serializable> ValueState<S> getKeyValueState(String name, Class<S> stateType, S defaultState)_;1485116541;Retrieves a {@link ValueState} object that can be used to interact with_fault-tolerant state that is scoped to the window and key of the current_trigger invocation.__@param name The name of the key/value state._@param stateType The class of the type that is stored in the state. Used to generate_serializers for managed memory and checkpointing._@param defaultState The default state value, returned when the state is accessed and_no value has yet been set for the key. May be null.__@param <S>          The type of the state._@return The partitioned state object._@throws UnsupportedOperationException Thrown, if no partitioned state is available for the_function (function is not part os a KeyedStream).;@Deprecated_		<S extends Serializable> ValueState<S> getKeyValueState(String name, Class<S> stateType, S defaultState)_;retrieves,a,link,value,state,object,that,can,be,used,to,interact,with,fault,tolerant,state,that,is,scoped,to,the,window,and,key,of,the,current,trigger,invocation,param,name,the,name,of,the,key,value,state,param,state,type,the,class,of,the,type,that,is,stored,in,the,state,used,to,generate,serializers,for,managed,memory,and,checkpointing,param,default,state,the,default,state,value,returned,when,the,state,is,accessed,and,no,value,has,yet,been,set,for,the,key,may,be,null,param,s,the,type,of,the,state,return,the,partitioned,state,object,throws,unsupported,operation,exception,thrown,if,no,partitioned,state,is,available,for,the,function,function,is,not,part,os,a,keyed,stream;deprecated,s,extends,serializable,value,state,s,get,key,value,state,string,name,class,s,state,type,s,default,state
Trigger -> TriggerContext -> @Deprecated 		<S extends Serializable> ValueState<S> getKeyValueState(String name, Class<S> stateType, S defaultState)_;1491417674;Retrieves a {@link ValueState} object that can be used to interact with_fault-tolerant state that is scoped to the window and key of the current_trigger invocation.__@param name The name of the key/value state._@param stateType The class of the type that is stored in the state. Used to generate_serializers for managed memory and checkpointing._@param defaultState The default state value, returned when the state is accessed and_no value has yet been set for the key. May be null.__@param <S>          The type of the state._@return The partitioned state object._@throws UnsupportedOperationException Thrown, if no partitioned state is available for the_function (function is not part os a KeyedStream)._@deprecated Use {@link #getPartitionedState(StateDescriptor)}.;@Deprecated_		<S extends Serializable> ValueState<S> getKeyValueState(String name, Class<S> stateType, S defaultState)_;retrieves,a,link,value,state,object,that,can,be,used,to,interact,with,fault,tolerant,state,that,is,scoped,to,the,window,and,key,of,the,current,trigger,invocation,param,name,the,name,of,the,key,value,state,param,state,type,the,class,of,the,type,that,is,stored,in,the,state,used,to,generate,serializers,for,managed,memory,and,checkpointing,param,default,state,the,default,state,value,returned,when,the,state,is,accessed,and,no,value,has,yet,been,set,for,the,key,may,be,null,param,s,the,type,of,the,state,return,the,partitioned,state,object,throws,unsupported,operation,exception,thrown,if,no,partitioned,state,is,available,for,the,function,function,is,not,part,os,a,keyed,stream,deprecated,use,link,get,partitioned,state,state,descriptor;deprecated,s,extends,serializable,value,state,s,get,key,value,state,string,name,class,s,state,type,s,default,state
Trigger -> TriggerContext -> @Deprecated 		<S extends Serializable> ValueState<S> getKeyValueState(String name, Class<S> stateType, S defaultState)_;1493195810;Retrieves a {@link ValueState} object that can be used to interact with_fault-tolerant state that is scoped to the window and key of the current_trigger invocation.__@param name The name of the key/value state._@param stateType The class of the type that is stored in the state. Used to generate_serializers for managed memory and checkpointing._@param defaultState The default state value, returned when the state is accessed and_no value has yet been set for the key. May be null.__@param <S>          The type of the state._@return The partitioned state object._@throws UnsupportedOperationException Thrown, if no partitioned state is available for the_function (function is not part os a KeyedStream)._@deprecated Use {@link #getPartitionedState(StateDescriptor)}.;@Deprecated_		<S extends Serializable> ValueState<S> getKeyValueState(String name, Class<S> stateType, S defaultState)_;retrieves,a,link,value,state,object,that,can,be,used,to,interact,with,fault,tolerant,state,that,is,scoped,to,the,window,and,key,of,the,current,trigger,invocation,param,name,the,name,of,the,key,value,state,param,state,type,the,class,of,the,type,that,is,stored,in,the,state,used,to,generate,serializers,for,managed,memory,and,checkpointing,param,default,state,the,default,state,value,returned,when,the,state,is,accessed,and,no,value,has,yet,been,set,for,the,key,may,be,null,param,s,the,type,of,the,state,return,the,partitioned,state,object,throws,unsupported,operation,exception,thrown,if,no,partitioned,state,is,available,for,the,function,function,is,not,part,os,a,keyed,stream,deprecated,use,link,get,partitioned,state,state,descriptor;deprecated,s,extends,serializable,value,state,s,get,key,value,state,string,name,class,s,state,type,s,default,state
Trigger -> TriggerContext -> @Deprecated 		<S extends Serializable> ValueState<S> getKeyValueState(String name, Class<S> stateType, S defaultState)_;1493195810;Retrieves a {@link ValueState} object that can be used to interact with_fault-tolerant state that is scoped to the window and key of the current_trigger invocation.__@param name The name of the key/value state._@param stateType The class of the type that is stored in the state. Used to generate_serializers for managed memory and checkpointing._@param defaultState The default state value, returned when the state is accessed and_no value has yet been set for the key. May be null.__@param <S>          The type of the state._@return The partitioned state object._@throws UnsupportedOperationException Thrown, if no partitioned state is available for the_function (function is not part os a KeyedStream)._@deprecated Use {@link #getPartitionedState(StateDescriptor)}.;@Deprecated_		<S extends Serializable> ValueState<S> getKeyValueState(String name, Class<S> stateType, S defaultState)_;retrieves,a,link,value,state,object,that,can,be,used,to,interact,with,fault,tolerant,state,that,is,scoped,to,the,window,and,key,of,the,current,trigger,invocation,param,name,the,name,of,the,key,value,state,param,state,type,the,class,of,the,type,that,is,stored,in,the,state,used,to,generate,serializers,for,managed,memory,and,checkpointing,param,default,state,the,default,state,value,returned,when,the,state,is,accessed,and,no,value,has,yet,been,set,for,the,key,may,be,null,param,s,the,type,of,the,state,return,the,partitioned,state,object,throws,unsupported,operation,exception,thrown,if,no,partitioned,state,is,available,for,the,function,function,is,not,part,os,a,keyed,stream,deprecated,use,link,get,partitioned,state,state,descriptor;deprecated,s,extends,serializable,value,state,s,get,key,value,state,string,name,class,s,state,type,s,default,state
Trigger -> TriggerContext -> @Deprecated 		<S extends Serializable> ValueState<S> getKeyValueState(String name, Class<S> stateType, S defaultState)_;1495484544;Retrieves a {@link ValueState} object that can be used to interact with_fault-tolerant state that is scoped to the window and key of the current_trigger invocation.__@param name The name of the key/value state._@param stateType The class of the type that is stored in the state. Used to generate_serializers for managed memory and checkpointing._@param defaultState The default state value, returned when the state is accessed and_no value has yet been set for the key. May be null.__@param <S>          The type of the state._@return The partitioned state object._@throws UnsupportedOperationException Thrown, if no partitioned state is available for the_function (function is not part os a KeyedStream)._@deprecated Use {@link #getPartitionedState(StateDescriptor)}.;@Deprecated_		<S extends Serializable> ValueState<S> getKeyValueState(String name, Class<S> stateType, S defaultState)_;retrieves,a,link,value,state,object,that,can,be,used,to,interact,with,fault,tolerant,state,that,is,scoped,to,the,window,and,key,of,the,current,trigger,invocation,param,name,the,name,of,the,key,value,state,param,state,type,the,class,of,the,type,that,is,stored,in,the,state,used,to,generate,serializers,for,managed,memory,and,checkpointing,param,default,state,the,default,state,value,returned,when,the,state,is,accessed,and,no,value,has,yet,been,set,for,the,key,may,be,null,param,s,the,type,of,the,state,return,the,partitioned,state,object,throws,unsupported,operation,exception,thrown,if,no,partitioned,state,is,available,for,the,function,function,is,not,part,os,a,keyed,stream,deprecated,use,link,get,partitioned,state,state,descriptor;deprecated,s,extends,serializable,value,state,s,get,key,value,state,string,name,class,s,state,type,s,default,state
Trigger -> TriggerContext -> @Deprecated 		<S extends Serializable> ValueState<S> getKeyValueState(String name, Class<S> stateType, S defaultState)_;1508855000;Retrieves a {@link ValueState} object that can be used to interact with_fault-tolerant state that is scoped to the window and key of the current_trigger invocation.__@param name The name of the key/value state._@param stateType The class of the type that is stored in the state. Used to generate_serializers for managed memory and checkpointing._@param defaultState The default state value, returned when the state is accessed and_no value has yet been set for the key. May be null.__@param <S>          The type of the state._@return The partitioned state object._@throws UnsupportedOperationException Thrown, if no partitioned state is available for the_function (function is not part os a KeyedStream)._@deprecated Use {@link #getPartitionedState(StateDescriptor)}.;@Deprecated_		<S extends Serializable> ValueState<S> getKeyValueState(String name, Class<S> stateType, S defaultState)_;retrieves,a,link,value,state,object,that,can,be,used,to,interact,with,fault,tolerant,state,that,is,scoped,to,the,window,and,key,of,the,current,trigger,invocation,param,name,the,name,of,the,key,value,state,param,state,type,the,class,of,the,type,that,is,stored,in,the,state,used,to,generate,serializers,for,managed,memory,and,checkpointing,param,default,state,the,default,state,value,returned,when,the,state,is,accessed,and,no,value,has,yet,been,set,for,the,key,may,be,null,param,s,the,type,of,the,state,return,the,partitioned,state,object,throws,unsupported,operation,exception,thrown,if,no,partitioned,state,is,available,for,the,function,function,is,not,part,os,a,keyed,stream,deprecated,use,link,get,partitioned,state,state,descriptor;deprecated,s,extends,serializable,value,state,s,get,key,value,state,string,name,class,s,state,type,s,default,state
Trigger -> TriggerContext -> @Deprecated 		<S extends Serializable> ValueState<S> getKeyValueState(String name, Class<S> stateType, S defaultState)_;1511362019;Retrieves a {@link ValueState} object that can be used to interact with_fault-tolerant state that is scoped to the window and key of the current_trigger invocation.__@param name The name of the key/value state._@param stateType The class of the type that is stored in the state. Used to generate_serializers for managed memory and checkpointing._@param defaultState The default state value, returned when the state is accessed and_no value has yet been set for the key. May be null.__@param <S>          The type of the state._@return The partitioned state object._@throws UnsupportedOperationException Thrown, if no partitioned state is available for the_function (function is not part os a KeyedStream)._@deprecated Use {@link #getPartitionedState(StateDescriptor)}.;@Deprecated_		<S extends Serializable> ValueState<S> getKeyValueState(String name, Class<S> stateType, S defaultState)_;retrieves,a,link,value,state,object,that,can,be,used,to,interact,with,fault,tolerant,state,that,is,scoped,to,the,window,and,key,of,the,current,trigger,invocation,param,name,the,name,of,the,key,value,state,param,state,type,the,class,of,the,type,that,is,stored,in,the,state,used,to,generate,serializers,for,managed,memory,and,checkpointing,param,default,state,the,default,state,value,returned,when,the,state,is,accessed,and,no,value,has,yet,been,set,for,the,key,may,be,null,param,s,the,type,of,the,state,return,the,partitioned,state,object,throws,unsupported,operation,exception,thrown,if,no,partitioned,state,is,available,for,the,function,function,is,not,part,os,a,keyed,stream,deprecated,use,link,get,partitioned,state,state,descriptor;deprecated,s,extends,serializable,value,state,s,get,key,value,state,string,name,class,s,state,type,s,default,state
Trigger -> TriggerContext -> @Deprecated 		<S extends Serializable> ValueState<S> getKeyValueState(String name, Class<S> stateType, S defaultState)_;1531308946;Retrieves a {@link ValueState} object that can be used to interact with_fault-tolerant state that is scoped to the window and key of the current_trigger invocation.__@param name The name of the key/value state._@param stateType The class of the type that is stored in the state. Used to generate_serializers for managed memory and checkpointing._@param defaultState The default state value, returned when the state is accessed and_no value has yet been set for the key. May be null.__@param <S>          The type of the state._@return The partitioned state object._@throws UnsupportedOperationException Thrown, if no partitioned state is available for the_function (function is not part os a KeyedStream)._@deprecated Use {@link #getPartitionedState(StateDescriptor)}.;@Deprecated_		<S extends Serializable> ValueState<S> getKeyValueState(String name, Class<S> stateType, S defaultState)_;retrieves,a,link,value,state,object,that,can,be,used,to,interact,with,fault,tolerant,state,that,is,scoped,to,the,window,and,key,of,the,current,trigger,invocation,param,name,the,name,of,the,key,value,state,param,state,type,the,class,of,the,type,that,is,stored,in,the,state,used,to,generate,serializers,for,managed,memory,and,checkpointing,param,default,state,the,default,state,value,returned,when,the,state,is,accessed,and,no,value,has,yet,been,set,for,the,key,may,be,null,param,s,the,type,of,the,state,return,the,partitioned,state,object,throws,unsupported,operation,exception,thrown,if,no,partitioned,state,is,available,for,the,function,function,is,not,part,os,a,keyed,stream,deprecated,use,link,get,partitioned,state,state,descriptor;deprecated,s,extends,serializable,value,state,s,get,key,value,state,string,name,class,s,state,type,s,default,state
Trigger -> TriggerContext -> void deleteEventTimeTimer(long time)_;1454527712;Delete the event-time trigger for the given time.;void deleteEventTimeTimer(long time)_;delete,the,event,time,trigger,for,the,given,time;void,delete,event,time,timer,long,time
Trigger -> TriggerContext -> void deleteEventTimeTimer(long time)_;1454527721;Delete the event-time trigger for the given time.;void deleteEventTimeTimer(long time)_;delete,the,event,time,trigger,for,the,given,time;void,delete,event,time,timer,long,time
Trigger -> TriggerContext -> void deleteEventTimeTimer(long time)_;1455138931;Delete the event-time trigger for the given time.;void deleteEventTimeTimer(long time)_;delete,the,event,time,trigger,for,the,given,time;void,delete,event,time,timer,long,time
Trigger -> TriggerContext -> void deleteEventTimeTimer(long time)_;1455486690;Delete the event-time trigger for the given time.;void deleteEventTimeTimer(long time)_;delete,the,event,time,trigger,for,the,given,time;void,delete,event,time,timer,long,time
Trigger -> TriggerContext -> void deleteEventTimeTimer(long time)_;1456347674;Delete the event-time trigger for the given time.;void deleteEventTimeTimer(long time)_;delete,the,event,time,trigger,for,the,given,time;void,delete,event,time,timer,long,time
Trigger -> TriggerContext -> void deleteEventTimeTimer(long time)_;1459869538;Delete the event-time trigger for the given time.;void deleteEventTimeTimer(long time)_;delete,the,event,time,trigger,for,the,given,time;void,delete,event,time,timer,long,time
Trigger -> TriggerContext -> void deleteEventTimeTimer(long time)_;1466072007;Delete the event-time trigger for the given time.;void deleteEventTimeTimer(long time)_;delete,the,event,time,trigger,for,the,given,time;void,delete,event,time,timer,long,time
Trigger -> TriggerContext -> void deleteEventTimeTimer(long time)_;1467040572;Delete the event-time trigger for the given time.;void deleteEventTimeTimer(long time)_;delete,the,event,time,trigger,for,the,given,time;void,delete,event,time,timer,long,time
Trigger -> TriggerContext -> void deleteEventTimeTimer(long time)_;1474635666;Delete the event-time trigger for the given time.;void deleteEventTimeTimer(long time)_;delete,the,event,time,trigger,for,the,given,time;void,delete,event,time,timer,long,time
Trigger -> TriggerContext -> void deleteEventTimeTimer(long time)_;1477293106;Delete the event-time trigger for the given time.;void deleteEventTimeTimer(long time)_;delete,the,event,time,trigger,for,the,given,time;void,delete,event,time,timer,long,time
Trigger -> TriggerContext -> void deleteEventTimeTimer(long time)_;1480333691;Delete the event-time trigger for the given time.;void deleteEventTimeTimer(long time)_;delete,the,event,time,trigger,for,the,given,time;void,delete,event,time,timer,long,time
Trigger -> TriggerContext -> void deleteEventTimeTimer(long time)_;1485116541;Delete the event-time trigger for the given time.;void deleteEventTimeTimer(long time)_;delete,the,event,time,trigger,for,the,given,time;void,delete,event,time,timer,long,time
Trigger -> TriggerContext -> void deleteEventTimeTimer(long time)_;1491417674;Delete the event-time trigger for the given time.;void deleteEventTimeTimer(long time)_;delete,the,event,time,trigger,for,the,given,time;void,delete,event,time,timer,long,time
Trigger -> TriggerContext -> void deleteEventTimeTimer(long time)_;1493195810;Delete the event-time trigger for the given time.;void deleteEventTimeTimer(long time)_;delete,the,event,time,trigger,for,the,given,time;void,delete,event,time,timer,long,time
Trigger -> TriggerContext -> void deleteEventTimeTimer(long time)_;1493195810;Delete the event-time trigger for the given time.;void deleteEventTimeTimer(long time)_;delete,the,event,time,trigger,for,the,given,time;void,delete,event,time,timer,long,time
Trigger -> TriggerContext -> void deleteEventTimeTimer(long time)_;1495484544;Delete the event-time trigger for the given time.;void deleteEventTimeTimer(long time)_;delete,the,event,time,trigger,for,the,given,time;void,delete,event,time,timer,long,time
Trigger -> TriggerContext -> void deleteEventTimeTimer(long time)_;1508855000;Delete the event-time trigger for the given time.;void deleteEventTimeTimer(long time)_;delete,the,event,time,trigger,for,the,given,time;void,delete,event,time,timer,long,time
Trigger -> TriggerContext -> void deleteEventTimeTimer(long time)_;1511362019;Delete the event-time trigger for the given time.;void deleteEventTimeTimer(long time)_;delete,the,event,time,trigger,for,the,given,time;void,delete,event,time,timer,long,time
Trigger -> TriggerContext -> void deleteEventTimeTimer(long time)_;1531308946;Delete the event-time trigger for the given time.;void deleteEventTimeTimer(long time)_;delete,the,event,time,trigger,for,the,given,time;void,delete,event,time,timer,long,time
Trigger -> public abstract void clear(W window, TriggerContext ctx) throws Exception_;1477293106;Clears any state that the trigger might still hold for the given window. This is called_when a window is purged. Timers set using {@link TriggerContext#registerEventTimeTimer(long)}_and {@link TriggerContext#registerProcessingTimeTimer(long)} should be deleted here as_well as state acquired using {@link TriggerContext#getPartitionedState(StateDescriptor)}.;public abstract void clear(W window, TriggerContext ctx) throws Exception_;clears,any,state,that,the,trigger,might,still,hold,for,the,given,window,this,is,called,when,a,window,is,purged,timers,set,using,link,trigger,context,register,event,time,timer,long,and,link,trigger,context,register,processing,time,timer,long,should,be,deleted,here,as,well,as,state,acquired,using,link,trigger,context,get,partitioned,state,state,descriptor;public,abstract,void,clear,w,window,trigger,context,ctx,throws,exception
Trigger -> public abstract void clear(W window, TriggerContext ctx) throws Exception_;1480333691;Clears any state that the trigger might still hold for the given window. This is called_when a window is purged. Timers set using {@link TriggerContext#registerEventTimeTimer(long)}_and {@link TriggerContext#registerProcessingTimeTimer(long)} should be deleted here as_well as state acquired using {@link TriggerContext#getPartitionedState(StateDescriptor)}.;public abstract void clear(W window, TriggerContext ctx) throws Exception_;clears,any,state,that,the,trigger,might,still,hold,for,the,given,window,this,is,called,when,a,window,is,purged,timers,set,using,link,trigger,context,register,event,time,timer,long,and,link,trigger,context,register,processing,time,timer,long,should,be,deleted,here,as,well,as,state,acquired,using,link,trigger,context,get,partitioned,state,state,descriptor;public,abstract,void,clear,w,window,trigger,context,ctx,throws,exception
Trigger -> public abstract void clear(W window, TriggerContext ctx) throws Exception_;1485116541;Clears any state that the trigger might still hold for the given window. This is called_when a window is purged. Timers set using {@link TriggerContext#registerEventTimeTimer(long)}_and {@link TriggerContext#registerProcessingTimeTimer(long)} should be deleted here as_well as state acquired using {@link TriggerContext#getPartitionedState(StateDescriptor)}.;public abstract void clear(W window, TriggerContext ctx) throws Exception_;clears,any,state,that,the,trigger,might,still,hold,for,the,given,window,this,is,called,when,a,window,is,purged,timers,set,using,link,trigger,context,register,event,time,timer,long,and,link,trigger,context,register,processing,time,timer,long,should,be,deleted,here,as,well,as,state,acquired,using,link,trigger,context,get,partitioned,state,state,descriptor;public,abstract,void,clear,w,window,trigger,context,ctx,throws,exception
Trigger -> public abstract void clear(W window, TriggerContext ctx) throws Exception_;1491417674;Clears any state that the trigger might still hold for the given window. This is called_when a window is purged. Timers set using {@link TriggerContext#registerEventTimeTimer(long)}_and {@link TriggerContext#registerProcessingTimeTimer(long)} should be deleted here as_well as state acquired using {@link TriggerContext#getPartitionedState(StateDescriptor)}.;public abstract void clear(W window, TriggerContext ctx) throws Exception_;clears,any,state,that,the,trigger,might,still,hold,for,the,given,window,this,is,called,when,a,window,is,purged,timers,set,using,link,trigger,context,register,event,time,timer,long,and,link,trigger,context,register,processing,time,timer,long,should,be,deleted,here,as,well,as,state,acquired,using,link,trigger,context,get,partitioned,state,state,descriptor;public,abstract,void,clear,w,window,trigger,context,ctx,throws,exception
Trigger -> public abstract void clear(W window, TriggerContext ctx) throws Exception_;1493195810;Clears any state that the trigger might still hold for the given window. This is called_when a window is purged. Timers set using {@link TriggerContext#registerEventTimeTimer(long)}_and {@link TriggerContext#registerProcessingTimeTimer(long)} should be deleted here as_well as state acquired using {@link TriggerContext#getPartitionedState(StateDescriptor)}.;public abstract void clear(W window, TriggerContext ctx) throws Exception_;clears,any,state,that,the,trigger,might,still,hold,for,the,given,window,this,is,called,when,a,window,is,purged,timers,set,using,link,trigger,context,register,event,time,timer,long,and,link,trigger,context,register,processing,time,timer,long,should,be,deleted,here,as,well,as,state,acquired,using,link,trigger,context,get,partitioned,state,state,descriptor;public,abstract,void,clear,w,window,trigger,context,ctx,throws,exception
Trigger -> public abstract void clear(W window, TriggerContext ctx) throws Exception_;1493195810;Clears any state that the trigger might still hold for the given window. This is called_when a window is purged. Timers set using {@link TriggerContext#registerEventTimeTimer(long)}_and {@link TriggerContext#registerProcessingTimeTimer(long)} should be deleted here as_well as state acquired using {@link TriggerContext#getPartitionedState(StateDescriptor)}.;public abstract void clear(W window, TriggerContext ctx) throws Exception_;clears,any,state,that,the,trigger,might,still,hold,for,the,given,window,this,is,called,when,a,window,is,purged,timers,set,using,link,trigger,context,register,event,time,timer,long,and,link,trigger,context,register,processing,time,timer,long,should,be,deleted,here,as,well,as,state,acquired,using,link,trigger,context,get,partitioned,state,state,descriptor;public,abstract,void,clear,w,window,trigger,context,ctx,throws,exception
Trigger -> public abstract void clear(W window, TriggerContext ctx) throws Exception_;1495484544;Clears any state that the trigger might still hold for the given window. This is called_when a window is purged. Timers set using {@link TriggerContext#registerEventTimeTimer(long)}_and {@link TriggerContext#registerProcessingTimeTimer(long)} should be deleted here as_well as state acquired using {@link TriggerContext#getPartitionedState(StateDescriptor)}.;public abstract void clear(W window, TriggerContext ctx) throws Exception_;clears,any,state,that,the,trigger,might,still,hold,for,the,given,window,this,is,called,when,a,window,is,purged,timers,set,using,link,trigger,context,register,event,time,timer,long,and,link,trigger,context,register,processing,time,timer,long,should,be,deleted,here,as,well,as,state,acquired,using,link,trigger,context,get,partitioned,state,state,descriptor;public,abstract,void,clear,w,window,trigger,context,ctx,throws,exception
Trigger -> public abstract void clear(W window, TriggerContext ctx) throws Exception_;1508855000;Clears any state that the trigger might still hold for the given window. This is called_when a window is purged. Timers set using {@link TriggerContext#registerEventTimeTimer(long)}_and {@link TriggerContext#registerProcessingTimeTimer(long)} should be deleted here as_well as state acquired using {@link TriggerContext#getPartitionedState(StateDescriptor)}.;public abstract void clear(W window, TriggerContext ctx) throws Exception_;clears,any,state,that,the,trigger,might,still,hold,for,the,given,window,this,is,called,when,a,window,is,purged,timers,set,using,link,trigger,context,register,event,time,timer,long,and,link,trigger,context,register,processing,time,timer,long,should,be,deleted,here,as,well,as,state,acquired,using,link,trigger,context,get,partitioned,state,state,descriptor;public,abstract,void,clear,w,window,trigger,context,ctx,throws,exception
Trigger -> public abstract void clear(W window, TriggerContext ctx) throws Exception_;1511362019;Clears any state that the trigger might still hold for the given window. This is called_when a window is purged. Timers set using {@link TriggerContext#registerEventTimeTimer(long)}_and {@link TriggerContext#registerProcessingTimeTimer(long)} should be deleted here as_well as state acquired using {@link TriggerContext#getPartitionedState(StateDescriptor)}.;public abstract void clear(W window, TriggerContext ctx) throws Exception_;clears,any,state,that,the,trigger,might,still,hold,for,the,given,window,this,is,called,when,a,window,is,purged,timers,set,using,link,trigger,context,register,event,time,timer,long,and,link,trigger,context,register,processing,time,timer,long,should,be,deleted,here,as,well,as,state,acquired,using,link,trigger,context,get,partitioned,state,state,descriptor;public,abstract,void,clear,w,window,trigger,context,ctx,throws,exception
Trigger -> public abstract void clear(W window, TriggerContext ctx) throws Exception_;1531308946;Clears any state that the trigger might still hold for the given window. This is called_when a window is purged. Timers set using {@link TriggerContext#registerEventTimeTimer(long)}_and {@link TriggerContext#registerProcessingTimeTimer(long)} should be deleted here as_well as state acquired using {@link TriggerContext#getPartitionedState(StateDescriptor)}.;public abstract void clear(W window, TriggerContext ctx) throws Exception_;clears,any,state,that,the,trigger,might,still,hold,for,the,given,window,this,is,called,when,a,window,is,purged,timers,set,using,link,trigger,context,register,event,time,timer,long,and,link,trigger,context,register,processing,time,timer,long,should,be,deleted,here,as,well,as,state,acquired,using,link,trigger,context,get,partitioned,state,state,descriptor;public,abstract,void,clear,w,window,trigger,context,ctx,throws,exception
Trigger -> TriggerContext -> long getCurrentWatermark()_;1456347674;Returns the current watermark time.;long getCurrentWatermark()_;returns,the,current,watermark,time;long,get,current,watermark
Trigger -> TriggerContext -> long getCurrentWatermark()_;1459869538;Returns the current watermark time.;long getCurrentWatermark()_;returns,the,current,watermark,time;long,get,current,watermark
Trigger -> TriggerContext -> long getCurrentWatermark()_;1466072007;Returns the current watermark time.;long getCurrentWatermark()_;returns,the,current,watermark,time;long,get,current,watermark
Trigger -> TriggerContext -> long getCurrentWatermark()_;1467040572;Returns the current watermark time.;long getCurrentWatermark()_;returns,the,current,watermark,time;long,get,current,watermark
Trigger -> TriggerContext -> long getCurrentWatermark()_;1474635666;Returns the current watermark time.;long getCurrentWatermark()_;returns,the,current,watermark,time;long,get,current,watermark
Trigger -> TriggerContext -> long getCurrentWatermark()_;1477293106;Returns the current watermark time.;long getCurrentWatermark()_;returns,the,current,watermark,time;long,get,current,watermark
Trigger -> TriggerContext -> long getCurrentWatermark()_;1480333691;Returns the current watermark time.;long getCurrentWatermark()_;returns,the,current,watermark,time;long,get,current,watermark
Trigger -> TriggerContext -> long getCurrentWatermark()_;1485116541;Returns the current watermark time.;long getCurrentWatermark()_;returns,the,current,watermark,time;long,get,current,watermark
Trigger -> TriggerContext -> long getCurrentWatermark()_;1491417674;Returns the current watermark time.;long getCurrentWatermark()_;returns,the,current,watermark,time;long,get,current,watermark
Trigger -> TriggerContext -> long getCurrentWatermark()_;1493195810;Returns the current watermark time.;long getCurrentWatermark()_;returns,the,current,watermark,time;long,get,current,watermark
Trigger -> TriggerContext -> long getCurrentWatermark()_;1493195810;Returns the current watermark time.;long getCurrentWatermark()_;returns,the,current,watermark,time;long,get,current,watermark
Trigger -> TriggerContext -> long getCurrentWatermark()_;1495484544;Returns the current watermark time.;long getCurrentWatermark()_;returns,the,current,watermark,time;long,get,current,watermark
Trigger -> TriggerContext -> long getCurrentWatermark()_;1508855000;Returns the current watermark time.;long getCurrentWatermark()_;returns,the,current,watermark,time;long,get,current,watermark
Trigger -> TriggerContext -> long getCurrentWatermark()_;1511362019;Returns the current watermark time.;long getCurrentWatermark()_;returns,the,current,watermark,time;long,get,current,watermark
Trigger -> TriggerContext -> long getCurrentWatermark()_;1531308946;Returns the current watermark time.;long getCurrentWatermark()_;returns,the,current,watermark,time;long,get,current,watermark
Trigger -> TriggerContext -> <S extends State> S getPartitionedState(StateDescriptor<S, ?> stateDescriptor)_;1454527721;Retrieves an {@link State} object that can be used to interact with_fault-tolerant state that is scoped to the window and key of the current_trigger invocation.__@param stateDescriptor The StateDescriptor that contains the name and type of the_state that is being accessed._@param <S>             The type of the state._@return The partitioned state object._@throws UnsupportedOperationException Thrown, if no partitioned state is available for the_function (function is not part os a KeyedStream).;<S extends State> S getPartitionedState(StateDescriptor<S, ?> stateDescriptor)_;retrieves,an,link,state,object,that,can,be,used,to,interact,with,fault,tolerant,state,that,is,scoped,to,the,window,and,key,of,the,current,trigger,invocation,param,state,descriptor,the,state,descriptor,that,contains,the,name,and,type,of,the,state,that,is,being,accessed,param,s,the,type,of,the,state,return,the,partitioned,state,object,throws,unsupported,operation,exception,thrown,if,no,partitioned,state,is,available,for,the,function,function,is,not,part,os,a,keyed,stream;s,extends,state,s,get,partitioned,state,state,descriptor,s,state,descriptor
