# id;timestamp;commentText;codeText;commentWords;codeWords
SpanningRecordSerializer -> @Override 	public SerializationResult copyToBufferBuilder(BufferBuilder targetBuffer);1536321202;Copies an intermediate data serialization buffer into the target BufferBuilder.__@param targetBuffer the target BufferBuilder to copy to_@return how much information was written to the target buffer and_whether this buffer is full;@Override_	public SerializationResult copyToBufferBuilder(BufferBuilder targetBuffer) {_		targetBuffer.append(lengthBuffer)__		targetBuffer.append(dataBuffer)__		targetBuffer.commit()___		return getSerializationResult(targetBuffer)__	};copies,an,intermediate,data,serialization,buffer,into,the,target,buffer,builder,param,target,buffer,the,target,buffer,builder,to,copy,to,return,how,much,information,was,written,to,the,target,buffer,and,whether,this,buffer,is,full;override,public,serialization,result,copy,to,buffer,builder,buffer,builder,target,buffer,target,buffer,append,length,buffer,target,buffer,append,data,buffer,target,buffer,commit,return,get,serialization,result,target,buffer
SpanningRecordSerializer -> @Override 	public SerializationResult addRecord(T record) throws IOException;1484229562;Serializes the complete record to an intermediate data serialization_buffer and starts copying it to the target buffer (if available).__@param record the record to serialize_@return how much information was written to the target buffer and_whether this buffer is full_@throws IOException;@Override_	public SerializationResult addRecord(T record) throws IOException {_		if (CHECKED) {_			if (this.dataBuffer.hasRemaining()) {_				throw new IllegalStateException("Pending serialization of previous record.")__			}_		}__		this.serializationBuffer.clear()__		this.lengthBuffer.clear()___		_		record.write(this.serializationBuffer)___		int len = this.serializationBuffer.length()__		this.lengthBuffer.putInt(0, len)___		this.dataBuffer = this.serializationBuffer.wrapAsByteBuffer()___		_		copyToTargetBufferFrom(this.lengthBuffer)__		copyToTargetBufferFrom(this.dataBuffer)___		return getSerializationResult()__	};serializes,the,complete,record,to,an,intermediate,data,serialization,buffer,and,starts,copying,it,to,the,target,buffer,if,available,param,record,the,record,to,serialize,return,how,much,information,was,written,to,the,target,buffer,and,whether,this,buffer,is,full,throws,ioexception;override,public,serialization,result,add,record,t,record,throws,ioexception,if,checked,if,this,data,buffer,has,remaining,throw,new,illegal,state,exception,pending,serialization,of,previous,record,this,serialization,buffer,clear,this,length,buffer,clear,record,write,this,serialization,buffer,int,len,this,serialization,buffer,length,this,length,buffer,put,int,0,len,this,data,buffer,this,serialization,buffer,wrap,as,byte,buffer,copy,to,target,buffer,from,this,length,buffer,copy,to,target,buffer,from,this,data,buffer,return,get,serialization,result
SpanningRecordSerializer -> @Override 	public SerializationResult addRecord(T record) throws IOException;1486739468;Serializes the complete record to an intermediate data serialization_buffer and starts copying it to the target buffer (if available).__@param record the record to serialize_@return how much information was written to the target buffer and_whether this buffer is full_@throws IOException;@Override_	public SerializationResult addRecord(T record) throws IOException {_		if (CHECKED) {_			if (this.dataBuffer.hasRemaining()) {_				throw new IllegalStateException("Pending serialization of previous record.")__			}_		}__		this.serializationBuffer.clear()__		this.lengthBuffer.clear()___		_		record.write(this.serializationBuffer)___		int len = this.serializationBuffer.length()__		this.lengthBuffer.putInt(0, len)___		this.dataBuffer = this.serializationBuffer.wrapAsByteBuffer()___		_		copyToTargetBufferFrom(this.lengthBuffer)__		copyToTargetBufferFrom(this.dataBuffer)___		return getSerializationResult()__	};serializes,the,complete,record,to,an,intermediate,data,serialization,buffer,and,starts,copying,it,to,the,target,buffer,if,available,param,record,the,record,to,serialize,return,how,much,information,was,written,to,the,target,buffer,and,whether,this,buffer,is,full,throws,ioexception;override,public,serialization,result,add,record,t,record,throws,ioexception,if,checked,if,this,data,buffer,has,remaining,throw,new,illegal,state,exception,pending,serialization,of,previous,record,this,serialization,buffer,clear,this,length,buffer,clear,record,write,this,serialization,buffer,int,len,this,serialization,buffer,length,this,length,buffer,put,int,0,len,this,data,buffer,this,serialization,buffer,wrap,as,byte,buffer,copy,to,target,buffer,from,this,length,buffer,copy,to,target,buffer,from,this,data,buffer,return,get,serialization,result
SpanningRecordSerializer -> @Override 	public SerializationResult addRecord(T record) throws IOException;1509643643;Serializes the complete record to an intermediate data serialization_buffer and starts copying it to the target buffer (if available).__@param record the record to serialize_@return how much information was written to the target buffer and_whether this buffer is full_@throws IOException;@Override_	public SerializationResult addRecord(T record) throws IOException {_		if (CHECKED) {_			if (this.dataBuffer.hasRemaining()) {_				throw new IllegalStateException("Pending serialization of previous record.")__			}_		}__		this.serializationBuffer.clear()__		this.lengthBuffer.clear()___		_		record.write(this.serializationBuffer)___		int len = this.serializationBuffer.length()__		this.lengthBuffer.putInt(0, len)___		this.dataBuffer = this.serializationBuffer.wrapAsByteBuffer()___		_		copyToTargetBufferFrom(this.lengthBuffer)__		copyToTargetBufferFrom(this.dataBuffer)___		return getSerializationResult()__	};serializes,the,complete,record,to,an,intermediate,data,serialization,buffer,and,starts,copying,it,to,the,target,buffer,if,available,param,record,the,record,to,serialize,return,how,much,information,was,written,to,the,target,buffer,and,whether,this,buffer,is,full,throws,ioexception;override,public,serialization,result,add,record,t,record,throws,ioexception,if,checked,if,this,data,buffer,has,remaining,throw,new,illegal,state,exception,pending,serialization,of,previous,record,this,serialization,buffer,clear,this,length,buffer,clear,record,write,this,serialization,buffer,int,len,this,serialization,buffer,length,this,length,buffer,put,int,0,len,this,data,buffer,this,serialization,buffer,wrap,as,byte,buffer,copy,to,target,buffer,from,this,length,buffer,copy,to,target,buffer,from,this,data,buffer,return,get,serialization,result
SpanningRecordSerializer -> @Override 	public SerializationResult addRecord(T record) throws IOException;1511884177;Serializes the complete record to an intermediate data serialization_buffer and starts copying it to the target buffer (if available).__@param record the record to serialize_@return how much information was written to the target buffer and_whether this buffer is full_@throws IOException;@Override_	public SerializationResult addRecord(T record) throws IOException {_		if (CHECKED) {_			if (dataBuffer.hasRemaining()) {_				throw new IllegalStateException("Pending serialization of previous record.")__			}_		}__		serializationBuffer.clear()__		lengthBuffer.clear()___		_		record.write(serializationBuffer)___		int len = serializationBuffer.length()__		lengthBuffer.putInt(0, len)___		dataBuffer = serializationBuffer.wrapAsByteBuffer()___		_		copyToTargetBufferFrom(lengthBuffer)__		copyToTargetBufferFrom(dataBuffer)___		return getSerializationResult()__	};serializes,the,complete,record,to,an,intermediate,data,serialization,buffer,and,starts,copying,it,to,the,target,buffer,if,available,param,record,the,record,to,serialize,return,how,much,information,was,written,to,the,target,buffer,and,whether,this,buffer,is,full,throws,ioexception;override,public,serialization,result,add,record,t,record,throws,ioexception,if,checked,if,data,buffer,has,remaining,throw,new,illegal,state,exception,pending,serialization,of,previous,record,serialization,buffer,clear,length,buffer,clear,record,write,serialization,buffer,int,len,serialization,buffer,length,length,buffer,put,int,0,len,data,buffer,serialization,buffer,wrap,as,byte,buffer,copy,to,target,buffer,from,length,buffer,copy,to,target,buffer,from,data,buffer,return,get,serialization,result
SpanningRecordSerializer -> @Override 	public SerializationResult addRecord(T record) throws IOException;1513167795;Serializes the complete record to an intermediate data serialization_buffer and starts copying it to the target buffer (if available).__@param record the record to serialize_@return how much information was written to the target buffer and_whether this buffer is full_@throws IOException;@Override_	public SerializationResult addRecord(T record) throws IOException {_		if (CHECKED) {_			if (dataBuffer.hasRemaining()) {_				throw new IllegalStateException("Pending serialization of previous record.")__			}_		}__		serializationBuffer.clear()__		lengthBuffer.clear()___		_		record.write(serializationBuffer)___		int len = serializationBuffer.length()__		lengthBuffer.putInt(0, len)___		dataBuffer = serializationBuffer.wrapAsByteBuffer()___		_		copyToTargetBufferFrom(lengthBuffer)__		copyToTargetBufferFrom(dataBuffer)___		return getSerializationResult()__	};serializes,the,complete,record,to,an,intermediate,data,serialization,buffer,and,starts,copying,it,to,the,target,buffer,if,available,param,record,the,record,to,serialize,return,how,much,information,was,written,to,the,target,buffer,and,whether,this,buffer,is,full,throws,ioexception;override,public,serialization,result,add,record,t,record,throws,ioexception,if,checked,if,data,buffer,has,remaining,throw,new,illegal,state,exception,pending,serialization,of,previous,record,serialization,buffer,clear,length,buffer,clear,record,write,serialization,buffer,int,len,serialization,buffer,length,length,buffer,put,int,0,len,data,buffer,serialization,buffer,wrap,as,byte,buffer,copy,to,target,buffer,from,length,buffer,copy,to,target,buffer,from,data,buffer,return,get,serialization,result
SpanningRecordSerializer -> @Override 	public SerializationResult addRecord(T record) throws IOException;1513607180;Serializes the complete record to an intermediate data serialization_buffer and starts copying it to the target buffer (if available).__@param record the record to serialize_@return how much information was written to the target buffer and_whether this buffer is full_@throws IOException;@Override_	public SerializationResult addRecord(T record) throws IOException {_		if (CHECKED) {_			if (dataBuffer.hasRemaining()) {_				throw new IllegalStateException("Pending serialization of previous record.")__			}_		}__		serializationBuffer.clear()__		lengthBuffer.clear()___		_		record.write(serializationBuffer)___		int len = serializationBuffer.length()__		lengthBuffer.putInt(0, len)___		dataBuffer = serializationBuffer.wrapAsByteBuffer()___		_		copyToTargetBufferFrom(lengthBuffer)__		copyToTargetBufferFrom(dataBuffer)___		return getSerializationResult()__	};serializes,the,complete,record,to,an,intermediate,data,serialization,buffer,and,starts,copying,it,to,the,target,buffer,if,available,param,record,the,record,to,serialize,return,how,much,information,was,written,to,the,target,buffer,and,whether,this,buffer,is,full,throws,ioexception;override,public,serialization,result,add,record,t,record,throws,ioexception,if,checked,if,data,buffer,has,remaining,throw,new,illegal,state,exception,pending,serialization,of,previous,record,serialization,buffer,clear,length,buffer,clear,record,write,serialization,buffer,int,len,serialization,buffer,length,length,buffer,put,int,0,len,data,buffer,serialization,buffer,wrap,as,byte,buffer,copy,to,target,buffer,from,length,buffer,copy,to,target,buffer,from,data,buffer,return,get,serialization,result
SpanningRecordSerializer -> @Override 	public SerializationResult addRecord(T record) throws IOException;1515080566;Serializes the complete record to an intermediate data serialization_buffer and starts copying it to the target buffer (if available).__@param record the record to serialize_@return how much information was written to the target buffer and_whether this buffer is full;@Override_	public SerializationResult addRecord(T record) throws IOException {_		if (CHECKED) {_			if (dataBuffer.hasRemaining()) {_				throw new IllegalStateException("Pending serialization of previous record.")__			}_		}__		serializationBuffer.clear()__		lengthBuffer.clear()___		_		record.write(serializationBuffer)___		int len = serializationBuffer.length()__		lengthBuffer.putInt(0, len)___		dataBuffer = serializationBuffer.wrapAsByteBuffer()___		_		copyToTargetBufferFrom(lengthBuffer)__		copyToTargetBufferFrom(dataBuffer)___		return getSerializationResult()__	};serializes,the,complete,record,to,an,intermediate,data,serialization,buffer,and,starts,copying,it,to,the,target,buffer,if,available,param,record,the,record,to,serialize,return,how,much,information,was,written,to,the,target,buffer,and,whether,this,buffer,is,full;override,public,serialization,result,add,record,t,record,throws,ioexception,if,checked,if,data,buffer,has,remaining,throw,new,illegal,state,exception,pending,serialization,of,previous,record,serialization,buffer,clear,length,buffer,clear,record,write,serialization,buffer,int,len,serialization,buffer,length,length,buffer,put,int,0,len,data,buffer,serialization,buffer,wrap,as,byte,buffer,copy,to,target,buffer,from,length,buffer,copy,to,target,buffer,from,data,buffer,return,get,serialization,result
SpanningRecordSerializer -> @Override 	public SerializationResult addRecord(T record) throws IOException;1515769289;Serializes the complete record to an intermediate data serialization_buffer and starts copying it to the target buffer (if available).__@param record the record to serialize_@return how much information was written to the target buffer and_whether this buffer is full;@Override_	public SerializationResult addRecord(T record) throws IOException {_		if (CHECKED) {_			if (dataBuffer.hasRemaining()) {_				throw new IllegalStateException("Pending serialization of previous record.")__			}_		}__		serializationBuffer.clear()__		lengthBuffer.clear()___		_		record.write(serializationBuffer)___		int len = serializationBuffer.length()__		lengthBuffer.putInt(0, len)___		dataBuffer = serializationBuffer.wrapAsByteBuffer()___		_		copyToTargetBufferFrom(lengthBuffer)__		copyToTargetBufferFrom(dataBuffer)___		return getSerializationResult()__	};serializes,the,complete,record,to,an,intermediate,data,serialization,buffer,and,starts,copying,it,to,the,target,buffer,if,available,param,record,the,record,to,serialize,return,how,much,information,was,written,to,the,target,buffer,and,whether,this,buffer,is,full;override,public,serialization,result,add,record,t,record,throws,ioexception,if,checked,if,data,buffer,has,remaining,throw,new,illegal,state,exception,pending,serialization,of,previous,record,serialization,buffer,clear,length,buffer,clear,record,write,serialization,buffer,int,len,serialization,buffer,length,length,buffer,put,int,0,len,data,buffer,serialization,buffer,wrap,as,byte,buffer,copy,to,target,buffer,from,length,buffer,copy,to,target,buffer,from,data,buffer,return,get,serialization,result
SpanningRecordSerializer -> @Override 	public SerializationResult addRecord(T record) throws IOException;1516005425;Serializes the complete record to an intermediate data serialization_buffer and starts copying it to the target buffer (if available).__@param record the record to serialize_@return how much information was written to the target buffer and_whether this buffer is full;@Override_	public SerializationResult addRecord(T record) throws IOException {_		if (CHECKED) {_			if (dataBuffer.hasRemaining()) {_				throw new IllegalStateException("Pending serialization of previous record.")__			}_		}__		serializationBuffer.clear()__		lengthBuffer.clear()___		_		record.write(serializationBuffer)___		int len = serializationBuffer.length()__		lengthBuffer.putInt(0, len)___		dataBuffer = serializationBuffer.wrapAsByteBuffer()___		_		copyToTargetBufferFrom(lengthBuffer)__		copyToTargetBufferFrom(dataBuffer)___		return getSerializationResult()__	};serializes,the,complete,record,to,an,intermediate,data,serialization,buffer,and,starts,copying,it,to,the,target,buffer,if,available,param,record,the,record,to,serialize,return,how,much,information,was,written,to,the,target,buffer,and,whether,this,buffer,is,full;override,public,serialization,result,add,record,t,record,throws,ioexception,if,checked,if,data,buffer,has,remaining,throw,new,illegal,state,exception,pending,serialization,of,previous,record,serialization,buffer,clear,length,buffer,clear,record,write,serialization,buffer,int,len,serialization,buffer,length,length,buffer,put,int,0,len,data,buffer,serialization,buffer,wrap,as,byte,buffer,copy,to,target,buffer,from,length,buffer,copy,to,target,buffer,from,data,buffer,return,get,serialization,result
SpanningRecordSerializer -> @Override 	public SerializationResult addRecord(T record) throws IOException;1516267728;Serializes the complete record to an intermediate data serialization_buffer and starts copying it to the target buffer (if available).__@param record the record to serialize_@return how much information was written to the target buffer and_whether this buffer is full;@Override_	public SerializationResult addRecord(T record) throws IOException {_		if (CHECKED) {_			if (dataBuffer.hasRemaining()) {_				throw new IllegalStateException("Pending serialization of previous record.")__			}_		}__		serializationBuffer.clear()__		lengthBuffer.clear()___		_		record.write(serializationBuffer)___		int len = serializationBuffer.length()__		lengthBuffer.putInt(0, len)___		dataBuffer = serializationBuffer.wrapAsByteBuffer()___		_		copyToTargetBufferFrom(lengthBuffer)__		copyToTargetBufferFrom(dataBuffer)___		return getSerializationResult()__	};serializes,the,complete,record,to,an,intermediate,data,serialization,buffer,and,starts,copying,it,to,the,target,buffer,if,available,param,record,the,record,to,serialize,return,how,much,information,was,written,to,the,target,buffer,and,whether,this,buffer,is,full;override,public,serialization,result,add,record,t,record,throws,ioexception,if,checked,if,data,buffer,has,remaining,throw,new,illegal,state,exception,pending,serialization,of,previous,record,serialization,buffer,clear,length,buffer,clear,record,write,serialization,buffer,int,len,serialization,buffer,length,length,buffer,put,int,0,len,data,buffer,serialization,buffer,wrap,as,byte,buffer,copy,to,target,buffer,from,length,buffer,copy,to,target,buffer,from,data,buffer,return,get,serialization,result
SpanningRecordSerializer -> @Override 	public SerializationResult addRecord(T record) throws IOException;1516801403;Serializes the complete record to an intermediate data serialization_buffer and starts copying it to the target buffer (if available).__@param record the record to serialize_@return how much information was written to the target buffer and_whether this buffer is full;@Override_	public SerializationResult addRecord(T record) throws IOException {_		if (CHECKED) {_			if (dataBuffer.hasRemaining()) {_				throw new IllegalStateException("Pending serialization of previous record.")__			}_		}__		serializationBuffer.clear()__		lengthBuffer.clear()___		_		record.write(serializationBuffer)___		int len = serializationBuffer.length()__		lengthBuffer.putInt(0, len)___		dataBuffer = serializationBuffer.wrapAsByteBuffer()___		_		copyToTargetBufferFrom(lengthBuffer)__		copyToTargetBufferFrom(dataBuffer)___		return getSerializationResult()__	};serializes,the,complete,record,to,an,intermediate,data,serialization,buffer,and,starts,copying,it,to,the,target,buffer,if,available,param,record,the,record,to,serialize,return,how,much,information,was,written,to,the,target,buffer,and,whether,this,buffer,is,full;override,public,serialization,result,add,record,t,record,throws,ioexception,if,checked,if,data,buffer,has,remaining,throw,new,illegal,state,exception,pending,serialization,of,previous,record,serialization,buffer,clear,length,buffer,clear,record,write,serialization,buffer,int,len,serialization,buffer,length,length,buffer,put,int,0,len,data,buffer,serialization,buffer,wrap,as,byte,buffer,copy,to,target,buffer,from,length,buffer,copy,to,target,buffer,from,data,buffer,return,get,serialization,result
SpanningRecordSerializer -> @Override 	public SerializationResult addRecord(T record) throws IOException;1516959754;Serializes the complete record to an intermediate data serialization_buffer and starts copying it to the target buffer (if available).__@param record the record to serialize_@return how much information was written to the target buffer and_whether this buffer is full;@Override_	public SerializationResult addRecord(T record) throws IOException {_		if (CHECKED) {_			if (dataBuffer.hasRemaining()) {_				throw new IllegalStateException("Pending serialization of previous record.")__			}_		}__		serializationBuffer.clear()__		lengthBuffer.clear()___		_		record.write(serializationBuffer)___		int len = serializationBuffer.length()__		lengthBuffer.putInt(0, len)___		dataBuffer = serializationBuffer.wrapAsByteBuffer()___		_		copyToTargetBufferFrom(lengthBuffer)__		copyToTargetBufferFrom(dataBuffer)___		return getSerializationResult()__	};serializes,the,complete,record,to,an,intermediate,data,serialization,buffer,and,starts,copying,it,to,the,target,buffer,if,available,param,record,the,record,to,serialize,return,how,much,information,was,written,to,the,target,buffer,and,whether,this,buffer,is,full;override,public,serialization,result,add,record,t,record,throws,ioexception,if,checked,if,data,buffer,has,remaining,throw,new,illegal,state,exception,pending,serialization,of,previous,record,serialization,buffer,clear,length,buffer,clear,record,write,serialization,buffer,int,len,serialization,buffer,length,length,buffer,put,int,0,len,data,buffer,serialization,buffer,wrap,as,byte,buffer,copy,to,target,buffer,from,length,buffer,copy,to,target,buffer,from,data,buffer,return,get,serialization,result
SpanningRecordSerializer -> @Override 	public SerializationResult addRecord(T record) throws IOException;1518077790;Serializes the complete record to an intermediate data serialization_buffer and starts copying it to the target buffer (if available).__@param record the record to serialize_@return how much information was written to the target buffer and_whether this buffer is full;@Override_	public SerializationResult addRecord(T record) throws IOException {_		if (CHECKED) {_			if (dataBuffer.hasRemaining()) {_				throw new IllegalStateException("Pending serialization of previous record.")__			}_		}__		serializationBuffer.clear()__		lengthBuffer.clear()___		_		record.write(serializationBuffer)___		int len = serializationBuffer.length()__		lengthBuffer.putInt(0, len)___		dataBuffer = serializationBuffer.wrapAsByteBuffer()___		_		if (targetBuffer != null) {_			targetBuffer.append(lengthBuffer)__			targetBuffer.append(dataBuffer)__			targetBuffer.commit()__		}__		return getSerializationResult()__	};serializes,the,complete,record,to,an,intermediate,data,serialization,buffer,and,starts,copying,it,to,the,target,buffer,if,available,param,record,the,record,to,serialize,return,how,much,information,was,written,to,the,target,buffer,and,whether,this,buffer,is,full;override,public,serialization,result,add,record,t,record,throws,ioexception,if,checked,if,data,buffer,has,remaining,throw,new,illegal,state,exception,pending,serialization,of,previous,record,serialization,buffer,clear,length,buffer,clear,record,write,serialization,buffer,int,len,serialization,buffer,length,length,buffer,put,int,0,len,data,buffer,serialization,buffer,wrap,as,byte,buffer,if,target,buffer,null,target,buffer,append,length,buffer,target,buffer,append,data,buffer,target,buffer,commit,return,get,serialization,result
SpanningRecordSerializer -> @Override 	public SerializationResult addRecord(T record) throws IOException;1518701016;Serializes the complete record to an intermediate data serialization_buffer and starts copying it to the target buffer (if available).__@param record the record to serialize_@return how much information was written to the target buffer and_whether this buffer is full;@Override_	public SerializationResult addRecord(T record) throws IOException {_		if (CHECKED) {_			if (dataBuffer.hasRemaining()) {_				throw new IllegalStateException("Pending serialization of previous record.")__			}_		}__		serializationBuffer.clear()__		lengthBuffer.clear()___		_		record.write(serializationBuffer)___		int len = serializationBuffer.length()__		lengthBuffer.putInt(0, len)___		dataBuffer = serializationBuffer.wrapAsByteBuffer()___		_		if (targetBuffer != null) {_			targetBuffer.append(lengthBuffer)__			targetBuffer.append(dataBuffer)__			targetBuffer.commit()__		}__		return getSerializationResult()__	};serializes,the,complete,record,to,an,intermediate,data,serialization,buffer,and,starts,copying,it,to,the,target,buffer,if,available,param,record,the,record,to,serialize,return,how,much,information,was,written,to,the,target,buffer,and,whether,this,buffer,is,full;override,public,serialization,result,add,record,t,record,throws,ioexception,if,checked,if,data,buffer,has,remaining,throw,new,illegal,state,exception,pending,serialization,of,previous,record,serialization,buffer,clear,length,buffer,clear,record,write,serialization,buffer,int,len,serialization,buffer,length,length,buffer,put,int,0,len,data,buffer,serialization,buffer,wrap,as,byte,buffer,if,target,buffer,null,target,buffer,append,length,buffer,target,buffer,append,data,buffer,target,buffer,commit,return,get,serialization,result
SpanningRecordSerializer -> @Override 	public void serializeRecord(T record) throws IOException;1536321202;Serializes the complete record to an intermediate data serialization buffer.__@param record the record to serialize;@Override_	public void serializeRecord(T record) throws IOException {_		if (CHECKED) {_			if (dataBuffer.hasRemaining()) {_				throw new IllegalStateException("Pending serialization of previous record.")__			}_		}__		serializationBuffer.clear()__		lengthBuffer.clear()___		_		record.write(serializationBuffer)___		int len = serializationBuffer.length()__		lengthBuffer.putInt(0, len)___		dataBuffer = serializationBuffer.wrapAsByteBuffer()__	};serializes,the,complete,record,to,an,intermediate,data,serialization,buffer,param,record,the,record,to,serialize;override,public,void,serialize,record,t,record,throws,ioexception,if,checked,if,data,buffer,has,remaining,throw,new,illegal,state,exception,pending,serialization,of,previous,record,serialization,buffer,clear,length,buffer,clear,record,write,serialization,buffer,int,len,serialization,buffer,length,length,buffer,put,int,0,len,data,buffer,serialization,buffer,wrap,as,byte,buffer
SpanningRecordSerializer -> @Override 	public void serializeRecord(T record) throws IOException;1537529044;Serializes the complete record to an intermediate data serialization buffer.__@param record the record to serialize;@Override_	public void serializeRecord(T record) throws IOException {_		if (CHECKED) {_			if (dataBuffer.hasRemaining()) {_				throw new IllegalStateException("Pending serialization of previous record.")__			}_		}__		serializationBuffer.clear()__		lengthBuffer.clear()___		_		record.write(serializationBuffer)___		int len = serializationBuffer.length()__		lengthBuffer.putInt(0, len)___		dataBuffer = serializationBuffer.wrapAsByteBuffer()__	};serializes,the,complete,record,to,an,intermediate,data,serialization,buffer,param,record,the,record,to,serialize;override,public,void,serialize,record,t,record,throws,ioexception,if,checked,if,data,buffer,has,remaining,throw,new,illegal,state,exception,pending,serialization,of,previous,record,serialization,buffer,clear,length,buffer,clear,record,write,serialization,buffer,int,len,serialization,buffer,length,length,buffer,put,int,0,len,data,buffer,serialization,buffer,wrap,as,byte,buffer
