# id;timestamp;commentText;codeText;commentWords;codeWords
JdbcUtils -> public static Object getResultSetValue(ResultSet rs, int index, Class requiredType) throws SQLException;1328020251;Retrieve a JDBC column value from a ResultSet, using the specified value type._<p>Uses the specifically typed ResultSet accessor methods, falling back to_{@link #getResultSetValue(java.sql.ResultSet, int)} for unknown types._<p>Note that the returned value may not be assignable to the specified_required type, in case of an unknown type. Calling code needs to deal_with this case appropriately, e.g. throwing a corresponding exception._@param rs is the ResultSet holding the data_@param index is the column index_@param requiredType the required value type (may be <code>null</code>)_@return the value object_@throws SQLException if thrown by the JDBC API;public static Object getResultSetValue(ResultSet rs, int index, Class requiredType) throws SQLException {_		if (requiredType == null) {_			return getResultSetValue(rs, index)__		}__		Object value = null__		boolean wasNullCheck = false___		_		if (String.class.equals(requiredType)) {_			value = rs.getString(index)__		}_		else if (boolean.class.equals(requiredType) || Boolean.class.equals(requiredType)) {_			value = rs.getBoolean(index)__			wasNullCheck = true__		}_		else if (byte.class.equals(requiredType) || Byte.class.equals(requiredType)) {_			value = rs.getByte(index)__			wasNullCheck = true__		}_		else if (short.class.equals(requiredType) || Short.class.equals(requiredType)) {_			value = rs.getShort(index)__			wasNullCheck = true__		}_		else if (int.class.equals(requiredType) || Integer.class.equals(requiredType)) {_			value = rs.getInt(index)__			wasNullCheck = true__		}_		else if (long.class.equals(requiredType) || Long.class.equals(requiredType)) {_			value = rs.getLong(index)__			wasNullCheck = true__		}_		else if (float.class.equals(requiredType) || Float.class.equals(requiredType)) {_			value = rs.getFloat(index)__			wasNullCheck = true__		}_		else if (double.class.equals(requiredType) || Double.class.equals(requiredType) ||_				Number.class.equals(requiredType)) {_			value = rs.getDouble(index)__			wasNullCheck = true__		}_		else if (byte[].class.equals(requiredType)) {_			value = rs.getBytes(index)__		}_		else if (java.sql.Date.class.equals(requiredType)) {_			value = rs.getDate(index)__		}_		else if (java.sql.Time.class.equals(requiredType)) {_			value = rs.getTime(index)__		}_		else if (java.sql.Timestamp.class.equals(requiredType) || java.util.Date.class.equals(requiredType)) {_			value = rs.getTimestamp(index)__		}_		else if (BigDecimal.class.equals(requiredType)) {_			value = rs.getBigDecimal(index)__		}_		else if (Blob.class.equals(requiredType)) {_			value = rs.getBlob(index)__		}_		else if (Clob.class.equals(requiredType)) {_			value = rs.getClob(index)__		}_		else {_			_			value = getResultSetValue(rs, index)__		}__		_		_		if (wasNullCheck && value != null && rs.wasNull()) {_			value = null__		}_		return value__	};retrieve,a,jdbc,column,value,from,a,result,set,using,the,specified,value,type,p,uses,the,specifically,typed,result,set,accessor,methods,falling,back,to,link,get,result,set,value,java,sql,result,set,int,for,unknown,types,p,note,that,the,returned,value,may,not,be,assignable,to,the,specified,required,type,in,case,of,an,unknown,type,calling,code,needs,to,deal,with,this,case,appropriately,e,g,throwing,a,corresponding,exception,param,rs,is,the,result,set,holding,the,data,param,index,is,the,column,index,param,required,type,the,required,value,type,may,be,code,null,code,return,the,value,object,throws,sqlexception,if,thrown,by,the,jdbc,api;public,static,object,get,result,set,value,result,set,rs,int,index,class,required,type,throws,sqlexception,if,required,type,null,return,get,result,set,value,rs,index,object,value,null,boolean,was,null,check,false,if,string,class,equals,required,type,value,rs,get,string,index,else,if,boolean,class,equals,required,type,boolean,class,equals,required,type,value,rs,get,boolean,index,was,null,check,true,else,if,byte,class,equals,required,type,byte,class,equals,required,type,value,rs,get,byte,index,was,null,check,true,else,if,short,class,equals,required,type,short,class,equals,required,type,value,rs,get,short,index,was,null,check,true,else,if,int,class,equals,required,type,integer,class,equals,required,type,value,rs,get,int,index,was,null,check,true,else,if,long,class,equals,required,type,long,class,equals,required,type,value,rs,get,long,index,was,null,check,true,else,if,float,class,equals,required,type,float,class,equals,required,type,value,rs,get,float,index,was,null,check,true,else,if,double,class,equals,required,type,double,class,equals,required,type,number,class,equals,required,type,value,rs,get,double,index,was,null,check,true,else,if,byte,class,equals,required,type,value,rs,get,bytes,index,else,if,java,sql,date,class,equals,required,type,value,rs,get,date,index,else,if,java,sql,time,class,equals,required,type,value,rs,get,time,index,else,if,java,sql,timestamp,class,equals,required,type,java,util,date,class,equals,required,type,value,rs,get,timestamp,index,else,if,big,decimal,class,equals,required,type,value,rs,get,big,decimal,index,else,if,blob,class,equals,required,type,value,rs,get,blob,index,else,if,clob,class,equals,required,type,value,rs,get,clob,index,else,value,get,result,set,value,rs,index,if,was,null,check,value,null,rs,was,null,value,null,return,value
JdbcUtils -> public static void closeResultSet(@Nullable ResultSet rs);1528313484;Close the given JDBC ResultSet and ignore any thrown exception._This is useful for typical finally blocks in manual JDBC code._@param rs the JDBC ResultSet to close (may be {@code null});public static void closeResultSet(@Nullable ResultSet rs) {_		if (rs != null) {_			try {_				rs.close()__			}_			catch (SQLException ex) {_				logger.trace("Could not close JDBC ResultSet", ex)__			}_			catch (Throwable ex) {_				_				logger.trace("Unexpected exception on closing JDBC ResultSet", ex)__			}_		}_	};close,the,given,jdbc,result,set,and,ignore,any,thrown,exception,this,is,useful,for,typical,finally,blocks,in,manual,jdbc,code,param,rs,the,jdbc,result,set,to,close,may,be,code,null;public,static,void,close,result,set,nullable,result,set,rs,if,rs,null,try,rs,close,catch,sqlexception,ex,logger,trace,could,not,close,jdbc,result,set,ex,catch,throwable,ex,logger,trace,unexpected,exception,on,closing,jdbc,result,set,ex
JdbcUtils -> public static void closeResultSet(@Nullable ResultSet rs);1530174524;Close the given JDBC ResultSet and ignore any thrown exception._This is useful for typical finally blocks in manual JDBC code._@param rs the JDBC ResultSet to close (may be {@code null});public static void closeResultSet(@Nullable ResultSet rs) {_		if (rs != null) {_			try {_				rs.close()__			}_			catch (SQLException ex) {_				logger.trace("Could not close JDBC ResultSet", ex)__			}_			catch (Throwable ex) {_				_				logger.trace("Unexpected exception on closing JDBC ResultSet", ex)__			}_		}_	};close,the,given,jdbc,result,set,and,ignore,any,thrown,exception,this,is,useful,for,typical,finally,blocks,in,manual,jdbc,code,param,rs,the,jdbc,result,set,to,close,may,be,code,null;public,static,void,close,result,set,nullable,result,set,rs,if,rs,null,try,rs,close,catch,sqlexception,ex,logger,trace,could,not,close,jdbc,result,set,ex,catch,throwable,ex,logger,trace,unexpected,exception,on,closing,jdbc,result,set,ex
JdbcUtils -> public static void closeResultSet(@Nullable ResultSet rs);1549380778;Close the given JDBC ResultSet and ignore any thrown exception._This is useful for typical finally blocks in manual JDBC code._@param rs the JDBC ResultSet to close (may be {@code null});public static void closeResultSet(@Nullable ResultSet rs) {_		if (rs != null) {_			try {_				rs.close()__			}_			catch (SQLException ex) {_				logger.trace("Could not close JDBC ResultSet", ex)__			}_			catch (Throwable ex) {_				_				logger.trace("Unexpected exception on closing JDBC ResultSet", ex)__			}_		}_	};close,the,given,jdbc,result,set,and,ignore,any,thrown,exception,this,is,useful,for,typical,finally,blocks,in,manual,jdbc,code,param,rs,the,jdbc,result,set,to,close,may,be,code,null;public,static,void,close,result,set,nullable,result,set,rs,if,rs,null,try,rs,close,catch,sqlexception,ex,logger,trace,could,not,close,jdbc,result,set,ex,catch,throwable,ex,logger,trace,unexpected,exception,on,closing,jdbc,result,set,ex
JdbcUtils -> public static void closeResultSet(ResultSet rs);1328020251;Close the given JDBC ResultSet and ignore any thrown exception._This is useful for typical finally blocks in manual JDBC code._@param rs the JDBC ResultSet to close (may be <code>null</code>);public static void closeResultSet(ResultSet rs) {_		if (rs != null) {_			try {_				rs.close()__			}_			catch (SQLException ex) {_				logger.trace("Could not close JDBC ResultSet", ex)__			}_			catch (Throwable ex) {_				_				logger.trace("Unexpected exception on closing JDBC ResultSet", ex)__			}_		}_	};close,the,given,jdbc,result,set,and,ignore,any,thrown,exception,this,is,useful,for,typical,finally,blocks,in,manual,jdbc,code,param,rs,the,jdbc,result,set,to,close,may,be,code,null,code;public,static,void,close,result,set,result,set,rs,if,rs,null,try,rs,close,catch,sqlexception,ex,logger,trace,could,not,close,jdbc,result,set,ex,catch,throwable,ex,logger,trace,unexpected,exception,on,closing,jdbc,result,set,ex
JdbcUtils -> public static void closeResultSet(ResultSet rs);1356735495;Close the given JDBC ResultSet and ignore any thrown exception._This is useful for typical finally blocks in manual JDBC code._@param rs the JDBC ResultSet to close (may be {@code null});public static void closeResultSet(ResultSet rs) {_		if (rs != null) {_			try {_				rs.close()__			}_			catch (SQLException ex) {_				logger.trace("Could not close JDBC ResultSet", ex)__			}_			catch (Throwable ex) {_				_				logger.trace("Unexpected exception on closing JDBC ResultSet", ex)__			}_		}_	};close,the,given,jdbc,result,set,and,ignore,any,thrown,exception,this,is,useful,for,typical,finally,blocks,in,manual,jdbc,code,param,rs,the,jdbc,result,set,to,close,may,be,code,null;public,static,void,close,result,set,result,set,rs,if,rs,null,try,rs,close,catch,sqlexception,ex,logger,trace,could,not,close,jdbc,result,set,ex,catch,throwable,ex,logger,trace,unexpected,exception,on,closing,jdbc,result,set,ex
JdbcUtils -> public static void closeResultSet(ResultSet rs);1357119239;Close the given JDBC ResultSet and ignore any thrown exception._This is useful for typical finally blocks in manual JDBC code._@param rs the JDBC ResultSet to close (may be {@code null});public static void closeResultSet(ResultSet rs) {_		if (rs != null) {_			try {_				rs.close()__			}_			catch (SQLException ex) {_				logger.trace("Could not close JDBC ResultSet", ex)__			}_			catch (Throwable ex) {_				_				logger.trace("Unexpected exception on closing JDBC ResultSet", ex)__			}_		}_	};close,the,given,jdbc,result,set,and,ignore,any,thrown,exception,this,is,useful,for,typical,finally,blocks,in,manual,jdbc,code,param,rs,the,jdbc,result,set,to,close,may,be,code,null;public,static,void,close,result,set,result,set,rs,if,rs,null,try,rs,close,catch,sqlexception,ex,logger,trace,could,not,close,jdbc,result,set,ex,catch,throwable,ex,logger,trace,unexpected,exception,on,closing,jdbc,result,set,ex
JdbcUtils -> public static void closeResultSet(ResultSet rs);1368482696;Close the given JDBC ResultSet and ignore any thrown exception._This is useful for typical finally blocks in manual JDBC code._@param rs the JDBC ResultSet to close (may be {@code null});public static void closeResultSet(ResultSet rs) {_		if (rs != null) {_			try {_				rs.close()__			}_			catch (SQLException ex) {_				logger.trace("Could not close JDBC ResultSet", ex)__			}_			catch (Throwable ex) {_				_				logger.trace("Unexpected exception on closing JDBC ResultSet", ex)__			}_		}_	};close,the,given,jdbc,result,set,and,ignore,any,thrown,exception,this,is,useful,for,typical,finally,blocks,in,manual,jdbc,code,param,rs,the,jdbc,result,set,to,close,may,be,code,null;public,static,void,close,result,set,result,set,rs,if,rs,null,try,rs,close,catch,sqlexception,ex,logger,trace,could,not,close,jdbc,result,set,ex,catch,throwable,ex,logger,trace,unexpected,exception,on,closing,jdbc,result,set,ex
JdbcUtils -> public static void closeResultSet(ResultSet rs);1385412762;Close the given JDBC ResultSet and ignore any thrown exception._This is useful for typical finally blocks in manual JDBC code._@param rs the JDBC ResultSet to close (may be {@code null});public static void closeResultSet(ResultSet rs) {_		if (rs != null) {_			try {_				rs.close()__			}_			catch (SQLException ex) {_				logger.trace("Could not close JDBC ResultSet", ex)__			}_			catch (Throwable ex) {_				_				logger.trace("Unexpected exception on closing JDBC ResultSet", ex)__			}_		}_	};close,the,given,jdbc,result,set,and,ignore,any,thrown,exception,this,is,useful,for,typical,finally,blocks,in,manual,jdbc,code,param,rs,the,jdbc,result,set,to,close,may,be,code,null;public,static,void,close,result,set,result,set,rs,if,rs,null,try,rs,close,catch,sqlexception,ex,logger,trace,could,not,close,jdbc,result,set,ex,catch,throwable,ex,logger,trace,unexpected,exception,on,closing,jdbc,result,set,ex
JdbcUtils -> public static void closeResultSet(ResultSet rs);1397137904;Close the given JDBC ResultSet and ignore any thrown exception._This is useful for typical finally blocks in manual JDBC code._@param rs the JDBC ResultSet to close (may be {@code null});public static void closeResultSet(ResultSet rs) {_		if (rs != null) {_			try {_				rs.close()__			}_			catch (SQLException ex) {_				logger.trace("Could not close JDBC ResultSet", ex)__			}_			catch (Throwable ex) {_				_				logger.trace("Unexpected exception on closing JDBC ResultSet", ex)__			}_		}_	};close,the,given,jdbc,result,set,and,ignore,any,thrown,exception,this,is,useful,for,typical,finally,blocks,in,manual,jdbc,code,param,rs,the,jdbc,result,set,to,close,may,be,code,null;public,static,void,close,result,set,result,set,rs,if,rs,null,try,rs,close,catch,sqlexception,ex,logger,trace,could,not,close,jdbc,result,set,ex,catch,throwable,ex,logger,trace,unexpected,exception,on,closing,jdbc,result,set,ex
JdbcUtils -> public static void closeResultSet(ResultSet rs);1398858661;Close the given JDBC ResultSet and ignore any thrown exception._This is useful for typical finally blocks in manual JDBC code._@param rs the JDBC ResultSet to close (may be {@code null});public static void closeResultSet(ResultSet rs) {_		if (rs != null) {_			try {_				rs.close()__			}_			catch (SQLException ex) {_				logger.trace("Could not close JDBC ResultSet", ex)__			}_			catch (Throwable ex) {_				_				logger.trace("Unexpected exception on closing JDBC ResultSet", ex)__			}_		}_	};close,the,given,jdbc,result,set,and,ignore,any,thrown,exception,this,is,useful,for,typical,finally,blocks,in,manual,jdbc,code,param,rs,the,jdbc,result,set,to,close,may,be,code,null;public,static,void,close,result,set,result,set,rs,if,rs,null,try,rs,close,catch,sqlexception,ex,logger,trace,could,not,close,jdbc,result,set,ex,catch,throwable,ex,logger,trace,unexpected,exception,on,closing,jdbc,result,set,ex
JdbcUtils -> public static void closeResultSet(ResultSet rs);1401910463;Close the given JDBC ResultSet and ignore any thrown exception._This is useful for typical finally blocks in manual JDBC code._@param rs the JDBC ResultSet to close (may be {@code null});public static void closeResultSet(ResultSet rs) {_		if (rs != null) {_			try {_				rs.close()__			}_			catch (SQLException ex) {_				logger.trace("Could not close JDBC ResultSet", ex)__			}_			catch (Throwable ex) {_				_				logger.trace("Unexpected exception on closing JDBC ResultSet", ex)__			}_		}_	};close,the,given,jdbc,result,set,and,ignore,any,thrown,exception,this,is,useful,for,typical,finally,blocks,in,manual,jdbc,code,param,rs,the,jdbc,result,set,to,close,may,be,code,null;public,static,void,close,result,set,result,set,rs,if,rs,null,try,rs,close,catch,sqlexception,ex,logger,trace,could,not,close,jdbc,result,set,ex,catch,throwable,ex,logger,trace,unexpected,exception,on,closing,jdbc,result,set,ex
JdbcUtils -> public static void closeResultSet(ResultSet rs);1410122589;Close the given JDBC ResultSet and ignore any thrown exception._This is useful for typical finally blocks in manual JDBC code._@param rs the JDBC ResultSet to close (may be {@code null});public static void closeResultSet(ResultSet rs) {_		if (rs != null) {_			try {_				rs.close()__			}_			catch (SQLException ex) {_				logger.trace("Could not close JDBC ResultSet", ex)__			}_			catch (Throwable ex) {_				_				logger.trace("Unexpected exception on closing JDBC ResultSet", ex)__			}_		}_	};close,the,given,jdbc,result,set,and,ignore,any,thrown,exception,this,is,useful,for,typical,finally,blocks,in,manual,jdbc,code,param,rs,the,jdbc,result,set,to,close,may,be,code,null;public,static,void,close,result,set,result,set,rs,if,rs,null,try,rs,close,catch,sqlexception,ex,logger,trace,could,not,close,jdbc,result,set,ex,catch,throwable,ex,logger,trace,unexpected,exception,on,closing,jdbc,result,set,ex
JdbcUtils -> public static void closeResultSet(ResultSet rs);1410532068;Close the given JDBC ResultSet and ignore any thrown exception._This is useful for typical finally blocks in manual JDBC code._@param rs the JDBC ResultSet to close (may be {@code null});public static void closeResultSet(ResultSet rs) {_		if (rs != null) {_			try {_				rs.close()__			}_			catch (SQLException ex) {_				logger.trace("Could not close JDBC ResultSet", ex)__			}_			catch (Throwable ex) {_				_				logger.trace("Unexpected exception on closing JDBC ResultSet", ex)__			}_		}_	};close,the,given,jdbc,result,set,and,ignore,any,thrown,exception,this,is,useful,for,typical,finally,blocks,in,manual,jdbc,code,param,rs,the,jdbc,result,set,to,close,may,be,code,null;public,static,void,close,result,set,result,set,rs,if,rs,null,try,rs,close,catch,sqlexception,ex,logger,trace,could,not,close,jdbc,result,set,ex,catch,throwable,ex,logger,trace,unexpected,exception,on,closing,jdbc,result,set,ex
JdbcUtils -> public static void closeResultSet(ResultSet rs);1414509556;Close the given JDBC ResultSet and ignore any thrown exception._This is useful for typical finally blocks in manual JDBC code._@param rs the JDBC ResultSet to close (may be {@code null});public static void closeResultSet(ResultSet rs) {_		if (rs != null) {_			try {_				rs.close()__			}_			catch (SQLException ex) {_				logger.trace("Could not close JDBC ResultSet", ex)__			}_			catch (Throwable ex) {_				_				logger.trace("Unexpected exception on closing JDBC ResultSet", ex)__			}_		}_	};close,the,given,jdbc,result,set,and,ignore,any,thrown,exception,this,is,useful,for,typical,finally,blocks,in,manual,jdbc,code,param,rs,the,jdbc,result,set,to,close,may,be,code,null;public,static,void,close,result,set,result,set,rs,if,rs,null,try,rs,close,catch,sqlexception,ex,logger,trace,could,not,close,jdbc,result,set,ex,catch,throwable,ex,logger,trace,unexpected,exception,on,closing,jdbc,result,set,ex
JdbcUtils -> public static void closeResultSet(ResultSet rs);1432125256;Close the given JDBC ResultSet and ignore any thrown exception._This is useful for typical finally blocks in manual JDBC code._@param rs the JDBC ResultSet to close (may be {@code null});public static void closeResultSet(ResultSet rs) {_		if (rs != null) {_			try {_				rs.close()__			}_			catch (SQLException ex) {_				logger.trace("Could not close JDBC ResultSet", ex)__			}_			catch (Throwable ex) {_				_				logger.trace("Unexpected exception on closing JDBC ResultSet", ex)__			}_		}_	};close,the,given,jdbc,result,set,and,ignore,any,thrown,exception,this,is,useful,for,typical,finally,blocks,in,manual,jdbc,code,param,rs,the,jdbc,result,set,to,close,may,be,code,null;public,static,void,close,result,set,result,set,rs,if,rs,null,try,rs,close,catch,sqlexception,ex,logger,trace,could,not,close,jdbc,result,set,ex,catch,throwable,ex,logger,trace,unexpected,exception,on,closing,jdbc,result,set,ex
JdbcUtils -> public static void closeResultSet(ResultSet rs);1467677340;Close the given JDBC ResultSet and ignore any thrown exception._This is useful for typical finally blocks in manual JDBC code._@param rs the JDBC ResultSet to close (may be {@code null});public static void closeResultSet(ResultSet rs) {_		if (rs != null) {_			try {_				rs.close()__			}_			catch (SQLException ex) {_				logger.trace("Could not close JDBC ResultSet", ex)__			}_			catch (Throwable ex) {_				_				logger.trace("Unexpected exception on closing JDBC ResultSet", ex)__			}_		}_	};close,the,given,jdbc,result,set,and,ignore,any,thrown,exception,this,is,useful,for,typical,finally,blocks,in,manual,jdbc,code,param,rs,the,jdbc,result,set,to,close,may,be,code,null;public,static,void,close,result,set,result,set,rs,if,rs,null,try,rs,close,catch,sqlexception,ex,logger,trace,could,not,close,jdbc,result,set,ex,catch,throwable,ex,logger,trace,unexpected,exception,on,closing,jdbc,result,set,ex
JdbcUtils -> public static void closeResultSet(ResultSet rs);1479822741;Close the given JDBC ResultSet and ignore any thrown exception._This is useful for typical finally blocks in manual JDBC code._@param rs the JDBC ResultSet to close (may be {@code null});public static void closeResultSet(ResultSet rs) {_		if (rs != null) {_			try {_				rs.close()__			}_			catch (SQLException ex) {_				logger.trace("Could not close JDBC ResultSet", ex)__			}_			catch (Throwable ex) {_				_				logger.trace("Unexpected exception on closing JDBC ResultSet", ex)__			}_		}_	};close,the,given,jdbc,result,set,and,ignore,any,thrown,exception,this,is,useful,for,typical,finally,blocks,in,manual,jdbc,code,param,rs,the,jdbc,result,set,to,close,may,be,code,null;public,static,void,close,result,set,result,set,rs,if,rs,null,try,rs,close,catch,sqlexception,ex,logger,trace,could,not,close,jdbc,result,set,ex,catch,throwable,ex,logger,trace,unexpected,exception,on,closing,jdbc,result,set,ex
JdbcUtils -> public static void closeResultSet(ResultSet rs);1481218225;Close the given JDBC ResultSet and ignore any thrown exception._This is useful for typical finally blocks in manual JDBC code._@param rs the JDBC ResultSet to close (may be {@code null});public static void closeResultSet(ResultSet rs) {_		if (rs != null) {_			try {_				rs.close()__			}_			catch (SQLException ex) {_				logger.trace("Could not close JDBC ResultSet", ex)__			}_			catch (Throwable ex) {_				_				logger.trace("Unexpected exception on closing JDBC ResultSet", ex)__			}_		}_	};close,the,given,jdbc,result,set,and,ignore,any,thrown,exception,this,is,useful,for,typical,finally,blocks,in,manual,jdbc,code,param,rs,the,jdbc,result,set,to,close,may,be,code,null;public,static,void,close,result,set,result,set,rs,if,rs,null,try,rs,close,catch,sqlexception,ex,logger,trace,could,not,close,jdbc,result,set,ex,catch,throwable,ex,logger,trace,unexpected,exception,on,closing,jdbc,result,set,ex
JdbcUtils -> public static void closeResultSet(ResultSet rs);1487178248;Close the given JDBC ResultSet and ignore any thrown exception._This is useful for typical finally blocks in manual JDBC code._@param rs the JDBC ResultSet to close (may be {@code null});public static void closeResultSet(ResultSet rs) {_		if (rs != null) {_			try {_				rs.close()__			}_			catch (SQLException ex) {_				logger.trace("Could not close JDBC ResultSet", ex)__			}_			catch (Throwable ex) {_				_				logger.trace("Unexpected exception on closing JDBC ResultSet", ex)__			}_		}_	};close,the,given,jdbc,result,set,and,ignore,any,thrown,exception,this,is,useful,for,typical,finally,blocks,in,manual,jdbc,code,param,rs,the,jdbc,result,set,to,close,may,be,code,null;public,static,void,close,result,set,result,set,rs,if,rs,null,try,rs,close,catch,sqlexception,ex,logger,trace,could,not,close,jdbc,result,set,ex,catch,throwable,ex,logger,trace,unexpected,exception,on,closing,jdbc,result,set,ex
JdbcUtils -> public static void closeResultSet(ResultSet rs);1488037840;Close the given JDBC ResultSet and ignore any thrown exception._This is useful for typical finally blocks in manual JDBC code._@param rs the JDBC ResultSet to close (may be {@code null});public static void closeResultSet(ResultSet rs) {_		if (rs != null) {_			try {_				rs.close()__			}_			catch (SQLException ex) {_				logger.trace("Could not close JDBC ResultSet", ex)__			}_			catch (Throwable ex) {_				_				logger.trace("Unexpected exception on closing JDBC ResultSet", ex)__			}_		}_	};close,the,given,jdbc,result,set,and,ignore,any,thrown,exception,this,is,useful,for,typical,finally,blocks,in,manual,jdbc,code,param,rs,the,jdbc,result,set,to,close,may,be,code,null;public,static,void,close,result,set,result,set,rs,if,rs,null,try,rs,close,catch,sqlexception,ex,logger,trace,could,not,close,jdbc,result,set,ex,catch,throwable,ex,logger,trace,unexpected,exception,on,closing,jdbc,result,set,ex
JdbcUtils -> public static boolean supportsBatchUpdates(Connection con);1328020251;Return whether the given JDBC driver supports JDBC 2.0 batch updates._<p>Typically invoked right before execution of a given set of statements:_to decide whether the set of SQL statements should be executed through_the JDBC 2.0 batch mechanism or simply in a traditional one-by-one fashion._<p>Logs a warning if the "supportsBatchUpdates" methods throws an exception_and simply returns <code>false</code> in that case._@param con the Connection to check_@return whether JDBC 2.0 batch updates are supported_@see java.sql.DatabaseMetaData#supportsBatchUpdates();public static boolean supportsBatchUpdates(Connection con) {_		try {_			DatabaseMetaData dbmd = con.getMetaData()__			if (dbmd != null) {_				if (dbmd.supportsBatchUpdates()) {_					logger.debug("JDBC driver supports batch updates")__					return true__				}_				else {_					logger.debug("JDBC driver does not support batch updates")__				}_			}_		}_		catch (SQLException ex) {_			logger.debug("JDBC driver 'supportsBatchUpdates' method threw exception", ex)__		}_		catch (AbstractMethodError err) {_			logger.debug("JDBC driver does not support JDBC 2.0 'supportsBatchUpdates' method", err)__		}_		return false__	};return,whether,the,given,jdbc,driver,supports,jdbc,2,0,batch,updates,p,typically,invoked,right,before,execution,of,a,given,set,of,statements,to,decide,whether,the,set,of,sql,statements,should,be,executed,through,the,jdbc,2,0,batch,mechanism,or,simply,in,a,traditional,one,by,one,fashion,p,logs,a,warning,if,the,supports,batch,updates,methods,throws,an,exception,and,simply,returns,code,false,code,in,that,case,param,con,the,connection,to,check,return,whether,jdbc,2,0,batch,updates,are,supported,see,java,sql,database,meta,data,supports,batch,updates;public,static,boolean,supports,batch,updates,connection,con,try,database,meta,data,dbmd,con,get,meta,data,if,dbmd,null,if,dbmd,supports,batch,updates,logger,debug,jdbc,driver,supports,batch,updates,return,true,else,logger,debug,jdbc,driver,does,not,support,batch,updates,catch,sqlexception,ex,logger,debug,jdbc,driver,supports,batch,updates,method,threw,exception,ex,catch,abstract,method,error,err,logger,debug,jdbc,driver,does,not,support,jdbc,2,0,supports,batch,updates,method,err,return,false
JdbcUtils -> public static boolean supportsBatchUpdates(Connection con);1356735495;Return whether the given JDBC driver supports JDBC 2.0 batch updates._<p>Typically invoked right before execution of a given set of statements:_to decide whether the set of SQL statements should be executed through_the JDBC 2.0 batch mechanism or simply in a traditional one-by-one fashion._<p>Logs a warning if the "supportsBatchUpdates" methods throws an exception_and simply returns {@code false} in that case._@param con the Connection to check_@return whether JDBC 2.0 batch updates are supported_@see java.sql.DatabaseMetaData#supportsBatchUpdates();public static boolean supportsBatchUpdates(Connection con) {_		try {_			DatabaseMetaData dbmd = con.getMetaData()__			if (dbmd != null) {_				if (dbmd.supportsBatchUpdates()) {_					logger.debug("JDBC driver supports batch updates")__					return true__				}_				else {_					logger.debug("JDBC driver does not support batch updates")__				}_			}_		}_		catch (SQLException ex) {_			logger.debug("JDBC driver 'supportsBatchUpdates' method threw exception", ex)__		}_		catch (AbstractMethodError err) {_			logger.debug("JDBC driver does not support JDBC 2.0 'supportsBatchUpdates' method", err)__		}_		return false__	};return,whether,the,given,jdbc,driver,supports,jdbc,2,0,batch,updates,p,typically,invoked,right,before,execution,of,a,given,set,of,statements,to,decide,whether,the,set,of,sql,statements,should,be,executed,through,the,jdbc,2,0,batch,mechanism,or,simply,in,a,traditional,one,by,one,fashion,p,logs,a,warning,if,the,supports,batch,updates,methods,throws,an,exception,and,simply,returns,code,false,in,that,case,param,con,the,connection,to,check,return,whether,jdbc,2,0,batch,updates,are,supported,see,java,sql,database,meta,data,supports,batch,updates;public,static,boolean,supports,batch,updates,connection,con,try,database,meta,data,dbmd,con,get,meta,data,if,dbmd,null,if,dbmd,supports,batch,updates,logger,debug,jdbc,driver,supports,batch,updates,return,true,else,logger,debug,jdbc,driver,does,not,support,batch,updates,catch,sqlexception,ex,logger,debug,jdbc,driver,supports,batch,updates,method,threw,exception,ex,catch,abstract,method,error,err,logger,debug,jdbc,driver,does,not,support,jdbc,2,0,supports,batch,updates,method,err,return,false
