# id;timestamp;commentText;codeText;commentWords;codeWords
ClassVisitor -> public ClassVisitor(final int api, final ClassVisitor cv);1366718246;Constructs a new {@link ClassVisitor}.__@param api_the ASM API version implemented by this visitor. Must be one_of {@link Opcodes#ASM4}._@param cv_the class visitor to which this visitor must delegate method_calls. May be null.;public ClassVisitor(final int api, final ClassVisitor cv) {_		_        this.api = api__        this.cv = cv__    };constructs,a,new,link,class,visitor,param,api,the,asm,api,version,implemented,by,this,visitor,must,be,one,of,link,opcodes,asm4,param,cv,the,class,visitor,to,which,this,visitor,must,delegate,method,calls,may,be,null;public,class,visitor,final,int,api,final,class,visitor,cv,this,api,api,this,cv,cv
ClassVisitor -> public AnnotationVisitor visitTypeAnnotation(int typeRef,             TypePath typePath, String desc, boolean visible);1397644526;Visits an annotation on a type in the class signature.__@param typeRef_a reference to the annotated type. The sort of this type_reference must be {@link TypeReference#CLASS_TYPE_PARAMETER_CLASS_TYPE_PARAMETER},_{@link TypeReference#CLASS_TYPE_PARAMETER_BOUND_CLASS_TYPE_PARAMETER_BOUND} or_{@link TypeReference#CLASS_EXTENDS CLASS_EXTENDS}. See_{@link TypeReference}._@param typePath_the path to the annotated type argument, wildcard bound, array_element type, or static inner type within 'typeRef'. May be_<tt>null</tt> if the annotation targets 'typeRef' as a whole._@param desc_the class descriptor of the annotation class._@param visible_<tt>true</tt> if the annotation is visible at runtime._@return a visitor to visit the annotation values, or <tt>null</tt> if_this visitor is not interested in visiting this annotation.;public AnnotationVisitor visitTypeAnnotation(int typeRef,_            TypePath typePath, String desc, boolean visible) {_		_        if (cv != null) {_            return cv.visitTypeAnnotation(typeRef, typePath, desc, visible)__        }_        return null__    };visits,an,annotation,on,a,type,in,the,class,signature,param,type,ref,a,reference,to,the,annotated,type,the,sort,of,this,type,reference,must,be,link,type,reference,link,type,reference,or,link,type,reference,see,link,type,reference,param,type,path,the,path,to,the,annotated,type,argument,wildcard,bound,array,element,type,or,static,inner,type,within,type,ref,may,be,tt,null,tt,if,the,annotation,targets,type,ref,as,a,whole,param,desc,the,class,descriptor,of,the,annotation,class,param,visible,tt,true,tt,if,the,annotation,is,visible,at,runtime,return,a,visitor,to,visit,the,annotation,values,or,tt,null,tt,if,this,visitor,is,not,interested,in,visiting,this,annotation;public,annotation,visitor,visit,type,annotation,int,type,ref,type,path,type,path,string,desc,boolean,visible,if,cv,null,return,cv,visit,type,annotation,type,ref,type,path,desc,visible,return,null
ClassVisitor -> public AnnotationVisitor visitTypeAnnotation(int typeRef,             TypePath typePath, String desc, boolean visible);1505821772;Visits an annotation on a type in the class signature.__@param typeRef_a reference to the annotated type. The sort of this type_reference must be {@link TypeReference#CLASS_TYPE_PARAMETER_CLASS_TYPE_PARAMETER},_{@link TypeReference#CLASS_TYPE_PARAMETER_BOUND_CLASS_TYPE_PARAMETER_BOUND} or_{@link TypeReference#CLASS_EXTENDS CLASS_EXTENDS}. See_{@link TypeReference}._@param typePath_the path to the annotated type argument, wildcard bound, array_element type, or static inner type within 'typeRef'. May be_<tt>null</tt> if the annotation targets 'typeRef' as a whole._@param desc_the class descriptor of the annotation class._@param visible_<tt>true</tt> if the annotation is visible at runtime._@return a visitor to visit the annotation values, or <tt>null</tt> if_this visitor is not interested in visiting this annotation.;public AnnotationVisitor visitTypeAnnotation(int typeRef,_            TypePath typePath, String desc, boolean visible) {_		_        if (cv != null) {_            return cv.visitTypeAnnotation(typeRef, typePath, desc, visible)__        }_        return null__    };visits,an,annotation,on,a,type,in,the,class,signature,param,type,ref,a,reference,to,the,annotated,type,the,sort,of,this,type,reference,must,be,link,type,reference,link,type,reference,or,link,type,reference,see,link,type,reference,param,type,path,the,path,to,the,annotated,type,argument,wildcard,bound,array,element,type,or,static,inner,type,within,type,ref,may,be,tt,null,tt,if,the,annotation,targets,type,ref,as,a,whole,param,desc,the,class,descriptor,of,the,annotation,class,param,visible,tt,true,tt,if,the,annotation,is,visible,at,runtime,return,a,visitor,to,visit,the,annotation,values,or,tt,null,tt,if,this,visitor,is,not,interested,in,visiting,this,annotation;public,annotation,visitor,visit,type,annotation,int,type,ref,type,path,type,path,string,desc,boolean,visible,if,cv,null,return,cv,visit,type,annotation,type,ref,type,path,desc,visible,return,null
ClassVisitor -> public void visitOuterClass(final String owner, final String name, final String descriptor);1531241461;Visits the enclosing class of the class. This method must be called only if the class has an_enclosing class.__@param owner internal name of the enclosing class of the class._@param name the name of the method that contains the class, or <tt>null</tt> if the class is_not enclosed in a method of its enclosing class._@param descriptor the descriptor of the method that contains the class, or <tt>null</tt> if the_class is not enclosed in a method of its enclosing class.;public void visitOuterClass(final String owner, final String name, final String descriptor) {_    if (cv != null) {_      cv.visitOuterClass(owner, name, descriptor)__    }_  };visits,the,enclosing,class,of,the,class,this,method,must,be,called,only,if,the,class,has,an,enclosing,class,param,owner,internal,name,of,the,enclosing,class,of,the,class,param,name,the,name,of,the,method,that,contains,the,class,or,tt,null,tt,if,the,class,is,not,enclosed,in,a,method,of,its,enclosing,class,param,descriptor,the,descriptor,of,the,method,that,contains,the,class,or,tt,null,tt,if,the,class,is,not,enclosed,in,a,method,of,its,enclosing,class;public,void,visit,outer,class,final,string,owner,final,string,name,final,string,descriptor,if,cv,null,cv,visit,outer,class,owner,name,descriptor
ClassVisitor -> public void visitOuterClass(final String owner, final String name, final String descriptor);1536664245;Visits the enclosing class of the class. This method must be called only if the class has an_enclosing class.__@param owner internal name of the enclosing class of the class._@param name the name of the method that contains the class, or {@literal null} if the class is_not enclosed in a method of its enclosing class._@param descriptor the descriptor of the method that contains the class, or {@literal null} if_the class is not enclosed in a method of its enclosing class.;public void visitOuterClass(final String owner, final String name, final String descriptor) {_    if (cv != null) {_      cv.visitOuterClass(owner, name, descriptor)__    }_  };visits,the,enclosing,class,of,the,class,this,method,must,be,called,only,if,the,class,has,an,enclosing,class,param,owner,internal,name,of,the,enclosing,class,of,the,class,param,name,the,name,of,the,method,that,contains,the,class,or,literal,null,if,the,class,is,not,enclosed,in,a,method,of,its,enclosing,class,param,descriptor,the,descriptor,of,the,method,that,contains,the,class,or,literal,null,if,the,class,is,not,enclosed,in,a,method,of,its,enclosing,class;public,void,visit,outer,class,final,string,owner,final,string,name,final,string,descriptor,if,cv,null,cv,visit,outer,class,owner,name,descriptor
ClassVisitor -> public MethodVisitor visitMethod(       final int access,       final String name,       final String descriptor,       final String signature,       final String[] exceptions);1531241461;Visits a method of the class. This method <i>must</i> return a new {@link MethodVisitor}_instance (or <tt>null</tt>) each time it is called, i.e., it should not return a previously_returned visitor.__@param access the method's access flags (see {@link Opcodes}). This parameter also indicates if_the method is synthetic and/or deprecated._@param name the method's name._@param descriptor the method's descriptor (see {@link Type})._@param signature the method's signature. May be <tt>null</tt> if the method parameters, return_type and exceptions do not use generic types._@param exceptions the internal names of the method's exception classes (see {@link_Type#getInternalName()}). May be <tt>null</tt>._@return an object to visit the byte code of the method, or <tt>null</tt> if this class visitor_is not interested in visiting the code of this method.;public MethodVisitor visitMethod(_      final int access,_      final String name,_      final String descriptor,_      final String signature,_      final String[] exceptions) {_    if (cv != null) {_      return cv.visitMethod(access, name, descriptor, signature, exceptions)__    }_    return null__  };visits,a,method,of,the,class,this,method,i,must,i,return,a,new,link,method,visitor,instance,or,tt,null,tt,each,time,it,is,called,i,e,it,should,not,return,a,previously,returned,visitor,param,access,the,method,s,access,flags,see,link,opcodes,this,parameter,also,indicates,if,the,method,is,synthetic,and,or,deprecated,param,name,the,method,s,name,param,descriptor,the,method,s,descriptor,see,link,type,param,signature,the,method,s,signature,may,be,tt,null,tt,if,the,method,parameters,return,type,and,exceptions,do,not,use,generic,types,param,exceptions,the,internal,names,of,the,method,s,exception,classes,see,link,type,get,internal,name,may,be,tt,null,tt,return,an,object,to,visit,the,byte,code,of,the,method,or,tt,null,tt,if,this,class,visitor,is,not,interested,in,visiting,the,code,of,this,method;public,method,visitor,visit,method,final,int,access,final,string,name,final,string,descriptor,final,string,signature,final,string,exceptions,if,cv,null,return,cv,visit,method,access,name,descriptor,signature,exceptions,return,null
ClassVisitor -> public MethodVisitor visitMethod(       final int access,       final String name,       final String descriptor,       final String signature,       final String[] exceptions);1536664245;Visits a method of the class. This method <i>must</i> return a new {@link MethodVisitor}_instance (or {@literal null}) each time it is called, i.e., it should not return a previously_returned visitor.__@param access the method's access flags (see {@link Opcodes}). This parameter also indicates if_the method is synthetic and/or deprecated._@param name the method's name._@param descriptor the method's descriptor (see {@link Type})._@param signature the method's signature. May be {@literal null} if the method parameters,_return type and exceptions do not use generic types._@param exceptions the internal names of the method's exception classes (see {@link_Type#getInternalName()}). May be {@literal null}._@return an object to visit the byte code of the method, or {@literal null} if this class_visitor is not interested in visiting the code of this method.;public MethodVisitor visitMethod(_      final int access,_      final String name,_      final String descriptor,_      final String signature,_      final String[] exceptions) {_    if (cv != null) {_      return cv.visitMethod(access, name, descriptor, signature, exceptions)__    }_    return null__  };visits,a,method,of,the,class,this,method,i,must,i,return,a,new,link,method,visitor,instance,or,literal,null,each,time,it,is,called,i,e,it,should,not,return,a,previously,returned,visitor,param,access,the,method,s,access,flags,see,link,opcodes,this,parameter,also,indicates,if,the,method,is,synthetic,and,or,deprecated,param,name,the,method,s,name,param,descriptor,the,method,s,descriptor,see,link,type,param,signature,the,method,s,signature,may,be,literal,null,if,the,method,parameters,return,type,and,exceptions,do,not,use,generic,types,param,exceptions,the,internal,names,of,the,method,s,exception,classes,see,link,type,get,internal,name,may,be,literal,null,return,an,object,to,visit,the,byte,code,of,the,method,or,literal,null,if,this,class,visitor,is,not,interested,in,visiting,the,code,of,this,method;public,method,visitor,visit,method,final,int,access,final,string,name,final,string,descriptor,final,string,signature,final,string,exceptions,if,cv,null,return,cv,visit,method,access,name,descriptor,signature,exceptions,return,null
ClassVisitor -> public void visitEnd();1366718246;Visits the end of the class. This method, which is the last one to be_called, is used to inform the visitor that all the fields and methods of_the class have been visited.;public void visitEnd() {_        if (cv != null) {_            cv.visitEnd()__        }_    };visits,the,end,of,the,class,this,method,which,is,the,last,one,to,be,called,is,used,to,inform,the,visitor,that,all,the,fields,and,methods,of,the,class,have,been,visited;public,void,visit,end,if,cv,null,cv,visit,end
ClassVisitor -> public void visitEnd();1395273982;Visits the end of the class. This method, which is the last one to be_called, is used to inform the visitor that all the fields and methods of_the class have been visited.;public void visitEnd() {_        if (cv != null) {_            cv.visitEnd()__        }_    };visits,the,end,of,the,class,this,method,which,is,the,last,one,to,be,called,is,used,to,inform,the,visitor,that,all,the,fields,and,methods,of,the,class,have,been,visited;public,void,visit,end,if,cv,null,cv,visit,end
ClassVisitor -> public void visitEnd();1397644526;Visits the end of the class. This method, which is the last one to be_called, is used to inform the visitor that all the fields and methods of_the class have been visited.;public void visitEnd() {_        if (cv != null) {_            cv.visitEnd()__        }_    };visits,the,end,of,the,class,this,method,which,is,the,last,one,to,be,called,is,used,to,inform,the,visitor,that,all,the,fields,and,methods,of,the,class,have,been,visited;public,void,visit,end,if,cv,null,cv,visit,end
ClassVisitor -> public void visitEnd();1505821772;Visits the end of the class. This method, which is the last one to be_called, is used to inform the visitor that all the fields and methods of_the class have been visited.;public void visitEnd() {_        if (cv != null) {_            cv.visitEnd()__        }_    };visits,the,end,of,the,class,this,method,which,is,the,last,one,to,be,called,is,used,to,inform,the,visitor,that,all,the,fields,and,methods,of,the,class,have,been,visited;public,void,visit,end,if,cv,null,cv,visit,end
ClassVisitor -> public void visitEnd();1531241461;Visits the end of the class. This method, which is the last one to be called, is used to inform_the visitor that all the fields and methods of the class have been visited.;public void visitEnd() {_    if (cv != null) {_      cv.visitEnd()__    }_  };visits,the,end,of,the,class,this,method,which,is,the,last,one,to,be,called,is,used,to,inform,the,visitor,that,all,the,fields,and,methods,of,the,class,have,been,visited;public,void,visit,end,if,cv,null,cv,visit,end
ClassVisitor -> public void visitEnd();1536664245;Visits the end of the class. This method, which is the last one to be called, is used to inform_the visitor that all the fields and methods of the class have been visited.;public void visitEnd() {_    if (cv != null) {_      cv.visitEnd()__    }_  };visits,the,end,of,the,class,this,method,which,is,the,last,one,to,be,called,is,used,to,inform,the,visitor,that,all,the,fields,and,methods,of,the,class,have,been,visited;public,void,visit,end,if,cv,null,cv,visit,end
ClassVisitor -> public void visitInnerClass(String name, String outerName,             String innerName, int access);1366718246;Visits information about an inner class. This inner class is not_necessarily a member of the class being visited.__@param name_the internal name of an inner class (see_{@link Type#getInternalName() getInternalName})._@param outerName_the internal name of the class to which the inner class_belongs (see {@link Type#getInternalName() getInternalName})._May be <tt>null</tt> for not member classes._@param innerName_the (simple) name of the inner class inside its enclosing_class. May be <tt>null</tt> for anonymous inner classes._@param access_the access flags of the inner class as originally declared in_the enclosing class.;public void visitInnerClass(String name, String outerName,_            String innerName, int access) {_        if (cv != null) {_            cv.visitInnerClass(name, outerName, innerName, access)__        }_    };visits,information,about,an,inner,class,this,inner,class,is,not,necessarily,a,member,of,the,class,being,visited,param,name,the,internal,name,of,an,inner,class,see,link,type,get,internal,name,get,internal,name,param,outer,name,the,internal,name,of,the,class,to,which,the,inner,class,belongs,see,link,type,get,internal,name,get,internal,name,may,be,tt,null,tt,for,not,member,classes,param,inner,name,the,simple,name,of,the,inner,class,inside,its,enclosing,class,may,be,tt,null,tt,for,anonymous,inner,classes,param,access,the,access,flags,of,the,inner,class,as,originally,declared,in,the,enclosing,class;public,void,visit,inner,class,string,name,string,outer,name,string,inner,name,int,access,if,cv,null,cv,visit,inner,class,name,outer,name,inner,name,access
ClassVisitor -> public void visitInnerClass(String name, String outerName,             String innerName, int access);1395273982;Visits information about an inner class. This inner class is not_necessarily a member of the class being visited.__@param name_the internal name of an inner class (see_{@link Type#getInternalName() getInternalName})._@param outerName_the internal name of the class to which the inner class_belongs (see {@link Type#getInternalName() getInternalName})._May be <tt>null</tt> for not member classes._@param innerName_the (simple) name of the inner class inside its enclosing_class. May be <tt>null</tt> for anonymous inner classes._@param access_the access flags of the inner class as originally declared in_the enclosing class.;public void visitInnerClass(String name, String outerName,_            String innerName, int access) {_        if (cv != null) {_            cv.visitInnerClass(name, outerName, innerName, access)__        }_    };visits,information,about,an,inner,class,this,inner,class,is,not,necessarily,a,member,of,the,class,being,visited,param,name,the,internal,name,of,an,inner,class,see,link,type,get,internal,name,get,internal,name,param,outer,name,the,internal,name,of,the,class,to,which,the,inner,class,belongs,see,link,type,get,internal,name,get,internal,name,may,be,tt,null,tt,for,not,member,classes,param,inner,name,the,simple,name,of,the,inner,class,inside,its,enclosing,class,may,be,tt,null,tt,for,anonymous,inner,classes,param,access,the,access,flags,of,the,inner,class,as,originally,declared,in,the,enclosing,class;public,void,visit,inner,class,string,name,string,outer,name,string,inner,name,int,access,if,cv,null,cv,visit,inner,class,name,outer,name,inner,name,access
ClassVisitor -> public void visitInnerClass(String name, String outerName,             String innerName, int access);1397644526;Visits information about an inner class. This inner class is not_necessarily a member of the class being visited.__@param name_the internal name of an inner class (see_{@link Type#getInternalName() getInternalName})._@param outerName_the internal name of the class to which the inner class_belongs (see {@link Type#getInternalName() getInternalName})._May be <tt>null</tt> for not member classes._@param innerName_the (simple) name of the inner class inside its enclosing_class. May be <tt>null</tt> for anonymous inner classes._@param access_the access flags of the inner class as originally declared in_the enclosing class.;public void visitInnerClass(String name, String outerName,_            String innerName, int access) {_        if (cv != null) {_            cv.visitInnerClass(name, outerName, innerName, access)__        }_    };visits,information,about,an,inner,class,this,inner,class,is,not,necessarily,a,member,of,the,class,being,visited,param,name,the,internal,name,of,an,inner,class,see,link,type,get,internal,name,get,internal,name,param,outer,name,the,internal,name,of,the,class,to,which,the,inner,class,belongs,see,link,type,get,internal,name,get,internal,name,may,be,tt,null,tt,for,not,member,classes,param,inner,name,the,simple,name,of,the,inner,class,inside,its,enclosing,class,may,be,tt,null,tt,for,anonymous,inner,classes,param,access,the,access,flags,of,the,inner,class,as,originally,declared,in,the,enclosing,class;public,void,visit,inner,class,string,name,string,outer,name,string,inner,name,int,access,if,cv,null,cv,visit,inner,class,name,outer,name,inner,name,access
ClassVisitor -> public void visitInnerClass(String name, String outerName,             String innerName, int access);1505821772;Visits information about an inner class. This inner class is not_necessarily a member of the class being visited.__@param name_the internal name of an inner class (see_{@link Type#getInternalName() getInternalName})._@param outerName_the internal name of the class to which the inner class_belongs (see {@link Type#getInternalName() getInternalName})._May be <tt>null</tt> for not member classes._@param innerName_the (simple) name of the inner class inside its enclosing_class. May be <tt>null</tt> for anonymous inner classes._@param access_the access flags of the inner class as originally declared in_the enclosing class.;public void visitInnerClass(String name, String outerName,_            String innerName, int access) {_        if (cv != null) {_            cv.visitInnerClass(name, outerName, innerName, access)__        }_    };visits,information,about,an,inner,class,this,inner,class,is,not,necessarily,a,member,of,the,class,being,visited,param,name,the,internal,name,of,an,inner,class,see,link,type,get,internal,name,get,internal,name,param,outer,name,the,internal,name,of,the,class,to,which,the,inner,class,belongs,see,link,type,get,internal,name,get,internal,name,may,be,tt,null,tt,for,not,member,classes,param,inner,name,the,simple,name,of,the,inner,class,inside,its,enclosing,class,may,be,tt,null,tt,for,anonymous,inner,classes,param,access,the,access,flags,of,the,inner,class,as,originally,declared,in,the,enclosing,class;public,void,visit,inner,class,string,name,string,outer,name,string,inner,name,int,access,if,cv,null,cv,visit,inner,class,name,outer,name,inner,name,access
ClassVisitor -> public void visitAttribute(final Attribute attribute);1531241461;Visits a non standard attribute of the class.__@param attribute an attribute.;public void visitAttribute(final Attribute attribute) {_    if (cv != null) {_      cv.visitAttribute(attribute)__    }_  };visits,a,non,standard,attribute,of,the,class,param,attribute,an,attribute;public,void,visit,attribute,final,attribute,attribute,if,cv,null,cv,visit,attribute,attribute
ClassVisitor -> public void visitAttribute(final Attribute attribute);1536664245;Visits a non standard attribute of the class.__@param attribute an attribute.;public void visitAttribute(final Attribute attribute) {_    if (cv != null) {_      cv.visitAttribute(attribute)__    }_  };visits,a,non,standard,attribute,of,the,class,param,attribute,an,attribute;public,void,visit,attribute,final,attribute,attribute,if,cv,null,cv,visit,attribute,attribute
ClassVisitor -> public void visitAttribute(Attribute attr);1366718246;Visits a non standard attribute of the class.__@param attr_an attribute.;public void visitAttribute(Attribute attr) {_        if (cv != null) {_            cv.visitAttribute(attr)__        }_    };visits,a,non,standard,attribute,of,the,class,param,attr,an,attribute;public,void,visit,attribute,attribute,attr,if,cv,null,cv,visit,attribute,attr
ClassVisitor -> public void visitAttribute(Attribute attr);1395273982;Visits a non standard attribute of the class.__@param attr_an attribute.;public void visitAttribute(Attribute attr) {_        if (cv != null) {_            cv.visitAttribute(attr)__        }_    };visits,a,non,standard,attribute,of,the,class,param,attr,an,attribute;public,void,visit,attribute,attribute,attr,if,cv,null,cv,visit,attribute,attr
ClassVisitor -> public void visitAttribute(Attribute attr);1397644526;Visits a non standard attribute of the class.__@param attr_an attribute.;public void visitAttribute(Attribute attr) {_        if (cv != null) {_            cv.visitAttribute(attr)__        }_    };visits,a,non,standard,attribute,of,the,class,param,attr,an,attribute;public,void,visit,attribute,attribute,attr,if,cv,null,cv,visit,attribute,attr
ClassVisitor -> public void visitAttribute(Attribute attr);1505821772;Visits a non standard attribute of the class.__@param attr_an attribute.;public void visitAttribute(Attribute attr) {_        if (cv != null) {_            cv.visitAttribute(attr)__        }_    };visits,a,non,standard,attribute,of,the,class,param,attr,an,attribute;public,void,visit,attribute,attribute,attr,if,cv,null,cv,visit,attribute,attr
ClassVisitor -> public FieldVisitor visitField(int access, String name, String desc,             String signature, Object value);1366718246;Visits a field of the class.__@param access_the field's access flags (see {@link Opcodes}). This parameter_also indicates if the field is synthetic and/or deprecated._@param name_the field's name._@param desc_the field's descriptor (see {@link Type Type})._@param signature_the field's signature. May be <tt>null</tt> if the field's_type does not use generic types._@param value_the field's initial value. This parameter, which may be_<tt>null</tt> if the field does not have an initial value,_must be an {@link Integer}, a {@link Float}, a {@link Long}, a_{@link Double} or a {@link String} (for <tt>int</tt>,_<tt>float</tt>, <tt>long</tt> or <tt>String</tt> fields_respectively). <i>This parameter is only used for static_fields</i>. Its value is ignored for non static fields, which_must be initialized through bytecode instructions in_constructors or methods._@return a visitor to visit field annotations and attributes, or_<tt>null</tt> if this class visitor is not interested in visiting_these annotations and attributes.;public FieldVisitor visitField(int access, String name, String desc,_            String signature, Object value) {_        if (cv != null) {_            return cv.visitField(access, name, desc, signature, value)__        }_        return null__    };visits,a,field,of,the,class,param,access,the,field,s,access,flags,see,link,opcodes,this,parameter,also,indicates,if,the,field,is,synthetic,and,or,deprecated,param,name,the,field,s,name,param,desc,the,field,s,descriptor,see,link,type,type,param,signature,the,field,s,signature,may,be,tt,null,tt,if,the,field,s,type,does,not,use,generic,types,param,value,the,field,s,initial,value,this,parameter,which,may,be,tt,null,tt,if,the,field,does,not,have,an,initial,value,must,be,an,link,integer,a,link,float,a,link,long,a,link,double,or,a,link,string,for,tt,int,tt,tt,float,tt,tt,long,tt,or,tt,string,tt,fields,respectively,i,this,parameter,is,only,used,for,static,fields,i,its,value,is,ignored,for,non,static,fields,which,must,be,initialized,through,bytecode,instructions,in,constructors,or,methods,return,a,visitor,to,visit,field,annotations,and,attributes,or,tt,null,tt,if,this,class,visitor,is,not,interested,in,visiting,these,annotations,and,attributes;public,field,visitor,visit,field,int,access,string,name,string,desc,string,signature,object,value,if,cv,null,return,cv,visit,field,access,name,desc,signature,value,return,null
ClassVisitor -> public FieldVisitor visitField(int access, String name, String desc,             String signature, Object value);1395273982;Visits a field of the class.__@param access_the field's access flags (see {@link Opcodes}). This parameter_also indicates if the field is synthetic and/or deprecated._@param name_the field's name._@param desc_the field's descriptor (see {@link Type Type})._@param signature_the field's signature. May be <tt>null</tt> if the field's_type does not use generic types._@param value_the field's initial value. This parameter, which may be_<tt>null</tt> if the field does not have an initial value,_must be an {@link Integer}, a {@link Float}, a {@link Long}, a_{@link Double} or a {@link String} (for <tt>int</tt>,_<tt>float</tt>, <tt>long</tt> or <tt>String</tt> fields_respectively). <i>This parameter is only used for static_fields</i>. Its value is ignored for non static fields, which_must be initialized through bytecode instructions in_constructors or methods._@return a visitor to visit field annotations and attributes, or_<tt>null</tt> if this class visitor is not interested in visiting_these annotations and attributes.;public FieldVisitor visitField(int access, String name, String desc,_            String signature, Object value) {_        if (cv != null) {_            return cv.visitField(access, name, desc, signature, value)__        }_        return null__    };visits,a,field,of,the,class,param,access,the,field,s,access,flags,see,link,opcodes,this,parameter,also,indicates,if,the,field,is,synthetic,and,or,deprecated,param,name,the,field,s,name,param,desc,the,field,s,descriptor,see,link,type,type,param,signature,the,field,s,signature,may,be,tt,null,tt,if,the,field,s,type,does,not,use,generic,types,param,value,the,field,s,initial,value,this,parameter,which,may,be,tt,null,tt,if,the,field,does,not,have,an,initial,value,must,be,an,link,integer,a,link,float,a,link,long,a,link,double,or,a,link,string,for,tt,int,tt,tt,float,tt,tt,long,tt,or,tt,string,tt,fields,respectively,i,this,parameter,is,only,used,for,static,fields,i,its,value,is,ignored,for,non,static,fields,which,must,be,initialized,through,bytecode,instructions,in,constructors,or,methods,return,a,visitor,to,visit,field,annotations,and,attributes,or,tt,null,tt,if,this,class,visitor,is,not,interested,in,visiting,these,annotations,and,attributes;public,field,visitor,visit,field,int,access,string,name,string,desc,string,signature,object,value,if,cv,null,return,cv,visit,field,access,name,desc,signature,value,return,null
ClassVisitor -> public FieldVisitor visitField(int access, String name, String desc,             String signature, Object value);1397644526;Visits a field of the class.__@param access_the field's access flags (see {@link Opcodes}). This parameter_also indicates if the field is synthetic and/or deprecated._@param name_the field's name._@param desc_the field's descriptor (see {@link Type Type})._@param signature_the field's signature. May be <tt>null</tt> if the field's_type does not use generic types._@param value_the field's initial value. This parameter, which may be_<tt>null</tt> if the field does not have an initial value,_must be an {@link Integer}, a {@link Float}, a {@link Long}, a_{@link Double} or a {@link String} (for <tt>int</tt>,_<tt>float</tt>, <tt>long</tt> or <tt>String</tt> fields_respectively). <i>This parameter is only used for static_fields</i>. Its value is ignored for non static fields, which_must be initialized through bytecode instructions in_constructors or methods._@return a visitor to visit field annotations and attributes, or_<tt>null</tt> if this class visitor is not interested in visiting_these annotations and attributes.;public FieldVisitor visitField(int access, String name, String desc,_            String signature, Object value) {_        if (cv != null) {_            return cv.visitField(access, name, desc, signature, value)__        }_        return null__    };visits,a,field,of,the,class,param,access,the,field,s,access,flags,see,link,opcodes,this,parameter,also,indicates,if,the,field,is,synthetic,and,or,deprecated,param,name,the,field,s,name,param,desc,the,field,s,descriptor,see,link,type,type,param,signature,the,field,s,signature,may,be,tt,null,tt,if,the,field,s,type,does,not,use,generic,types,param,value,the,field,s,initial,value,this,parameter,which,may,be,tt,null,tt,if,the,field,does,not,have,an,initial,value,must,be,an,link,integer,a,link,float,a,link,long,a,link,double,or,a,link,string,for,tt,int,tt,tt,float,tt,tt,long,tt,or,tt,string,tt,fields,respectively,i,this,parameter,is,only,used,for,static,fields,i,its,value,is,ignored,for,non,static,fields,which,must,be,initialized,through,bytecode,instructions,in,constructors,or,methods,return,a,visitor,to,visit,field,annotations,and,attributes,or,tt,null,tt,if,this,class,visitor,is,not,interested,in,visiting,these,annotations,and,attributes;public,field,visitor,visit,field,int,access,string,name,string,desc,string,signature,object,value,if,cv,null,return,cv,visit,field,access,name,desc,signature,value,return,null
ClassVisitor -> public FieldVisitor visitField(int access, String name, String desc,             String signature, Object value);1505821772;Visits a field of the class.__@param access_the field's access flags (see {@link Opcodes}). This parameter_also indicates if the field is synthetic and/or deprecated._@param name_the field's name._@param desc_the field's descriptor (see {@link Type Type})._@param signature_the field's signature. May be <tt>null</tt> if the field's_type does not use generic types._@param value_the field's initial value. This parameter, which may be_<tt>null</tt> if the field does not have an initial value,_must be an {@link Integer}, a {@link Float}, a {@link Long}, a_{@link Double} or a {@link String} (for <tt>int</tt>,_<tt>float</tt>, <tt>long</tt> or <tt>String</tt> fields_respectively). <i>This parameter is only used for static_fields</i>. Its value is ignored for non static fields, which_must be initialized through bytecode instructions in_constructors or methods._@return a visitor to visit field annotations and attributes, or_<tt>null</tt> if this class visitor is not interested in visiting_these annotations and attributes.;public FieldVisitor visitField(int access, String name, String desc,_            String signature, Object value) {_        if (cv != null) {_            return cv.visitField(access, name, desc, signature, value)__        }_        return null__    };visits,a,field,of,the,class,param,access,the,field,s,access,flags,see,link,opcodes,this,parameter,also,indicates,if,the,field,is,synthetic,and,or,deprecated,param,name,the,field,s,name,param,desc,the,field,s,descriptor,see,link,type,type,param,signature,the,field,s,signature,may,be,tt,null,tt,if,the,field,s,type,does,not,use,generic,types,param,value,the,field,s,initial,value,this,parameter,which,may,be,tt,null,tt,if,the,field,does,not,have,an,initial,value,must,be,an,link,integer,a,link,float,a,link,long,a,link,double,or,a,link,string,for,tt,int,tt,tt,float,tt,tt,long,tt,or,tt,string,tt,fields,respectively,i,this,parameter,is,only,used,for,static,fields,i,its,value,is,ignored,for,non,static,fields,which,must,be,initialized,through,bytecode,instructions,in,constructors,or,methods,return,a,visitor,to,visit,field,annotations,and,attributes,or,tt,null,tt,if,this,class,visitor,is,not,interested,in,visiting,these,annotations,and,attributes;public,field,visitor,visit,field,int,access,string,name,string,desc,string,signature,object,value,if,cv,null,return,cv,visit,field,access,name,desc,signature,value,return,null
