# id;timestamp;commentText;codeText;commentWords;codeWords
ConnectedStreams -> public TypeInformation<IN2> getType2();1445418103;Gets the type of the second input__@return The type of the second input;public TypeInformation<IN2> getType2() {_		return inputStream2.getType()__	};gets,the,type,of,the,second,input,return,the,type,of,the,second,input;public,type,information,in2,get,type2,return,input,stream2,get,type
ConnectedStreams -> public ConnectedStreams<IN1, IN2> keyBy(KeySelector<IN1, ?> keySelector1, KeySelector<IN2, ?> keySelector2);1480354709;KeyBy operation for connected data stream. Assigns keys to the elements of_input1 and input2 using keySelector1 and keySelector2.__@param keySelector1_The {@link KeySelector} used for grouping the first input_@param keySelector2_The {@link KeySelector} used for grouping the second input_@return The partitioned {@link ConnectedStreams};public ConnectedStreams<IN1, IN2> keyBy(KeySelector<IN1, ?> keySelector1, KeySelector<IN2, ?> keySelector2) {_		return new ConnectedStreams<>(environment, inputStream1.keyBy(keySelector1),_				inputStream2.keyBy(keySelector2))__	};key,by,operation,for,connected,data,stream,assigns,keys,to,the,elements,of,input1,and,input2,using,key,selector1,and,key,selector2,param,key,selector1,the,link,key,selector,used,for,grouping,the,first,input,param,key,selector2,the,link,key,selector,used,for,grouping,the,second,input,return,the,partitioned,link,connected,streams;public,connected,streams,in1,in2,key,by,key,selector,in1,key,selector1,key,selector,in2,key,selector2,return,new,connected,streams,environment,input,stream1,key,by,key,selector1,input,stream2,key,by,key,selector2
ConnectedStreams -> public ConnectedStreams<IN1, IN2> keyBy(KeySelector<IN1, ?> keySelector1, KeySelector<IN2, ?> keySelector2);1488799576;KeyBy operation for connected data stream. Assigns keys to the elements of_input1 and input2 using keySelector1 and keySelector2.__@param keySelector1_The {@link KeySelector} used for grouping the first input_@param keySelector2_The {@link KeySelector} used for grouping the second input_@return The partitioned {@link ConnectedStreams};public ConnectedStreams<IN1, IN2> keyBy(KeySelector<IN1, ?> keySelector1, KeySelector<IN2, ?> keySelector2) {_		return new ConnectedStreams<>(environment, inputStream1.keyBy(keySelector1),_				inputStream2.keyBy(keySelector2))__	};key,by,operation,for,connected,data,stream,assigns,keys,to,the,elements,of,input1,and,input2,using,key,selector1,and,key,selector2,param,key,selector1,the,link,key,selector,used,for,grouping,the,first,input,param,key,selector2,the,link,key,selector,used,for,grouping,the,second,input,return,the,partitioned,link,connected,streams;public,connected,streams,in1,in2,key,by,key,selector,in1,key,selector1,key,selector,in2,key,selector2,return,new,connected,streams,environment,input,stream1,key,by,key,selector1,input,stream2,key,by,key,selector2
ConnectedStreams -> public ConnectedStreams<IN1, IN2> keyBy(KeySelector<IN1, ?> keySelector1, KeySelector<IN2, ?> keySelector2);1488799576;KeyBy operation for connected data stream. Assigns keys to the elements of_input1 and input2 using keySelector1 and keySelector2.__@param keySelector1_The {@link KeySelector} used for grouping the first input_@param keySelector2_The {@link KeySelector} used for grouping the second input_@return The partitioned {@link ConnectedStreams};public ConnectedStreams<IN1, IN2> keyBy(KeySelector<IN1, ?> keySelector1, KeySelector<IN2, ?> keySelector2) {_		return new ConnectedStreams<>(environment, inputStream1.keyBy(keySelector1),_				inputStream2.keyBy(keySelector2))__	};key,by,operation,for,connected,data,stream,assigns,keys,to,the,elements,of,input1,and,input2,using,key,selector1,and,key,selector2,param,key,selector1,the,link,key,selector,used,for,grouping,the,first,input,param,key,selector2,the,link,key,selector,used,for,grouping,the,second,input,return,the,partitioned,link,connected,streams;public,connected,streams,in1,in2,key,by,key,selector,in1,key,selector1,key,selector,in2,key,selector2,return,new,connected,streams,environment,input,stream1,key,by,key,selector1,input,stream2,key,by,key,selector2
ConnectedStreams -> public ConnectedStreams<IN1, IN2> keyBy(KeySelector<IN1, ?> keySelector1, KeySelector<IN2, ?> keySelector2);1493195810;KeyBy operation for connected data stream. Assigns keys to the elements of_input1 and input2 using keySelector1 and keySelector2.__@param keySelector1_The {@link KeySelector} used for grouping the first input_@param keySelector2_The {@link KeySelector} used for grouping the second input_@return The partitioned {@link ConnectedStreams};public ConnectedStreams<IN1, IN2> keyBy(KeySelector<IN1, ?> keySelector1, KeySelector<IN2, ?> keySelector2) {_		return new ConnectedStreams<>(environment, inputStream1.keyBy(keySelector1),_				inputStream2.keyBy(keySelector2))__	};key,by,operation,for,connected,data,stream,assigns,keys,to,the,elements,of,input1,and,input2,using,key,selector1,and,key,selector2,param,key,selector1,the,link,key,selector,used,for,grouping,the,first,input,param,key,selector2,the,link,key,selector,used,for,grouping,the,second,input,return,the,partitioned,link,connected,streams;public,connected,streams,in1,in2,key,by,key,selector,in1,key,selector1,key,selector,in2,key,selector2,return,new,connected,streams,environment,input,stream1,key,by,key,selector1,input,stream2,key,by,key,selector2
ConnectedStreams -> public ConnectedStreams<IN1, IN2> keyBy(KeySelector<IN1, ?> keySelector1, KeySelector<IN2, ?> keySelector2);1493195810;KeyBy operation for connected data stream. Assigns keys to the elements of_input1 and input2 using keySelector1 and keySelector2.__@param keySelector1_The {@link KeySelector} used for grouping the first input_@param keySelector2_The {@link KeySelector} used for grouping the second input_@return The partitioned {@link ConnectedStreams};public ConnectedStreams<IN1, IN2> keyBy(KeySelector<IN1, ?> keySelector1, KeySelector<IN2, ?> keySelector2) {_		return new ConnectedStreams<>(environment, inputStream1.keyBy(keySelector1),_				inputStream2.keyBy(keySelector2))__	};key,by,operation,for,connected,data,stream,assigns,keys,to,the,elements,of,input1,and,input2,using,key,selector1,and,key,selector2,param,key,selector1,the,link,key,selector,used,for,grouping,the,first,input,param,key,selector2,the,link,key,selector,used,for,grouping,the,second,input,return,the,partitioned,link,connected,streams;public,connected,streams,in1,in2,key,by,key,selector,in1,key,selector1,key,selector,in2,key,selector2,return,new,connected,streams,environment,input,stream1,key,by,key,selector1,input,stream2,key,by,key,selector2
ConnectedStreams -> public ConnectedStreams<IN1, IN2> keyBy(KeySelector<IN1, ?> keySelector1, KeySelector<IN2, ?> keySelector2);1493195810;KeyBy operation for connected data stream. Assigns keys to the elements of_input1 and input2 using keySelector1 and keySelector2.__@param keySelector1_The {@link KeySelector} used for grouping the first input_@param keySelector2_The {@link KeySelector} used for grouping the second input_@return The partitioned {@link ConnectedStreams};public ConnectedStreams<IN1, IN2> keyBy(KeySelector<IN1, ?> keySelector1, KeySelector<IN2, ?> keySelector2) {_		return new ConnectedStreams<>(environment, inputStream1.keyBy(keySelector1),_				inputStream2.keyBy(keySelector2))__	};key,by,operation,for,connected,data,stream,assigns,keys,to,the,elements,of,input1,and,input2,using,key,selector1,and,key,selector2,param,key,selector1,the,link,key,selector,used,for,grouping,the,first,input,param,key,selector2,the,link,key,selector,used,for,grouping,the,second,input,return,the,partitioned,link,connected,streams;public,connected,streams,in1,in2,key,by,key,selector,in1,key,selector1,key,selector,in2,key,selector2,return,new,connected,streams,environment,input,stream1,key,by,key,selector1,input,stream2,key,by,key,selector2
ConnectedStreams -> public ConnectedStreams<IN1, IN2> keyBy(KeySelector<IN1, ?> keySelector1, KeySelector<IN2, ?> keySelector2);1495484544;KeyBy operation for connected data stream. Assigns keys to the elements of_input1 and input2 using keySelector1 and keySelector2.__@param keySelector1_The {@link KeySelector} used for grouping the first input_@param keySelector2_The {@link KeySelector} used for grouping the second input_@return The partitioned {@link ConnectedStreams};public ConnectedStreams<IN1, IN2> keyBy(KeySelector<IN1, ?> keySelector1, KeySelector<IN2, ?> keySelector2) {_		return new ConnectedStreams<>(environment, inputStream1.keyBy(keySelector1),_				inputStream2.keyBy(keySelector2))__	};key,by,operation,for,connected,data,stream,assigns,keys,to,the,elements,of,input1,and,input2,using,key,selector1,and,key,selector2,param,key,selector1,the,link,key,selector,used,for,grouping,the,first,input,param,key,selector2,the,link,key,selector,used,for,grouping,the,second,input,return,the,partitioned,link,connected,streams;public,connected,streams,in1,in2,key,by,key,selector,in1,key,selector1,key,selector,in2,key,selector2,return,new,connected,streams,environment,input,stream1,key,by,key,selector1,input,stream2,key,by,key,selector2
ConnectedStreams -> public ConnectedStreams<IN1, IN2> keyBy(KeySelector<IN1, ?> keySelector1, KeySelector<IN2, ?> keySelector2);1496911361;KeyBy operation for connected data stream. Assigns keys to the elements of_input1 and input2 using keySelector1 and keySelector2.__@param keySelector1_The {@link KeySelector} used for grouping the first input_@param keySelector2_The {@link KeySelector} used for grouping the second input_@return The partitioned {@link ConnectedStreams};public ConnectedStreams<IN1, IN2> keyBy(KeySelector<IN1, ?> keySelector1, KeySelector<IN2, ?> keySelector2) {_		return new ConnectedStreams<>(environment, inputStream1.keyBy(keySelector1),_				inputStream2.keyBy(keySelector2))__	};key,by,operation,for,connected,data,stream,assigns,keys,to,the,elements,of,input1,and,input2,using,key,selector1,and,key,selector2,param,key,selector1,the,link,key,selector,used,for,grouping,the,first,input,param,key,selector2,the,link,key,selector,used,for,grouping,the,second,input,return,the,partitioned,link,connected,streams;public,connected,streams,in1,in2,key,by,key,selector,in1,key,selector1,key,selector,in2,key,selector2,return,new,connected,streams,environment,input,stream1,key,by,key,selector1,input,stream2,key,by,key,selector2
ConnectedStreams -> public ConnectedStreams<IN1, IN2> keyBy(KeySelector<IN1, ?> keySelector1, KeySelector<IN2, ?> keySelector2);1532066767;KeyBy operation for connected data stream. Assigns keys to the elements of_input1 and input2 using keySelector1 and keySelector2.__@param keySelector1_The {@link KeySelector} used for grouping the first input_@param keySelector2_The {@link KeySelector} used for grouping the second input_@return The partitioned {@link ConnectedStreams};public ConnectedStreams<IN1, IN2> keyBy(KeySelector<IN1, ?> keySelector1, KeySelector<IN2, ?> keySelector2) {_		return new ConnectedStreams<>(environment, inputStream1.keyBy(keySelector1),_				inputStream2.keyBy(keySelector2))__	};key,by,operation,for,connected,data,stream,assigns,keys,to,the,elements,of,input1,and,input2,using,key,selector1,and,key,selector2,param,key,selector1,the,link,key,selector,used,for,grouping,the,first,input,param,key,selector2,the,link,key,selector,used,for,grouping,the,second,input,return,the,partitioned,link,connected,streams;public,connected,streams,in1,in2,key,by,key,selector,in1,key,selector1,key,selector,in2,key,selector2,return,new,connected,streams,environment,input,stream1,key,by,key,selector1,input,stream2,key,by,key,selector2
ConnectedStreams -> @PublicEvolving 	public <R> SingleOutputStreamOperator<R> process( 			CoProcessFunction<IN1, IN2, R> coProcessFunction);1480354709;Applies the given {@link CoProcessFunction} on the connected input streams,_thereby creating a transformed output stream.__<p>The function will be called for every element in the input streams and can produce zero or_more output elements. Contrary to the {@link #flatMap(CoFlatMapFunction)} function, this_function can also query the time and set timers. When reacting to the firing of set timers_the function can directly emit elements and/or register yet more timers.__<p>A {@link RichCoProcessFunction}_can be used to gain access to features provided by the_{@link org.apache.flink.api.common.functions.RichFunction} interface.__@param coProcessFunction The {@link CoProcessFunction} that is called for each element_in the stream.__@param <R> The type of elements emitted by the {@code CoProcessFunction}.__@return The transformed {@link DataStream}.;@PublicEvolving_	public <R> SingleOutputStreamOperator<R> process(_			CoProcessFunction<IN1, IN2, R> coProcessFunction) {__		TypeInformation<R> outTypeInfo = TypeExtractor.getBinaryOperatorReturnType(coProcessFunction,_				CoProcessFunction.class, false, true, getType1(), getType2(),_				Utils.getCallLocationName(), true)___		return process(coProcessFunction, outTypeInfo)__	};applies,the,given,link,co,process,function,on,the,connected,input,streams,thereby,creating,a,transformed,output,stream,p,the,function,will,be,called,for,every,element,in,the,input,streams,and,can,produce,zero,or,more,output,elements,contrary,to,the,link,flat,map,co,flat,map,function,function,this,function,can,also,query,the,time,and,set,timers,when,reacting,to,the,firing,of,set,timers,the,function,can,directly,emit,elements,and,or,register,yet,more,timers,p,a,link,rich,co,process,function,can,be,used,to,gain,access,to,features,provided,by,the,link,org,apache,flink,api,common,functions,rich,function,interface,param,co,process,function,the,link,co,process,function,that,is,called,for,each,element,in,the,stream,param,r,the,type,of,elements,emitted,by,the,code,co,process,function,return,the,transformed,link,data,stream;public,evolving,public,r,single,output,stream,operator,r,process,co,process,function,in1,in2,r,co,process,function,type,information,r,out,type,info,type,extractor,get,binary,operator,return,type,co,process,function,co,process,function,class,false,true,get,type1,get,type2,utils,get,call,location,name,true,return,process,co,process,function,out,type,info
ConnectedStreams -> @PublicEvolving 	public <R> SingleOutputStreamOperator<R> process( 			CoProcessFunction<IN1, IN2, R> coProcessFunction);1488799576;Applies the given {@link CoProcessFunction} on the connected input streams,_thereby creating a transformed output stream.__<p>The function will be called for every element in the input streams and can produce zero or_more output elements. Contrary to the {@link #flatMap(CoFlatMapFunction)} function, this_function can also query the time and set timers. When reacting to the firing of set timers_the function can directly emit elements and/or register yet more timers.__@param coProcessFunction The {@link CoProcessFunction} that is called for each element_in the stream.__@param <R> The type of elements emitted by the {@code CoProcessFunction}.__@return The transformed {@link DataStream}.;@PublicEvolving_	public <R> SingleOutputStreamOperator<R> process(_			CoProcessFunction<IN1, IN2, R> coProcessFunction) {__		TypeInformation<R> outTypeInfo = TypeExtractor.getBinaryOperatorReturnType(coProcessFunction,_				CoProcessFunction.class, false, true, getType1(), getType2(),_				Utils.getCallLocationName(), true)___		return process(coProcessFunction, outTypeInfo)__	};applies,the,given,link,co,process,function,on,the,connected,input,streams,thereby,creating,a,transformed,output,stream,p,the,function,will,be,called,for,every,element,in,the,input,streams,and,can,produce,zero,or,more,output,elements,contrary,to,the,link,flat,map,co,flat,map,function,function,this,function,can,also,query,the,time,and,set,timers,when,reacting,to,the,firing,of,set,timers,the,function,can,directly,emit,elements,and,or,register,yet,more,timers,param,co,process,function,the,link,co,process,function,that,is,called,for,each,element,in,the,stream,param,r,the,type,of,elements,emitted,by,the,code,co,process,function,return,the,transformed,link,data,stream;public,evolving,public,r,single,output,stream,operator,r,process,co,process,function,in1,in2,r,co,process,function,type,information,r,out,type,info,type,extractor,get,binary,operator,return,type,co,process,function,co,process,function,class,false,true,get,type1,get,type2,utils,get,call,location,name,true,return,process,co,process,function,out,type,info
ConnectedStreams -> @PublicEvolving 	public <R> SingleOutputStreamOperator<R> process( 			CoProcessFunction<IN1, IN2, R> coProcessFunction);1488799576;Applies the given {@link CoProcessFunction} on the connected input streams,_thereby creating a transformed output stream.__<p>The function will be called for every element in the input streams and can produce zero or_more output elements. Contrary to the {@link #flatMap(CoFlatMapFunction)} function, this_function can also query the time and set timers. When reacting to the firing of set timers_the function can directly emit elements and/or register yet more timers.__@param coProcessFunction The {@link CoProcessFunction} that is called for each element_in the stream.__@param <R> The type of elements emitted by the {@code CoProcessFunction}.__@return The transformed {@link DataStream}.;@PublicEvolving_	public <R> SingleOutputStreamOperator<R> process(_			CoProcessFunction<IN1, IN2, R> coProcessFunction) {__		TypeInformation<R> outTypeInfo = TypeExtractor.getBinaryOperatorReturnType(coProcessFunction,_				CoProcessFunction.class, false, true, getType1(), getType2(),_				Utils.getCallLocationName(), true)___		return process(coProcessFunction, outTypeInfo)__	};applies,the,given,link,co,process,function,on,the,connected,input,streams,thereby,creating,a,transformed,output,stream,p,the,function,will,be,called,for,every,element,in,the,input,streams,and,can,produce,zero,or,more,output,elements,contrary,to,the,link,flat,map,co,flat,map,function,function,this,function,can,also,query,the,time,and,set,timers,when,reacting,to,the,firing,of,set,timers,the,function,can,directly,emit,elements,and,or,register,yet,more,timers,param,co,process,function,the,link,co,process,function,that,is,called,for,each,element,in,the,stream,param,r,the,type,of,elements,emitted,by,the,code,co,process,function,return,the,transformed,link,data,stream;public,evolving,public,r,single,output,stream,operator,r,process,co,process,function,in1,in2,r,co,process,function,type,information,r,out,type,info,type,extractor,get,binary,operator,return,type,co,process,function,co,process,function,class,false,true,get,type1,get,type2,utils,get,call,location,name,true,return,process,co,process,function,out,type,info
ConnectedStreams -> @PublicEvolving 	public <R> SingleOutputStreamOperator<R> process( 			CoProcessFunction<IN1, IN2, R> coProcessFunction);1493195810;Applies the given {@link CoProcessFunction} on the connected input streams,_thereby creating a transformed output stream.__<p>The function will be called for every element in the input streams and can produce zero or_more output elements. Contrary to the {@link #flatMap(CoFlatMapFunction)} function, this_function can also query the time and set timers. When reacting to the firing of set timers_the function can directly emit elements and/or register yet more timers.__@param coProcessFunction The {@link CoProcessFunction} that is called for each element_in the stream.__@param <R> The type of elements emitted by the {@code CoProcessFunction}.__@return The transformed {@link DataStream}.;@PublicEvolving_	public <R> SingleOutputStreamOperator<R> process(_			CoProcessFunction<IN1, IN2, R> coProcessFunction) {__		TypeInformation<R> outTypeInfo = TypeExtractor.getBinaryOperatorReturnType(coProcessFunction,_				CoProcessFunction.class, false, true, getType1(), getType2(),_				Utils.getCallLocationName(), true)___		return process(coProcessFunction, outTypeInfo)__	};applies,the,given,link,co,process,function,on,the,connected,input,streams,thereby,creating,a,transformed,output,stream,p,the,function,will,be,called,for,every,element,in,the,input,streams,and,can,produce,zero,or,more,output,elements,contrary,to,the,link,flat,map,co,flat,map,function,function,this,function,can,also,query,the,time,and,set,timers,when,reacting,to,the,firing,of,set,timers,the,function,can,directly,emit,elements,and,or,register,yet,more,timers,param,co,process,function,the,link,co,process,function,that,is,called,for,each,element,in,the,stream,param,r,the,type,of,elements,emitted,by,the,code,co,process,function,return,the,transformed,link,data,stream;public,evolving,public,r,single,output,stream,operator,r,process,co,process,function,in1,in2,r,co,process,function,type,information,r,out,type,info,type,extractor,get,binary,operator,return,type,co,process,function,co,process,function,class,false,true,get,type1,get,type2,utils,get,call,location,name,true,return,process,co,process,function,out,type,info
ConnectedStreams -> @PublicEvolving 	public <R> SingleOutputStreamOperator<R> process( 			CoProcessFunction<IN1, IN2, R> coProcessFunction);1493195810;Applies the given {@link CoProcessFunction} on the connected input streams,_thereby creating a transformed output stream.__<p>The function will be called for every element in the input streams and can produce zero or_more output elements. Contrary to the {@link #flatMap(CoFlatMapFunction)} function, this_function can also query the time and set timers. When reacting to the firing of set timers_the function can directly emit elements and/or register yet more timers.__@param coProcessFunction The {@link CoProcessFunction} that is called for each element_in the stream.__@param <R> The type of elements emitted by the {@code CoProcessFunction}.__@return The transformed {@link DataStream}.;@PublicEvolving_	public <R> SingleOutputStreamOperator<R> process(_			CoProcessFunction<IN1, IN2, R> coProcessFunction) {__		TypeInformation<R> outTypeInfo = TypeExtractor.getBinaryOperatorReturnType(coProcessFunction,_				CoProcessFunction.class, false, true, getType1(), getType2(),_				Utils.getCallLocationName(), true)___		return process(coProcessFunction, outTypeInfo)__	};applies,the,given,link,co,process,function,on,the,connected,input,streams,thereby,creating,a,transformed,output,stream,p,the,function,will,be,called,for,every,element,in,the,input,streams,and,can,produce,zero,or,more,output,elements,contrary,to,the,link,flat,map,co,flat,map,function,function,this,function,can,also,query,the,time,and,set,timers,when,reacting,to,the,firing,of,set,timers,the,function,can,directly,emit,elements,and,or,register,yet,more,timers,param,co,process,function,the,link,co,process,function,that,is,called,for,each,element,in,the,stream,param,r,the,type,of,elements,emitted,by,the,code,co,process,function,return,the,transformed,link,data,stream;public,evolving,public,r,single,output,stream,operator,r,process,co,process,function,in1,in2,r,co,process,function,type,information,r,out,type,info,type,extractor,get,binary,operator,return,type,co,process,function,co,process,function,class,false,true,get,type1,get,type2,utils,get,call,location,name,true,return,process,co,process,function,out,type,info
ConnectedStreams -> @PublicEvolving 	public <R> SingleOutputStreamOperator<R> process( 			CoProcessFunction<IN1, IN2, R> coProcessFunction);1493195810;Applies the given {@link CoProcessFunction} on the connected input streams,_thereby creating a transformed output stream.__<p>The function will be called for every element in the input streams and can produce zero or_more output elements. Contrary to the {@link #flatMap(CoFlatMapFunction)} function, this_function can also query the time and set timers. When reacting to the firing of set timers_the function can directly emit elements and/or register yet more timers.__@param coProcessFunction The {@link CoProcessFunction} that is called for each element_in the stream.__@param <R> The type of elements emitted by the {@code CoProcessFunction}.__@return The transformed {@link DataStream}.;@PublicEvolving_	public <R> SingleOutputStreamOperator<R> process(_			CoProcessFunction<IN1, IN2, R> coProcessFunction) {__		TypeInformation<R> outTypeInfo = TypeExtractor.getBinaryOperatorReturnType(coProcessFunction,_				CoProcessFunction.class, false, true, getType1(), getType2(),_				Utils.getCallLocationName(), true)___		return process(coProcessFunction, outTypeInfo)__	};applies,the,given,link,co,process,function,on,the,connected,input,streams,thereby,creating,a,transformed,output,stream,p,the,function,will,be,called,for,every,element,in,the,input,streams,and,can,produce,zero,or,more,output,elements,contrary,to,the,link,flat,map,co,flat,map,function,function,this,function,can,also,query,the,time,and,set,timers,when,reacting,to,the,firing,of,set,timers,the,function,can,directly,emit,elements,and,or,register,yet,more,timers,param,co,process,function,the,link,co,process,function,that,is,called,for,each,element,in,the,stream,param,r,the,type,of,elements,emitted,by,the,code,co,process,function,return,the,transformed,link,data,stream;public,evolving,public,r,single,output,stream,operator,r,process,co,process,function,in1,in2,r,co,process,function,type,information,r,out,type,info,type,extractor,get,binary,operator,return,type,co,process,function,co,process,function,class,false,true,get,type1,get,type2,utils,get,call,location,name,true,return,process,co,process,function,out,type,info
ConnectedStreams -> @PublicEvolving 	public <R> SingleOutputStreamOperator<R> process( 			CoProcessFunction<IN1, IN2, R> coProcessFunction);1495484544;Applies the given {@link CoProcessFunction} on the connected input streams,_thereby creating a transformed output stream.__<p>The function will be called for every element in the input streams and can produce zero or_more output elements. Contrary to the {@link #flatMap(CoFlatMapFunction)} function, this_function can also query the time and set timers. When reacting to the firing of set timers_the function can directly emit elements and/or register yet more timers.__@param coProcessFunction The {@link CoProcessFunction} that is called for each element_in the stream.__@param <R> The type of elements emitted by the {@code CoProcessFunction}.__@return The transformed {@link DataStream}.;@PublicEvolving_	public <R> SingleOutputStreamOperator<R> process(_			CoProcessFunction<IN1, IN2, R> coProcessFunction) {__		TypeInformation<R> outTypeInfo = TypeExtractor.getBinaryOperatorReturnType(coProcessFunction,_				CoProcessFunction.class, false, true, getType1(), getType2(),_				Utils.getCallLocationName(), true)___		return process(coProcessFunction, outTypeInfo)__	};applies,the,given,link,co,process,function,on,the,connected,input,streams,thereby,creating,a,transformed,output,stream,p,the,function,will,be,called,for,every,element,in,the,input,streams,and,can,produce,zero,or,more,output,elements,contrary,to,the,link,flat,map,co,flat,map,function,function,this,function,can,also,query,the,time,and,set,timers,when,reacting,to,the,firing,of,set,timers,the,function,can,directly,emit,elements,and,or,register,yet,more,timers,param,co,process,function,the,link,co,process,function,that,is,called,for,each,element,in,the,stream,param,r,the,type,of,elements,emitted,by,the,code,co,process,function,return,the,transformed,link,data,stream;public,evolving,public,r,single,output,stream,operator,r,process,co,process,function,in1,in2,r,co,process,function,type,information,r,out,type,info,type,extractor,get,binary,operator,return,type,co,process,function,co,process,function,class,false,true,get,type1,get,type2,utils,get,call,location,name,true,return,process,co,process,function,out,type,info
ConnectedStreams -> @PublicEvolving 	public <R> SingleOutputStreamOperator<R> process( 			CoProcessFunction<IN1, IN2, R> coProcessFunction);1496911361;Applies the given {@link CoProcessFunction} on the connected input streams,_thereby creating a transformed output stream.__<p>The function will be called for every element in the input streams and can produce zero or_more output elements. Contrary to the {@link #flatMap(CoFlatMapFunction)} function, this_function can also query the time and set timers. When reacting to the firing of set timers_the function can directly emit elements and/or register yet more timers.__@param coProcessFunction The {@link CoProcessFunction} that is called for each element_in the stream.__@param <R> The type of elements emitted by the {@code CoProcessFunction}.__@return The transformed {@link DataStream}.;@PublicEvolving_	public <R> SingleOutputStreamOperator<R> process(_			CoProcessFunction<IN1, IN2, R> coProcessFunction) {__		TypeInformation<R> outTypeInfo = TypeExtractor.getBinaryOperatorReturnType(_			coProcessFunction,_			CoProcessFunction.class,_			0,_			1,_			2,_			TypeExtractor.NO_INDEX,_			TypeExtractor.NO_INDEX,_			TypeExtractor.NO_INDEX,_			getType1(),_			getType2(),_			Utils.getCallLocationName(),_			true)___		return process(coProcessFunction, outTypeInfo)__	};applies,the,given,link,co,process,function,on,the,connected,input,streams,thereby,creating,a,transformed,output,stream,p,the,function,will,be,called,for,every,element,in,the,input,streams,and,can,produce,zero,or,more,output,elements,contrary,to,the,link,flat,map,co,flat,map,function,function,this,function,can,also,query,the,time,and,set,timers,when,reacting,to,the,firing,of,set,timers,the,function,can,directly,emit,elements,and,or,register,yet,more,timers,param,co,process,function,the,link,co,process,function,that,is,called,for,each,element,in,the,stream,param,r,the,type,of,elements,emitted,by,the,code,co,process,function,return,the,transformed,link,data,stream;public,evolving,public,r,single,output,stream,operator,r,process,co,process,function,in1,in2,r,co,process,function,type,information,r,out,type,info,type,extractor,get,binary,operator,return,type,co,process,function,co,process,function,class,0,1,2,type,extractor,type,extractor,type,extractor,get,type1,get,type2,utils,get,call,location,name,true,return,process,co,process,function,out,type,info
ConnectedStreams -> @PublicEvolving 	public <R> SingleOutputStreamOperator<R> process( 			CoProcessFunction<IN1, IN2, R> coProcessFunction);1532066767;Applies the given {@link CoProcessFunction} on the connected input streams,_thereby creating a transformed output stream.__<p>The function will be called for every element in the input streams and can produce zero or_more output elements. Contrary to the {@link #flatMap(CoFlatMapFunction)} function, this_function can also query the time and set timers. When reacting to the firing of set timers_the function can directly emit elements and/or register yet more timers.__@param coProcessFunction The {@link CoProcessFunction} that is called for each element_in the stream.__@param <R> The type of elements emitted by the {@code CoProcessFunction}.__@return The transformed {@link DataStream}.;@PublicEvolving_	public <R> SingleOutputStreamOperator<R> process(_			CoProcessFunction<IN1, IN2, R> coProcessFunction) {__		TypeInformation<R> outTypeInfo = TypeExtractor.getBinaryOperatorReturnType(_			coProcessFunction,_			CoProcessFunction.class,_			0,_			1,_			2,_			TypeExtractor.NO_INDEX,_			getType1(),_			getType2(),_			Utils.getCallLocationName(),_			true)___		return process(coProcessFunction, outTypeInfo)__	};applies,the,given,link,co,process,function,on,the,connected,input,streams,thereby,creating,a,transformed,output,stream,p,the,function,will,be,called,for,every,element,in,the,input,streams,and,can,produce,zero,or,more,output,elements,contrary,to,the,link,flat,map,co,flat,map,function,function,this,function,can,also,query,the,time,and,set,timers,when,reacting,to,the,firing,of,set,timers,the,function,can,directly,emit,elements,and,or,register,yet,more,timers,param,co,process,function,the,link,co,process,function,that,is,called,for,each,element,in,the,stream,param,r,the,type,of,elements,emitted,by,the,code,co,process,function,return,the,transformed,link,data,stream;public,evolving,public,r,single,output,stream,operator,r,process,co,process,function,in1,in2,r,co,process,function,type,information,r,out,type,info,type,extractor,get,binary,operator,return,type,co,process,function,co,process,function,class,0,1,2,type,extractor,get,type1,get,type2,utils,get,call,location,name,true,return,process,co,process,function,out,type,info
ConnectedStreams -> public <R> SingleOutputStreamOperator<R> map(CoMapFunction<IN1, IN2, R> coMapper);1456778239;Applies a CoMap transformation on a {@link ConnectedStreams} and maps_the output to a common type. The transformation calls a_{@link CoMapFunction#map1} for each element of the first input and_{@link CoMapFunction#map2} for each element of the second input. Each_CoMapFunction call returns exactly one element.__@param coMapper The CoMapFunction used to jointly transform the two input DataStreams_@return The transformed {@link DataStream};public <R> SingleOutputStreamOperator<R> map(CoMapFunction<IN1, IN2, R> coMapper) {__		TypeInformation<R> outTypeInfo = TypeExtractor.getBinaryOperatorReturnType(coMapper,_				CoMapFunction.class, false, true, getType1(), getType2(),_				Utils.getCallLocationName(), true)___		return transform("Co-Map", outTypeInfo, new CoStreamMap<>(inputStream1.clean(coMapper)))___	};applies,a,co,map,transformation,on,a,link,connected,streams,and,maps,the,output,to,a,common,type,the,transformation,calls,a,link,co,map,function,map1,for,each,element,of,the,first,input,and,link,co,map,function,map2,for,each,element,of,the,second,input,each,co,map,function,call,returns,exactly,one,element,param,co,mapper,the,co,map,function,used,to,jointly,transform,the,two,input,data,streams,return,the,transformed,link,data,stream;public,r,single,output,stream,operator,r,map,co,map,function,in1,in2,r,co,mapper,type,information,r,out,type,info,type,extractor,get,binary,operator,return,type,co,mapper,co,map,function,class,false,true,get,type1,get,type2,utils,get,call,location,name,true,return,transform,co,map,out,type,info,new,co,stream,map,input,stream1,clean,co,mapper
