# id;timestamp;commentText;codeText;commentWords;codeWords
AbstractYarnClusterDescriptor -> protected abstract Class<?> getApplicationMasterClass()_;1466152678;The class to bootstrap the application master of the Yarn cluster (runs main method).;protected abstract Class<?> getApplicationMasterClass()_;the,class,to,bootstrap,the,application,master,of,the,yarn,cluster,runs,main,method;protected,abstract,class,get,application,master,class
AbstractYarnClusterDescriptor -> public void setProvidedUserJarFiles(List<URL> userJarFiles);1515770043;Sets the user jar which is included in the system classloader of all nodes.;public void setProvidedUserJarFiles(List<URL> userJarFiles) {_		for (URL jarFile : userJarFiles) {_			try {_				this.userJarFiles.add(new File(jarFile.toURI()))__			} catch (URISyntaxException e) {_				throw new IllegalArgumentException("Couldn't add local user jar: " + jarFile_					+ " Currently only file:/// URLs are supported.")__			}_		}_	};sets,the,user,jar,which,is,included,in,the,system,classloader,of,all,nodes;public,void,set,provided,user,jar,files,list,url,user,jar,files,for,url,jar,file,user,jar,files,try,this,user,jar,files,add,new,file,jar,file,to,uri,catch,urisyntax,exception,e,throw,new,illegal,argument,exception,couldn,t,add,local,user,jar,jar,file,currently,only,file,urls,are,supported
AbstractYarnClusterDescriptor -> public void setProvidedUserJarFiles(List<URL> userJarFiles);1515770044;Sets the user jar which is included in the system classloader of all nodes.;public void setProvidedUserJarFiles(List<URL> userJarFiles) {_		for (URL jarFile : userJarFiles) {_			try {_				this.userJarFiles.add(new File(jarFile.toURI()))__			} catch (URISyntaxException e) {_				throw new IllegalArgumentException("Couldn't add local user jar: " + jarFile_					+ " Currently only file:/// URLs are supported.")__			}_		}_	};sets,the,user,jar,which,is,included,in,the,system,classloader,of,all,nodes;public,void,set,provided,user,jar,files,list,url,user,jar,files,for,url,jar,file,user,jar,files,try,this,user,jar,files,add,new,file,jar,file,to,uri,catch,urisyntax,exception,e,throw,new,illegal,argument,exception,couldn,t,add,local,user,jar,jar,file,currently,only,file,urls,are,supported
AbstractYarnClusterDescriptor -> public void setProvidedUserJarFiles(List<URL> userJarFiles);1515770045;Sets the user jar which is included in the system classloader of all nodes.;public void setProvidedUserJarFiles(List<URL> userJarFiles) {_		for (URL jarFile : userJarFiles) {_			try {_				this.userJarFiles.add(new File(jarFile.toURI()))__			} catch (URISyntaxException e) {_				throw new IllegalArgumentException("Couldn't add local user jar: " + jarFile_					+ " Currently only file:/// URLs are supported.")__			}_		}_	};sets,the,user,jar,which,is,included,in,the,system,classloader,of,all,nodes;public,void,set,provided,user,jar,files,list,url,user,jar,files,for,url,jar,file,user,jar,files,try,this,user,jar,files,add,new,file,jar,file,to,uri,catch,urisyntax,exception,e,throw,new,illegal,argument,exception,couldn,t,add,local,user,jar,jar,file,currently,only,file,urls,are,supported
AbstractYarnClusterDescriptor -> public void setProvidedUserJarFiles(List<URL> userJarFiles);1518680659;Sets the user jar which is included in the system classloader of all nodes.;public void setProvidedUserJarFiles(List<URL> userJarFiles) {_		for (URL jarFile : userJarFiles) {_			try {_				this.userJarFiles.add(new File(jarFile.toURI()))__			} catch (URISyntaxException e) {_				throw new IllegalArgumentException("Couldn't add local user jar: " + jarFile_					+ " Currently only file:/// URLs are supported.")__			}_		}_	};sets,the,user,jar,which,is,included,in,the,system,classloader,of,all,nodes;public,void,set,provided,user,jar,files,list,url,user,jar,files,for,url,jar,file,user,jar,files,try,this,user,jar,files,add,new,file,jar,file,to,uri,catch,urisyntax,exception,e,throw,new,illegal,argument,exception,couldn,t,add,local,user,jar,jar,file,currently,only,file,urls,are,supported
AbstractYarnClusterDescriptor -> public void setProvidedUserJarFiles(List<URL> userJarFiles);1518945172;Sets the user jar which is included in the system classloader of all nodes.;public void setProvidedUserJarFiles(List<URL> userJarFiles) {_		for (URL jarFile : userJarFiles) {_			try {_				this.userJarFiles.add(new File(jarFile.toURI()))__			} catch (URISyntaxException e) {_				throw new IllegalArgumentException("Couldn't add local user jar: " + jarFile_					+ " Currently only file:/// URLs are supported.")__			}_		}_	};sets,the,user,jar,which,is,included,in,the,system,classloader,of,all,nodes;public,void,set,provided,user,jar,files,list,url,user,jar,files,for,url,jar,file,user,jar,files,try,this,user,jar,files,add,new,file,jar,file,to,uri,catch,urisyntax,exception,e,throw,new,illegal,argument,exception,couldn,t,add,local,user,jar,jar,file,currently,only,file,urls,are,supported
AbstractYarnClusterDescriptor -> public void setProvidedUserJarFiles(List<URL> userJarFiles);1519249745;Sets the user jar which is included in the system classloader of all nodes.;public void setProvidedUserJarFiles(List<URL> userJarFiles) {_		for (URL jarFile : userJarFiles) {_			try {_				this.userJarFiles.add(new File(jarFile.toURI()))__			} catch (URISyntaxException e) {_				throw new IllegalArgumentException("Couldn't add local user jar: " + jarFile_					+ " Currently only file:/// URLs are supported.")__			}_		}_	};sets,the,user,jar,which,is,included,in,the,system,classloader,of,all,nodes;public,void,set,provided,user,jar,files,list,url,user,jar,files,for,url,jar,file,user,jar,files,try,this,user,jar,files,add,new,file,jar,file,to,uri,catch,urisyntax,exception,e,throw,new,illegal,argument,exception,couldn,t,add,local,user,jar,jar,file,currently,only,file,urls,are,supported
AbstractYarnClusterDescriptor -> public void setProvidedUserJarFiles(List<URL> userJarFiles);1519567828;Sets the user jar which is included in the system classloader of all nodes.;public void setProvidedUserJarFiles(List<URL> userJarFiles) {_		for (URL jarFile : userJarFiles) {_			try {_				this.userJarFiles.add(new File(jarFile.toURI()))__			} catch (URISyntaxException e) {_				throw new IllegalArgumentException("Couldn't add local user jar: " + jarFile_					+ " Currently only file:/// URLs are supported.")__			}_		}_	};sets,the,user,jar,which,is,included,in,the,system,classloader,of,all,nodes;public,void,set,provided,user,jar,files,list,url,user,jar,files,for,url,jar,file,user,jar,files,try,this,user,jar,files,add,new,file,jar,file,to,uri,catch,urisyntax,exception,e,throw,new,illegal,argument,exception,couldn,t,add,local,user,jar,jar,file,currently,only,file,urls,are,supported
AbstractYarnClusterDescriptor -> public void setProvidedUserJarFiles(List<URL> userJarFiles);1519820825;Sets the user jar which is included in the system classloader of all nodes.;public void setProvidedUserJarFiles(List<URL> userJarFiles) {_		for (URL jarFile : userJarFiles) {_			try {_				this.userJarFiles.add(new File(jarFile.toURI()))__			} catch (URISyntaxException e) {_				throw new IllegalArgumentException("Couldn't add local user jar: " + jarFile_					+ " Currently only file:/// URLs are supported.")__			}_		}_	};sets,the,user,jar,which,is,included,in,the,system,classloader,of,all,nodes;public,void,set,provided,user,jar,files,list,url,user,jar,files,for,url,jar,file,user,jar,files,try,this,user,jar,files,add,new,file,jar,file,to,uri,catch,urisyntax,exception,e,throw,new,illegal,argument,exception,couldn,t,add,local,user,jar,jar,file,currently,only,file,urls,are,supported
AbstractYarnClusterDescriptor -> public void setProvidedUserJarFiles(List<URL> userJarFiles);1520030750;Sets the user jar which is included in the system classloader of all nodes.;public void setProvidedUserJarFiles(List<URL> userJarFiles) {_		for (URL jarFile : userJarFiles) {_			try {_				this.userJarFiles.add(new File(jarFile.toURI()))__			} catch (URISyntaxException e) {_				throw new IllegalArgumentException("Couldn't add local user jar: " + jarFile_					+ " Currently only file:/// URLs are supported.")__			}_		}_	};sets,the,user,jar,which,is,included,in,the,system,classloader,of,all,nodes;public,void,set,provided,user,jar,files,list,url,user,jar,files,for,url,jar,file,user,jar,files,try,this,user,jar,files,add,new,file,jar,file,to,uri,catch,urisyntax,exception,e,throw,new,illegal,argument,exception,couldn,t,add,local,user,jar,jar,file,currently,only,file,urls,are,supported
AbstractYarnClusterDescriptor -> public void setProvidedUserJarFiles(List<URL> userJarFiles);1520032158;Sets the user jar which is included in the system classloader of all nodes.;public void setProvidedUserJarFiles(List<URL> userJarFiles) {_		for (URL jarFile : userJarFiles) {_			try {_				this.userJarFiles.add(new File(jarFile.toURI()))__			} catch (URISyntaxException e) {_				throw new IllegalArgumentException("Couldn't add local user jar: " + jarFile_					+ " Currently only file:/// URLs are supported.")__			}_		}_	};sets,the,user,jar,which,is,included,in,the,system,classloader,of,all,nodes;public,void,set,provided,user,jar,files,list,url,user,jar,files,for,url,jar,file,user,jar,files,try,this,user,jar,files,add,new,file,jar,file,to,uri,catch,urisyntax,exception,e,throw,new,illegal,argument,exception,couldn,t,add,local,user,jar,jar,file,currently,only,file,urls,are,supported
AbstractYarnClusterDescriptor -> public void setProvidedUserJarFiles(List<URL> userJarFiles);1521626214;Sets the user jar which is included in the system classloader of all nodes.;public void setProvidedUserJarFiles(List<URL> userJarFiles) {_		for (URL jarFile : userJarFiles) {_			try {_				this.userJarFiles.add(new File(jarFile.toURI()))__			} catch (URISyntaxException e) {_				throw new IllegalArgumentException("Couldn't add local user jar: " + jarFile_					+ " Currently only file:/// URLs are supported.")__			}_		}_	};sets,the,user,jar,which,is,included,in,the,system,classloader,of,all,nodes;public,void,set,provided,user,jar,files,list,url,user,jar,files,for,url,jar,file,user,jar,files,try,this,user,jar,files,add,new,file,jar,file,to,uri,catch,urisyntax,exception,e,throw,new,illegal,argument,exception,couldn,t,add,local,user,jar,jar,file,currently,only,file,urls,are,supported
AbstractYarnClusterDescriptor -> public void setProvidedUserJarFiles(List<URL> userJarFiles);1521626214;Sets the user jar which is included in the system classloader of all nodes.;public void setProvidedUserJarFiles(List<URL> userJarFiles) {_		for (URL jarFile : userJarFiles) {_			try {_				this.userJarFiles.add(new File(jarFile.toURI()))__			} catch (URISyntaxException e) {_				throw new IllegalArgumentException("Couldn't add local user jar: " + jarFile_					+ " Currently only file:/// URLs are supported.")__			}_		}_	};sets,the,user,jar,which,is,included,in,the,system,classloader,of,all,nodes;public,void,set,provided,user,jar,files,list,url,user,jar,files,for,url,jar,file,user,jar,files,try,this,user,jar,files,add,new,file,jar,file,to,uri,catch,urisyntax,exception,e,throw,new,illegal,argument,exception,couldn,t,add,local,user,jar,jar,file,currently,only,file,urls,are,supported
AbstractYarnClusterDescriptor -> public void setProvidedUserJarFiles(List<URL> userJarFiles);1522130852;Sets the user jar which is included in the system classloader of all nodes.;public void setProvidedUserJarFiles(List<URL> userJarFiles) {_		for (URL jarFile : userJarFiles) {_			try {_				this.userJarFiles.add(new File(jarFile.toURI()))__			} catch (URISyntaxException e) {_				throw new IllegalArgumentException("Couldn't add local user jar: " + jarFile_					+ " Currently only file:/// URLs are supported.")__			}_		}_	};sets,the,user,jar,which,is,included,in,the,system,classloader,of,all,nodes;public,void,set,provided,user,jar,files,list,url,user,jar,files,for,url,jar,file,user,jar,files,try,this,user,jar,files,add,new,file,jar,file,to,uri,catch,urisyntax,exception,e,throw,new,illegal,argument,exception,couldn,t,add,local,user,jar,jar,file,currently,only,file,urls,are,supported
AbstractYarnClusterDescriptor -> public void setProvidedUserJarFiles(List<URL> userJarFiles);1522681180;Sets the user jar which is included in the system classloader of all nodes.;public void setProvidedUserJarFiles(List<URL> userJarFiles) {_		for (URL jarFile : userJarFiles) {_			try {_				this.userJarFiles.add(new File(jarFile.toURI()))__			} catch (URISyntaxException e) {_				throw new IllegalArgumentException("Couldn't add local user jar: " + jarFile_					+ " Currently only file:/// URLs are supported.")__			}_		}_	};sets,the,user,jar,which,is,included,in,the,system,classloader,of,all,nodes;public,void,set,provided,user,jar,files,list,url,user,jar,files,for,url,jar,file,user,jar,files,try,this,user,jar,files,add,new,file,jar,file,to,uri,catch,urisyntax,exception,e,throw,new,illegal,argument,exception,couldn,t,add,local,user,jar,jar,file,currently,only,file,urls,are,supported
AbstractYarnClusterDescriptor -> public void setProvidedUserJarFiles(List<URL> userJarFiles);1523554814;Sets the user jar which is included in the system classloader of all nodes.;public void setProvidedUserJarFiles(List<URL> userJarFiles) {_		for (URL jarFile : userJarFiles) {_			try {_				this.userJarFiles.add(new File(jarFile.toURI()))__			} catch (URISyntaxException e) {_				throw new IllegalArgumentException("Couldn't add local user jar: " + jarFile_					+ " Currently only file:/// URLs are supported.")__			}_		}_	};sets,the,user,jar,which,is,included,in,the,system,classloader,of,all,nodes;public,void,set,provided,user,jar,files,list,url,user,jar,files,for,url,jar,file,user,jar,files,try,this,user,jar,files,add,new,file,jar,file,to,uri,catch,urisyntax,exception,e,throw,new,illegal,argument,exception,couldn,t,add,local,user,jar,jar,file,currently,only,file,urls,are,supported
AbstractYarnClusterDescriptor -> public void setProvidedUserJarFiles(List<URL> userJarFiles);1523641287;Sets the user jar which is included in the system classloader of all nodes.;public void setProvidedUserJarFiles(List<URL> userJarFiles) {_		for (URL jarFile : userJarFiles) {_			try {_				this.userJarFiles.add(new File(jarFile.toURI()))__			} catch (URISyntaxException e) {_				throw new IllegalArgumentException("Couldn't add local user jar: " + jarFile_					+ " Currently only file:/// URLs are supported.")__			}_		}_	};sets,the,user,jar,which,is,included,in,the,system,classloader,of,all,nodes;public,void,set,provided,user,jar,files,list,url,user,jar,files,for,url,jar,file,user,jar,files,try,this,user,jar,files,add,new,file,jar,file,to,uri,catch,urisyntax,exception,e,throw,new,illegal,argument,exception,couldn,t,add,local,user,jar,jar,file,currently,only,file,urls,are,supported
AbstractYarnClusterDescriptor -> public void setProvidedUserJarFiles(List<URL> userJarFiles);1524124694;Sets the user jar which is included in the system classloader of all nodes.;public void setProvidedUserJarFiles(List<URL> userJarFiles) {_		for (URL jarFile : userJarFiles) {_			try {_				this.userJarFiles.add(new File(jarFile.toURI()))__			} catch (URISyntaxException e) {_				throw new IllegalArgumentException("Couldn't add local user jar: " + jarFile_					+ " Currently only file:/// URLs are supported.")__			}_		}_	};sets,the,user,jar,which,is,included,in,the,system,classloader,of,all,nodes;public,void,set,provided,user,jar,files,list,url,user,jar,files,for,url,jar,file,user,jar,files,try,this,user,jar,files,add,new,file,jar,file,to,uri,catch,urisyntax,exception,e,throw,new,illegal,argument,exception,couldn,t,add,local,user,jar,jar,file,currently,only,file,urls,are,supported
AbstractYarnClusterDescriptor -> public void setProvidedUserJarFiles(List<URL> userJarFiles);1525116069;Sets the user jar which is included in the system classloader of all nodes.;public void setProvidedUserJarFiles(List<URL> userJarFiles) {_		for (URL jarFile : userJarFiles) {_			try {_				this.userJarFiles.add(new File(jarFile.toURI()))__			} catch (URISyntaxException e) {_				throw new IllegalArgumentException("Couldn't add local user jar: " + jarFile_					+ " Currently only file:/// URLs are supported.")__			}_		}_	};sets,the,user,jar,which,is,included,in,the,system,classloader,of,all,nodes;public,void,set,provided,user,jar,files,list,url,user,jar,files,for,url,jar,file,user,jar,files,try,this,user,jar,files,add,new,file,jar,file,to,uri,catch,urisyntax,exception,e,throw,new,illegal,argument,exception,couldn,t,add,local,user,jar,jar,file,currently,only,file,urls,are,supported
AbstractYarnClusterDescriptor -> public void setProvidedUserJarFiles(List<URL> userJarFiles);1527695275;Sets the user jar which is included in the system classloader of all nodes.;public void setProvidedUserJarFiles(List<URL> userJarFiles) {_		for (URL jarFile : userJarFiles) {_			try {_				this.userJarFiles.add(new File(jarFile.toURI()))__			} catch (URISyntaxException e) {_				throw new IllegalArgumentException("Couldn't add local user jar: " + jarFile_					+ " Currently only file:/// URLs are supported.")__			}_		}_	};sets,the,user,jar,which,is,included,in,the,system,classloader,of,all,nodes;public,void,set,provided,user,jar,files,list,url,user,jar,files,for,url,jar,file,user,jar,files,try,this,user,jar,files,add,new,file,jar,file,to,uri,catch,urisyntax,exception,e,throw,new,illegal,argument,exception,couldn,t,add,local,user,jar,jar,file,currently,only,file,urls,are,supported
AbstractYarnClusterDescriptor -> public void setProvidedUserJarFiles(List<URL> userJarFiles);1530798894;Sets the user jar which is included in the system classloader of all nodes.;public void setProvidedUserJarFiles(List<URL> userJarFiles) {_		for (URL jarFile : userJarFiles) {_			try {_				this.userJarFiles.add(new File(jarFile.toURI()))__			} catch (URISyntaxException e) {_				throw new IllegalArgumentException("Couldn't add local user jar: " + jarFile_					+ " Currently only file:/// URLs are supported.")__			}_		}_	};sets,the,user,jar,which,is,included,in,the,system,classloader,of,all,nodes;public,void,set,provided,user,jar,files,list,url,user,jar,files,for,url,jar,file,user,jar,files,try,this,user,jar,files,add,new,file,jar,file,to,uri,catch,urisyntax,exception,e,throw,new,illegal,argument,exception,couldn,t,add,local,user,jar,jar,file,currently,only,file,urls,are,supported
AbstractYarnClusterDescriptor -> public void setProvidedUserJarFiles(List<URL> userJarFiles);1531303508;Sets the user jar which is included in the system classloader of all nodes.;public void setProvidedUserJarFiles(List<URL> userJarFiles) {_		for (URL jarFile : userJarFiles) {_			try {_				this.userJarFiles.add(new File(jarFile.toURI()))__			} catch (URISyntaxException e) {_				throw new IllegalArgumentException("Couldn't add local user jar: " + jarFile_					+ " Currently only file:/// URLs are supported.")__			}_		}_	};sets,the,user,jar,which,is,included,in,the,system,classloader,of,all,nodes;public,void,set,provided,user,jar,files,list,url,user,jar,files,for,url,jar,file,user,jar,files,try,this,user,jar,files,add,new,file,jar,file,to,uri,catch,urisyntax,exception,e,throw,new,illegal,argument,exception,couldn,t,add,local,user,jar,jar,file,currently,only,file,urls,are,supported
AbstractYarnClusterDescriptor -> public void setProvidedUserJarFiles(List<URL> userJarFiles);1531914688;Sets the user jar which is included in the system classloader of all nodes.;public void setProvidedUserJarFiles(List<URL> userJarFiles) {_		for (URL jarFile : userJarFiles) {_			try {_				this.userJarFiles.add(new File(jarFile.toURI()))__			} catch (URISyntaxException e) {_				throw new IllegalArgumentException("Couldn't add local user jar: " + jarFile_					+ " Currently only file:/// URLs are supported.")__			}_		}_	};sets,the,user,jar,which,is,included,in,the,system,classloader,of,all,nodes;public,void,set,provided,user,jar,files,list,url,user,jar,files,for,url,jar,file,user,jar,files,try,this,user,jar,files,add,new,file,jar,file,to,uri,catch,urisyntax,exception,e,throw,new,illegal,argument,exception,couldn,t,add,local,user,jar,jar,file,currently,only,file,urls,are,supported
AbstractYarnClusterDescriptor -> public void setProvidedUserJarFiles(List<URL> userJarFiles);1539113610;Sets the user jar which is included in the system classloader of all nodes.;public void setProvidedUserJarFiles(List<URL> userJarFiles) {_		for (URL jarFile : userJarFiles) {_			try {_				this.userJarFiles.add(new File(jarFile.toURI()))__			} catch (URISyntaxException e) {_				throw new IllegalArgumentException("Couldn't add local user jar: " + jarFile_					+ " Currently only file:/// URLs are supported.")__			}_		}_	};sets,the,user,jar,which,is,included,in,the,system,classloader,of,all,nodes;public,void,set,provided,user,jar,files,list,url,user,jar,files,for,url,jar,file,user,jar,files,try,this,user,jar,files,add,new,file,jar,file,to,uri,catch,urisyntax,exception,e,throw,new,illegal,argument,exception,couldn,t,add,local,user,jar,jar,file,currently,only,file,urls,are,supported
AbstractYarnClusterDescriptor -> public void setProvidedUserJarFiles(List<URL> userJarFiles);1541146016;Sets the user jar which is included in the system classloader of all nodes.;public void setProvidedUserJarFiles(List<URL> userJarFiles) {_		for (URL jarFile : userJarFiles) {_			try {_				this.userJarFiles.add(new File(jarFile.toURI()))__			} catch (URISyntaxException e) {_				throw new IllegalArgumentException("Couldn't add local user jar: " + jarFile_					+ " Currently only file:/// URLs are supported.")__			}_		}_	};sets,the,user,jar,which,is,included,in,the,system,classloader,of,all,nodes;public,void,set,provided,user,jar,files,list,url,user,jar,files,for,url,jar,file,user,jar,files,try,this,user,jar,files,add,new,file,jar,file,to,uri,catch,urisyntax,exception,e,throw,new,illegal,argument,exception,couldn,t,add,local,user,jar,jar,file,currently,only,file,urls,are,supported
AbstractYarnClusterDescriptor -> public void setProvidedUserJarFiles(List<URL> userJarFiles);1541670646;Sets the user jar which is included in the system classloader of all nodes.;public void setProvidedUserJarFiles(List<URL> userJarFiles) {_		for (URL jarFile : userJarFiles) {_			try {_				this.userJarFiles.add(new File(jarFile.toURI()))__			} catch (URISyntaxException e) {_				throw new IllegalArgumentException("Couldn't add local user jar: " + jarFile_					+ " Currently only file:/// URLs are supported.")__			}_		}_	};sets,the,user,jar,which,is,included,in,the,system,classloader,of,all,nodes;public,void,set,provided,user,jar,files,list,url,user,jar,files,for,url,jar,file,user,jar,files,try,this,user,jar,files,add,new,file,jar,file,to,uri,catch,urisyntax,exception,e,throw,new,illegal,argument,exception,couldn,t,add,local,user,jar,jar,file,currently,only,file,urls,are,supported
AbstractYarnClusterDescriptor -> public void setProvidedUserJarFiles(List<URL> userJarFiles);1541771328;Sets the user jar which is included in the system classloader of all nodes.;public void setProvidedUserJarFiles(List<URL> userJarFiles) {_		for (URL jarFile : userJarFiles) {_			try {_				this.userJarFiles.add(new File(jarFile.toURI()))__			} catch (URISyntaxException e) {_				throw new IllegalArgumentException("Couldn't add local user jar: " + jarFile_					+ " Currently only file:/// URLs are supported.")__			}_		}_	};sets,the,user,jar,which,is,included,in,the,system,classloader,of,all,nodes;public,void,set,provided,user,jar,files,list,url,user,jar,files,for,url,jar,file,user,jar,files,try,this,user,jar,files,add,new,file,jar,file,to,uri,catch,urisyntax,exception,e,throw,new,illegal,argument,exception,couldn,t,add,local,user,jar,jar,file,currently,only,file,urls,are,supported
AbstractYarnClusterDescriptor -> public void setProvidedUserJarFiles(List<URL> userJarFiles);1546179677;Sets the user jar which is included in the system classloader of all nodes.;public void setProvidedUserJarFiles(List<URL> userJarFiles) {_		for (URL jarFile : userJarFiles) {_			try {_				this.userJarFiles.add(new File(jarFile.toURI()))__			} catch (URISyntaxException e) {_				throw new IllegalArgumentException("Couldn't add local user jar: " + jarFile_					+ " Currently only file:/// URLs are supported.")__			}_		}_	};sets,the,user,jar,which,is,included,in,the,system,classloader,of,all,nodes;public,void,set,provided,user,jar,files,list,url,user,jar,files,for,url,jar,file,user,jar,files,try,this,user,jar,files,add,new,file,jar,file,to,uri,catch,urisyntax,exception,e,throw,new,illegal,argument,exception,couldn,t,add,local,user,jar,jar,file,currently,only,file,urls,are,supported
AbstractYarnClusterDescriptor -> public void setProvidedUserJarFiles(List<URL> userJarFiles);1548947871;Sets the user jar which is included in the system classloader of all nodes.;public void setProvidedUserJarFiles(List<URL> userJarFiles) {_		for (URL jarFile : userJarFiles) {_			try {_				this.userJarFiles.add(new File(jarFile.toURI()))__			} catch (URISyntaxException e) {_				throw new IllegalArgumentException("Couldn't add local user jar: " + jarFile_					+ " Currently only file:/// URLs are supported.")__			}_		}_	};sets,the,user,jar,which,is,included,in,the,system,classloader,of,all,nodes;public,void,set,provided,user,jar,files,list,url,user,jar,files,for,url,jar,file,user,jar,files,try,this,user,jar,files,add,new,file,jar,file,to,uri,catch,urisyntax,exception,e,throw,new,illegal,argument,exception,couldn,t,add,local,user,jar,jar,file,currently,only,file,urls,are,supported
