# id;timestamp;commentText;codeText;commentWords;codeWords
HandlerMethodReturnValueHandlerComposite -> private HandlerMethodReturnValueHandler getReturnValueHandler(MethodParameter returnType);1328020251;Find a registered {@link HandlerMethodReturnValueHandler} that supports the given return type.;private HandlerMethodReturnValueHandler getReturnValueHandler(MethodParameter returnType) {_		HandlerMethodReturnValueHandler result = this.returnValueHandlerCache.get(returnType)__		if (result == null) {_			for (HandlerMethodReturnValueHandler returnValueHandler : returnValueHandlers) {_				if (logger.isTraceEnabled()) {_					logger.trace("Testing if return value handler [" + returnValueHandler + "] supports [" +_							returnType.getGenericParameterType() + "]")__				}_				if (returnValueHandler.supportsReturnType(returnType)) {_					result = returnValueHandler__					this.returnValueHandlerCache.put(returnType, returnValueHandler)__					break__				}_			}_		}_		return result__	};find,a,registered,link,handler,method,return,value,handler,that,supports,the,given,return,type;private,handler,method,return,value,handler,get,return,value,handler,method,parameter,return,type,handler,method,return,value,handler,result,this,return,value,handler,cache,get,return,type,if,result,null,for,handler,method,return,value,handler,return,value,handler,return,value,handlers,if,logger,is,trace,enabled,logger,trace,testing,if,return,value,handler,return,value,handler,supports,return,type,get,generic,parameter,type,if,return,value,handler,supports,return,type,return,type,result,return,value,handler,this,return,value,handler,cache,put,return,type,return,value,handler,break,return,result
HandlerMethodReturnValueHandlerComposite -> @Override 	public void handleReturnValue(Object returnValue, MethodParameter returnType, 			ModelAndViewContainer mavContainer, NativeWebRequest webRequest) throws Exception;1411657245;Iterate over registered {@link HandlerMethodReturnValueHandler}s and invoke the one that supports it._@throws IllegalStateException if no suitable {@link HandlerMethodReturnValueHandler} is found.;@Override_	public void handleReturnValue(Object returnValue, MethodParameter returnType,_			ModelAndViewContainer mavContainer, NativeWebRequest webRequest) throws Exception {__		HandlerMethodReturnValueHandler handler = getReturnValueHandler(returnType)__		Assert.notNull(handler, "Unknown return value type [" + returnType.getParameterType().getName() + "]")__		handler.handleReturnValue(returnValue, returnType, mavContainer, webRequest)__	};iterate,over,registered,link,handler,method,return,value,handler,s,and,invoke,the,one,that,supports,it,throws,illegal,state,exception,if,no,suitable,link,handler,method,return,value,handler,is,found;override,public,void,handle,return,value,object,return,value,method,parameter,return,type,model,and,view,container,mav,container,native,web,request,web,request,throws,exception,handler,method,return,value,handler,handler,get,return,value,handler,return,type,assert,not,null,handler,unknown,return,value,type,return,type,get,parameter,type,get,name,handler,handle,return,value,return,value,return,type,mav,container,web,request
HandlerMethodReturnValueHandlerComposite -> @Override 	public void handleReturnValue(Object returnValue, MethodParameter returnType, 			ModelAndViewContainer mavContainer, NativeWebRequest webRequest) throws Exception;1434458936;Iterate over registered {@link HandlerMethodReturnValueHandler}s and invoke the one that supports it._@throws IllegalStateException if no suitable {@link HandlerMethodReturnValueHandler} is found.;@Override_	public void handleReturnValue(Object returnValue, MethodParameter returnType,_			ModelAndViewContainer mavContainer, NativeWebRequest webRequest) throws Exception {__		HandlerMethodReturnValueHandler handler = selectHandler(returnValue, returnType)__		Assert.notNull(handler, "Unknown return value type [" + returnType.getParameterType().getName() + "]")__		handler.handleReturnValue(returnValue, returnType, mavContainer, webRequest)__	};iterate,over,registered,link,handler,method,return,value,handler,s,and,invoke,the,one,that,supports,it,throws,illegal,state,exception,if,no,suitable,link,handler,method,return,value,handler,is,found;override,public,void,handle,return,value,object,return,value,method,parameter,return,type,model,and,view,container,mav,container,native,web,request,web,request,throws,exception,handler,method,return,value,handler,handler,select,handler,return,value,return,type,assert,not,null,handler,unknown,return,value,type,return,type,get,parameter,type,get,name,handler,handle,return,value,return,value,return,type,mav,container,web,request
HandlerMethodReturnValueHandlerComposite -> @Override 	public void handleReturnValue(Object returnValue, MethodParameter returnType, 			ModelAndViewContainer mavContainer, NativeWebRequest webRequest) throws Exception;1458754769;Iterate over registered {@link HandlerMethodReturnValueHandler}s and invoke the one that supports it._@throws IllegalStateException if no suitable {@link HandlerMethodReturnValueHandler} is found.;@Override_	public void handleReturnValue(Object returnValue, MethodParameter returnType,_			ModelAndViewContainer mavContainer, NativeWebRequest webRequest) throws Exception {__		HandlerMethodReturnValueHandler handler = selectHandler(returnValue, returnType)__		if (handler == null) {_			throw new IllegalArgumentException("Unknown return value type: " + returnType.getParameterType().getName())__		}_		handler.handleReturnValue(returnValue, returnType, mavContainer, webRequest)__	};iterate,over,registered,link,handler,method,return,value,handler,s,and,invoke,the,one,that,supports,it,throws,illegal,state,exception,if,no,suitable,link,handler,method,return,value,handler,is,found;override,public,void,handle,return,value,object,return,value,method,parameter,return,type,model,and,view,container,mav,container,native,web,request,web,request,throws,exception,handler,method,return,value,handler,handler,select,handler,return,value,return,type,if,handler,null,throw,new,illegal,argument,exception,unknown,return,value,type,return,type,get,parameter,type,get,name,handler,handle,return,value,return,value,return,type,mav,container,web,request
HandlerMethodReturnValueHandlerComposite -> @Override 	public void handleReturnValue(Object returnValue, MethodParameter returnType, 			ModelAndViewContainer mavContainer, NativeWebRequest webRequest) throws Exception;1467730834;Iterate over registered {@link HandlerMethodReturnValueHandler}s and invoke the one that supports it._@throws IllegalStateException if no suitable {@link HandlerMethodReturnValueHandler} is found.;@Override_	public void handleReturnValue(Object returnValue, MethodParameter returnType,_			ModelAndViewContainer mavContainer, NativeWebRequest webRequest) throws Exception {__		HandlerMethodReturnValueHandler handler = selectHandler(returnValue, returnType)__		if (handler == null) {_			throw new IllegalArgumentException("Unknown return value type: " + returnType.getParameterType().getName())__		}_		handler.handleReturnValue(returnValue, returnType, mavContainer, webRequest)__	};iterate,over,registered,link,handler,method,return,value,handler,s,and,invoke,the,one,that,supports,it,throws,illegal,state,exception,if,no,suitable,link,handler,method,return,value,handler,is,found;override,public,void,handle,return,value,object,return,value,method,parameter,return,type,model,and,view,container,mav,container,native,web,request,web,request,throws,exception,handler,method,return,value,handler,handler,select,handler,return,value,return,type,if,handler,null,throw,new,illegal,argument,exception,unknown,return,value,type,return,type,get,parameter,type,get,name,handler,handle,return,value,return,value,return,type,mav,container,web,request
HandlerMethodReturnValueHandlerComposite -> @Override 	public void handleReturnValue(Object returnValue, MethodParameter returnType, 			ModelAndViewContainer mavContainer, NativeWebRequest webRequest) throws Exception;1491224509;Iterate over registered {@link HandlerMethodReturnValueHandler}s and invoke the one that supports it._@throws IllegalStateException if no suitable {@link HandlerMethodReturnValueHandler} is found.;@Override_	public void handleReturnValue(Object returnValue, MethodParameter returnType,_			ModelAndViewContainer mavContainer, NativeWebRequest webRequest) throws Exception {__		HandlerMethodReturnValueHandler handler = selectHandler(returnValue, returnType)__		if (handler == null) {_			throw new IllegalArgumentException("Unknown return value type: " + returnType.getParameterType().getName())__		}_		handler.handleReturnValue(returnValue, returnType, mavContainer, webRequest)__	};iterate,over,registered,link,handler,method,return,value,handler,s,and,invoke,the,one,that,supports,it,throws,illegal,state,exception,if,no,suitable,link,handler,method,return,value,handler,is,found;override,public,void,handle,return,value,object,return,value,method,parameter,return,type,model,and,view,container,mav,container,native,web,request,web,request,throws,exception,handler,method,return,value,handler,handler,select,handler,return,value,return,type,if,handler,null,throw,new,illegal,argument,exception,unknown,return,value,type,return,type,get,parameter,type,get,name,handler,handle,return,value,return,value,return,type,mav,container,web,request
HandlerMethodReturnValueHandlerComposite -> @Override 	public void handleReturnValue(Object returnValue, MethodParameter returnType, 			ModelAndViewContainer mavContainer, NativeWebRequest webRequest) throws Exception;1495868221;Iterate over registered {@link HandlerMethodReturnValueHandler}s and invoke the one that supports it._@throws IllegalStateException if no suitable {@link HandlerMethodReturnValueHandler} is found.;@Override_	public void handleReturnValue(Object returnValue, MethodParameter returnType,_			ModelAndViewContainer mavContainer, NativeWebRequest webRequest) throws Exception {__		HandlerMethodReturnValueHandler handler = selectHandler(returnValue, returnType)__		if (handler == null) {_			throw new IllegalArgumentException("Unknown return value type: " + returnType.getParameterType().getName())__		}_		handler.handleReturnValue(returnValue, returnType, mavContainer, webRequest)__	};iterate,over,registered,link,handler,method,return,value,handler,s,and,invoke,the,one,that,supports,it,throws,illegal,state,exception,if,no,suitable,link,handler,method,return,value,handler,is,found;override,public,void,handle,return,value,object,return,value,method,parameter,return,type,model,and,view,container,mav,container,native,web,request,web,request,throws,exception,handler,method,return,value,handler,handler,select,handler,return,value,return,type,if,handler,null,throw,new,illegal,argument,exception,unknown,return,value,type,return,type,get,parameter,type,get,name,handler,handle,return,value,return,value,return,type,mav,container,web,request
HandlerMethodReturnValueHandlerComposite -> public boolean supportsReturnType(MethodParameter returnType);1328020251;Whether the given {@linkplain MethodParameter method return type} is supported by any registered_{@link HandlerMethodReturnValueHandler}.;public boolean supportsReturnType(MethodParameter returnType) {_		return getReturnValueHandler(returnType) != null__	};whether,the,given,linkplain,method,parameter,method,return,type,is,supported,by,any,registered,link,handler,method,return,value,handler;public,boolean,supports,return,type,method,parameter,return,type,return,get,return,value,handler,return,type,null
HandlerMethodReturnValueHandlerComposite -> public boolean supportsReturnType(MethodParameter returnType);1333745422;Whether the given {@linkplain MethodParameter method return type} is supported by any registered_{@link HandlerMethodReturnValueHandler}.;public boolean supportsReturnType(MethodParameter returnType) {_		return getReturnValueHandler(returnType) != null__	};whether,the,given,linkplain,method,parameter,method,return,type,is,supported,by,any,registered,link,handler,method,return,value,handler;public,boolean,supports,return,type,method,parameter,return,type,return,get,return,value,handler,return,type,null
HandlerMethodReturnValueHandlerComposite -> public boolean supportsReturnType(MethodParameter returnType);1357119239;Whether the given {@linkplain MethodParameter method return type} is supported by any registered_{@link HandlerMethodReturnValueHandler}.;public boolean supportsReturnType(MethodParameter returnType) {_		return getReturnValueHandler(returnType) != null__	};whether,the,given,linkplain,method,parameter,method,return,type,is,supported,by,any,registered,link,handler,method,return,value,handler;public,boolean,supports,return,type,method,parameter,return,type,return,get,return,value,handler,return,type,null
HandlerMethodReturnValueHandlerComposite -> public HandlerMethodReturnValueHandlerComposite addHandler(HandlerMethodReturnValueHandler returnValuehandler);1328020251;Add the given {@link HandlerMethodReturnValueHandler}.;public HandlerMethodReturnValueHandlerComposite addHandler(HandlerMethodReturnValueHandler returnValuehandler) {_		returnValueHandlers.add(returnValuehandler)__		return this__	};add,the,given,link,handler,method,return,value,handler;public,handler,method,return,value,handler,composite,add,handler,handler,method,return,value,handler,return,valuehandler,return,value,handlers,add,return,valuehandler,return,this
HandlerMethodReturnValueHandlerComposite -> public HandlerMethodReturnValueHandlerComposite addHandler(HandlerMethodReturnValueHandler returnValuehandler);1333745422;Add the given {@link HandlerMethodReturnValueHandler}.;public HandlerMethodReturnValueHandlerComposite addHandler(HandlerMethodReturnValueHandler returnValuehandler) {_		returnValueHandlers.add(returnValuehandler)__		return this__	};add,the,given,link,handler,method,return,value,handler;public,handler,method,return,value,handler,composite,add,handler,handler,method,return,value,handler,return,valuehandler,return,value,handlers,add,return,valuehandler,return,this
HandlerMethodReturnValueHandlerComposite -> public HandlerMethodReturnValueHandlerComposite addHandler(HandlerMethodReturnValueHandler returnValuehandler);1356735495;Add the given {@link HandlerMethodReturnValueHandler}.;public HandlerMethodReturnValueHandlerComposite addHandler(HandlerMethodReturnValueHandler returnValuehandler) {_		returnValueHandlers.add(returnValuehandler)__		return this__	};add,the,given,link,handler,method,return,value,handler;public,handler,method,return,value,handler,composite,add,handler,handler,method,return,value,handler,return,valuehandler,return,value,handlers,add,return,valuehandler,return,this
HandlerMethodReturnValueHandlerComposite -> public HandlerMethodReturnValueHandlerComposite addHandler(HandlerMethodReturnValueHandler returnValuehandler);1357119239;Add the given {@link HandlerMethodReturnValueHandler}.;public HandlerMethodReturnValueHandlerComposite addHandler(HandlerMethodReturnValueHandler returnValuehandler) {_		returnValueHandlers.add(returnValuehandler)__		return this__	};add,the,given,link,handler,method,return,value,handler;public,handler,method,return,value,handler,composite,add,handler,handler,method,return,value,handler,return,valuehandler,return,value,handlers,add,return,valuehandler,return,this
HandlerMethodReturnValueHandlerComposite -> public HandlerMethodReturnValueHandlerComposite addHandler(HandlerMethodReturnValueHandler returnValuehandler);1368482696;Add the given {@link HandlerMethodReturnValueHandler}.;public HandlerMethodReturnValueHandlerComposite addHandler(HandlerMethodReturnValueHandler returnValuehandler) {_		returnValueHandlers.add(returnValuehandler)__		return this__	};add,the,given,link,handler,method,return,value,handler;public,handler,method,return,value,handler,composite,add,handler,handler,method,return,value,handler,return,valuehandler,return,value,handlers,add,return,valuehandler,return,this
HandlerMethodReturnValueHandlerComposite -> public HandlerMethodReturnValueHandlerComposite addHandlers(List<? extends HandlerMethodReturnValueHandler> handlers);1411657245;Add the given {@link HandlerMethodReturnValueHandler}s.;public HandlerMethodReturnValueHandlerComposite addHandlers(List<? extends HandlerMethodReturnValueHandler> handlers) {_		if (handlers != null) {_			for (HandlerMethodReturnValueHandler handler : handlers) {_				this.returnValueHandlers.add(handler)__			}_		}_		return this__	};add,the,given,link,handler,method,return,value,handler,s;public,handler,method,return,value,handler,composite,add,handlers,list,extends,handler,method,return,value,handler,handlers,if,handlers,null,for,handler,method,return,value,handler,handler,handlers,this,return,value,handlers,add,handler,return,this
HandlerMethodReturnValueHandlerComposite -> public HandlerMethodReturnValueHandlerComposite addHandlers(List<? extends HandlerMethodReturnValueHandler> handlers);1434458936;Add the given {@link HandlerMethodReturnValueHandler}s.;public HandlerMethodReturnValueHandlerComposite addHandlers(List<? extends HandlerMethodReturnValueHandler> handlers) {_		if (handlers != null) {_			for (HandlerMethodReturnValueHandler handler : handlers) {_				this.returnValueHandlers.add(handler)__			}_		}_		return this__	};add,the,given,link,handler,method,return,value,handler,s;public,handler,method,return,value,handler,composite,add,handlers,list,extends,handler,method,return,value,handler,handlers,if,handlers,null,for,handler,method,return,value,handler,handler,handlers,this,return,value,handlers,add,handler,return,this
HandlerMethodReturnValueHandlerComposite -> public HandlerMethodReturnValueHandlerComposite addHandlers(List<? extends HandlerMethodReturnValueHandler> handlers);1458754769;Add the given {@link HandlerMethodReturnValueHandler}s.;public HandlerMethodReturnValueHandlerComposite addHandlers(List<? extends HandlerMethodReturnValueHandler> handlers) {_		if (handlers != null) {_			for (HandlerMethodReturnValueHandler handler : handlers) {_				this.returnValueHandlers.add(handler)__			}_		}_		return this__	};add,the,given,link,handler,method,return,value,handler,s;public,handler,method,return,value,handler,composite,add,handlers,list,extends,handler,method,return,value,handler,handlers,if,handlers,null,for,handler,method,return,value,handler,handler,handlers,this,return,value,handlers,add,handler,return,this
HandlerMethodReturnValueHandlerComposite -> public HandlerMethodReturnValueHandlerComposite addHandlers(List<? extends HandlerMethodReturnValueHandler> handlers);1467730834;Add the given {@link HandlerMethodReturnValueHandler}s.;public HandlerMethodReturnValueHandlerComposite addHandlers(List<? extends HandlerMethodReturnValueHandler> handlers) {_		if (handlers != null) {_			for (HandlerMethodReturnValueHandler handler : handlers) {_				this.returnValueHandlers.add(handler)__			}_		}_		return this__	};add,the,given,link,handler,method,return,value,handler,s;public,handler,method,return,value,handler,composite,add,handlers,list,extends,handler,method,return,value,handler,handlers,if,handlers,null,for,handler,method,return,value,handler,handler,handlers,this,return,value,handlers,add,handler,return,this
HandlerMethodReturnValueHandlerComposite -> public HandlerMethodReturnValueHandlerComposite addHandlers(List<? extends HandlerMethodReturnValueHandler> handlers);1491224509;Add the given {@link HandlerMethodReturnValueHandler}s.;public HandlerMethodReturnValueHandlerComposite addHandlers(List<? extends HandlerMethodReturnValueHandler> handlers) {_		if (handlers != null) {_			for (HandlerMethodReturnValueHandler handler : handlers) {_				this.returnValueHandlers.add(handler)__			}_		}_		return this__	};add,the,given,link,handler,method,return,value,handler,s;public,handler,method,return,value,handler,composite,add,handlers,list,extends,handler,method,return,value,handler,handlers,if,handlers,null,for,handler,method,return,value,handler,handler,handlers,this,return,value,handlers,add,handler,return,this
HandlerMethodReturnValueHandlerComposite -> public HandlerMethodReturnValueHandlerComposite addHandlers(List<? extends HandlerMethodReturnValueHandler> handlers);1495868221;Add the given {@link HandlerMethodReturnValueHandler}s.;public HandlerMethodReturnValueHandlerComposite addHandlers(List<? extends HandlerMethodReturnValueHandler> handlers) {_		if (handlers != null) {_			for (HandlerMethodReturnValueHandler handler : handlers) {_				this.returnValueHandlers.add(handler)__			}_		}_		return this__	};add,the,given,link,handler,method,return,value,handler,s;public,handler,method,return,value,handler,composite,add,handlers,list,extends,handler,method,return,value,handler,handlers,if,handlers,null,for,handler,method,return,value,handler,handler,handlers,this,return,value,handlers,add,handler,return,this
HandlerMethodReturnValueHandlerComposite -> public HandlerMethodReturnValueHandlerComposite addHandlers( 			@Nullable List<? extends HandlerMethodReturnValueHandler> handlers);1498780456;Add the given {@link HandlerMethodReturnValueHandler}s.;public HandlerMethodReturnValueHandlerComposite addHandlers(_			@Nullable List<? extends HandlerMethodReturnValueHandler> handlers) {__		if (handlers != null) {_			for (HandlerMethodReturnValueHandler handler : handlers) {_				this.returnValueHandlers.add(handler)__			}_		}_		return this__	};add,the,given,link,handler,method,return,value,handler,s;public,handler,method,return,value,handler,composite,add,handlers,nullable,list,extends,handler,method,return,value,handler,handlers,if,handlers,null,for,handler,method,return,value,handler,handler,handlers,this,return,value,handlers,add,handler,return,this
HandlerMethodReturnValueHandlerComposite -> public HandlerMethodReturnValueHandlerComposite addHandlers( 			@Nullable List<? extends HandlerMethodReturnValueHandler> handlers);1520529117;Add the given {@link HandlerMethodReturnValueHandler}s.;public HandlerMethodReturnValueHandlerComposite addHandlers(_			@Nullable List<? extends HandlerMethodReturnValueHandler> handlers) {__		if (handlers != null) {_			this.returnValueHandlers.addAll(handlers)__		}_		return this__	};add,the,given,link,handler,method,return,value,handler,s;public,handler,method,return,value,handler,composite,add,handlers,nullable,list,extends,handler,method,return,value,handler,handlers,if,handlers,null,this,return,value,handlers,add,all,handlers,return,this
HandlerMethodReturnValueHandlerComposite -> public HandlerMethodReturnValueHandlerComposite addHandlers( 			@Nullable List<? extends HandlerMethodReturnValueHandler> handlers);1530174524;Add the given {@link HandlerMethodReturnValueHandler HandlerMethodReturnValueHandlers}.;public HandlerMethodReturnValueHandlerComposite addHandlers(_			@Nullable List<? extends HandlerMethodReturnValueHandler> handlers) {__		if (handlers != null) {_			this.returnValueHandlers.addAll(handlers)__		}_		return this__	};add,the,given,link,handler,method,return,value,handler,handler,method,return,value,handlers;public,handler,method,return,value,handler,composite,add,handlers,nullable,list,extends,handler,method,return,value,handler,handlers,if,handlers,null,this,return,value,handlers,add,all,handlers,return,this
HandlerMethodReturnValueHandlerComposite -> public List<HandlerMethodReturnValueHandler> getHandlers();1328020251;Return a read-only list with the registered handlers, or an empty list.;public List<HandlerMethodReturnValueHandler> getHandlers() {_		return Collections.unmodifiableList(this.returnValueHandlers)__	};return,a,read,only,list,with,the,registered,handlers,or,an,empty,list;public,list,handler,method,return,value,handler,get,handlers,return,collections,unmodifiable,list,this,return,value,handlers
HandlerMethodReturnValueHandlerComposite -> public List<HandlerMethodReturnValueHandler> getHandlers();1333745422;Return a read-only list with the registered handlers, or an empty list.;public List<HandlerMethodReturnValueHandler> getHandlers() {_		return Collections.unmodifiableList(this.returnValueHandlers)__	};return,a,read,only,list,with,the,registered,handlers,or,an,empty,list;public,list,handler,method,return,value,handler,get,handlers,return,collections,unmodifiable,list,this,return,value,handlers
HandlerMethodReturnValueHandlerComposite -> public List<HandlerMethodReturnValueHandler> getHandlers();1356735495;Return a read-only list with the registered handlers, or an empty list.;public List<HandlerMethodReturnValueHandler> getHandlers() {_		return Collections.unmodifiableList(this.returnValueHandlers)__	};return,a,read,only,list,with,the,registered,handlers,or,an,empty,list;public,list,handler,method,return,value,handler,get,handlers,return,collections,unmodifiable,list,this,return,value,handlers
HandlerMethodReturnValueHandlerComposite -> public List<HandlerMethodReturnValueHandler> getHandlers();1357119239;Return a read-only list with the registered handlers, or an empty list.;public List<HandlerMethodReturnValueHandler> getHandlers() {_		return Collections.unmodifiableList(this.returnValueHandlers)__	};return,a,read,only,list,with,the,registered,handlers,or,an,empty,list;public,list,handler,method,return,value,handler,get,handlers,return,collections,unmodifiable,list,this,return,value,handlers
HandlerMethodReturnValueHandlerComposite -> public List<HandlerMethodReturnValueHandler> getHandlers();1368482696;Return a read-only list with the registered handlers, or an empty list.;public List<HandlerMethodReturnValueHandler> getHandlers() {_		return Collections.unmodifiableList(this.returnValueHandlers)__	};return,a,read,only,list,with,the,registered,handlers,or,an,empty,list;public,list,handler,method,return,value,handler,get,handlers,return,collections,unmodifiable,list,this,return,value,handlers
HandlerMethodReturnValueHandlerComposite -> public List<HandlerMethodReturnValueHandler> getHandlers();1411657245;Return a read-only list with the registered handlers, or an empty list.;public List<HandlerMethodReturnValueHandler> getHandlers() {_		return Collections.unmodifiableList(this.returnValueHandlers)__	};return,a,read,only,list,with,the,registered,handlers,or,an,empty,list;public,list,handler,method,return,value,handler,get,handlers,return,collections,unmodifiable,list,this,return,value,handlers
HandlerMethodReturnValueHandlerComposite -> public List<HandlerMethodReturnValueHandler> getHandlers();1434458936;Return a read-only list with the registered handlers, or an empty list.;public List<HandlerMethodReturnValueHandler> getHandlers() {_		return Collections.unmodifiableList(this.returnValueHandlers)__	};return,a,read,only,list,with,the,registered,handlers,or,an,empty,list;public,list,handler,method,return,value,handler,get,handlers,return,collections,unmodifiable,list,this,return,value,handlers
HandlerMethodReturnValueHandlerComposite -> public List<HandlerMethodReturnValueHandler> getHandlers();1458754769;Return a read-only list with the registered handlers, or an empty list.;public List<HandlerMethodReturnValueHandler> getHandlers() {_		return Collections.unmodifiableList(this.returnValueHandlers)__	};return,a,read,only,list,with,the,registered,handlers,or,an,empty,list;public,list,handler,method,return,value,handler,get,handlers,return,collections,unmodifiable,list,this,return,value,handlers
HandlerMethodReturnValueHandlerComposite -> public List<HandlerMethodReturnValueHandler> getHandlers();1467730834;Return a read-only list with the registered handlers, or an empty list.;public List<HandlerMethodReturnValueHandler> getHandlers() {_		return Collections.unmodifiableList(this.returnValueHandlers)__	};return,a,read,only,list,with,the,registered,handlers,or,an,empty,list;public,list,handler,method,return,value,handler,get,handlers,return,collections,unmodifiable,list,this,return,value,handlers
HandlerMethodReturnValueHandlerComposite -> public List<HandlerMethodReturnValueHandler> getHandlers();1491224509;Return a read-only list with the registered handlers, or an empty list.;public List<HandlerMethodReturnValueHandler> getHandlers() {_		return Collections.unmodifiableList(this.returnValueHandlers)__	};return,a,read,only,list,with,the,registered,handlers,or,an,empty,list;public,list,handler,method,return,value,handler,get,handlers,return,collections,unmodifiable,list,this,return,value,handlers
HandlerMethodReturnValueHandlerComposite -> public List<HandlerMethodReturnValueHandler> getHandlers();1495868221;Return a read-only list with the registered handlers, or an empty list.;public List<HandlerMethodReturnValueHandler> getHandlers() {_		return Collections.unmodifiableList(this.returnValueHandlers)__	};return,a,read,only,list,with,the,registered,handlers,or,an,empty,list;public,list,handler,method,return,value,handler,get,handlers,return,collections,unmodifiable,list,this,return,value,handlers
HandlerMethodReturnValueHandlerComposite -> public List<HandlerMethodReturnValueHandler> getHandlers();1496837955;Return a read-only list with the registered handlers, or an empty list.;public List<HandlerMethodReturnValueHandler> getHandlers() {_		return Collections.unmodifiableList(this.returnValueHandlers)__	};return,a,read,only,list,with,the,registered,handlers,or,an,empty,list;public,list,handler,method,return,value,handler,get,handlers,return,collections,unmodifiable,list,this,return,value,handlers
HandlerMethodReturnValueHandlerComposite -> public List<HandlerMethodReturnValueHandler> getHandlers();1498780456;Return a read-only list with the registered handlers, or an empty list.;public List<HandlerMethodReturnValueHandler> getHandlers() {_		return Collections.unmodifiableList(this.returnValueHandlers)__	};return,a,read,only,list,with,the,registered,handlers,or,an,empty,list;public,list,handler,method,return,value,handler,get,handlers,return,collections,unmodifiable,list,this,return,value,handlers
HandlerMethodReturnValueHandlerComposite -> public List<HandlerMethodReturnValueHandler> getHandlers();1520529117;Return a read-only list with the registered handlers, or an empty list.;public List<HandlerMethodReturnValueHandler> getHandlers() {_		return Collections.unmodifiableList(this.returnValueHandlers)__	};return,a,read,only,list,with,the,registered,handlers,or,an,empty,list;public,list,handler,method,return,value,handler,get,handlers,return,collections,unmodifiable,list,this,return,value,handlers
HandlerMethodReturnValueHandlerComposite -> public List<HandlerMethodReturnValueHandler> getHandlers();1530174524;Return a read-only list with the registered handlers, or an empty list.;public List<HandlerMethodReturnValueHandler> getHandlers() {_		return Collections.unmodifiableList(this.returnValueHandlers)__	};return,a,read,only,list,with,the,registered,handlers,or,an,empty,list;public,list,handler,method,return,value,handler,get,handlers,return,collections,unmodifiable,list,this,return,value,handlers
HandlerMethodReturnValueHandlerComposite -> @Override 	public void handleReturnValue(@Nullable Object returnValue, MethodParameter returnType, 			ModelAndViewContainer mavContainer, NativeWebRequest webRequest) throws Exception;1496837955;Iterate over registered {@link HandlerMethodReturnValueHandler}s and invoke the one that supports it._@throws IllegalStateException if no suitable {@link HandlerMethodReturnValueHandler} is found.;@Override_	public void handleReturnValue(@Nullable Object returnValue, MethodParameter returnType,_			ModelAndViewContainer mavContainer, NativeWebRequest webRequest) throws Exception {__		HandlerMethodReturnValueHandler handler = selectHandler(returnValue, returnType)__		if (handler == null) {_			throw new IllegalArgumentException("Unknown return value type: " + returnType.getParameterType().getName())__		}_		handler.handleReturnValue(returnValue, returnType, mavContainer, webRequest)__	};iterate,over,registered,link,handler,method,return,value,handler,s,and,invoke,the,one,that,supports,it,throws,illegal,state,exception,if,no,suitable,link,handler,method,return,value,handler,is,found;override,public,void,handle,return,value,nullable,object,return,value,method,parameter,return,type,model,and,view,container,mav,container,native,web,request,web,request,throws,exception,handler,method,return,value,handler,handler,select,handler,return,value,return,type,if,handler,null,throw,new,illegal,argument,exception,unknown,return,value,type,return,type,get,parameter,type,get,name,handler,handle,return,value,return,value,return,type,mav,container,web,request
HandlerMethodReturnValueHandlerComposite -> @Override 	public void handleReturnValue(@Nullable Object returnValue, MethodParameter returnType, 			ModelAndViewContainer mavContainer, NativeWebRequest webRequest) throws Exception;1498780456;Iterate over registered {@link HandlerMethodReturnValueHandler}s and invoke the one that supports it._@throws IllegalStateException if no suitable {@link HandlerMethodReturnValueHandler} is found.;@Override_	public void handleReturnValue(@Nullable Object returnValue, MethodParameter returnType,_			ModelAndViewContainer mavContainer, NativeWebRequest webRequest) throws Exception {__		HandlerMethodReturnValueHandler handler = selectHandler(returnValue, returnType)__		if (handler == null) {_			throw new IllegalArgumentException("Unknown return value type: " + returnType.getParameterType().getName())__		}_		handler.handleReturnValue(returnValue, returnType, mavContainer, webRequest)__	};iterate,over,registered,link,handler,method,return,value,handler,s,and,invoke,the,one,that,supports,it,throws,illegal,state,exception,if,no,suitable,link,handler,method,return,value,handler,is,found;override,public,void,handle,return,value,nullable,object,return,value,method,parameter,return,type,model,and,view,container,mav,container,native,web,request,web,request,throws,exception,handler,method,return,value,handler,handler,select,handler,return,value,return,type,if,handler,null,throw,new,illegal,argument,exception,unknown,return,value,type,return,type,get,parameter,type,get,name,handler,handle,return,value,return,value,return,type,mav,container,web,request
