# id;timestamp;commentText;codeText;commentWords;codeWords
MappingSqlQueryWithParameters -> public MappingSqlQueryWithParameters(DataSource ds, String sql);1328020251;Convenient constructor with DataSource and SQL string._@param ds DataSource to use to get connections_@param sql SQL to run;public MappingSqlQueryWithParameters(DataSource ds, String sql) {_		super(ds, sql)__	};convenient,constructor,with,data,source,and,sql,string,param,ds,data,source,to,use,to,get,connections,param,sql,sql,to,run;public,mapping,sql,query,with,parameters,data,source,ds,string,sql,super,ds,sql
MappingSqlQueryWithParameters -> @Override 	protected RowMapper<T> newRowMapper(@Nullable Object[] parameters, @Nullable Map<?, ?> context);1530174524;Implementation of protected abstract method. This invokes the subclass's_implementation of the mapRow() method.;@Override_	protected RowMapper<T> newRowMapper(@Nullable Object[] parameters, @Nullable Map<?, ?> context) {_		return new RowMapperImpl(parameters, context)__	};implementation,of,protected,abstract,method,this,invokes,the,subclass,s,implementation,of,the,map,row,method;override,protected,row,mapper,t,new,row,mapper,nullable,object,parameters,nullable,map,context,return,new,row,mapper,impl,parameters,context
MappingSqlQueryWithParameters -> @Override 	protected RowMapper<T> newRowMapper(@Nullable Object[] parameters, @Nullable Map<?, ?> context);1530174524;Implementation of protected abstract method. This invokes the subclass's_implementation of the mapRow() method.;@Override_	protected RowMapper<T> newRowMapper(@Nullable Object[] parameters, @Nullable Map<?, ?> context) {_		return new RowMapperImpl(parameters, context)__	};implementation,of,protected,abstract,method,this,invokes,the,subclass,s,implementation,of,the,map,row,method;override,protected,row,mapper,t,new,row,mapper,nullable,object,parameters,nullable,map,context,return,new,row,mapper,impl,parameters,context
MappingSqlQueryWithParameters -> RowMapperImpl -> public RowMapperImpl(@Nullable Object[] parameters, @Nullable Map<?, ?> context);1496837955;Use an array results. More efficient if we know how many results to expect.;public RowMapperImpl(@Nullable Object[] parameters, @Nullable Map<?, ?> context) {_			this.params = parameters__			this.context = context__		};use,an,array,results,more,efficient,if,we,know,how,many,results,to,expect;public,row,mapper,impl,nullable,object,parameters,nullable,map,context,this,params,parameters,this,context,context
MappingSqlQueryWithParameters -> RowMapperImpl -> public RowMapperImpl(@Nullable Object[] parameters, @Nullable Map<?, ?> context);1498780456;Use an array results. More efficient if we know how many results to expect.;public RowMapperImpl(@Nullable Object[] parameters, @Nullable Map<?, ?> context) {_			this.params = parameters__			this.context = context__		};use,an,array,results,more,efficient,if,we,know,how,many,results,to,expect;public,row,mapper,impl,nullable,object,parameters,nullable,map,context,this,params,parameters,this,context,context
MappingSqlQueryWithParameters -> RowMapperImpl -> public RowMapperImpl(@Nullable Object[] parameters, @Nullable Map<?, ?> context);1502974979;Use an array results. More efficient if we know how many results to expect.;public RowMapperImpl(@Nullable Object[] parameters, @Nullable Map<?, ?> context) {_			this.params = parameters__			this.context = context__		};use,an,array,results,more,efficient,if,we,know,how,many,results,to,expect;public,row,mapper,impl,nullable,object,parameters,nullable,map,context,this,params,parameters,this,context,context
MappingSqlQueryWithParameters -> RowMapperImpl -> public RowMapperImpl(@Nullable Object[] parameters, @Nullable Map<?, ?> context);1530174524;Use an array results. More efficient if we know how many results to expect.;public RowMapperImpl(@Nullable Object[] parameters, @Nullable Map<?, ?> context) {_			this.params = parameters__			this.context = context__		};use,an,array,results,more,efficient,if,we,know,how,many,results,to,expect;public,row,mapper,impl,nullable,object,parameters,nullable,map,context,this,params,parameters,this,context,context
MappingSqlQueryWithParameters -> RowMapperImpl -> public RowMapperImpl(@Nullable Object[] parameters, @Nullable Map<?, ?> context);1530174524;Use an array results. More efficient if we know how many results to expect.;public RowMapperImpl(@Nullable Object[] parameters, @Nullable Map<?, ?> context) {_			this.params = parameters__			this.context = context__		};use,an,array,results,more,efficient,if,we,know,how,many,results,to,expect;public,row,mapper,impl,nullable,object,parameters,nullable,map,context,this,params,parameters,this,context,context
MappingSqlQueryWithParameters -> public MappingSqlQueryWithParameters();1328020251;Constructor to allow use as a JavaBean;public MappingSqlQueryWithParameters() {_	};constructor,to,allow,use,as,a,java,bean;public,mapping,sql,query,with,parameters
MappingSqlQueryWithParameters -> public MappingSqlQueryWithParameters();1356735495;Constructor to allow use as a JavaBean;public MappingSqlQueryWithParameters() {_	};constructor,to,allow,use,as,a,java,bean;public,mapping,sql,query,with,parameters
MappingSqlQueryWithParameters -> public MappingSqlQueryWithParameters();1357119239;Constructor to allow use as a JavaBean;public MappingSqlQueryWithParameters() {_	};constructor,to,allow,use,as,a,java,bean;public,mapping,sql,query,with,parameters
MappingSqlQueryWithParameters -> public MappingSqlQueryWithParameters();1368482696;Constructor to allow use as a JavaBean;public MappingSqlQueryWithParameters() {_	};constructor,to,allow,use,as,a,java,bean;public,mapping,sql,query,with,parameters
MappingSqlQueryWithParameters -> public MappingSqlQueryWithParameters();1385412762;Constructor to allow use as a JavaBean;public MappingSqlQueryWithParameters() {_	};constructor,to,allow,use,as,a,java,bean;public,mapping,sql,query,with,parameters
MappingSqlQueryWithParameters -> public MappingSqlQueryWithParameters();1495868221;Constructor to allow use as a JavaBean;public MappingSqlQueryWithParameters() {_	};constructor,to,allow,use,as,a,java,bean;public,mapping,sql,query,with,parameters
MappingSqlQueryWithParameters -> public MappingSqlQueryWithParameters();1496242568;Constructor to allow use as a JavaBean;public MappingSqlQueryWithParameters() {_	};constructor,to,allow,use,as,a,java,bean;public,mapping,sql,query,with,parameters
MappingSqlQueryWithParameters -> public MappingSqlQueryWithParameters();1496837955;Constructor to allow use as a JavaBean;public MappingSqlQueryWithParameters() {_	};constructor,to,allow,use,as,a,java,bean;public,mapping,sql,query,with,parameters
MappingSqlQueryWithParameters -> public MappingSqlQueryWithParameters();1498780456;Constructor to allow use as a JavaBean;public MappingSqlQueryWithParameters() {_	};constructor,to,allow,use,as,a,java,bean;public,mapping,sql,query,with,parameters
MappingSqlQueryWithParameters -> public MappingSqlQueryWithParameters();1502974979;Constructor to allow use as a JavaBean;public MappingSqlQueryWithParameters() {_	};constructor,to,allow,use,as,a,java,bean;public,mapping,sql,query,with,parameters
MappingSqlQueryWithParameters -> public MappingSqlQueryWithParameters();1530174524;Constructor to allow use as a JavaBean.;public MappingSqlQueryWithParameters() {_	};constructor,to,allow,use,as,a,java,bean;public,mapping,sql,query,with,parameters
MappingSqlQueryWithParameters -> public MappingSqlQueryWithParameters();1530174524;Constructor to allow use as a JavaBean.;public MappingSqlQueryWithParameters() {_	};constructor,to,allow,use,as,a,java,bean;public,mapping,sql,query,with,parameters
