# id;timestamp;commentText;codeText;commentWords;codeWords
ResultPartition -> public ResultSubpartitionView createSubpartitionView(int index, BufferProvider bufferProvider) throws IOException;1427367086;Returns the requested subpartition.;public ResultSubpartitionView createSubpartitionView(int index, BufferProvider bufferProvider) throws IOException {_		int refCnt = pendingReferences.get()___		checkState(refCnt != -1, "Partition released.")__		checkState(refCnt > 0, "Partition not pinned.")___		return subpartitions[index].createReadView(bufferProvider)__	};returns,the,requested,subpartition;public,result,subpartition,view,create,subpartition,view,int,index,buffer,provider,buffer,provider,throws,ioexception,int,ref,cnt,pending,references,get,check,state,ref,cnt,1,partition,released,check,state,ref,cnt,0,partition,not,pinned,return,subpartitions,index,create,read,view,buffer,provider
ResultPartition -> private void notifyPipelinedConsumers();1493302348;Notifies pipelined consumers of this result partition once.;private void notifyPipelinedConsumers() {_		if (sendScheduleOrUpdateConsumersMessage && !hasNotifiedPipelinedConsumers && partitionType.isPipelined()) {_			partitionConsumableNotifier.notifyPartitionConsumable(jobId, partitionId, taskActions)___			hasNotifiedPipelinedConsumers = true__		}_	};notifies,pipelined,consumers,of,this,result,partition,once;private,void,notify,pipelined,consumers,if,send,schedule,or,update,consumers,message,has,notified,pipelined,consumers,partition,type,is,pipelined,partition,consumable,notifier,notify,partition,consumable,job,id,partition,id,task,actions,has,notified,pipelined,consumers,true
ResultPartition -> private void notifyPipelinedConsumers();1493724918;Notifies pipelined consumers of this result partition once.;private void notifyPipelinedConsumers() {_		if (sendScheduleOrUpdateConsumersMessage && !hasNotifiedPipelinedConsumers && partitionType.isPipelined()) {_			partitionConsumableNotifier.notifyPartitionConsumable(jobId, partitionId, taskActions)___			hasNotifiedPipelinedConsumers = true__		}_	};notifies,pipelined,consumers,of,this,result,partition,once;private,void,notify,pipelined,consumers,if,send,schedule,or,update,consumers,message,has,notified,pipelined,consumers,partition,type,is,pipelined,partition,consumable,notifier,notify,partition,consumable,job,id,partition,id,task,actions,has,notified,pipelined,consumers,true
ResultPartition -> private void notifyPipelinedConsumers();1513102147;Notifies pipelined consumers of this result partition once.;private void notifyPipelinedConsumers() {_		if (sendScheduleOrUpdateConsumersMessage && !hasNotifiedPipelinedConsumers && partitionType.isPipelined()) {_			partitionConsumableNotifier.notifyPartitionConsumable(jobId, partitionId, taskActions)___			hasNotifiedPipelinedConsumers = true__		}_	};notifies,pipelined,consumers,of,this,result,partition,once;private,void,notify,pipelined,consumers,if,send,schedule,or,update,consumers,message,has,notified,pipelined,consumers,partition,type,is,pipelined,partition,consumable,notifier,notify,partition,consumable,job,id,partition,id,task,actions,has,notified,pipelined,consumers,true
ResultPartition -> private void notifyPipelinedConsumers();1515161905;Notifies pipelined consumers of this result partition once.;private void notifyPipelinedConsumers() {_		if (sendScheduleOrUpdateConsumersMessage && !hasNotifiedPipelinedConsumers && partitionType.isPipelined()) {_			partitionConsumableNotifier.notifyPartitionConsumable(jobId, partitionId, taskActions)___			hasNotifiedPipelinedConsumers = true__		}_	};notifies,pipelined,consumers,of,this,result,partition,once;private,void,notify,pipelined,consumers,if,send,schedule,or,update,consumers,message,has,notified,pipelined,consumers,partition,type,is,pipelined,partition,consumable,notifier,notify,partition,consumable,job,id,partition,id,task,actions,has,notified,pipelined,consumers,true
ResultPartition -> private void notifyPipelinedConsumers();1515510696;Notifies pipelined consumers of this result partition once.;private void notifyPipelinedConsumers() {_		if (sendScheduleOrUpdateConsumersMessage && !hasNotifiedPipelinedConsumers && partitionType.isPipelined()) {_			partitionConsumableNotifier.notifyPartitionConsumable(jobId, partitionId, taskActions)___			hasNotifiedPipelinedConsumers = true__		}_	};notifies,pipelined,consumers,of,this,result,partition,once;private,void,notify,pipelined,consumers,if,send,schedule,or,update,consumers,message,has,notified,pipelined,consumers,partition,type,is,pipelined,partition,consumable,notifier,notify,partition,consumable,job,id,partition,id,task,actions,has,notified,pipelined,consumers,true
ResultPartition -> private void notifyPipelinedConsumers();1516285878;Notifies pipelined consumers of this result partition once.;private void notifyPipelinedConsumers() {_		if (sendScheduleOrUpdateConsumersMessage && !hasNotifiedPipelinedConsumers && partitionType.isPipelined()) {_			partitionConsumableNotifier.notifyPartitionConsumable(jobId, partitionId, taskActions)___			hasNotifiedPipelinedConsumers = true__		}_	};notifies,pipelined,consumers,of,this,result,partition,once;private,void,notify,pipelined,consumers,if,send,schedule,or,update,consumers,message,has,notified,pipelined,consumers,partition,type,is,pipelined,partition,consumable,notifier,notify,partition,consumable,job,id,partition,id,task,actions,has,notified,pipelined,consumers,true
ResultPartition -> private void notifyPipelinedConsumers();1519039276;Notifies pipelined consumers of this result partition once.;private void notifyPipelinedConsumers() {_		if (sendScheduleOrUpdateConsumersMessage && !hasNotifiedPipelinedConsumers && partitionType.isPipelined()) {_			partitionConsumableNotifier.notifyPartitionConsumable(jobId, partitionId, taskActions)___			hasNotifiedPipelinedConsumers = true__		}_	};notifies,pipelined,consumers,of,this,result,partition,once;private,void,notify,pipelined,consumers,if,send,schedule,or,update,consumers,message,has,notified,pipelined,consumers,partition,type,is,pipelined,partition,consumable,notifier,notify,partition,consumable,job,id,partition,id,task,actions,has,notified,pipelined,consumers,true
ResultPartition -> private void notifyPipelinedConsumers();1519039287;Notifies pipelined consumers of this result partition once.;private void notifyPipelinedConsumers() {_		if (sendScheduleOrUpdateConsumersMessage && !hasNotifiedPipelinedConsumers && partitionType.isPipelined()) {_			partitionConsumableNotifier.notifyPartitionConsumable(jobId, partitionId, taskActions)___			hasNotifiedPipelinedConsumers = true__		}_	};notifies,pipelined,consumers,of,this,result,partition,once;private,void,notify,pipelined,consumers,if,send,schedule,or,update,consumers,message,has,notified,pipelined,consumers,partition,type,is,pipelined,partition,consumable,notifier,notify,partition,consumable,job,id,partition,id,task,actions,has,notified,pipelined,consumers,true
ResultPartition -> private void notifyPipelinedConsumers();1519039301;Notifies pipelined consumers of this result partition once.;private void notifyPipelinedConsumers() {_		if (sendScheduleOrUpdateConsumersMessage && !hasNotifiedPipelinedConsumers && partitionType.isPipelined()) {_			partitionConsumableNotifier.notifyPartitionConsumable(jobId, partitionId, taskActions)___			hasNotifiedPipelinedConsumers = true__		}_	};notifies,pipelined,consumers,of,this,result,partition,once;private,void,notify,pipelined,consumers,if,send,schedule,or,update,consumers,message,has,notified,pipelined,consumers,partition,type,is,pipelined,partition,consumable,notifier,notify,partition,consumable,job,id,partition,id,task,actions,has,notified,pipelined,consumers,true
ResultPartition -> private void notifyPipelinedConsumers();1519308961;Notifies pipelined consumers of this result partition once.;private void notifyPipelinedConsumers() {_		if (sendScheduleOrUpdateConsumersMessage && !hasNotifiedPipelinedConsumers && partitionType.isPipelined()) {_			partitionConsumableNotifier.notifyPartitionConsumable(jobId, partitionId, taskActions)___			hasNotifiedPipelinedConsumers = true__		}_	};notifies,pipelined,consumers,of,this,result,partition,once;private,void,notify,pipelined,consumers,if,send,schedule,or,update,consumers,message,has,notified,pipelined,consumers,partition,type,is,pipelined,partition,consumable,notifier,notify,partition,consumable,job,id,partition,id,task,actions,has,notified,pipelined,consumers,true
ResultPartition -> private void notifyPipelinedConsumers();1536571100;Notifies pipelined consumers of this result partition once.;private void notifyPipelinedConsumers() {_		if (sendScheduleOrUpdateConsumersMessage && !hasNotifiedPipelinedConsumers && partitionType.isPipelined()) {_			partitionConsumableNotifier.notifyPartitionConsumable(jobId, partitionId, taskActions)___			hasNotifiedPipelinedConsumers = true__		}_	};notifies,pipelined,consumers,of,this,result,partition,once;private,void,notify,pipelined,consumers,if,send,schedule,or,update,consumers,message,has,notified,pipelined,consumers,partition,type,is,pipelined,partition,consumable,notifier,notify,partition,consumable,job,id,partition,id,task,actions,has,notified,pipelined,consumers,true
ResultPartition -> private void notifyPipelinedConsumers();1537385496;Notifies pipelined consumers of this result partition once.;private void notifyPipelinedConsumers() {_		if (sendScheduleOrUpdateConsumersMessage && !hasNotifiedPipelinedConsumers && partitionType.isPipelined()) {_			partitionConsumableNotifier.notifyPartitionConsumable(jobId, partitionId, taskActions)___			hasNotifiedPipelinedConsumers = true__		}_	};notifies,pipelined,consumers,of,this,result,partition,once;private,void,notify,pipelined,consumers,if,send,schedule,or,update,consumers,message,has,notified,pipelined,consumers,partition,type,is,pipelined,partition,consumable,notifier,notify,partition,consumable,job,id,partition,id,task,actions,has,notified,pipelined,consumers,true
ResultPartition -> private void notifyPipelinedConsumers();1540301084;Notifies pipelined consumers of this result partition once.;private void notifyPipelinedConsumers() {_		if (sendScheduleOrUpdateConsumersMessage && !hasNotifiedPipelinedConsumers && partitionType.isPipelined()) {_			partitionConsumableNotifier.notifyPartitionConsumable(jobId, partitionId, taskActions)___			hasNotifiedPipelinedConsumers = true__		}_	};notifies,pipelined,consumers,of,this,result,partition,once;private,void,notify,pipelined,consumers,if,send,schedule,or,update,consumers,message,has,notified,pipelined,consumers,partition,type,is,pipelined,partition,consumable,notifier,notify,partition,consumable,job,id,partition,id,task,actions,has,notified,pipelined,consumers,true
ResultPartition -> public ResultSubpartitionView createSubpartitionView(int index, BufferProvider bufferProvider, BufferAvailabilityListener availabilityListener) throws IOException;1480624969;Returns the requested subpartition.;public ResultSubpartitionView createSubpartitionView(int index, BufferProvider bufferProvider, BufferAvailabilityListener availabilityListener) throws IOException {_		int refCnt = pendingReferences.get()___		checkState(refCnt != -1, "Partition released.")__		checkState(refCnt > 0, "Partition not pinned.")___		checkElementIndex(index, subpartitions.length, "Subpartition not found.")___		ResultSubpartitionView readView = subpartitions[index].createReadView(bufferProvider, availabilityListener)___		LOG.debug("Created {}", readView)___		return readView__	};returns,the,requested,subpartition;public,result,subpartition,view,create,subpartition,view,int,index,buffer,provider,buffer,provider,buffer,availability,listener,availability,listener,throws,ioexception,int,ref,cnt,pending,references,get,check,state,ref,cnt,1,partition,released,check,state,ref,cnt,0,partition,not,pinned,check,element,index,index,subpartitions,length,subpartition,not,found,result,subpartition,view,read,view,subpartitions,index,create,read,view,buffer,provider,availability,listener,log,debug,created,read,view,return,read,view
ResultPartition -> public ResultSubpartitionView createSubpartitionView(int index, BufferProvider bufferProvider, BufferAvailabilityListener availabilityListener) throws IOException;1485269495;Returns the requested subpartition.;public ResultSubpartitionView createSubpartitionView(int index, BufferProvider bufferProvider, BufferAvailabilityListener availabilityListener) throws IOException {_		int refCnt = pendingReferences.get()___		checkState(refCnt != -1, "Partition released.")__		checkState(refCnt > 0, "Partition not pinned.")___		checkElementIndex(index, subpartitions.length, "Subpartition not found.")___		ResultSubpartitionView readView = subpartitions[index].createReadView(bufferProvider, availabilityListener)___		LOG.debug("Created {}", readView)___		return readView__	};returns,the,requested,subpartition;public,result,subpartition,view,create,subpartition,view,int,index,buffer,provider,buffer,provider,buffer,availability,listener,availability,listener,throws,ioexception,int,ref,cnt,pending,references,get,check,state,ref,cnt,1,partition,released,check,state,ref,cnt,0,partition,not,pinned,check,element,index,index,subpartitions,length,subpartition,not,found,result,subpartition,view,read,view,subpartitions,index,create,read,view,buffer,provider,availability,listener,log,debug,created,read,view,return,read,view
ResultPartition -> public ResultSubpartitionView createSubpartitionView(int index, BufferProvider bufferProvider, BufferAvailabilityListener availabilityListener) throws IOException;1489149058;Returns the requested subpartition.;public ResultSubpartitionView createSubpartitionView(int index, BufferProvider bufferProvider, BufferAvailabilityListener availabilityListener) throws IOException {_		int refCnt = pendingReferences.get()___		checkState(refCnt != -1, "Partition released.")__		checkState(refCnt > 0, "Partition not pinned.")___		checkElementIndex(index, subpartitions.length, "Subpartition not found.")___		ResultSubpartitionView readView = subpartitions[index].createReadView(bufferProvider, availabilityListener)___		LOG.debug("Created {}", readView)___		return readView__	};returns,the,requested,subpartition;public,result,subpartition,view,create,subpartition,view,int,index,buffer,provider,buffer,provider,buffer,availability,listener,availability,listener,throws,ioexception,int,ref,cnt,pending,references,get,check,state,ref,cnt,1,partition,released,check,state,ref,cnt,0,partition,not,pinned,check,element,index,index,subpartitions,length,subpartition,not,found,result,subpartition,view,read,view,subpartitions,index,create,read,view,buffer,provider,availability,listener,log,debug,created,read,view,return,read,view
ResultPartition -> public ResultSubpartitionView createSubpartitionView(int index, BufferProvider bufferProvider, BufferAvailabilityListener availabilityListener) throws IOException;1493298849;Returns the requested subpartition.;public ResultSubpartitionView createSubpartitionView(int index, BufferProvider bufferProvider, BufferAvailabilityListener availabilityListener) throws IOException {_		int refCnt = pendingReferences.get()___		checkState(refCnt != -1, "Partition released.")__		checkState(refCnt > 0, "Partition not pinned.")___		checkElementIndex(index, subpartitions.length, "Subpartition not found.")___		ResultSubpartitionView readView = subpartitions[index].createReadView(bufferProvider, availabilityListener)___		LOG.debug("Created {}", readView)___		return readView__	};returns,the,requested,subpartition;public,result,subpartition,view,create,subpartition,view,int,index,buffer,provider,buffer,provider,buffer,availability,listener,availability,listener,throws,ioexception,int,ref,cnt,pending,references,get,check,state,ref,cnt,1,partition,released,check,state,ref,cnt,0,partition,not,pinned,check,element,index,index,subpartitions,length,subpartition,not,found,result,subpartition,view,read,view,subpartitions,index,create,read,view,buffer,provider,availability,listener,log,debug,created,read,view,return,read,view
ResultPartition -> public ResultSubpartitionView createSubpartitionView(int index, BufferProvider bufferProvider, BufferAvailabilityListener availabilityListener) throws IOException;1493302348;Returns the requested subpartition.;public ResultSubpartitionView createSubpartitionView(int index, BufferProvider bufferProvider, BufferAvailabilityListener availabilityListener) throws IOException {_		int refCnt = pendingReferences.get()___		checkState(refCnt != -1, "Partition released.")__		checkState(refCnt > 0, "Partition not pinned.")___		checkElementIndex(index, subpartitions.length, "Subpartition not found.")___		ResultSubpartitionView readView = subpartitions[index].createReadView(bufferProvider, availabilityListener)___		LOG.debug("Created {}", readView)___		return readView__	};returns,the,requested,subpartition;public,result,subpartition,view,create,subpartition,view,int,index,buffer,provider,buffer,provider,buffer,availability,listener,availability,listener,throws,ioexception,int,ref,cnt,pending,references,get,check,state,ref,cnt,1,partition,released,check,state,ref,cnt,0,partition,not,pinned,check,element,index,index,subpartitions,length,subpartition,not,found,result,subpartition,view,read,view,subpartitions,index,create,read,view,buffer,provider,availability,listener,log,debug,created,read,view,return,read,view
ResultPartition -> public boolean getEagerlyDeployConsumers();1452854660;Returns whether consumers should be deployed eagerly (as soon as they_are registered at the result manager of the task manager).__@return Whether consumers should be deployed eagerly;public boolean getEagerlyDeployConsumers() {_		return eagerlyDeployConsumers__	};returns,whether,consumers,should,be,deployed,eagerly,as,soon,as,they,are,registered,at,the,result,manager,of,the,task,manager,return,whether,consumers,should,be,deployed,eagerly;public,boolean,get,eagerly,deploy,consumers,return,eagerly,deploy,consumers
ResultPartition -> public boolean getEagerlyDeployConsumers();1465991918;Returns whether consumers should be deployed eagerly (as soon as they_are registered at the result manager of the task manager).__@return Whether consumers should be deployed eagerly;public boolean getEagerlyDeployConsumers() {_		return eagerlyDeployConsumers__	};returns,whether,consumers,should,be,deployed,eagerly,as,soon,as,they,are,registered,at,the,result,manager,of,the,task,manager,return,whether,consumers,should,be,deployed,eagerly;public,boolean,get,eagerly,deploy,consumers,return,eagerly,deploy,consumers
ResultPartition -> public boolean getEagerlyDeployConsumers();1468422989;Returns whether consumers should be deployed eagerly (as soon as they_are registered at the result manager of the task manager).__@return Whether consumers should be deployed eagerly;public boolean getEagerlyDeployConsumers() {_		return eagerlyDeployConsumers__	};returns,whether,consumers,should,be,deployed,eagerly,as,soon,as,they,are,registered,at,the,result,manager,of,the,task,manager,return,whether,consumers,should,be,deployed,eagerly;public,boolean,get,eagerly,deploy,consumers,return,eagerly,deploy,consumers
ResultPartition -> public ResultSubpartitionView getSubpartition(int index, Optional<BufferProvider> bufferProvider) throws IOException;1426697080;Returns the requested subpartition.;public ResultSubpartitionView getSubpartition(int index, Optional<BufferProvider> bufferProvider) throws IOException {_		int refCnt = pendingReferences.get()___		checkState(refCnt != -1, "Partition released.")__		checkState(refCnt > 0, "Partition not pinned.")___		return subpartitions[index].getReadView(bufferProvider)__	};returns,the,requested,subpartition;public,result,subpartition,view,get,subpartition,int,index,optional,buffer,provider,buffer,provider,throws,ioexception,int,ref,cnt,pending,references,get,check,state,ref,cnt,1,partition,released,check,state,ref,cnt,0,partition,not,pinned,return,subpartitions,index,get,read,view,buffer,provider
ResultPartition -> public ResultSubpartitionView getSubpartition(int index, Optional<BufferProvider> bufferProvider) throws IOException;1427367086;Returns the requested subpartition.;public ResultSubpartitionView getSubpartition(int index, Optional<BufferProvider> bufferProvider) throws IOException {_		int refCnt = pendingReferences.get()___		checkState(refCnt != -1, "Partition released.")__		checkState(refCnt > 0, "Partition not pinned.")___		return subpartitions[index].getReadView(bufferProvider)__	};returns,the,requested,subpartition;public,result,subpartition,view,get,subpartition,int,index,optional,buffer,provider,buffer,provider,throws,ioexception,int,ref,cnt,pending,references,get,check,state,ref,cnt,1,partition,released,check,state,ref,cnt,0,partition,not,pinned,return,subpartitions,index,get,read,view,buffer,provider
ResultPartition -> private void notifyPipelinedConsumers() throws IOException;1426697080;Notifies pipelined consumers of this result partition once.;private void notifyPipelinedConsumers() throws IOException {_		if (partitionType.isPipelined() && !hasNotifiedPipelinedConsumers) {_			ScheduleOrUpdateConsumers msg = new ScheduleOrUpdateConsumers(jobId, partitionId)___			Future<Object> futureResponse = Patterns.ask(networkEnvironment.getJobManager(), msg,_					networkEnvironment.getJobManagerTimeout())___			futureResponse.onFailure(new OnFailure() {_				@Override_				public void onFailure(Throwable failure) throws Throwable {_					LOG.error("Could not schedule or update consumers at the JobManager.", failure)___					_					FailTask failMsg = new FailTask(partitionId.getProducerId(),_							new RuntimeException("Could not schedule or update consumers at " +_									"the JobManager.", failure))___					networkEnvironment.getTaskManager().tell(failMsg, ActorRef.noSender())__				}_			}, AkkaUtils.globalExecutionContext())___			hasNotifiedPipelinedConsumers = true__		}_	};notifies,pipelined,consumers,of,this,result,partition,once;private,void,notify,pipelined,consumers,throws,ioexception,if,partition,type,is,pipelined,has,notified,pipelined,consumers,schedule,or,update,consumers,msg,new,schedule,or,update,consumers,job,id,partition,id,future,object,future,response,patterns,ask,network,environment,get,job,manager,msg,network,environment,get,job,manager,timeout,future,response,on,failure,new,on,failure,override,public,void,on,failure,throwable,failure,throws,throwable,log,error,could,not,schedule,or,update,consumers,at,the,job,manager,failure,fail,task,fail,msg,new,fail,task,partition,id,get,producer,id,new,runtime,exception,could,not,schedule,or,update,consumers,at,the,job,manager,failure,network,environment,get,task,manager,tell,fail,msg,actor,ref,no,sender,akka,utils,global,execution,context,has,notified,pipelined,consumers,true
ResultPartition -> private void notifyPipelinedConsumers() throws IOException;1427367086;Notifies pipelined consumers of this result partition once.;private void notifyPipelinedConsumers() throws IOException {_		if (partitionType.isPipelined() && !hasNotifiedPipelinedConsumers) {_			partitionConsumableNotifier.notifyPartitionConsumable(jobId, partitionId)___			hasNotifiedPipelinedConsumers = true__		}_	};notifies,pipelined,consumers,of,this,result,partition,once;private,void,notify,pipelined,consumers,throws,ioexception,if,partition,type,is,pipelined,has,notified,pipelined,consumers,partition,consumable,notifier,notify,partition,consumable,job,id,partition,id,has,notified,pipelined,consumers,true
ResultPartition -> private void notifyPipelinedConsumers() throws IOException;1427367086;Notifies pipelined consumers of this result partition once.;private void notifyPipelinedConsumers() throws IOException {_		if (partitionType.isPipelined() && !hasNotifiedPipelinedConsumers) {_			partitionConsumableNotifier.notifyPartitionConsumable(jobId, partitionId)___			hasNotifiedPipelinedConsumers = true__		}_	};notifies,pipelined,consumers,of,this,result,partition,once;private,void,notify,pipelined,consumers,throws,ioexception,if,partition,type,is,pipelined,has,notified,pipelined,consumers,partition,consumable,notifier,notify,partition,consumable,job,id,partition,id,has,notified,pipelined,consumers,true
ResultPartition -> private void notifyPipelinedConsumers() throws IOException;1427784999;Notifies pipelined consumers of this result partition once.;private void notifyPipelinedConsumers() throws IOException {_		if (partitionType.isPipelined() && !hasNotifiedPipelinedConsumers) {_			partitionConsumableNotifier.notifyPartitionConsumable(jobId, partitionId)___			hasNotifiedPipelinedConsumers = true__		}_	};notifies,pipelined,consumers,of,this,result,partition,once;private,void,notify,pipelined,consumers,throws,ioexception,if,partition,type,is,pipelined,has,notified,pipelined,consumers,partition,consumable,notifier,notify,partition,consumable,job,id,partition,id,has,notified,pipelined,consumers,true
ResultPartition -> private void notifyPipelinedConsumers() throws IOException;1430123107;Notifies pipelined consumers of this result partition once.;private void notifyPipelinedConsumers() throws IOException {_		if (partitionType.isPipelined() && !hasNotifiedPipelinedConsumers) {_			partitionConsumableNotifier.notifyPartitionConsumable(jobId, partitionId)___			hasNotifiedPipelinedConsumers = true__		}_	};notifies,pipelined,consumers,of,this,result,partition,once;private,void,notify,pipelined,consumers,throws,ioexception,if,partition,type,is,pipelined,has,notified,pipelined,consumers,partition,consumable,notifier,notify,partition,consumable,job,id,partition,id,has,notified,pipelined,consumers,true
ResultPartition -> private void notifyPipelinedConsumers() throws IOException;1431371621;Notifies pipelined consumers of this result partition once.;private void notifyPipelinedConsumers() throws IOException {_		if (partitionType.isPipelined() && !hasNotifiedPipelinedConsumers) {_			partitionConsumableNotifier.notifyPartitionConsumable(jobId, partitionId)___			hasNotifiedPipelinedConsumers = true__		}_	};notifies,pipelined,consumers,of,this,result,partition,once;private,void,notify,pipelined,consumers,throws,ioexception,if,partition,type,is,pipelined,has,notified,pipelined,consumers,partition,consumable,notifier,notify,partition,consumable,job,id,partition,id,has,notified,pipelined,consumers,true
ResultPartition -> private void notifyPipelinedConsumers() throws IOException;1432295874;Notifies pipelined consumers of this result partition once.;private void notifyPipelinedConsumers() throws IOException {_		if (partitionType.isPipelined() && !hasNotifiedPipelinedConsumers) {_			partitionConsumableNotifier.notifyPartitionConsumable(jobId, partitionId)___			hasNotifiedPipelinedConsumers = true__		}_	};notifies,pipelined,consumers,of,this,result,partition,once;private,void,notify,pipelined,consumers,throws,ioexception,if,partition,type,is,pipelined,has,notified,pipelined,consumers,partition,consumable,notifier,notify,partition,consumable,job,id,partition,id,has,notified,pipelined,consumers,true
ResultPartition -> private void notifyPipelinedConsumers() throws IOException;1433143315;Notifies pipelined consumers of this result partition once.;private void notifyPipelinedConsumers() throws IOException {_		if (partitionType.isPipelined() && !hasNotifiedPipelinedConsumers) {_			partitionConsumableNotifier.notifyPartitionConsumable(jobId, partitionId)___			hasNotifiedPipelinedConsumers = true__		}_	};notifies,pipelined,consumers,of,this,result,partition,once;private,void,notify,pipelined,consumers,throws,ioexception,if,partition,type,is,pipelined,has,notified,pipelined,consumers,partition,consumable,notifier,notify,partition,consumable,job,id,partition,id,has,notified,pipelined,consumers,true
ResultPartition -> private void notifyPipelinedConsumers() throws IOException;1452854660;Notifies pipelined consumers of this result partition once.;private void notifyPipelinedConsumers() throws IOException {_		if (partitionType.isPipelined() && !hasNotifiedPipelinedConsumers) {_			partitionConsumableNotifier.notifyPartitionConsumable(jobId, partitionId)___			hasNotifiedPipelinedConsumers = true__		}_	};notifies,pipelined,consumers,of,this,result,partition,once;private,void,notify,pipelined,consumers,throws,ioexception,if,partition,type,is,pipelined,has,notified,pipelined,consumers,partition,consumable,notifier,notify,partition,consumable,job,id,partition,id,has,notified,pipelined,consumers,true
ResultPartition -> private void notifyPipelinedConsumers() throws IOException;1465991918;Notifies pipelined consumers of this result partition once.;private void notifyPipelinedConsumers() throws IOException {_		if (partitionType.isPipelined() && !hasNotifiedPipelinedConsumers) {_			partitionConsumableNotifier.notifyPartitionConsumable(jobId, partitionId)___			hasNotifiedPipelinedConsumers = true__		}_	};notifies,pipelined,consumers,of,this,result,partition,once;private,void,notify,pipelined,consumers,throws,ioexception,if,partition,type,is,pipelined,has,notified,pipelined,consumers,partition,consumable,notifier,notify,partition,consumable,job,id,partition,id,has,notified,pipelined,consumers,true
ResultPartition -> private void notifyPipelinedConsumers() throws IOException;1468422989;Notifies pipelined consumers of this result partition once.;private void notifyPipelinedConsumers() throws IOException {_		if (partitionType.isPipelined() && !hasNotifiedPipelinedConsumers) {_			partitionConsumableNotifier.notifyPartitionConsumable(jobId, partitionId)___			hasNotifiedPipelinedConsumers = true__		}_	};notifies,pipelined,consumers,of,this,result,partition,once;private,void,notify,pipelined,consumers,throws,ioexception,if,partition,type,is,pipelined,has,notified,pipelined,consumers,partition,consumable,notifier,notify,partition,consumable,job,id,partition,id,has,notified,pipelined,consumers,true
ResultPartition -> private void notifyPipelinedConsumers() throws IOException;1472821521;Notifies pipelined consumers of this result partition once.;private void notifyPipelinedConsumers() throws IOException {_		if (partitionType.isPipelined() && !hasNotifiedPipelinedConsumers) {_			partitionConsumableNotifier.notifyPartitionConsumable(jobId, partitionId)___			hasNotifiedPipelinedConsumers = true__		}_	};notifies,pipelined,consumers,of,this,result,partition,once;private,void,notify,pipelined,consumers,throws,ioexception,if,partition,type,is,pipelined,has,notified,pipelined,consumers,partition,consumable,notifier,notify,partition,consumable,job,id,partition,id,has,notified,pipelined,consumers,true
ResultPartition -> public void registerBufferPool(BufferPool bufferPool);1426697080;Registers a buffer pool with this result partition._<p>_There is one pool for each result partition, which is shared by all its sub partitions._<p>_The pool is registered with the partition *after* it as been constructed in order to conform_to the life-cycle of task registrations in the {@link TaskManager}.;public void registerBufferPool(BufferPool bufferPool) {_		checkArgument(bufferPool.getNumberOfRequiredMemorySegments() == getNumberOfSubpartitions(),_				"Bug in result partition setup logic: Buffer pool has not enough guaranteed buffers for this result partition.")___		checkState(this.bufferPool == null, "Bug in result partition setup logic: Already registered buffer pool.")___		this.bufferPool = checkNotNull(bufferPool)___		_		_		if (!partitionType.hasBackPressure()) {_			bufferPool.setBufferPoolOwner(this)__		}_	};registers,a,buffer,pool,with,this,result,partition,p,there,is,one,pool,for,each,result,partition,which,is,shared,by,all,its,sub,partitions,p,the,pool,is,registered,with,the,partition,after,it,as,been,constructed,in,order,to,conform,to,the,life,cycle,of,task,registrations,in,the,link,task,manager;public,void,register,buffer,pool,buffer,pool,buffer,pool,check,argument,buffer,pool,get,number,of,required,memory,segments,get,number,of,subpartitions,bug,in,result,partition,setup,logic,buffer,pool,has,not,enough,guaranteed,buffers,for,this,result,partition,check,state,this,buffer,pool,null,bug,in,result,partition,setup,logic,already,registered,buffer,pool,this,buffer,pool,check,not,null,buffer,pool,if,partition,type,has,back,pressure,buffer,pool,set,buffer,pool,owner,this
ResultPartition -> public void registerBufferPool(BufferPool bufferPool);1427367086;Registers a buffer pool with this result partition._<p>_There is one pool for each result partition, which is shared by all its sub partitions._<p>_The pool is registered with the partition *after* it as been constructed in order to conform_to the life-cycle of task registrations in the {@link TaskManager}.;public void registerBufferPool(BufferPool bufferPool) {_		checkArgument(bufferPool.getNumberOfRequiredMemorySegments() == getNumberOfSubpartitions(),_				"Bug in result partition setup logic: Buffer pool has not enough guaranteed buffers for this result partition.")___		checkState(this.bufferPool == null, "Bug in result partition setup logic: Already registered buffer pool.")___		this.bufferPool = checkNotNull(bufferPool)___		_		_		if (!partitionType.hasBackPressure()) {_			bufferPool.setBufferPoolOwner(this)__		}_	};registers,a,buffer,pool,with,this,result,partition,p,there,is,one,pool,for,each,result,partition,which,is,shared,by,all,its,sub,partitions,p,the,pool,is,registered,with,the,partition,after,it,as,been,constructed,in,order,to,conform,to,the,life,cycle,of,task,registrations,in,the,link,task,manager;public,void,register,buffer,pool,buffer,pool,buffer,pool,check,argument,buffer,pool,get,number,of,required,memory,segments,get,number,of,subpartitions,bug,in,result,partition,setup,logic,buffer,pool,has,not,enough,guaranteed,buffers,for,this,result,partition,check,state,this,buffer,pool,null,bug,in,result,partition,setup,logic,already,registered,buffer,pool,this,buffer,pool,check,not,null,buffer,pool,if,partition,type,has,back,pressure,buffer,pool,set,buffer,pool,owner,this
