# id;timestamp;commentText;codeText;commentWords;codeWords
RestController -> private Set<RestRequest.Method> getValidHandlerMethodSet(RestRequest request);1524684173;Get the valid set of HTTP methods for a REST request.;private Set<RestRequest.Method> getValidHandlerMethodSet(RestRequest request) {_        Set<RestRequest.Method> validMethods = new HashSet<>()__        Iterator<MethodHandlers> allHandlers = getAllHandlers(request)__        for (Iterator<MethodHandlers> it = allHandlers_ it.hasNext()_ ) {_            Optional.ofNullable(it.next()).map(mh -> validMethods.addAll(mh.getValidMethods()))__        }_        return validMethods__    };get,the,valid,set,of,http,methods,for,a,rest,request;private,set,rest,request,method,get,valid,handler,method,set,rest,request,request,set,rest,request,method,valid,methods,new,hash,set,iterator,method,handlers,all,handlers,get,all,handlers,request,for,iterator,method,handlers,it,all,handlers,it,has,next,optional,of,nullable,it,next,map,mh,valid,methods,add,all,mh,get,valid,methods,return,valid,methods
RestController -> private static boolean hasContentType(final RestRequest restRequest, final RestHandler restHandler);1529015561;If a request contains content, this method will return {@code true} if the {@code Content-Type} header is present, matches an_{@link XContentType} or the handler supports a content stream and the content type header is for newline delimited JSON,;private static boolean hasContentType(final RestRequest restRequest, final RestHandler restHandler) {_        if (restRequest.getXContentType() == null) {_            String contentTypeHeader = restRequest.header("Content-Type")__            if (restHandler.supportsContentStream() && contentTypeHeader != null) {_                final String lowercaseMediaType = contentTypeHeader.toLowerCase(Locale.ROOT)__                _                if (lowercaseMediaType.equals("application/x-ndjson")) {_                    restRequest.setXContentType(XContentType.JSON)__                    return true__                }_            }_            return false__        }_        return true__    };if,a,request,contains,content,this,method,will,return,code,true,if,the,code,content,type,header,is,present,matches,an,link,xcontent,type,or,the,handler,supports,a,content,stream,and,the,content,type,header,is,for,newline,delimited,json;private,static,boolean,has,content,type,final,rest,request,rest,request,final,rest,handler,rest,handler,if,rest,request,get,xcontent,type,null,string,content,type,header,rest,request,header,content,type,if,rest,handler,supports,content,stream,content,type,header,null,final,string,lowercase,media,type,content,type,header,to,lower,case,locale,root,if,lowercase,media,type,equals,application,x,ndjson,rest,request,set,xcontent,type,xcontent,type,json,return,true,return,false,return,true
RestController -> private static boolean hasContentType(final RestRequest restRequest, final RestHandler restHandler);1541092382;If a request contains content, this method will return {@code true} if the {@code Content-Type} header is present, matches an_{@link XContentType} or the handler supports a content stream and the content type header is for newline delimited JSON,;private static boolean hasContentType(final RestRequest restRequest, final RestHandler restHandler) {_        if (restRequest.getXContentType() == null) {_            String contentTypeHeader = restRequest.header("Content-Type")__            if (restHandler.supportsContentStream() && contentTypeHeader != null) {_                final String lowercaseMediaType = contentTypeHeader.toLowerCase(Locale.ROOT)__                _                if (lowercaseMediaType.equals("application/x-ndjson")) {_                    restRequest.setXContentType(XContentType.JSON)__                    return true__                }_            }_            return false__        }_        return true__    };if,a,request,contains,content,this,method,will,return,code,true,if,the,code,content,type,header,is,present,matches,an,link,xcontent,type,or,the,handler,supports,a,content,stream,and,the,content,type,header,is,for,newline,delimited,json;private,static,boolean,has,content,type,final,rest,request,rest,request,final,rest,handler,rest,handler,if,rest,request,get,xcontent,type,null,string,content,type,header,rest,request,header,content,type,if,rest,handler,supports,content,stream,content,type,header,null,final,string,lowercase,media,type,content,type,header,to,lower,case,locale,root,if,lowercase,media,type,equals,application,x,ndjson,rest,request,set,xcontent,type,xcontent,type,json,return,true,return,false,return,true
RestController -> private static boolean hasContentType(final RestRequest restRequest, final RestHandler restHandler);1542402632;If a request contains content, this method will return {@code true} if the {@code Content-Type} header is present, matches an_{@link XContentType} or the handler supports a content stream and the content type header is for newline delimited JSON,;private static boolean hasContentType(final RestRequest restRequest, final RestHandler restHandler) {_        if (restRequest.getXContentType() == null) {_            String contentTypeHeader = restRequest.header("Content-Type")__            if (restHandler.supportsContentStream() && contentTypeHeader != null) {_                final String lowercaseMediaType = contentTypeHeader.toLowerCase(Locale.ROOT)__                _                if (lowercaseMediaType.equals("application/x-ndjson")) {_                    restRequest.setXContentType(XContentType.JSON)__                    return true__                }_            }_            return false__        }_        return true__    };if,a,request,contains,content,this,method,will,return,code,true,if,the,code,content,type,header,is,present,matches,an,link,xcontent,type,or,the,handler,supports,a,content,stream,and,the,content,type,header,is,for,newline,delimited,json;private,static,boolean,has,content,type,final,rest,request,rest,request,final,rest,handler,rest,handler,if,rest,request,get,xcontent,type,null,string,content,type,header,rest,request,header,content,type,if,rest,handler,supports,content,stream,content,type,header,null,final,string,lowercase,media,type,content,type,header,to,lower,case,locale,root,if,lowercase,media,type,equals,application,x,ndjson,rest,request,set,xcontent,type,xcontent,type,json,return,true,return,false,return,true
RestController -> boolean checkErrorTraceParameter(final RestRequest request, final RestChannel channel);1524684173;Checks the request parameters against enabled settings for error trace support_@return true if the request does not have any parameters that conflict with system settings;boolean checkErrorTraceParameter(final RestRequest request, final RestChannel channel) {_        _        _        if (request.paramAsBoolean("error_trace", false) && channel.detailedErrorsEnabled() == false) {_            return false__        }__        return true__    };checks,the,request,parameters,against,enabled,settings,for,error,trace,support,return,true,if,the,request,does,not,have,any,parameters,that,conflict,with,system,settings;boolean,check,error,trace,parameter,final,rest,request,request,final,rest,channel,channel,if,request,param,as,boolean,false,channel,detailed,errors,enabled,false,return,false,return,true
RestController -> boolean checkErrorTraceParameter(final RestRequest request, final RestChannel channel);1525645056;Checks the request parameters against enabled settings for error trace support_@return true if the request does not have any parameters that conflict with system settings;boolean checkErrorTraceParameter(final RestRequest request, final RestChannel channel) {_        _        _        if (request.paramAsBoolean("error_trace", false) && channel.detailedErrorsEnabled() == false) {_            return false__        }__        return true__    };checks,the,request,parameters,against,enabled,settings,for,error,trace,support,return,true,if,the,request,does,not,have,any,parameters,that,conflict,with,system,settings;boolean,check,error,trace,parameter,final,rest,request,request,final,rest,channel,channel,if,request,param,as,boolean,false,channel,detailed,errors,enabled,false,return,false,return,true
RestController -> boolean checkErrorTraceParameter(final RestRequest request, final RestChannel channel);1529015561;Checks the request parameters against enabled settings for error trace support_@return true if the request does not have any parameters that conflict with system settings;boolean checkErrorTraceParameter(final RestRequest request, final RestChannel channel) {_        _        _        if (request.paramAsBoolean("error_trace", false) && channel.detailedErrorsEnabled() == false) {_            return false__        }__        return true__    };checks,the,request,parameters,against,enabled,settings,for,error,trace,support,return,true,if,the,request,does,not,have,any,parameters,that,conflict,with,system,settings;boolean,check,error,trace,parameter,final,rest,request,request,final,rest,channel,channel,if,request,param,as,boolean,false,channel,detailed,errors,enabled,false,return,false,return,true
RestController -> boolean checkErrorTraceParameter(final RestRequest request, final RestChannel channel);1541092382;Checks the request parameters against enabled settings for error trace support_@return true if the request does not have any parameters that conflict with system settings;boolean checkErrorTraceParameter(final RestRequest request, final RestChannel channel) {_        _        _        if (request.paramAsBoolean("error_trace", false) && channel.detailedErrorsEnabled() == false) {_            return false__        }__        return true__    };checks,the,request,parameters,against,enabled,settings,for,error,trace,support,return,true,if,the,request,does,not,have,any,parameters,that,conflict,with,system,settings;boolean,check,error,trace,parameter,final,rest,request,request,final,rest,channel,channel,if,request,param,as,boolean,false,channel,detailed,errors,enabled,false,return,false,return,true
RestController -> boolean checkErrorTraceParameter(final RestRequest request, final RestChannel channel);1542402632;Checks the request parameters against enabled settings for error trace support_@return true if the request does not have any parameters that conflict with system settings;boolean checkErrorTraceParameter(final RestRequest request, final RestChannel channel) {_        _        _        if (request.paramAsBoolean("error_trace", false) && channel.detailedErrorsEnabled() == false) {_            return false__        }__        return true__    };checks,the,request,parameters,against,enabled,settings,for,error,trace,support,return,true,if,the,request,does,not,have,any,parameters,that,conflict,with,system,settings;boolean,check,error,trace,parameter,final,rest,request,request,final,rest,channel,channel,if,request,param,as,boolean,false,channel,detailed,errors,enabled,false,return,false,return,true
RestController -> public void registerWithDeprecatedHandler(RestRequest.Method method, String path, RestHandler handler,                                               RestRequest.Method deprecatedMethod, String deprecatedPath,                                               DeprecationLogger logger);1524684173;Registers a REST handler to be executed when the provided {@code method} and {@code path} match the request, or when provided_with {@code deprecatedMethod} and {@code deprecatedPath}. Expected usage:_<pre><code>_// remove deprecation in next major release_controller.registerWithDeprecatedHandler(POST, "/_forcemerge", this,_POST, "/_optimize", deprecationLogger)__controller.registerWithDeprecatedHandler(POST, "/{index}/_forcemerge", this,_POST, "/{index}/_optimize", deprecationLogger)__</code></pre>_<p>_The registered REST handler ({@code method} with {@code path}) is a normal REST handler that is not deprecated and it is_replacing the deprecated REST handler ({@code deprecatedMethod} with {@code deprecatedPath}) that is using the <em>same</em>_{@code handler}._<p>_Deprecated REST handlers without a direct replacement should be deprecated directly using {@link #registerAsDeprecatedHandler}_and a specific message.__@param method GET, POST, etc._@param path Path to handle (e.g., "/_forcemerge")_@param handler The handler to actually execute_@param deprecatedMethod GET, POST, etc._@param deprecatedPath <em>Deprecated</em> path to handle (e.g., "/_optimize")_@param logger The existing deprecation logger to use;public void registerWithDeprecatedHandler(RestRequest.Method method, String path, RestHandler handler,_                                              RestRequest.Method deprecatedMethod, String deprecatedPath,_                                              DeprecationLogger logger) {_        _        final String deprecationMessage =_            "[" + deprecatedMethod.name() + " " + deprecatedPath + "] is deprecated! Use [" + method.name() + " " + path + "] instead."___        registerHandler(method, path, handler)__        registerAsDeprecatedHandler(deprecatedMethod, deprecatedPath, handler, deprecationMessage, logger)__    };registers,a,rest,handler,to,be,executed,when,the,provided,code,method,and,code,path,match,the,request,or,when,provided,with,code,deprecated,method,and,code,deprecated,path,expected,usage,pre,code,remove,deprecation,in,next,major,release,controller,register,with,deprecated,handler,post,this,post,deprecation,logger,controller,register,with,deprecated,handler,post,index,this,post,index,deprecation,logger,code,pre,p,the,registered,rest,handler,code,method,with,code,path,is,a,normal,rest,handler,that,is,not,deprecated,and,it,is,replacing,the,deprecated,rest,handler,code,deprecated,method,with,code,deprecated,path,that,is,using,the,em,same,em,code,handler,p,deprecated,rest,handlers,without,a,direct,replacement,should,be,deprecated,directly,using,link,register,as,deprecated,handler,and,a,specific,message,param,method,get,post,etc,param,path,path,to,handle,e,g,param,handler,the,handler,to,actually,execute,param,deprecated,method,get,post,etc,param,deprecated,path,em,deprecated,em,path,to,handle,e,g,param,logger,the,existing,deprecation,logger,to,use;public,void,register,with,deprecated,handler,rest,request,method,method,string,path,rest,handler,handler,rest,request,method,deprecated,method,string,deprecated,path,deprecation,logger,logger,final,string,deprecation,message,deprecated,method,name,deprecated,path,is,deprecated,use,method,name,path,instead,register,handler,method,path,handler,register,as,deprecated,handler,deprecated,method,deprecated,path,handler,deprecation,message,logger
RestController -> public void registerWithDeprecatedHandler(RestRequest.Method method, String path, RestHandler handler,                                               RestRequest.Method deprecatedMethod, String deprecatedPath,                                               DeprecationLogger logger);1525645056;Registers a REST handler to be executed when the provided {@code method} and {@code path} match the request, or when provided_with {@code deprecatedMethod} and {@code deprecatedPath}. Expected usage:_<pre><code>_// remove deprecation in next major release_controller.registerWithDeprecatedHandler(POST, "/_forcemerge", this,_POST, "/_optimize", deprecationLogger)__controller.registerWithDeprecatedHandler(POST, "/{index}/_forcemerge", this,_POST, "/{index}/_optimize", deprecationLogger)__</code></pre>_<p>_The registered REST handler ({@code method} with {@code path}) is a normal REST handler that is not deprecated and it is_replacing the deprecated REST handler ({@code deprecatedMethod} with {@code deprecatedPath}) that is using the <em>same</em>_{@code handler}._<p>_Deprecated REST handlers without a direct replacement should be deprecated directly using {@link #registerAsDeprecatedHandler}_and a specific message.__@param method GET, POST, etc._@param path Path to handle (e.g., "/_forcemerge")_@param handler The handler to actually execute_@param deprecatedMethod GET, POST, etc._@param deprecatedPath <em>Deprecated</em> path to handle (e.g., "/_optimize")_@param logger The existing deprecation logger to use;public void registerWithDeprecatedHandler(RestRequest.Method method, String path, RestHandler handler,_                                              RestRequest.Method deprecatedMethod, String deprecatedPath,_                                              DeprecationLogger logger) {_        _        final String deprecationMessage =_            "[" + deprecatedMethod.name() + " " + deprecatedPath + "] is deprecated! Use [" + method.name() + " " + path + "] instead."___        registerHandler(method, path, handler)__        registerAsDeprecatedHandler(deprecatedMethod, deprecatedPath, handler, deprecationMessage, logger)__    };registers,a,rest,handler,to,be,executed,when,the,provided,code,method,and,code,path,match,the,request,or,when,provided,with,code,deprecated,method,and,code,deprecated,path,expected,usage,pre,code,remove,deprecation,in,next,major,release,controller,register,with,deprecated,handler,post,this,post,deprecation,logger,controller,register,with,deprecated,handler,post,index,this,post,index,deprecation,logger,code,pre,p,the,registered,rest,handler,code,method,with,code,path,is,a,normal,rest,handler,that,is,not,deprecated,and,it,is,replacing,the,deprecated,rest,handler,code,deprecated,method,with,code,deprecated,path,that,is,using,the,em,same,em,code,handler,p,deprecated,rest,handlers,without,a,direct,replacement,should,be,deprecated,directly,using,link,register,as,deprecated,handler,and,a,specific,message,param,method,get,post,etc,param,path,path,to,handle,e,g,param,handler,the,handler,to,actually,execute,param,deprecated,method,get,post,etc,param,deprecated,path,em,deprecated,em,path,to,handle,e,g,param,logger,the,existing,deprecation,logger,to,use;public,void,register,with,deprecated,handler,rest,request,method,method,string,path,rest,handler,handler,rest,request,method,deprecated,method,string,deprecated,path,deprecation,logger,logger,final,string,deprecation,message,deprecated,method,name,deprecated,path,is,deprecated,use,method,name,path,instead,register,handler,method,path,handler,register,as,deprecated,handler,deprecated,method,deprecated,path,handler,deprecation,message,logger
RestController -> public void registerWithDeprecatedHandler(RestRequest.Method method, String path, RestHandler handler,                                               RestRequest.Method deprecatedMethod, String deprecatedPath,                                               DeprecationLogger logger);1529015561;Registers a REST handler to be executed when the provided {@code method} and {@code path} match the request, or when provided_with {@code deprecatedMethod} and {@code deprecatedPath}. Expected usage:_<pre><code>_// remove deprecation in next major release_controller.registerWithDeprecatedHandler(POST, "/_forcemerge", this,_POST, "/_optimize", deprecationLogger)__controller.registerWithDeprecatedHandler(POST, "/{index}/_forcemerge", this,_POST, "/{index}/_optimize", deprecationLogger)__</code></pre>_<p>_The registered REST handler ({@code method} with {@code path}) is a normal REST handler that is not deprecated and it is_replacing the deprecated REST handler ({@code deprecatedMethod} with {@code deprecatedPath}) that is using the <em>same</em>_{@code handler}._<p>_Deprecated REST handlers without a direct replacement should be deprecated directly using {@link #registerAsDeprecatedHandler}_and a specific message.__@param method GET, POST, etc._@param path Path to handle (e.g., "/_forcemerge")_@param handler The handler to actually execute_@param deprecatedMethod GET, POST, etc._@param deprecatedPath <em>Deprecated</em> path to handle (e.g., "/_optimize")_@param logger The existing deprecation logger to use;public void registerWithDeprecatedHandler(RestRequest.Method method, String path, RestHandler handler,_                                              RestRequest.Method deprecatedMethod, String deprecatedPath,_                                              DeprecationLogger logger) {_        _        final String deprecationMessage =_            "[" + deprecatedMethod.name() + " " + deprecatedPath + "] is deprecated! Use [" + method.name() + " " + path + "] instead."___        registerHandler(method, path, handler)__        registerAsDeprecatedHandler(deprecatedMethod, deprecatedPath, handler, deprecationMessage, logger)__    };registers,a,rest,handler,to,be,executed,when,the,provided,code,method,and,code,path,match,the,request,or,when,provided,with,code,deprecated,method,and,code,deprecated,path,expected,usage,pre,code,remove,deprecation,in,next,major,release,controller,register,with,deprecated,handler,post,this,post,deprecation,logger,controller,register,with,deprecated,handler,post,index,this,post,index,deprecation,logger,code,pre,p,the,registered,rest,handler,code,method,with,code,path,is,a,normal,rest,handler,that,is,not,deprecated,and,it,is,replacing,the,deprecated,rest,handler,code,deprecated,method,with,code,deprecated,path,that,is,using,the,em,same,em,code,handler,p,deprecated,rest,handlers,without,a,direct,replacement,should,be,deprecated,directly,using,link,register,as,deprecated,handler,and,a,specific,message,param,method,get,post,etc,param,path,path,to,handle,e,g,param,handler,the,handler,to,actually,execute,param,deprecated,method,get,post,etc,param,deprecated,path,em,deprecated,em,path,to,handle,e,g,param,logger,the,existing,deprecation,logger,to,use;public,void,register,with,deprecated,handler,rest,request,method,method,string,path,rest,handler,handler,rest,request,method,deprecated,method,string,deprecated,path,deprecation,logger,logger,final,string,deprecation,message,deprecated,method,name,deprecated,path,is,deprecated,use,method,name,path,instead,register,handler,method,path,handler,register,as,deprecated,handler,deprecated,method,deprecated,path,handler,deprecation,message,logger
RestController -> public void registerWithDeprecatedHandler(RestRequest.Method method, String path, RestHandler handler,                                               RestRequest.Method deprecatedMethod, String deprecatedPath,                                               DeprecationLogger logger);1541092382;Registers a REST handler to be executed when the provided {@code method} and {@code path} match the request, or when provided_with {@code deprecatedMethod} and {@code deprecatedPath}. Expected usage:_<pre><code>_// remove deprecation in next major release_controller.registerWithDeprecatedHandler(POST, "/_forcemerge", this,_POST, "/_optimize", deprecationLogger)__controller.registerWithDeprecatedHandler(POST, "/{index}/_forcemerge", this,_POST, "/{index}/_optimize", deprecationLogger)__</code></pre>_<p>_The registered REST handler ({@code method} with {@code path}) is a normal REST handler that is not deprecated and it is_replacing the deprecated REST handler ({@code deprecatedMethod} with {@code deprecatedPath}) that is using the <em>same</em>_{@code handler}._<p>_Deprecated REST handlers without a direct replacement should be deprecated directly using {@link #registerAsDeprecatedHandler}_and a specific message.__@param method GET, POST, etc._@param path Path to handle (e.g., "/_forcemerge")_@param handler The handler to actually execute_@param deprecatedMethod GET, POST, etc._@param deprecatedPath <em>Deprecated</em> path to handle (e.g., "/_optimize")_@param logger The existing deprecation logger to use;public void registerWithDeprecatedHandler(RestRequest.Method method, String path, RestHandler handler,_                                              RestRequest.Method deprecatedMethod, String deprecatedPath,_                                              DeprecationLogger logger) {_        _        final String deprecationMessage =_            "[" + deprecatedMethod.name() + " " + deprecatedPath + "] is deprecated! Use [" + method.name() + " " + path + "] instead."___        registerHandler(method, path, handler)__        registerAsDeprecatedHandler(deprecatedMethod, deprecatedPath, handler, deprecationMessage, logger)__    };registers,a,rest,handler,to,be,executed,when,the,provided,code,method,and,code,path,match,the,request,or,when,provided,with,code,deprecated,method,and,code,deprecated,path,expected,usage,pre,code,remove,deprecation,in,next,major,release,controller,register,with,deprecated,handler,post,this,post,deprecation,logger,controller,register,with,deprecated,handler,post,index,this,post,index,deprecation,logger,code,pre,p,the,registered,rest,handler,code,method,with,code,path,is,a,normal,rest,handler,that,is,not,deprecated,and,it,is,replacing,the,deprecated,rest,handler,code,deprecated,method,with,code,deprecated,path,that,is,using,the,em,same,em,code,handler,p,deprecated,rest,handlers,without,a,direct,replacement,should,be,deprecated,directly,using,link,register,as,deprecated,handler,and,a,specific,message,param,method,get,post,etc,param,path,path,to,handle,e,g,param,handler,the,handler,to,actually,execute,param,deprecated,method,get,post,etc,param,deprecated,path,em,deprecated,em,path,to,handle,e,g,param,logger,the,existing,deprecation,logger,to,use;public,void,register,with,deprecated,handler,rest,request,method,method,string,path,rest,handler,handler,rest,request,method,deprecated,method,string,deprecated,path,deprecation,logger,logger,final,string,deprecation,message,deprecated,method,name,deprecated,path,is,deprecated,use,method,name,path,instead,register,handler,method,path,handler,register,as,deprecated,handler,deprecated,method,deprecated,path,handler,deprecation,message,logger
RestController -> public void registerWithDeprecatedHandler(RestRequest.Method method, String path, RestHandler handler,                                               RestRequest.Method deprecatedMethod, String deprecatedPath,                                               DeprecationLogger logger);1542402632;Registers a REST handler to be executed when the provided {@code method} and {@code path} match the request, or when provided_with {@code deprecatedMethod} and {@code deprecatedPath}. Expected usage:_<pre><code>_// remove deprecation in next major release_controller.registerWithDeprecatedHandler(POST, "/_forcemerge", this,_POST, "/_optimize", deprecationLogger)__controller.registerWithDeprecatedHandler(POST, "/{index}/_forcemerge", this,_POST, "/{index}/_optimize", deprecationLogger)__</code></pre>_<p>_The registered REST handler ({@code method} with {@code path}) is a normal REST handler that is not deprecated and it is_replacing the deprecated REST handler ({@code deprecatedMethod} with {@code deprecatedPath}) that is using the <em>same</em>_{@code handler}._<p>_Deprecated REST handlers without a direct replacement should be deprecated directly using {@link #registerAsDeprecatedHandler}_and a specific message.__@param method GET, POST, etc._@param path Path to handle (e.g., "/_forcemerge")_@param handler The handler to actually execute_@param deprecatedMethod GET, POST, etc._@param deprecatedPath <em>Deprecated</em> path to handle (e.g., "/_optimize")_@param logger The existing deprecation logger to use;public void registerWithDeprecatedHandler(RestRequest.Method method, String path, RestHandler handler,_                                              RestRequest.Method deprecatedMethod, String deprecatedPath,_                                              DeprecationLogger logger) {_        _        final String deprecationMessage =_            "[" + deprecatedMethod.name() + " " + deprecatedPath + "] is deprecated! Use [" + method.name() + " " + path + "] instead."___        registerHandler(method, path, handler)__        registerAsDeprecatedHandler(deprecatedMethod, deprecatedPath, handler, deprecationMessage, logger)__    };registers,a,rest,handler,to,be,executed,when,the,provided,code,method,and,code,path,match,the,request,or,when,provided,with,code,deprecated,method,and,code,deprecated,path,expected,usage,pre,code,remove,deprecation,in,next,major,release,controller,register,with,deprecated,handler,post,this,post,deprecation,logger,controller,register,with,deprecated,handler,post,index,this,post,index,deprecation,logger,code,pre,p,the,registered,rest,handler,code,method,with,code,path,is,a,normal,rest,handler,that,is,not,deprecated,and,it,is,replacing,the,deprecated,rest,handler,code,deprecated,method,with,code,deprecated,path,that,is,using,the,em,same,em,code,handler,p,deprecated,rest,handlers,without,a,direct,replacement,should,be,deprecated,directly,using,link,register,as,deprecated,handler,and,a,specific,message,param,method,get,post,etc,param,path,path,to,handle,e,g,param,handler,the,handler,to,actually,execute,param,deprecated,method,get,post,etc,param,deprecated,path,em,deprecated,em,path,to,handle,e,g,param,logger,the,existing,deprecation,logger,to,use;public,void,register,with,deprecated,handler,rest,request,method,method,string,path,rest,handler,handler,rest,request,method,deprecated,method,string,deprecated,path,deprecation,logger,logger,final,string,deprecation,message,deprecated,method,name,deprecated,path,is,deprecated,use,method,name,path,instead,register,handler,method,path,handler,register,as,deprecated,handler,deprecated,method,deprecated,path,handler,deprecation,message,logger
RestController -> private void handleOptionsRequest(RestRequest request, RestChannel channel, Set<RestRequest.Method> validMethodSet);1524684173;Handle HTTP OPTIONS requests to a valid REST endpoint. A 200 HTTP_response code is returned, and the response 'Allow' header includes a_list of valid HTTP methods for the endpoint (see_<a href="https://tools.ietf.org/html/rfc2616#section-9.2">HTTP/1.1 - 9.2_- Options</a>).;private void handleOptionsRequest(RestRequest request, RestChannel channel, Set<RestRequest.Method> validMethodSet) {_        if (request.method() == RestRequest.Method.OPTIONS && validMethodSet.size() > 0) {_            BytesRestResponse bytesRestResponse = new BytesRestResponse(OK, TEXT_CONTENT_TYPE, BytesArray.EMPTY)__            bytesRestResponse.addHeader("Allow", Strings.collectionToDelimitedString(validMethodSet, ","))__            channel.sendResponse(bytesRestResponse)__        } else if (request.method() == RestRequest.Method.OPTIONS && validMethodSet.size() == 0) {_            _            channel.sendResponse(new BytesRestResponse(OK, TEXT_CONTENT_TYPE, BytesArray.EMPTY))__        }_    };handle,http,options,requests,to,a,valid,rest,endpoint,a,200,http,response,code,is,returned,and,the,response,allow,header,includes,a,list,of,valid,http,methods,for,the,endpoint,see,a,href,https,tools,ietf,org,html,rfc2616,section,9,2,http,1,1,9,2,options,a;private,void,handle,options,request,rest,request,request,rest,channel,channel,set,rest,request,method,valid,method,set,if,request,method,rest,request,method,options,valid,method,set,size,0,bytes,rest,response,bytes,rest,response,new,bytes,rest,response,ok,bytes,array,empty,bytes,rest,response,add,header,allow,strings,collection,to,delimited,string,valid,method,set,channel,send,response,bytes,rest,response,else,if,request,method,rest,request,method,options,valid,method,set,size,0,channel,send,response,new,bytes,rest,response,ok,bytes,array,empty
RestController -> private void handleOptionsRequest(RestRequest request, RestChannel channel, Set<RestRequest.Method> validMethodSet);1525645056;Handle HTTP OPTIONS requests to a valid REST endpoint. A 200 HTTP_response code is returned, and the response 'Allow' header includes a_list of valid HTTP methods for the endpoint (see_<a href="https://tools.ietf.org/html/rfc2616#section-9.2">HTTP/1.1 - 9.2_- Options</a>).;private void handleOptionsRequest(RestRequest request, RestChannel channel, Set<RestRequest.Method> validMethodSet) {_        if (request.method() == RestRequest.Method.OPTIONS && validMethodSet.size() > 0) {_            BytesRestResponse bytesRestResponse = new BytesRestResponse(OK, TEXT_CONTENT_TYPE, BytesArray.EMPTY)__            bytesRestResponse.addHeader("Allow", Strings.collectionToDelimitedString(validMethodSet, ","))__            channel.sendResponse(bytesRestResponse)__        } else if (request.method() == RestRequest.Method.OPTIONS && validMethodSet.size() == 0) {_            _            channel.sendResponse(new BytesRestResponse(OK, TEXT_CONTENT_TYPE, BytesArray.EMPTY))__        }_    };handle,http,options,requests,to,a,valid,rest,endpoint,a,200,http,response,code,is,returned,and,the,response,allow,header,includes,a,list,of,valid,http,methods,for,the,endpoint,see,a,href,https,tools,ietf,org,html,rfc2616,section,9,2,http,1,1,9,2,options,a;private,void,handle,options,request,rest,request,request,rest,channel,channel,set,rest,request,method,valid,method,set,if,request,method,rest,request,method,options,valid,method,set,size,0,bytes,rest,response,bytes,rest,response,new,bytes,rest,response,ok,bytes,array,empty,bytes,rest,response,add,header,allow,strings,collection,to,delimited,string,valid,method,set,channel,send,response,bytes,rest,response,else,if,request,method,rest,request,method,options,valid,method,set,size,0,channel,send,response,new,bytes,rest,response,ok,bytes,array,empty
RestController -> private void handleOptionsRequest(RestRequest request, RestChannel channel, Set<RestRequest.Method> validMethodSet);1529015561;Handle HTTP OPTIONS requests to a valid REST endpoint. A 200 HTTP_response code is returned, and the response 'Allow' header includes a_list of valid HTTP methods for the endpoint (see_<a href="https://tools.ietf.org/html/rfc2616#section-9.2">HTTP/1.1 - 9.2_- Options</a>).;private void handleOptionsRequest(RestRequest request, RestChannel channel, Set<RestRequest.Method> validMethodSet) {_        if (request.method() == RestRequest.Method.OPTIONS && validMethodSet.size() > 0) {_            BytesRestResponse bytesRestResponse = new BytesRestResponse(OK, TEXT_CONTENT_TYPE, BytesArray.EMPTY)__            bytesRestResponse.addHeader("Allow", Strings.collectionToDelimitedString(validMethodSet, ","))__            channel.sendResponse(bytesRestResponse)__        } else if (request.method() == RestRequest.Method.OPTIONS && validMethodSet.size() == 0) {_            _            channel.sendResponse(new BytesRestResponse(OK, TEXT_CONTENT_TYPE, BytesArray.EMPTY))__        }_    };handle,http,options,requests,to,a,valid,rest,endpoint,a,200,http,response,code,is,returned,and,the,response,allow,header,includes,a,list,of,valid,http,methods,for,the,endpoint,see,a,href,https,tools,ietf,org,html,rfc2616,section,9,2,http,1,1,9,2,options,a;private,void,handle,options,request,rest,request,request,rest,channel,channel,set,rest,request,method,valid,method,set,if,request,method,rest,request,method,options,valid,method,set,size,0,bytes,rest,response,bytes,rest,response,new,bytes,rest,response,ok,bytes,array,empty,bytes,rest,response,add,header,allow,strings,collection,to,delimited,string,valid,method,set,channel,send,response,bytes,rest,response,else,if,request,method,rest,request,method,options,valid,method,set,size,0,channel,send,response,new,bytes,rest,response,ok,bytes,array,empty
