# id;timestamp;commentText;codeText;commentWords;codeWords
AbstractServerBase -> public String getServerName();1509037054;Gets the name of the server. This is useful for debugging._@return The name of the server.;public String getServerName() {_		return serverName__	};gets,the,name,of,the,server,this,is,useful,for,debugging,return,the,name,of,the,server;public,string,get,server,name,return,server,name
AbstractServerBase -> public void start() throws Throwable;1510060074;Starts the server by binding to the configured bind address (blocking)._@throws Exception If something goes wrong during the bind operation.;public void start() throws Throwable {_		Preconditions.checkState(serverAddress == null,_				"The " + serverName + " already running @ " + serverAddress + '.')___		Iterator<Integer> portIterator = bindPortRange.iterator()__		while (portIterator.hasNext() && !attemptToBind(portIterator.next())) {}__		if (serverAddress != null) {_			LOG.info("Started the {} @ {}.", serverName, serverAddress)__		} else {_			LOG.info("Unable to start the {}. All ports in provided range are occupied.", serverName)__			throw new FlinkRuntimeException("Unable to start the " + serverName + ". All ports in provided range are occupied.")__		}_	};starts,the,server,by,binding,to,the,configured,bind,address,blocking,throws,exception,if,something,goes,wrong,during,the,bind,operation;public,void,start,throws,throwable,preconditions,check,state,server,address,null,the,server,name,already,running,server,address,iterator,integer,port,iterator,bind,port,range,iterator,while,port,iterator,has,next,attempt,to,bind,port,iterator,next,if,server,address,null,log,info,started,the,server,name,server,address,else,log,info,unable,to,start,the,all,ports,in,provided,range,are,occupied,server,name,throw,new,flink,runtime,exception,unable,to,start,the,server,name,all,ports,in,provided,range,are,occupied
AbstractServerBase -> public void start() throws Throwable;1510911969;Starts the server by binding to the configured bind address (blocking)._@throws Exception If something goes wrong during the bind operation.;public void start() throws Throwable {_		Preconditions.checkState(serverAddress == null,_				serverName + " is already running @ " + serverAddress + '.')___		Iterator<Integer> portIterator = bindPortRange.iterator()__		while (portIterator.hasNext() && !attemptToBind(portIterator.next())) {}__		if (serverAddress != null) {_			log.info("Started {} @ {}.", serverName, serverAddress)__		} else {_			log.info("Unable to start {}. All ports in provided range are occupied.", serverName)__			throw new FlinkRuntimeException("Unable to start " + serverName + ". All ports in provided range are occupied.")__		}_	};starts,the,server,by,binding,to,the,configured,bind,address,blocking,throws,exception,if,something,goes,wrong,during,the,bind,operation;public,void,start,throws,throwable,preconditions,check,state,server,address,null,server,name,is,already,running,server,address,iterator,integer,port,iterator,bind,port,range,iterator,while,port,iterator,has,next,attempt,to,bind,port,iterator,next,if,server,address,null,log,info,started,server,name,server,address,else,log,info,unable,to,start,all,ports,in,provided,range,are,occupied,server,name,throw,new,flink,runtime,exception,unable,to,start,server,name,all,ports,in,provided,range,are,occupied
AbstractServerBase -> public void start() throws Throwable;1512567202;Starts the server by binding to the configured bind address (blocking)._@throws Exception If something goes wrong during the bind operation.;public void start() throws Throwable {_		Preconditions.checkState(serverAddress == null && serverShutdownFuture.get() == null,_				serverName + " is already running @ " + serverAddress + ". ")___		Iterator<Integer> portIterator = bindPortRange.iterator()__		while (portIterator.hasNext() && !attemptToBind(portIterator.next())) {}__		if (serverAddress != null) {_			log.info("Started {} @ {}.", serverName, serverAddress)__		} else {_			log.info("Unable to start {}. All ports in provided range are occupied.", serverName)__			throw new FlinkRuntimeException("Unable to start " + serverName + ". All ports in provided range are occupied.")__		}_	};starts,the,server,by,binding,to,the,configured,bind,address,blocking,throws,exception,if,something,goes,wrong,during,the,bind,operation;public,void,start,throws,throwable,preconditions,check,state,server,address,null,server,shutdown,future,get,null,server,name,is,already,running,server,address,iterator,integer,port,iterator,bind,port,range,iterator,while,port,iterator,has,next,attempt,to,bind,port,iterator,next,if,server,address,null,log,info,started,server,name,server,address,else,log,info,unable,to,start,all,ports,in,provided,range,are,occupied,server,name,throw,new,flink,runtime,exception,unable,to,start,server,name,all,ports,in,provided,range,are,occupied
AbstractServerBase -> public void start() throws Throwable;1522337587;Starts the server by binding to the configured bind address (blocking)._@throws Exception If something goes wrong during the bind operation.;public void start() throws Throwable {_		Preconditions.checkState(serverAddress == null && serverShutdownFuture.get() == null,_				serverName + " is already running @ " + serverAddress + ". ")___		Iterator<Integer> portIterator = bindPortRange.iterator()__		while (portIterator.hasNext() && !attemptToBind(portIterator.next())) {}__		if (serverAddress != null) {_			log.info("Started {} @ {}.", serverName, serverAddress)__		} else {_			log.info("Unable to start {}. All ports in provided range ({}) are occupied.", serverName, bindPortRange)__			throw new FlinkRuntimeException("Unable to start " + serverName + ". All ports in provided range are occupied.")__		}_	};starts,the,server,by,binding,to,the,configured,bind,address,blocking,throws,exception,if,something,goes,wrong,during,the,bind,operation;public,void,start,throws,throwable,preconditions,check,state,server,address,null,server,shutdown,future,get,null,server,name,is,already,running,server,address,iterator,integer,port,iterator,bind,port,range,iterator,while,port,iterator,has,next,attempt,to,bind,port,iterator,next,if,server,address,null,log,info,started,server,name,server,address,else,log,info,unable,to,start,all,ports,in,provided,range,are,occupied,server,name,bind,port,range,throw,new,flink,runtime,exception,unable,to,start,server,name,all,ports,in,provided,range,are,occupied
AbstractServerBase -> ServerChannelInitializer -> ServerChannelInitializer(AbstractServerHandler<REQ, RESP> sharedRequestHandler);1509037054;Creates the channel pipeline initializer with the shared request handler.__@param sharedRequestHandler Shared request handler.;ServerChannelInitializer(AbstractServerHandler<REQ, RESP> sharedRequestHandler) {_			this.sharedRequestHandler = Preconditions.checkNotNull(sharedRequestHandler, "MessageBody handler")__		};creates,the,channel,pipeline,initializer,with,the,shared,request,handler,param,shared,request,handler,shared,request,handler;server,channel,initializer,abstract,server,handler,req,resp,shared,request,handler,this,shared,request,handler,preconditions,check,not,null,shared,request,handler,message,body,handler
AbstractServerBase -> ServerChannelInitializer -> ServerChannelInitializer(AbstractServerHandler<REQ, RESP> sharedRequestHandler);1509981553;Creates the channel pipeline initializer with the shared request handler.__@param sharedRequestHandler Shared request handler.;ServerChannelInitializer(AbstractServerHandler<REQ, RESP> sharedRequestHandler) {_			this.sharedRequestHandler = Preconditions.checkNotNull(sharedRequestHandler, "MessageBody handler")__		};creates,the,channel,pipeline,initializer,with,the,shared,request,handler,param,shared,request,handler,shared,request,handler;server,channel,initializer,abstract,server,handler,req,resp,shared,request,handler,this,shared,request,handler,preconditions,check,not,null,shared,request,handler,message,body,handler
AbstractServerBase -> ServerChannelInitializer -> ServerChannelInitializer(AbstractServerHandler<REQ, RESP> sharedRequestHandler);1510060074;Creates the channel pipeline initializer with the shared request handler.__@param sharedRequestHandler Shared request handler.;ServerChannelInitializer(AbstractServerHandler<REQ, RESP> sharedRequestHandler) {_			this.sharedRequestHandler = Preconditions.checkNotNull(sharedRequestHandler, "MessageBody handler")__		};creates,the,channel,pipeline,initializer,with,the,shared,request,handler,param,shared,request,handler,shared,request,handler;server,channel,initializer,abstract,server,handler,req,resp,shared,request,handler,this,shared,request,handler,preconditions,check,not,null,shared,request,handler,message,body,handler
AbstractServerBase -> ServerChannelInitializer -> ServerChannelInitializer(AbstractServerHandler<REQ, RESP> sharedRequestHandler);1510911969;Creates the channel pipeline initializer with the shared request handler.__@param sharedRequestHandler Shared request handler.;ServerChannelInitializer(AbstractServerHandler<REQ, RESP> sharedRequestHandler) {_			this.sharedRequestHandler = Preconditions.checkNotNull(sharedRequestHandler, "MessageBody handler")__		};creates,the,channel,pipeline,initializer,with,the,shared,request,handler,param,shared,request,handler,shared,request,handler;server,channel,initializer,abstract,server,handler,req,resp,shared,request,handler,this,shared,request,handler,preconditions,check,not,null,shared,request,handler,message,body,handler
AbstractServerBase -> ServerChannelInitializer -> ServerChannelInitializer(AbstractServerHandler<REQ, RESP> sharedRequestHandler);1512567202;Creates the channel pipeline initializer with the shared request handler.__@param sharedRequestHandler Shared request handler.;ServerChannelInitializer(AbstractServerHandler<REQ, RESP> sharedRequestHandler) {_			this.sharedRequestHandler = Preconditions.checkNotNull(sharedRequestHandler, "MessageBody handler")__		};creates,the,channel,pipeline,initializer,with,the,shared,request,handler,param,shared,request,handler,shared,request,handler;server,channel,initializer,abstract,server,handler,req,resp,shared,request,handler,this,shared,request,handler,preconditions,check,not,null,shared,request,handler,message,body,handler
AbstractServerBase -> ServerChannelInitializer -> ServerChannelInitializer(AbstractServerHandler<REQ, RESP> sharedRequestHandler);1522337587;Creates the channel pipeline initializer with the shared request handler.__@param sharedRequestHandler Shared request handler.;ServerChannelInitializer(AbstractServerHandler<REQ, RESP> sharedRequestHandler) {_			this.sharedRequestHandler = Preconditions.checkNotNull(sharedRequestHandler, "MessageBody handler")__		};creates,the,channel,pipeline,initializer,with,the,shared,request,handler,param,shared,request,handler,shared,request,handler;server,channel,initializer,abstract,server,handler,req,resp,shared,request,handler,this,shared,request,handler,preconditions,check,not,null,shared,request,handler,message,body,handler
AbstractServerBase -> protected AbstractServerBase( 			final String serverName, 			final InetAddress bindAddress, 			final Iterator<Integer> bindPortIterator, 			final Integer numEventLoopThreads, 			final Integer numQueryThreads);1509037054;Creates the {@link AbstractServerBase}.__<p>The server needs to be started via {@link #start()}.__@param serverName the name of the server_@param bindAddress address to bind to_@param bindPortIterator port to bind to_@param numEventLoopThreads number of event loop threads;protected AbstractServerBase(_			final String serverName,_			final InetAddress bindAddress,_			final Iterator<Integer> bindPortIterator,_			final Integer numEventLoopThreads,_			final Integer numQueryThreads) {__		Preconditions.checkNotNull(bindPortIterator)__		Preconditions.checkArgument(numEventLoopThreads >= 1, "Non-positive number of event loop threads.")__		Preconditions.checkArgument(numQueryThreads >= 1, "Non-positive number of query threads.")___		this.serverName = Preconditions.checkNotNull(serverName)__		this.bindAddress = Preconditions.checkNotNull(bindAddress)__		this.numEventLoopThreads = numEventLoopThreads__		this.numQueryThreads = numQueryThreads___		this.bindPortRange = new HashSet<>()__		while (bindPortIterator.hasNext()) {_			int port = bindPortIterator.next()__			Preconditions.checkArgument(port >= 0 && port <= 65535,_					"Invalid port configuration. Port must be between 0 and 65535, but was " + port + ".")__			bindPortRange.add(port)__		}_	};creates,the,link,abstract,server,base,p,the,server,needs,to,be,started,via,link,start,param,server,name,the,name,of,the,server,param,bind,address,address,to,bind,to,param,bind,port,iterator,port,to,bind,to,param,num,event,loop,threads,number,of,event,loop,threads;protected,abstract,server,base,final,string,server,name,final,inet,address,bind,address,final,iterator,integer,bind,port,iterator,final,integer,num,event,loop,threads,final,integer,num,query,threads,preconditions,check,not,null,bind,port,iterator,preconditions,check,argument,num,event,loop,threads,1,non,positive,number,of,event,loop,threads,preconditions,check,argument,num,query,threads,1,non,positive,number,of,query,threads,this,server,name,preconditions,check,not,null,server,name,this,bind,address,preconditions,check,not,null,bind,address,this,num,event,loop,threads,num,event,loop,threads,this,num,query,threads,num,query,threads,this,bind,port,range,new,hash,set,while,bind,port,iterator,has,next,int,port,bind,port,iterator,next,preconditions,check,argument,port,0,port,65535,invalid,port,configuration,port,must,be,between,0,and,65535,but,was,port,bind,port,range,add,port
AbstractServerBase -> protected AbstractServerBase( 			final String serverName, 			final InetAddress bindAddress, 			final Iterator<Integer> bindPortIterator, 			final Integer numEventLoopThreads, 			final Integer numQueryThreads);1509981553;Creates the {@link AbstractServerBase}.__<p>The server needs to be started via {@link #start()}.__@param serverName the name of the server_@param bindAddress address to bind to_@param bindPortIterator port to bind to_@param numEventLoopThreads number of event loop threads;protected AbstractServerBase(_			final String serverName,_			final InetAddress bindAddress,_			final Iterator<Integer> bindPortIterator,_			final Integer numEventLoopThreads,_			final Integer numQueryThreads) {__		Preconditions.checkNotNull(bindPortIterator)__		Preconditions.checkArgument(numEventLoopThreads >= 1, "Non-positive number of event loop threads.")__		Preconditions.checkArgument(numQueryThreads >= 1, "Non-positive number of query threads.")___		this.serverName = Preconditions.checkNotNull(serverName)__		this.bindAddress = Preconditions.checkNotNull(bindAddress)__		this.numEventLoopThreads = numEventLoopThreads__		this.numQueryThreads = numQueryThreads___		this.bindPortRange = new HashSet<>()__		while (bindPortIterator.hasNext()) {_			int port = bindPortIterator.next()__			Preconditions.checkArgument(port >= 0 && port <= 65535,_					"Invalid port configuration. Port must be between 0 and 65535, but was " + port + ".")__			bindPortRange.add(port)__		}_	};creates,the,link,abstract,server,base,p,the,server,needs,to,be,started,via,link,start,param,server,name,the,name,of,the,server,param,bind,address,address,to,bind,to,param,bind,port,iterator,port,to,bind,to,param,num,event,loop,threads,number,of,event,loop,threads;protected,abstract,server,base,final,string,server,name,final,inet,address,bind,address,final,iterator,integer,bind,port,iterator,final,integer,num,event,loop,threads,final,integer,num,query,threads,preconditions,check,not,null,bind,port,iterator,preconditions,check,argument,num,event,loop,threads,1,non,positive,number,of,event,loop,threads,preconditions,check,argument,num,query,threads,1,non,positive,number,of,query,threads,this,server,name,preconditions,check,not,null,server,name,this,bind,address,preconditions,check,not,null,bind,address,this,num,event,loop,threads,num,event,loop,threads,this,num,query,threads,num,query,threads,this,bind,port,range,new,hash,set,while,bind,port,iterator,has,next,int,port,bind,port,iterator,next,preconditions,check,argument,port,0,port,65535,invalid,port,configuration,port,must,be,between,0,and,65535,but,was,port,bind,port,range,add,port
AbstractServerBase -> protected AbstractServerBase( 			final String serverName, 			final InetAddress bindAddress, 			final Iterator<Integer> bindPortIterator, 			final Integer numEventLoopThreads, 			final Integer numQueryThreads);1510060074;Creates the {@link AbstractServerBase}.__<p>The server needs to be started via {@link #start()}.__@param serverName the name of the server_@param bindAddress address to bind to_@param bindPortIterator port to bind to_@param numEventLoopThreads number of event loop threads;protected AbstractServerBase(_			final String serverName,_			final InetAddress bindAddress,_			final Iterator<Integer> bindPortIterator,_			final Integer numEventLoopThreads,_			final Integer numQueryThreads) {__		Preconditions.checkNotNull(bindPortIterator)__		Preconditions.checkArgument(numEventLoopThreads >= 1, "Non-positive number of event loop threads.")__		Preconditions.checkArgument(numQueryThreads >= 1, "Non-positive number of query threads.")___		this.serverName = Preconditions.checkNotNull(serverName)__		this.bindAddress = Preconditions.checkNotNull(bindAddress)__		this.numEventLoopThreads = numEventLoopThreads__		this.numQueryThreads = numQueryThreads___		this.bindPortRange = new HashSet<>()__		while (bindPortIterator.hasNext()) {_			int port = bindPortIterator.next()__			Preconditions.checkArgument(port >= 0 && port <= 65535,_					"Invalid port configuration. Port must be between 0 and 65535, but was " + port + ".")__			bindPortRange.add(port)__		}_	};creates,the,link,abstract,server,base,p,the,server,needs,to,be,started,via,link,start,param,server,name,the,name,of,the,server,param,bind,address,address,to,bind,to,param,bind,port,iterator,port,to,bind,to,param,num,event,loop,threads,number,of,event,loop,threads;protected,abstract,server,base,final,string,server,name,final,inet,address,bind,address,final,iterator,integer,bind,port,iterator,final,integer,num,event,loop,threads,final,integer,num,query,threads,preconditions,check,not,null,bind,port,iterator,preconditions,check,argument,num,event,loop,threads,1,non,positive,number,of,event,loop,threads,preconditions,check,argument,num,query,threads,1,non,positive,number,of,query,threads,this,server,name,preconditions,check,not,null,server,name,this,bind,address,preconditions,check,not,null,bind,address,this,num,event,loop,threads,num,event,loop,threads,this,num,query,threads,num,query,threads,this,bind,port,range,new,hash,set,while,bind,port,iterator,has,next,int,port,bind,port,iterator,next,preconditions,check,argument,port,0,port,65535,invalid,port,configuration,port,must,be,between,0,and,65535,but,was,port,bind,port,range,add,port
AbstractServerBase -> protected AbstractServerBase( 			final String serverName, 			final InetAddress bindAddress, 			final Iterator<Integer> bindPortIterator, 			final Integer numEventLoopThreads, 			final Integer numQueryThreads);1510911969;Creates the {@link AbstractServerBase}.__<p>The server needs to be started via {@link #start()}.__@param serverName the name of the server_@param bindAddress address to bind to_@param bindPortIterator port to bind to_@param numEventLoopThreads number of event loop threads;protected AbstractServerBase(_			final String serverName,_			final InetAddress bindAddress,_			final Iterator<Integer> bindPortIterator,_			final Integer numEventLoopThreads,_			final Integer numQueryThreads) {__		Preconditions.checkNotNull(bindPortIterator)__		Preconditions.checkArgument(numEventLoopThreads >= 1, "Non-positive number of event loop threads.")__		Preconditions.checkArgument(numQueryThreads >= 1, "Non-positive number of query threads.")___		this.serverName = Preconditions.checkNotNull(serverName)__		this.bindAddress = Preconditions.checkNotNull(bindAddress)__		this.numEventLoopThreads = numEventLoopThreads__		this.numQueryThreads = numQueryThreads___		this.bindPortRange = new HashSet<>()__		while (bindPortIterator.hasNext()) {_			int port = bindPortIterator.next()__			Preconditions.checkArgument(port >= 0 && port <= 65535,_					"Invalid port configuration. Port must be between 0 and 65535, but was " + port + ".")__			bindPortRange.add(port)__		}_	};creates,the,link,abstract,server,base,p,the,server,needs,to,be,started,via,link,start,param,server,name,the,name,of,the,server,param,bind,address,address,to,bind,to,param,bind,port,iterator,port,to,bind,to,param,num,event,loop,threads,number,of,event,loop,threads;protected,abstract,server,base,final,string,server,name,final,inet,address,bind,address,final,iterator,integer,bind,port,iterator,final,integer,num,event,loop,threads,final,integer,num,query,threads,preconditions,check,not,null,bind,port,iterator,preconditions,check,argument,num,event,loop,threads,1,non,positive,number,of,event,loop,threads,preconditions,check,argument,num,query,threads,1,non,positive,number,of,query,threads,this,server,name,preconditions,check,not,null,server,name,this,bind,address,preconditions,check,not,null,bind,address,this,num,event,loop,threads,num,event,loop,threads,this,num,query,threads,num,query,threads,this,bind,port,range,new,hash,set,while,bind,port,iterator,has,next,int,port,bind,port,iterator,next,preconditions,check,argument,port,0,port,65535,invalid,port,configuration,port,must,be,between,0,and,65535,but,was,port,bind,port,range,add,port
AbstractServerBase -> protected AbstractServerBase( 			final String serverName, 			final InetAddress bindAddress, 			final Iterator<Integer> bindPortIterator, 			final Integer numEventLoopThreads, 			final Integer numQueryThreads);1512567202;Creates the {@link AbstractServerBase}.__<p>The server needs to be started via {@link #start()}.__@param serverName the name of the server_@param bindAddress address to bind to_@param bindPortIterator port to bind to_@param numEventLoopThreads number of event loop threads;protected AbstractServerBase(_			final String serverName,_			final InetAddress bindAddress,_			final Iterator<Integer> bindPortIterator,_			final Integer numEventLoopThreads,_			final Integer numQueryThreads) {__		Preconditions.checkNotNull(bindPortIterator)__		Preconditions.checkArgument(numEventLoopThreads >= 1, "Non-positive number of event loop threads.")__		Preconditions.checkArgument(numQueryThreads >= 1, "Non-positive number of query threads.")___		this.serverName = Preconditions.checkNotNull(serverName)__		this.bindAddress = Preconditions.checkNotNull(bindAddress)__		this.numEventLoopThreads = numEventLoopThreads__		this.numQueryThreads = numQueryThreads___		this.bindPortRange = new HashSet<>()__		while (bindPortIterator.hasNext()) {_			int port = bindPortIterator.next()__			Preconditions.checkArgument(port >= 0 && port <= 65535,_					"Invalid port configuration. Port must be between 0 and 65535, but was " + port + ".")__			bindPortRange.add(port)__		}_	};creates,the,link,abstract,server,base,p,the,server,needs,to,be,started,via,link,start,param,server,name,the,name,of,the,server,param,bind,address,address,to,bind,to,param,bind,port,iterator,port,to,bind,to,param,num,event,loop,threads,number,of,event,loop,threads;protected,abstract,server,base,final,string,server,name,final,inet,address,bind,address,final,iterator,integer,bind,port,iterator,final,integer,num,event,loop,threads,final,integer,num,query,threads,preconditions,check,not,null,bind,port,iterator,preconditions,check,argument,num,event,loop,threads,1,non,positive,number,of,event,loop,threads,preconditions,check,argument,num,query,threads,1,non,positive,number,of,query,threads,this,server,name,preconditions,check,not,null,server,name,this,bind,address,preconditions,check,not,null,bind,address,this,num,event,loop,threads,num,event,loop,threads,this,num,query,threads,num,query,threads,this,bind,port,range,new,hash,set,while,bind,port,iterator,has,next,int,port,bind,port,iterator,next,preconditions,check,argument,port,0,port,65535,invalid,port,configuration,port,must,be,between,0,and,65535,but,was,port,bind,port,range,add,port
AbstractServerBase -> protected AbstractServerBase( 			final String serverName, 			final InetAddress bindAddress, 			final Iterator<Integer> bindPortIterator, 			final Integer numEventLoopThreads, 			final Integer numQueryThreads);1522337587;Creates the {@link AbstractServerBase}.__<p>The server needs to be started via {@link #start()}.__@param serverName the name of the server_@param bindAddress address to bind to_@param bindPortIterator port to bind to_@param numEventLoopThreads number of event loop threads;protected AbstractServerBase(_			final String serverName,_			final InetAddress bindAddress,_			final Iterator<Integer> bindPortIterator,_			final Integer numEventLoopThreads,_			final Integer numQueryThreads) {__		Preconditions.checkNotNull(bindPortIterator)__		Preconditions.checkArgument(numEventLoopThreads >= 1, "Non-positive number of event loop threads.")__		Preconditions.checkArgument(numQueryThreads >= 1, "Non-positive number of query threads.")___		this.serverName = Preconditions.checkNotNull(serverName)__		this.bindAddress = Preconditions.checkNotNull(bindAddress)__		this.numEventLoopThreads = numEventLoopThreads__		this.numQueryThreads = numQueryThreads___		this.bindPortRange = new HashSet<>()__		while (bindPortIterator.hasNext()) {_			int port = bindPortIterator.next()__			Preconditions.checkArgument(port >= 0 && port <= 65535,_					"Invalid port configuration. Port must be between 0 and 65535, but was " + port + ".")__			bindPortRange.add(port)__		}_	};creates,the,link,abstract,server,base,p,the,server,needs,to,be,started,via,link,start,param,server,name,the,name,of,the,server,param,bind,address,address,to,bind,to,param,bind,port,iterator,port,to,bind,to,param,num,event,loop,threads,number,of,event,loop,threads;protected,abstract,server,base,final,string,server,name,final,inet,address,bind,address,final,iterator,integer,bind,port,iterator,final,integer,num,event,loop,threads,final,integer,num,query,threads,preconditions,check,not,null,bind,port,iterator,preconditions,check,argument,num,event,loop,threads,1,non,positive,number,of,event,loop,threads,preconditions,check,argument,num,query,threads,1,non,positive,number,of,query,threads,this,server,name,preconditions,check,not,null,server,name,this,bind,address,preconditions,check,not,null,bind,address,this,num,event,loop,threads,num,event,loop,threads,this,num,query,threads,num,query,threads,this,bind,port,range,new,hash,set,while,bind,port,iterator,has,next,int,port,bind,port,iterator,next,preconditions,check,argument,port,0,port,65535,invalid,port,configuration,port,must,be,between,0,and,65535,but,was,port,bind,port,range,add,port
AbstractServerBase -> public abstract AbstractServerHandler<REQ, RESP> initializeHandler()_;1509037054;Returns the {@link AbstractServerHandler handler} to be used for_serving the incoming requests.;public abstract AbstractServerHandler<REQ, RESP> initializeHandler()_;returns,the,link,abstract,server,handler,handler,to,be,used,for,serving,the,incoming,requests;public,abstract,abstract,server,handler,req,resp,initialize,handler
AbstractServerBase -> public abstract AbstractServerHandler<REQ, RESP> initializeHandler()_;1509981553;Returns the {@link AbstractServerHandler handler} to be used for_serving the incoming requests.;public abstract AbstractServerHandler<REQ, RESP> initializeHandler()_;returns,the,link,abstract,server,handler,handler,to,be,used,for,serving,the,incoming,requests;public,abstract,abstract,server,handler,req,resp,initialize,handler
AbstractServerBase -> public abstract AbstractServerHandler<REQ, RESP> initializeHandler()_;1510060074;Returns the {@link AbstractServerHandler handler} to be used for_serving the incoming requests.;public abstract AbstractServerHandler<REQ, RESP> initializeHandler()_;returns,the,link,abstract,server,handler,handler,to,be,used,for,serving,the,incoming,requests;public,abstract,abstract,server,handler,req,resp,initialize,handler
AbstractServerBase -> public abstract AbstractServerHandler<REQ, RESP> initializeHandler()_;1510911969;Returns the {@link AbstractServerHandler handler} to be used for_serving the incoming requests.;public abstract AbstractServerHandler<REQ, RESP> initializeHandler()_;returns,the,link,abstract,server,handler,handler,to,be,used,for,serving,the,incoming,requests;public,abstract,abstract,server,handler,req,resp,initialize,handler
AbstractServerBase -> public abstract AbstractServerHandler<REQ, RESP> initializeHandler()_;1512567202;Returns the {@link AbstractServerHandler handler} to be used for_serving the incoming requests.;public abstract AbstractServerHandler<REQ, RESP> initializeHandler()_;returns,the,link,abstract,server,handler,handler,to,be,used,for,serving,the,incoming,requests;public,abstract,abstract,server,handler,req,resp,initialize,handler
AbstractServerBase -> public abstract AbstractServerHandler<REQ, RESP> initializeHandler()_;1522337587;Returns the {@link AbstractServerHandler handler} to be used for_serving the incoming requests.;public abstract AbstractServerHandler<REQ, RESP> initializeHandler()_;returns,the,link,abstract,server,handler,handler,to,be,used,for,serving,the,incoming,requests;public,abstract,abstract,server,handler,req,resp,initialize,handler
